geo,time,aid_received_percent_of_gni
afg,1960,3.13
afg,1961,6.191
afg,1962,3.035
afg,1963,4.783
afg,1964,5.661
afg,1965,5.253
afg,1966,3.524
afg,1967,2.376
afg,1968,2.085
afg,1969,1.895
afg,1970,1.547
afg,1971,2.378
afg,1972,3.383
afg,1973,3.159
afg,1974,2.233
afg,1975,2.872
afg,1976,2.736
afg,1977,2.837
afg,1978,2.448
afg,1979,2.793
afg,1980,0.8559
afg,1981,0.6451
afg,2002,32.06
afg,2003,34.78
afg,2004,43.68
afg,2005,45.18
afg,2006,41.71
afg,2007,56.74
afg,2008,45.63
afg,2009,50.85
afg,2010,40.87
alb,1988,0.2615
alb,1989,0.4428
alb,1990,0.5263
alb,1991,29.71
alb,1992,60.18
alb,1993,22.26
alb,1994,8.193
alb,1995,7.317
alb,1996,7.344
alb,1997,7.485
alb,1998,9.634
alb,1999,13.97
alb,2000,8.385
alb,2001,6.338
alb,2002,6.717
alb,2003,6.091
alb,2004,3.923
alb,2005,3.737
alb,2006,3.428
alb,2007,2.793
alb,2008,2.766
alb,2009,2.972
alb,2010,2.897
dza,1960,11.02
dza,1961,14.73
dza,1962,18.05
dza,1963,10.2
dza,1964,7.83
dza,1965,4.786
dza,1966,4.349
dza,1967,3.272
dza,1968,3.155
dza,1969,3.083
dza,1970,2.577
dza,1971,2.402
dza,1972,1.637
dza,1973,1.448
dza,1974,0.9768
dza,1975,1.487
dza,1976,0.7847
dza,1977,0.5936
dza,1978,0.7035
dza,1979,0.3158
dza,1980,0.4847
dza,1981,0.3884
dza,1982,0.3107
dza,1983,0.1996
dza,1984,0.2332
dza,1985,0.3066
dza,1986,0.27
dza,1987,0.3285
dza,1988,0.3013
dza,1989,0.2944
dza,1990,0.5532
dza,1991,0.4855
dza,1992,0.8125
dza,1993,0.6732
dza,1994,0.7196
dza,1995,0.7427
dza,1996,0.6873
dza,1997,0.5392
dza,1998,0.9087
dza,1999,0.2974
dza,2000,0.3833
dza,2001,0.3714
dza,2002,0.3465
dza,2003,0.3646
dza,2004,0.3884
dza,2005,0.3564
dza,2006,0.2129
dza,2007,0.2942
dza,2008,0.1916
dza,2009,0.2283
dza,2010,0.1275
ago,1985,1.443
ago,1986,2.221
ago,1987,1.941
ago,1988,2.367
ago,1989,2.146
ago,1990,3.236
ago,1991,2.812
ago,1992,9.787
ago,1993,8.933
ago,1994,23.01
ago,1995,11.29
ago,1996,7.808
ago,1997,9.518
ago,1998,45.54
ago,1999,29.56
ago,2000,12.21
ago,2001,9.529
ago,2002,8.222
ago,2003,4.598
ago,2004,6.948
ago,2005,1.559
ago,2006,0.4348
ago,2007,0.457
ago,2008,0.5596
ago,2009,0.4092
ago,2010,0.3278
atg,1977,8.158
atg,1978,4.835
atg,1979,3.627
atg,1980,5.052
atg,1981,7.382
atg,1982,3.687
atg,1983,2.213
atg,1984,1.363
atg,1985,1.481
atg,1986,2.406
atg,1987,2.256
atg,1988,2.736
atg,1989,1.316
atg,1990,1.331
atg,1991,1.912
atg,1992,1.185
atg,1993,0.6918
atg,1994,0.8509
atg,1995,0.4856
atg,1996,0.7771
atg,1997,0.771
atg,1998,1.649
atg,1999,1.709
atg,2000,1.317
atg,2001,1.133
atg,2002,1.761
atg,2003,0.76
atg,2004,0.1895
atg,2005,0.8115
atg,2006,0.2996
atg,2007,0.5936
atg,2008,0.6764
atg,2009,0.4848
atg,2010,1.7
arg,1962,0.1587
arg,1963,0.2017
arg,1964,0.06556
arg,1965,-0.2139
arg,1966,-0.03252
arg,1967,0.0891
arg,1968,0.1563
arg,1969,0.0821
arg,1970,0.03073
arg,1971,0.08239
arg,1972,0.06819
arg,1973,0.0866
arg,1974,0.04942
arg,1975,0.04423
arg,1976,0.05972
arg,1977,0.04956
arg,1978,0.04879
arg,1979,0.0619
arg,1980,0.02252
arg,1981,0.05695
arg,1982,0.03766
arg,1983,0.04823
arg,1984,0.06492
arg,1985,0.04663
arg,1986,0.08219
arg,1987,0.09376
arg,1988,0.1264
arg,1989,0.3001
arg,1990,0.1249
arg,1991,0.1489
arg,1992,0.1175
arg,1993,0.09682
arg,1994,0.05759
arg,1995,0.05626
arg,1996,0.04904
arg,1997,0.03558
arg,1998,0.02712
arg,1999,0.02774
arg,2000,0.01897
arg,2001,0.05578
arg,2002,0.08621
arg,2003,0.08768
arg,2004,0.06334
arg,2005,0.05434
arg,2006,0.05509
arg,2007,0.03966
arg,2008,0.04088
arg,2009,0.04257
arg,2010,0.03377
arm,1991,0.1316
arm,1992,2.111
arm,1993,9.928
arm,1994,14.55
arm,1995,14.84
arm,1996,17.8
arm,1997,9.558
arm,1998,9.938
arm,1999,11.01
arm,2000,10.99
arm,2001,9.695
arm,2002,12.16
arm,2003,8.747
arm,2004,6.879
arm,2005,3.384
arm,2006,3.265
arm,2007,3.691
arm,2008,2.494
arm,2009,5.967
arm,2010,3.531
abw,1987,3.868
abw,1988,2.974
abw,1989,3.319
abw,1990,3.466
abw,1991,2.625
abw,1992,2.918
abw,1993,2.22
abw,1994,1.483
aze,1993,0.601
aze,1994,4.501
aze,1995,3.934
aze,1996,3.094
aze,1997,4.657
aze,1998,2.713
aze,1999,3.735
aze,2000,2.789
aze,2001,4.277
aze,2002,5.97
aze,2003,4.4
aze,2004,2.203
aze,2005,1.867
aze,2006,1.128
aze,2007,0.8053
aze,2008,0.5394
aze,2009,0.5684
aze,2010,0.3218
bhs,1960,-0.02674
bhs,1963,0.009546
bhs,1964,0.02553
bhs,1965,0.02644
bhs,1966,0.01669
bhs,1967,0.2007
bhs,1968,0.01276
bhs,1969,0.01504
bhs,1970,0.01687
bhs,1971,0.04949
bhs,1972,0.2343
bhs,1973,0.0812
bhs,1974,0.09332
bhs,1975,0.1256
bhs,1976,0.1043
bhs,1977,0.07482
bhs,1978,0.1665
bhs,1979,0.121
bhs,1980,0.1645
bhs,1981,0.1507
bhs,1982,0.1278
bhs,1983,0.0553
bhs,1984,0.5654
bhs,1985,0.03244
bhs,1986,0.2425
bhs,1987,0.02625
bhs,1988,0.16
bhs,1989,0.1329
bhs,1990,0.1041
bhs,1991,0.09276
bhs,1992,0.08859
bhs,1993,0.0345
bhs,1994,0.0226
bhs,1995,0.1097
bhr,1980,7.003
bhr,1981,5.752
bhr,1982,4.401
bhr,1983,7.145
bhr,1984,5.629
bhr,1985,2.204
bhr,1986,3.633
bhr,1987,0.2903
bhr,1988,-0.08217
bhr,1989,-0.05269
bhr,1990,3.882
bhr,1991,1.97
bhr,1992,1.675
bhr,1993,2.226
bhr,1994,1.799
bhr,1995,1.725
bhr,1996,2.178
bhr,1997,2.458
bhr,1998,3.316
bhr,1999,0.9744
bhr,2000,0.78
bhr,2001,0.9308
bhr,2002,0.773
bhr,2003,1.424
bhr,2004,0.5461
bgd,1973,5.211
bgd,1974,4.261
bgd,1975,5.525
bgd,1976,4.939
bgd,1977,8.174
bgd,1978,7.499
bgd,1979,7.474
bgd,1980,7.251
bgd,1981,5.465
bgd,1982,7.27
bgd,1983,5.905
bgd,1984,5.877
bgd,1985,5.13
bgd,1986,6.619
bgd,1987,7.364
bgd,1988,6.15
bgd,1989,6.55
bgd,1990,6.804
bgd,1991,5.947
bgd,1992,5.599
bgd,1993,4.06
bgd,1994,5.005
bgd,1995,3.278
bgd,1996,2.933
bgd,1997,2.317
bgd,1998,2.554
bgd,1999,2.58
bgd,2000,2.401
bgd,2001,2.146
bgd,2002,1.821
bgd,2003,2.546
bgd,2004,2.375
bgd,2005,2.082
bgd,2006,1.852
bgd,2007,2.061
bgd,2008,2.391
bgd,2009,1.257
bgd,2010,1.29
brb,1966,1.284
brb,1967,0.4259
brb,1968,0.6177
brb,1969,0.8422
brb,1970,1.283
brb,1971,2.245
brb,1972,2.044
brb,1973,1.674
brb,1974,1.125
brb,1975,1.315
brb,1976,1.723
brb,1977,1.18
brb,1978,2.041
brb,1979,1.642
brb,1980,1.656
brb,1981,1.807
brb,1982,1.283
brb,1983,1.796
brb,1984,0.7188
brb,1985,0.6129
brb,1986,0.2893
brb,1987,0.4372
brb,1988,0.194
brb,1989,0.1204
brb,1990,0.1547
brb,1991,0.13
brb,1992,0.001929
brb,1993,0.2258
brb,1994,-0.06107
brb,1995,-0.06412
brb,1996,0.2191
brb,1997,0.2014
brb,1998,0.6783
brb,1999,-0.08885
brb,2000,0.00969
brb,2001,-0.04673
brb,2002,0.1394
brb,2003,0.7682
brb,2004,1.062
brb,2005,-0.06335
brb,2006,-0.0726
brb,2007,0.5726
brb,2008,0.2181
brb,2009,0.34
blr,2005,0.1913
blr,2006,0.2077
blr,2007,0.1867
blr,2008,0.1837
blr,2009,0.2029
blr,2010,0.2552
blz,1960,6.516
blz,1961,9.477
blz,1962,17.41
blz,1963,12.09
blz,1964,4.303
blz,1965,5.344
blz,1966,5.838
blz,1967,12.38
blz,1968,12.73
blz,1969,14.99
blz,1970,11.55
blz,1971,8.902
blz,1972,14.05
blz,1973,6.291
blz,1974,6.732
blz,1975,8.232
blz,1976,13.14
blz,1977,8.505
blz,1978,14.07
blz,1979,14.14
blz,1980,7.521
blz,1981,5.921
blz,1982,6.9
blz,1983,8.207
blz,1984,6.895
blz,1985,11.0
blz,1986,10.77
blz,1987,8.714
blz,1988,8.173
blz,1989,8.133
blz,1990,7.463
blz,1991,5.017
blz,1992,5.099
blz,1993,5.65
blz,1994,5.219
blz,1995,3.045
blz,1996,3.341
blz,1997,2.229
blz,1998,2.302
blz,1999,6.666
blz,2000,1.892
blz,2001,2.782
blz,2002,2.611
blz,2003,1.304
blz,2004,0.8039
blz,2005,1.216
blz,2006,0.7933
blz,2007,1.948
blz,2008,1.991
blz,2009,2.221
blz,2010,1.997
ben,1960,0.00887
ben,1961,0.6299
ben,1962,1.591
ben,1963,1.683
ben,1964,6.716
ben,1965,6.23
ben,1966,4.95
ben,1967,5.338
ben,1968,4.032
ben,1969,3.999
ben,1970,4.473
ben,1971,8.786
ben,1972,4.913
ben,1973,5.246
ben,1974,5.933
ben,1975,8.01
ben,1976,7.267
ben,1977,6.51
ben,1978,6.494
ben,1979,7.125
ben,1980,6.292
ben,1981,6.308
ben,1982,6.317
ben,1983,7.849
ben,1984,7.345
ben,1985,9.167
ben,1986,10.28
ben,1987,8.717
ben,1988,9.901
ben,1989,18.3
ben,1990,14.78
ben,1991,14.38
ben,1992,17.04
ben,1993,13.9
ben,1994,17.51
ben,1995,14.25
ben,1996,13.31
ben,1997,10.37
ben,1998,8.838
ben,1999,8.891
ben,2000,10.86
ben,2001,11.82
ben,2002,7.876
ben,2003,8.529
ben,2004,9.831
ben,2005,8.146
ben,2006,8.637
ben,2007,8.74
ben,2008,9.615
ben,2009,10.31
ben,2010,10.48
bmu,1964,0.008729
bmu,1965,0.04101
bmu,1966,0.04188
bmu,1967,0.03631
bmu,1968,0.025
bmu,1969,0.005682
bmu,1970,0.00504
bmu,1972,0.003987
bmu,1974,0.009006
bmu,1975,0.005441
bmu,1976,0.007289
bmu,1977,0.0168
bmu,1978,0.03156
bmu,1979,0.02785
bmu,1980,0.04281
bmu,1981,0.02643
bmu,1982,0.008449
bmu,1983,0.007449
bmu,1984,0.007609
bmu,1985,0.08465
bmu,1986,0.007238
bmu,1987,0.01712
bmu,1988,0.002758
bmu,1989,0.00662
bmu,1990,2.621
bmu,1991,-0.2863
bmu,1992,-0.2973
bmu,1993,-0.2645
bmu,1994,-0.6677
bmu,1995,-0.1023
btn,1980,7.313
btn,1981,8.373
btn,1982,9.788
btn,1983,10.73
btn,1984,12.76
btn,1985,16.99
btn,1986,23.52
btn,1987,18.24
btn,1988,15.78
btn,1989,15.43
btn,1990,16.36
btn,1991,26.88
btn,1992,24.34
btn,1993,29.91
btn,1994,29.17
btn,1995,26.79
btn,1996,20.42
btn,1997,19.6
btn,1998,17.4
btn,1999,19.23
btn,2000,12.1
btn,2001,12.7
btn,2002,13.91
btn,2003,12.72
btn,2004,11.35
btn,2005,11.15
btn,2006,11.36
btn,2007,7.612
btn,2008,7.079
btn,2009,10.28
btn,2010,8.642
bol,1970,3.087
bol,1971,2.924
bol,1972,3.94
bol,1973,2.347
bol,1974,2.816
bol,1975,2.22
bol,1976,2.275
bol,1977,2.769
bol,1978,3.738
bol,1979,3.453
bol,1980,3.731
bol,1981,2.685
bol,1982,2.842
bol,1983,3.306
bol,1984,2.934
bol,1985,3.969
bol,1986,9.146
bol,1987,7.583
bol,1988,9.668
bol,1989,11.11
bol,1990,11.79
bol,1991,9.859
bol,1992,12.23
bol,1993,10.11
bol,1994,9.688
bol,1995,10.96
bol,1996,11.44
bol,1997,9.027
bol,1998,7.595
bol,1999,7.152
bol,2000,5.894
bol,2001,9.378
bol,2002,8.951
bol,2003,12.06
bol,2004,9.363
bol,2005,7.01
bol,2006,7.689
bol,2007,3.774
bol,2008,3.89
bol,2009,4.352
bol,2010,3.592
bih,1994,37.46
bih,1995,59.45
bih,1996,33.22
bih,1997,25.03
bih,1998,18.57
bih,1999,23.76
bih,2000,12.11
bih,2001,10.18
bih,2002,7.762
bih,2003,6.087
bih,2004,6.517
bih,2005,4.805
bih,2006,4.182
bih,2007,3.811
bih,2008,2.43
bih,2009,2.346
bih,2010,3.015
bwa,1960,10.03
bwa,1961,14.78
bwa,1962,13.11
bwa,1963,12.45
bwa,1964,18.97
bwa,1965,20.02
bwa,1966,31.38
bwa,1967,29.32
bwa,1968,23.79
bwa,1969,16.19
bwa,1970,14.11
bwa,1971,13.53
bwa,1972,19.01
bwa,1973,14.76
bwa,1974,11.78
bwa,1975,14.34
bwa,1976,12.74
bwa,1977,10.46
bwa,1978,11.65
bwa,1979,12.13
bwa,1980,10.38
bwa,1981,8.681
bwa,1982,9.691
bwa,1983,9.105
bwa,1984,9.046
bwa,1985,9.39
bwa,1986,7.851
bwa,1987,8.955
bwa,1988,6.07
bwa,1989,5.606
bwa,1990,3.941
bwa,1991,3.272
bwa,1992,2.612
bwa,1993,2.917
bwa,1994,2.07
bwa,1995,1.889
bwa,1996,1.637
bwa,1997,2.413
bwa,1998,2.001
bwa,1999,1.087
bwa,2000,0.5799
bwa,2001,0.4947
bwa,2002,0.6896
bwa,2003,0.3778
bwa,2004,0.5521
bwa,2005,0.5093
bwa,2006,0.6564
bwa,2007,0.9249
bwa,2008,5.622
bwa,2009,2.428
bwa,2010,1.062
bra,1960,0.159
bra,1961,1.75
bra,1962,0.8359
bra,1963,0.8568
bra,1964,1.174
bra,1965,1.083
bra,1966,1.341
bra,1967,0.7961
bra,1968,0.8004
bra,1969,0.5215
bra,1970,0.4508
bra,1971,0.3236
bra,1972,0.2535
bra,1973,0.1444
bra,1974,0.1605
bra,1975,0.1351
bra,1976,0.07333
bra,1977,0.04548
bra,1978,0.05752
bra,1979,0.04867
bra,1980,0.03755
bra,1981,0.0929
bra,1982,0.07766
bra,1983,0.05251
bra,1984,0.0813
bra,1985,0.05798
bra,1986,0.0695
bra,1987,0.1018
bra,1988,0.06588
bra,1989,0.04504
bra,1990,0.03359
bra,1991,0.04057
bra,1992,-0.06727
bra,1993,0.04673
bra,1994,0.04152
bra,1995,0.0358
bra,1996,0.03264
bra,1997,0.03039
bra,1998,0.03419
bra,1999,0.02167
bra,2000,0.03691
bra,2001,0.04109
bra,2002,0.0427
bra,2003,0.03709
bra,2004,0.02398
bra,2005,0.02837
bra,2006,0.01068
bra,2007,0.02401
bra,2008,0.02853
bra,2009,0.0212
bra,2010,0.03143
brn,1989,0.1527
brn,1990,0.1102
brn,1991,0.09779
brn,1992,0.1284
brn,1993,0.1235
brn,1994,0.1287
brn,1995,0.09062
bfa,1960,0.05972
bfa,1961,0.382
bfa,1962,1.142
bfa,1963,1.042
bfa,1964,3.722
bfa,1965,4.149
bfa,1966,3.92
bfa,1967,4.385
bfa,1968,4.957
bfa,1969,5.03
bfa,1970,4.82
bfa,1971,6.013
bfa,1972,5.949
bfa,1973,8.428
bfa,1974,12.85
bfa,1975,9.538
bfa,1976,8.26
bfa,1977,9.817
bfa,1978,10.71
bfa,1979,11.28
bfa,1980,10.91
bfa,1981,12.16
bfa,1982,12.05
bfa,1983,11.39
bfa,1984,12.58
bfa,1985,12.19
bfa,1986,13.24
bfa,1987,11.36
bfa,1988,11.02
bfa,1989,10.19
bfa,1990,10.55
bfa,1991,13.43
bfa,1992,19.41
bfa,1993,20.21
bfa,1994,23.0
bfa,1995,20.68
bfa,1996,16.15
bfa,1997,15.07
bfa,1998,14.27
bfa,1999,13.25
bfa,2000,6.899
bfa,2001,14.46
bfa,2002,13.38
bfa,2003,12.67
bfa,2004,12.59
bfa,2005,12.79
bfa,2006,15.43
bfa,2007,14.09
bfa,2008,11.99
bfa,2009,12.98
bfa,2010,12.05
bdi,1960,3.884
bdi,1961,3.58
bdi,1962,5.241
bdi,1963,2.675
bdi,1964,3.136
bdi,1965,3.086
bdi,1966,5.723
bdi,1967,6.235
bdi,1968,7.644
bdi,1969,8.38
bdi,1970,7.51
bdi,1971,8.894
bdi,1972,10.94
bdi,1973,9.075
bdi,1974,11.11
bdi,1975,11.51
bdi,1976,10.02
bdi,1977,8.868
bdi,1978,12.41
bdi,1979,12.21
bdi,1980,12.58
bdi,1981,12.49
bdi,1982,12.47
bdi,1983,12.82
bdi,1984,14.13
bdi,1985,12.12
bdi,1986,16.2
bdi,1987,17.83
bdi,1988,18.92
bdi,1989,18.81
bdi,1990,23.5
bdi,1991,22.18
bdi,1992,28.92
bdi,1993,23.36
bdi,1994,34.05
bdi,1995,29.04
bdi,1996,12.92
bdi,1997,5.869
bdi,1998,7.764
bdi,1999,9.403
bdi,2000,10.99
bdi,2001,16.67
bdi,2002,21.67
bdi,2003,29.31
bdi,2004,39.62
bdi,2005,32.07
bdi,2006,34.58
bdi,2007,36.15
bdi,2008,32.14
bdi,2009,30.82
bdi,2010,30.99
khm,1960,4.28
khm,1961,3.913
khm,1962,3.355
khm,1963,3.257
khm,1964,1.622
khm,1965,1.119
khm,1966,1.234
khm,1967,1.451
khm,1968,0.9613
khm,1969,1.299
khm,1970,2.623
khm,1971,4.152
khm,1972,13.29
khm,1973,20.74
khm,1974,52.32
khm,1987,1.64
khm,1988,1.382
khm,1989,2.261
khm,1990,3.706
khm,1991,5.493
khm,1992,10.13
khm,1995,16.3
khm,1996,12.17
khm,1997,9.852
khm,1998,11.01
khm,1999,8.103
khm,2000,11.2
khm,2001,10.95
khm,2002,11.85
khm,2003,11.57
khm,2004,9.473
khm,2005,8.918
khm,2006,7.596
khm,2007,8.164
khm,2008,7.546
khm,2009,7.274
khm,2010,6.85
cmr,1967,4.877
cmr,1968,5.372
cmr,1969,3.744
cmr,1970,5.784
cmr,1971,4.316
cmr,1972,4.78
cmr,1973,4.029
cmr,1974,3.155
cmr,1975,4.478
cmr,1976,4.967
cmr,1977,6.886
cmr,1978,4.454
cmr,1979,5.056
cmr,1980,4.713
cmr,1981,2.886
cmr,1982,3.083
cmr,1983,1.836
cmr,1984,2.43
cmr,1985,1.932
cmr,1986,2.065
cmr,1987,1.673
cmr,1988,2.214
cmr,1989,4.144
cmr,1990,4.163
cmr,1991,4.428
cmr,1992,6.649
cmr,1993,4.247
cmr,1994,8.418
cmr,1995,5.397
cmr,1996,4.487
cmr,1997,5.403
cmr,1998,5.429
cmr,1999,4.335
cmr,2000,4.333
cmr,2001,5.122
cmr,2002,5.936
cmr,2003,6.765
cmr,2004,5.143
cmr,2005,2.571
cmr,2006,9.711
cmr,2007,9.665
cmr,2008,2.352
cmr,2009,2.937
cmr,2010,2.439
cpv,1980,44.54
cpv,1981,34.78
cpv,1982,37.74
cpv,1983,42.7
cpv,1984,47.52
cpv,1985,48.12
cpv,1986,55.37
cpv,1987,35.94
cpv,1988,31.08
cpv,1989,30.66
cpv,1990,34.05
cpv,1991,31.77
cpv,1992,32.5
cpv,1993,23.4
cpv,1994,29.46
cpv,1995,23.88
cpv,1996,23.41
cpv,1997,22.76
cpv,1998,25.1
cpv,1999,23.24
cpv,2000,17.84
cpv,2001,13.86
cpv,2002,15.1
cpv,2003,18.42
cpv,2004,15.78
cpv,2005,17.29
cpv,2006,13.03
cpv,2007,12.71
cpv,2008,14.64
cpv,2009,12.56
cpv,2010,20.68
caf,1960,0.02685
caf,1961,0.3422
caf,1962,0.9188
caf,1963,1.535
caf,1964,11.86
caf,1965,10.51
caf,1966,9.941
caf,1967,12.59
caf,1968,9.174
caf,1969,10.6
caf,1970,7.677
caf,1971,7.816
caf,1972,11.24
caf,1973,9.549
caf,1974,13.11
caf,1975,14.53
caf,1976,8.589
caf,1977,8.859
caf,1978,8.328
caf,1979,11.99
caf,1980,13.77
caf,1981,14.5
caf,1982,12.07
caf,1983,14.25
caf,1984,20.96
caf,1985,12.11
caf,1986,12.2
caf,1987,15.16
caf,1988,16.3
caf,1989,15.19
caf,1990,16.99
caf,1991,12.49
caf,1992,12.52
caf,1993,13.42
caf,1994,20.13
caf,1995,15.24
caf,1996,16.08
caf,1997,9.241
caf,1998,11.66
caf,1999,11.32
caf,2000,8.352
caf,2001,8.267
caf,2002,6.132
caf,2003,4.509
caf,2004,8.746
caf,2005,6.635
caf,2006,9.144
caf,2007,10.49
caf,2008,13.12
caf,2009,12.34
caf,2010,13.17
tcd,1960,0.00963
tcd,1961,0.985
tcd,1962,1.558
tcd,1963,1.509
tcd,1964,4.252
tcd,1965,4.451
tcd,1966,4.447
tcd,1967,4.402
tcd,1968,4.763
tcd,1969,5.006
tcd,1970,4.754
tcd,1971,6.065
tcd,1972,5.235
tcd,1973,6.956
tcd,1974,11.95
tcd,1975,7.65
tcd,1976,6.964
tcd,1977,8.667
tcd,1978,11.0
tcd,1979,8.457
tcd,1980,3.371
tcd,1981,6.736
tcd,1982,7.6
tcd,1983,10.38
tcd,1984,12.09
tcd,1985,17.29
tcd,1986,15.04
tcd,1987,17.4
tcd,1988,17.63
tcd,1989,17.59
tcd,1990,18.05
tcd,1991,13.99
tcd,1992,12.56
tcd,1993,15.39
tcd,1994,18.43
tcd,1995,16.31
tcd,1996,18.52
tcd,1997,14.91
tcd,1998,9.998
tcd,1999,12.24
tcd,2000,9.6
tcd,2001,11.18
tcd,2002,11.9
tcd,2003,11.12
tcd,2004,9.076
tcd,2005,8.99
tcd,2006,5.917
tcd,2007,6.174
tcd,2008,6.306
tcd,2009,8.396
tcd,2010,6.191
chl,1960,0.3277
chl,1961,2.637
chl,1962,2.532
chl,1963,2.731
chl,1964,2.399
chl,1965,1.979
chl,1966,2.032
chl,1967,1.571
chl,1968,1.271
chl,1969,1.233
chl,1970,0.85
chl,1971,0.466
chl,1972,0.4471
chl,1973,0.3077
chl,1974,0.1545
chl,1975,1.83
chl,1976,0.07658
chl,1977,0.07714
chl,1978,0.04808
chl,1979,-0.1392
chl,1980,-0.03975
chl,1981,-0.02335
chl,1982,-0.03963
chl,1983,0.0005563
chl,1984,0.01311
chl,1985,0.2778
chl,1986,-0.03263
chl,1987,0.1113
chl,1988,0.1956
chl,1989,0.2337
chl,1990,0.3475
chl,1991,0.3507
chl,1992,0.3086
chl,1993,0.3776
chl,1994,0.2853
chl,1995,0.2281
chl,1996,0.2667
chl,1997,0.1608
chl,1998,0.1372
chl,1999,0.09877
chl,2000,0.06394
chl,2001,0.1078
chl,2002,-0.01077
chl,2003,0.1168
chl,2004,0.05859
chl,2005,0.1469
chl,2006,0.07455
chl,2007,0.06803
chl,2008,0.06469
chl,2009,0.04875
chl,2010,0.09797
chn,1979,0.009557
chn,1980,0.0346
chn,1981,0.2453
chn,1982,0.2571
chn,1983,0.2913
chn,1984,0.3079
chn,1985,0.3053
chn,1986,0.3678
chn,1987,0.5101
chn,1988,0.6203
chn,1989,0.6016
chn,1990,0.5677
chn,1991,0.5082
chn,1992,0.7079
chn,1993,0.7301
chn,1994,0.5623
chn,1995,0.4846
chn,1996,0.3129
chn,1997,0.2174
chn,1998,0.2432
chn,1999,0.2233
chn,2000,0.1446
chn,2001,0.1186
chn,2002,0.104
chn,2003,0.08319
chn,2004,0.08899
chn,2005,0.08097
chn,2006,0.04609
chn,2007,0.04249
chn,2008,0.03259
chn,2009,0.0226
chn,2010,0.01094
col,1960,-0.2844
col,1961,1.006
col,1962,0.9442
col,1963,1.558
col,1964,0.9176
col,1965,0.6486
col,1966,1.726
col,1967,1.948
col,1968,3.275
col,1969,1.921
col,1970,2.286
col,1971,1.702
col,1972,1.413
col,1973,1.458
col,1974,0.8751
col,1975,0.646
col,1976,0.5011
col,1977,0.252
col,1978,0.3084
col,1979,0.1942
col,1980,0.2707
col,1981,0.2816
col,1982,0.254
col,1983,0.2288
col,1984,0.2386
col,1985,0.1841
col,1986,0.1874
col,1987,0.2233
col,1988,0.1661
col,1989,0.1796
col,1990,0.2318
col,1991,0.2877
col,1992,0.4906
col,1993,0.1547
col,1994,0.09267
col,1995,0.1858
col,1996,0.1965
col,1997,0.1861
col,1998,0.1728
col,1999,0.3562
col,2000,0.1905
col,2001,0.4021
col,2002,0.4612
col,2003,0.8769
col,2004,0.4564
col,2005,0.4399
col,2006,0.6409
col,2007,0.3622
col,2008,0.4155
col,2009,0.4707
col,2010,0.3282
com,1966,28.21
com,1967,42.38
com,1968,34.51
com,1969,27.0
com,1970,31.81
com,1971,30.2
com,1972,30.14
com,1973,41.57
com,1974,46.0
com,1975,36.11
com,1976,48.83
com,1977,21.57
com,1978,18.39
com,1979,21.19
com,1980,34.84
com,1981,40.49
com,1982,35.36
com,1983,33.9
com,1984,39.94
com,1985,41.59
com,1986,28.53
com,1987,27.66
com,1988,24.96
com,1989,22.03
com,1990,18.0
com,1991,25.7
com,1992,17.73
com,1993,18.32
com,1994,20.78
com,1995,17.86
com,1996,16.77
com,1997,13.96
com,1998,18.64
com,1999,9.628
com,2000,9.251
com,2001,12.48
com,2002,11.01
com,2003,7.632
com,2004,7.306
com,2005,5.913
com,2006,7.899
com,2007,9.634
com,2008,7.852
com,2009,9.437
com,2010,12.42
cod,1960,2.538
cod,1961,3.077
cod,1962,3.275
cod,1963,1.842
cod,1964,4.433
cod,1965,3.517
cod,1966,2.06
cod,1967,2.778
cod,1968,1.967
cod,1969,1.672
cod,1970,1.84
cod,1971,1.926
cod,1972,1.977
cod,1973,1.768
cod,1974,1.88
cod,1975,2.534
cod,1976,2.032
cod,1977,2.154
cod,1978,2.064
cod,1979,2.782
cod,1980,3.058
cod,1981,3.217
cod,1982,2.62
cod,1983,2.902
cod,1984,3.93
cod,1985,4.476
cod,1986,5.278
cod,1987,9.603
cod,1988,6.802
cod,1989,8.72
cod,1990,10.44
cod,1991,5.704
cod,1992,3.579
cod,1993,1.766
cod,1994,4.772
cod,1995,3.993
cod,1996,3.077
cod,1997,2.772
cod,1998,2.154
cod,1999,3.129
cod,2000,4.522
cod,2001,5.686
cod,2002,22.39
cod,2003,99.51
cod,2004,30.94
cod,2005,28.15
cod,2006,26.3
cod,2007,14.46
cod,2008,17.07
cod,2009,42.05
cod,2010,29.05
cog,1960,0.01544
cog,1961,0.1276
cog,1962,1.879
cog,1963,3.34
cog,1964,9.741
cog,1965,8.143
cog,1966,11.61
cog,1967,8.003
cog,1968,8.63
cog,1969,6.603
cog,1970,5.739
cog,1971,5.449
cog,1972,5.713
cog,1973,5.102
cog,1974,6.641
cog,1975,7.58
cog,1976,10.13
cog,1977,6.616
cog,1978,9.738
cog,1979,8.153
cog,1980,5.903
cog,1981,4.276
cog,1982,4.546
cog,1983,5.581
cog,1984,4.67
cog,1985,3.41
cog,1986,5.701
cog,1987,5.887
cog,1988,4.542
cog,1989,4.465
cog,1990,9.345
cog,1991,5.848
cog,1992,4.418
cog,1993,7.916
cog,1994,23.89
cog,1995,10.17
cog,1996,29.5
cog,1997,16.17
cog,1998,4.39
cog,1999,8.532
cog,2000,1.408
cog,2001,3.75
cog,2002,2.653
