geo,aged_15_64_labour_force_participation_rate_percent,time
lbr,70.6,1992
lbr,70.6,1993
lbr,70.5,1994
lbr,70.5,1995
lbr,70.5,1996
lbr,70.4,1997
lbr,70.4,1998
lbr,70.4,1999
lbr,70.4,2000
lbr,70.4,2001
lbr,70.4,2002
lbr,70.4,2003
lbr,70.5,2004
lbr,70.6,2005
lbr,70.7,2006
lbr,70.8,2007
lby,53.0,1980
lby,52.8,1981
lby,52.5,1982
lby,52.2,1983
lby,51.9,1984
lby,51.7,1985
lby,51.6,1986
lby,51.5,1987
lby,51.4,1988
lby,51.3,1989
lby,51.3,1990
lby,51.3,1991
lby,51.3,1992
lby,51.6,1993
lby,51.7,1994
lby,51.9,1995
lby,51.9,1996
lby,52.1,1997
lby,52.1,1998
lby,52.2,1999
lby,52.4,2000
lby,52.8,2001
lby,53.2,2002
lby,53.5,2003
lby,53.8,2004
lby,54.1,2005
lby,54.1,2006
lby,54.8,2007
ltu,76.9,1980
ltu,76.9,1981
ltu,76.8,1982
ltu,76.7,1983
ltu,76.6,1984
ltu,76.5,1985
ltu,76.4,1986
ltu,76.3,1987
ltu,76.2,1988
ltu,76.1,1989
ltu,75.7,1990
ltu,75.3,1991
ltu,74.9,1992
ltu,74.4,1993
ltu,74.0,1994
ltu,73.4,1995
ltu,72.8,1996
ltu,72.1,1997
ltu,73.0,1998
ltu,73.7,1999
ltu,70.6,2000
ltu,70.2,2001
ltu,69.6,2002
ltu,69.9,2003
ltu,69.0,2004
ltu,68.3,2005
ltu,67.5,2006
ltu,67.4,2007
lux,61.2,1980
lux,61.3,1981
lux,60.9,1982
lux,60.4,1983
lux,60.2,1984
lux,60.2,1985
lux,61.1,1986
lux,61.6,1987
lux,60.1,1988
lux,60.3,1989
lux,60.1,1990
lux,61.8,1991
lux,62.7,1992
lux,62.2,1993
lux,62.2,1994
lux,60.1,1995
lux,60.9,1996
lux,61.2,1997
lux,61.5,1998
lux,62.6,1999
lux,64.1,2000
lux,63.8,2001
lux,65.1,2002
lux,64.4,2003
lux,65.7,2004
lux,66.6,2005
lux,66.6,2006
lux,67.2,2007
mac,60.2,1980
mac,60.2,1981
mac,60.4,1982
mac,60.6,1983
mac,60.8,1984
mac,61.2,1985
mac,61.0,1986
mac,61.3,1987
mac,62.0,1988
mac,62.1,1989
mac,62.3,1990
mac,62.9,1991
mac,63.2,1992
mac,63.3,1993
mac,63.3,1994
mac,65.1,1995
mac,73.4,1996
mac,72.8,1997
mac,72.0,1998
mac,71.4,1999
mac,70.7,2000
mac,71.7,2001
mac,69.6,2002
mac,68.1,2003
mac,69.1,2004
mac,70.4,2005
mac,72.2,2006
mac,71.1,2007
mdg,82.8,1980
mdg,82.9,1981
mdg,83.0,1982
mdg,83.0,1983
mdg,83.0,1984
mdg,83.0,1985
mdg,83.0,1986
mdg,83.0,1987
mdg,83.0,1988
mdg,83.0,1989
mdg,83.0,1990
mdg,83.1,1991
mdg,83.1,1992
mdg,83.1,1993
mdg,83.1,1994
mdg,83.1,1995
mdg,83.1,1996
mdg,83.1,1997
mdg,83.1,1998
mdg,83.1,1999
mdg,83.0,2000
mdg,83.0,2001
mdg,83.0,2002
mdg,82.9,2003
mdg,85.8,2004
mdg,87.9,2005
mdg,87.7,2006
mdg,86.6,2007
mwi,88.3,1980
mwi,88.5,1981
mwi,88.6,1982
mwi,88.7,1983
mwi,86.3,1984
mwi,83.5,1985
mwi,80.4,1986
mwi,77.2,1987
mwi,77.4,1988
mwi,77.5,1989
mwi,77.5,1990
mwi,77.4,1991
mwi,77.2,1992
mwi,76.9,1993
mwi,76.7,1994
mwi,76.5,1995
mwi,76.4,1996
mwi,76.4,1997
mwi,76.4,1998
mwi,76.6,1999
mwi,76.8,2000
mwi,77.0,2001
mwi,77.2,2002
mwi,77.2,2003
mwi,77.3,2004
mwi,77.2,2005
mwi,77.0,2006
mwi,77.2,2007
mys,61.7,1980
mys,61.6,1981
mys,61.6,1982
mys,61.5,1983
mys,61.5,1984
mys,61.8,1985
mys,62.1,1986
mys,62.3,1987
mys,62.4,1988
mys,63.3,1989
mys,64.2,1990
mys,64.3,1991
mys,64.4,1992
mys,64.4,1993
mys,64.4,1994
mys,64.4,1995
mys,64.3,1996
mys,64.3,1997
mys,64.2,1998
mys,64.1,1999
mys,65.2,2000
mys,65.3,2001
mys,65.3,2002
mys,65.3,2003
mys,65.2,2004
mys,65.2,2005
mys,65.1,2006
mys,65.3,2007
mdv,51.2,1980
mdv,51.6,1981
mdv,52.2,1982
mdv,52.8,1983
mdv,53.3,1984
mdv,53.5,1985
mdv,53.0,1986
mdv,52.5,1987
mdv,52.0,1988
mdv,51.5,1989
mdv,51.1,1990
mdv,51.4,1991
mdv,51.8,1992
mdv,52.2,1993
mdv,52.6,1994
mdv,53.1,1995
mdv,53.7,1996
mdv,54.3,1997
mdv,55.0,1998
mdv,55.7,1999
mdv,56.4,2000
mdv,58.0,2001
mdv,59.6,2002
mdv,61.3,2003
mdv,63.0,2004
mdv,64.8,2005
mdv,66.6,2006
mdv,66.9,2007
mli,52.4,1980
mli,52.5,1981
mli,52.6,1982
mli,52.6,1983
mli,52.6,1984
mli,52.7,1985
mli,52.6,1986
mli,52.6,1987
mli,52.6,1988
mli,52.5,1989
mli,52.5,1990
mli,52.5,1991
mli,52.4,1992
mli,52.5,1993
mli,52.5,1994
mli,52.4,1995
mli,52.4,1996
mli,52.4,1997
mli,52.4,1998
mli,52.3,1999
mli,52.3,2000
mli,52.1,2001
mli,52.1,2002
mli,52.0,2003
mli,52.0,2004
mli,52.0,2005
mli,52.0,2006
mli,52.1,2007
mlt,54.3,1980
mlt,54.2,1981
mlt,53.7,1982
mlt,53.3,1983
mlt,53.5,1984
mlt,53.2,1985
mlt,53.3,1986
mlt,53.4,1987
mlt,53.5,1988
mlt,53.7,1989
mlt,53.8,1990
mlt,53.6,1991
mlt,53.7,1992
mlt,54.1,1993
mlt,53.9,1994
mlt,55.1,1995
mlt,56.4,1996
mlt,56.3,1997
mlt,56.3,1998
mlt,56.9,1999
mlt,57.4,2000
mlt,57.8,2001
mlt,59.1,2002
mlt,57.7,2003
mlt,58.2,2004
mlt,58.4,2005
mlt,59.3,2006
mlt,59.4,2007
mtq,62.8,1980
mtq,63.2,1981
mtq,63.4,1982
mtq,64.0,1983
mtq,64.6,1984
mtq,65.1,1985
mtq,65.7,1986
mtq,66.2,1987
mtq,66.8,1988
mtq,67.4,1989
mtq,68.1,1990
mtq,68.4,1991
mtq,68.9,1992
mtq,69.4,1993
mtq,69.9,1994
mtq,70.1,1995
mtq,70.1,1996
mtq,70.0,1997
mtq,69.7,1998
mtq,69.3,1999
mtq,69.3,2000
mtq,69.1,2001
mtq,69.0,2002
mtq,68.8,2003
mtq,68.6,2004
mtq,68.5,2005
mtq,68.5,2006
mtq,68.2,2007
mrt,72.8,1980
mrt,72.8,1981
mrt,72.8,1982
mrt,72.9,1983
mrt,72.8,1984
mrt,72.8,1985
mrt,72.7,1986
mrt,72.7,1987
mrt,72.6,1988
mrt,72.6,1989
mrt,72.5,1990
mrt,72.5,1991
mrt,72.5,1992
mrt,72.5,1993
mrt,72.4,1994
mrt,72.4,1995
mrt,72.3,1996
mrt,72.3,1997
mrt,72.2,1998
mrt,72.2,1999
mrt,72.2,2000
mrt,72.1,2001
mrt,72.1,2002
mrt,72.1,2003
mrt,72.1,2004
mrt,72.0,2005
mrt,72.0,2006
mrt,72.0,2007
mus,62.7,1980
mus,62.7,1981
mus,62.7,1982
mus,62.7,1983
mus,62.7,1984
mus,63.6,1985
mus,64.6,1986
mus,65.6,1987
mus,66.3,1988
mus,67.0,1989
mus,64.9,1990
mus,65.6,1991
mus,66.0,1992
mus,66.4,1993
mus,66.8,1994
mus,63.6,1995
mus,63.7,1996
mus,63.9,1997
mus,64.1,1998
mus,64.4,1999
mus,64.6,2000
mus,64.8,2001
mus,67.9,2002
mus,67.5,2003
mus,63.4,2004
mus,63.9,2005
mus,63.8,2006
mus,64.7,2007
mex,60.3,1980
mex,60.8,1981
mex,60.9,1982
mex,60.4,1983
mex,60.5,1984
mex,60.5,1985
mex,60.2,1986
mex,60.2,1987
mex,60.1,1988
mex,60.3,1989
mex,60.5,1990
mex,60.8,1991
mex,61.4,1992
mex,62.0,1993
mex,61.9,1994
mex,62.0,1995
mex,62.2,1996
mex,63.7,1997
mex,63.5,1998
mex,62.8,1999
mex,62.8,2000
mex,62.2,2001
mex,62.4,2002
mex,61.9,2003
mex,63.4,2004
mex,63.3,2005
mex,64.3,2006
mex,63.0,2007
mng,62.5,1980
mng,62.2,1981
mng,62.2,1982
mng,62.4,1983
mng,62.6,1984
mng,62.9,1985
mng,62.8,1986
mng,63.0,1987
mng,62.9,1988
mng,62.5,1989
mng,62.1,1990
mng,62.5,1991
mng,63.2,1992
mng,63.7,1993
mng,64.3,1994
mng,64.2,1995
mng,64.3,1996
mng,64.2,1997
mng,64.3,1998
mng,64.0,1999
mng,63.7,2000
mng,63.4,2001
mng,63.1,2002
mng,62.7,2003
mng,62.4,2004
mng,61.8,2005
mng,61.5,2006
mng,61.2,2007
mar,54.1,1980
mar,54.3,1981
mar,54.3,1982
mar,54.4,1983
mar,54.3,1984
mar,54.3,1985
mar,54.3,1986
mar,54.4,1987
mar,54.4,1988
mar,54.5,1989
mar,54.6,1990
mar,54.7,1991
mar,55.0,1992
mar,55.2,1993
mar,55.3,1994
mar,55.7,1995
mar,55.7,1996
mar,56.0,1997
mar,56.1,1998
mar,56.4,1999
mar,55.4,2000
mar,53.5,2001
mar,53.1,2002
mar,54.2,2003
mar,54.8,2004
mar,54.4,2005
mar,54.4,2006
mar,53.9,2007
moz,87.5,1980
moz,87.4,1981
moz,87.4,1982
moz,87.3,1983
moz,87.2,1984
moz,87.0,1985
moz,86.7,1986
moz,86.4,1987
moz,86.1,1988
moz,85.8,1989
moz,85.5,1990
moz,85.4,1991
moz,85.3,1992
moz,85.2,1993
moz,85.1,1994
moz,84.9,1995
moz,84.5,1996
moz,84.2,1997
moz,84.0,1998
moz,83.9,1999
moz,83.9,2000
moz,83.7,2001
moz,83.7,2002
moz,83.7,2003
moz,83.6,2004
moz,83.4,2005
moz,83.3,2006
moz,83.2,2007
mmr,81.3,1980
mmr,81.2,1981
mmr,81.1,1982
mmr,81.0,1983
mmr,80.9,1984
mmr,81.0,1985
mmr,80.9,1986
mmr,80.8,1987
mmr,80.6,1988
mmr,80.2,1989
mmr,80.0,1990
mmr,79.9,1991
mmr,79.8,1992
mmr,79.7,1993
mmr,79.6,1994
mmr,79.5,1995
mmr,79.4,1996
mmr,79.4,1997
mmr,79.7,1998
mmr,79.6,1999
mmr,79.5,2000
mmr,79.6,2001
mmr,79.5,2002
mmr,79.4,2003
mmr,79.3,2004
mmr,79.2,2005
mmr,78.9,2006
mmr,79.3,2007
nam,58.6,1980
nam,58.7,1981
nam,58.7,1982
nam,58.8,1983
nam,58.7,1984
nam,58.3,1985
nam,58.2,1986
nam,58.2,1987
nam,58.0,1988
nam,58.1,1989
nam,58.2,1990
nam,58.2,1991
nam,58.2,1992
nam,58.5,1993
nam,58.5,1994
nam,57.7,1995
nam,57.0,1996
nam,56.3,1997
nam,56.8,1998
nam,57.1,1999
nam,57.4,2000
nam,57.1,2001
nam,56.6,2002
nam,56.3,2003
nam,55.7,2004
nam,55.3,2005
nam,54.9,2006
nam,55.2,2007
npl,67.0,1980
npl,67.0,1981
npl,67.0,1982
npl,66.9,1983
npl,66.9,1984
npl,66.8,1985
npl,66.8,1986
npl,66.7,1987
npl,66.6,1988
npl,66.5,1989
npl,66.4,1990
npl,66.2,1991
npl,66.3,1992
npl,66.3,1993
npl,66.4,1994
npl,66.5,1995
npl,66.6,1996
npl,66.7,1997
npl,66.8,1998
npl,66.9,1999
npl,67.0,2000
npl,67.2,2001
npl,67.6,2002
npl,68.2,2003
npl,68.8,2004
npl,69.4,2005
npl,70.1,2006
npl,69.9,2007
nld,57.1,1980
nld,58.3,1981
nld,58.4,1982
nld,58.8,1983
nld,58.5,1984
nld,58.3,1985
nld,58.3,1986
nld,64.3,1987
nld,65.3,1988
nld,65.7,1989
nld,66.8,1990
nld,67.5,1991
nld,67.4,1992
nld,67.9,1993
nld,68.6,1994
nld,70.1,1995
nld,70.8,1996
nld,72.1,1997
nld,72.9,1998
nld,73.9,1999
nld,74.3,2000
nld,74.6,2001
nld,74.8,2002
nld,75.2,2003
nld,75.1,2004
nld,75.1,2005
nld,75.7,2006
nld,76.3,2007
ant,59.4,1980
ant,59.4,1981
ant,57.6,1982
ant,62.9,1983
ant,61.2,1984
ant,60.9,1985
ant,59.5,1986
ant,60.1,1987
ant,60.8,1988
ant,61.5,1989
ant,62.1,1990
ant,62.7,1991
ant,63.2,1992
ant,63.7,1993
ant,64.1,1994
ant,64.5,1995
ant,66.0,1996
ant,67.3,1997
ant,67.1,1998
ant,67.5,1999
ant,67.7,2000
ant,67.8,2001
ant,67.8,2002
ant,68.0,2003
ant,67.9,2004
ant,68.1,2005
ant,68.4,2006
ant,68.4,2007
ncl,58.0,1980
ncl,57.8,1981
ncl,57.8,1982
ncl,57.7,1983
ncl,59.0,1984
ncl,60.2,1985
ncl,61.4,1986
ncl,62.4,1987
ncl,63.4,1988
ncl,64.3,1989
ncl,64.2,1990
ncl,64.3,1991
ncl,64.3,1992
ncl,64.4,1993
ncl,64.4,1994
ncl,64.4,1995
ncl,64.3,1996
ncl,64.1,1997
ncl,63.9,1998
ncl,63.7,1999
ncl,63.5,2000
ncl,63.3,2001
ncl,63.1,2002
ncl,63.0,2003
ncl,62.8,2004
ncl,62.8,2005
ncl,62.7,2006
ncl,62.5,2007
nzl,66.2,1980
nzl,66.2,1981
nzl,68.1,1982
nzl,70.1,1983
nzl,72.0,1984
nzl,73.9,1985
nzl,75.6,1986
nzl,75.5,1987
nzl,74.1,1988
nzl,72.9,1989
nzl,73.3,1990
nzl,73.4,1991
nzl,73.1,1992
nzl,73.2,1993
nzl,74.1,1994
nzl,74.8,1995
nzl,75.8,1996
nzl,75.7,1997
nzl,75.3,1998
nzl,75.3,1999
nzl,75.3,2000
nzl,76.0,2001
nzl,76.6,2002
nzl,76.2,2003
nzl,76.7,2004
nzl,77.6,2005
nzl,78.2,2006
nzl,77.4,2007
nic,61.1,1980
nic,61.5,1981
nic,61.1,1982
nic,61.3,1983
nic,60.8,1984
nic,60.3,1985
nic,61.0,1986
nic,61.7,1987
nic,62.2,1988
nic,62.7,1989
nic,63.3,1990
nic,63.1,1991
nic,62.5,1992
nic,61.8,1993
nic,61.1,1994
nic,60.3,1995
nic,60.9,1996
nic,61.0,1997
nic,61.1,1998
nic,61.8,1999
nic,62.4,2000
nic,62.7,2001
nic,62.6,2002
nic,62.7,2003
nic,63.1,2004
nic,63.0,2005
nic,63.3,2006
nic,64.0,2007
ner,65.1,1980
ner,65.0,1981
ner,64.7,1982
ner,64.4,1983
ner,64.1,1984
ner,64.0,1985
ner,63.9,1986
ner,63.9,1987
ner,64.0,1988
ner,63.9,1989
ner,63.9,1990
ner,63.8,1991
ner,63.7,1992
ner,63.6,1993
ner,63.5,1994
ner,63.6,1995
ner,63.6,1996
ner,63.7,1997
ner,64.0,1998
ner,64.0,1999
ner,64.1,2000
ner,64.2,2001
ner,64.2,2002
ner,64.2,2003
ner,64.2,2004
ner,64.2,2005
ner,64.2,2006
ner,64.1,2007
nga,57.4,1980
nga,57.4,1981
nga,57.4,1982
nga,57.5,1983
nga,57.3,1984
nga,57.1,1985
nga,56.9,1986
nga,56.9,1987
nga,56.9,1988
nga,56.9,1989
nga,56.9,1990
nga,56.9,1991
nga,56.9,1992
nga,56.8,1993
nga,56.8,1994
nga,56.7,1995
nga,56.6,1996
nga,56.4,1997
nga,56.3,1998
nga,56.2,1999
nga,56.0,2000
nga,55.9,2001
nga,55.8,2002
nga,55.7,2003
nga,55.6,2004
nga,55.6,2005
nga,55.5,2006
nga,55.4,2007
nor,72.7,1980
nor,73.1,1981
nor,73.5,1982
nor,75.5,1983
nor,75.5,1984
nor,76.2,1985
nor,77.8,1986
nor,78.9,1987
nor,78.3,1988
nor,76.9,1989
nor,76.3,1990
nor,75.5,1991
nor,75.4,1992
nor,75.0,1993
nor,75.5,1994
nor,76.5,1995
nor,78.4,1996
nor,79.5,1997
nor,80.3,1998
nor,80.1,1999
nor,80.2,2000
nor,79.7,2001
nor,79.7,2002
nor,78.7,2003
nor,78.5,2004
nor,78.2,2005
nor,78.2,2006
nor,78.1,2007
omn,54.5,1980
omn,54.8,1981
omn,55.2,1982
omn,55.2,1983
omn,55.2,1984
omn,55.2,1985
omn,55.8,1986
omn,56.5,1987
omn,56.7,1988
omn,56.9,1989
omn,57.9,1990
omn,58.9,1991
omn,59.7,1992
omn,60.6,1993
omn,61.4,1994
omn,61.7,1995
omn,61.7,1996
omn,61.3,1997
omn,60.8,1998
omn,60.5,1999
omn,59.8,2000
omn,59.0,2001
omn,58.5,2002
omn,58.0,2003
omn,57.5,2004
omn,57.2,2005
omn,56.9,2006
omn,57.1,2007
pak,50.1,1980
pak,52.3,1981
pak,52.3,1982
pak,51.5,1983
pak,51.5,1984
pak,51.1,1985
pak,50.4,1986
pak,50.7,1987
pak,51.0,1988
pak,51.0,1989
pak,51.1,1990
pak,51.9,1991
pak,51.9,1992
pak,51.5,1993
pak,51.8,1994
pak,50.6,1995
pak,51.2,1996
pak,51.8,1997
pak,51.7,1998
pak,52.0,1999
pak,52.5,2000
pak,52.3,2001
pak,52.3,2002
pak,52.8,2003
pak,53.3,2004
pak,54.3,2005
pak,55.4,2006
pak,55.5,2007
pan,60.0,1980
pan,60.6,1981
pan,60.5,1982
pan,59.8,1983
pan,60.7,1984
pan,61.3,1985
pan,61.1,1986
pan,60.7,1987
pan,60.4,1988
pan,61.6,1989
pan,61.8,1990
pan,62.2,1991
pan,63.4,1992
pan,64.3,1993
pan,64.7,1994
pan,64.9,1995
pan,65.0,1996
pan,65.5,1997
pan,66.2,1998
pan,66.6,1999
pan,66.9,2000
pan,67.2,2001
pan,67.5,2002
pan,67.8,2003
pan,68.2,2004
pan,68.5,2005
pan,67.6,2006
pan,68.4,2007
png,73.0,1980
png,73.1,1981
png,73.1,1982
png,73.0,1983
png,73.4,1984
png,73.3,1985
png,73.2,1986
png,73.1,1987
png,73.1,1988
png,73.4,1989
png,73.8,1990
png,73.5,1991
png,72.7,1992
png,72.0,1993
png,72.1,1994
png,72.6,1995
png,72.4,1996
png,72.8,1997
png,73.2,1998
png,73.0,1999
png,73.3,2000
png,73.5,2001
png,73.3,2002
png,72.9,2003
png,72.8,2004
png,73.0,2005
png,72.9,2006
png,73.1,2007
pry,71.7,1980
pry,71.9,1981
pry,72.5,1982
pry,73.0,1983
pry,73.2,1984
pry,73.3,1985
pry,73.5,1986
pry,73.6,1987
pry,73.6,1988
pry,73.7,1989
pry,70.2,1990
pry,69.3,1991
pry,71.3,1992
pry,72.7,1993
pry,73.0,1994
pry,73.3,1995
pry,73.9,1996
pry,74.4,1997
pry,75.0,1998
pry,75.7,1999
pry,76.4,2000
pry,77.0,2001
pry,77.7,2002
pry,78.4,2003
pry,78.9,2004
pry,79.5,2005
pry,79.9,2006
pry,80.3,2007
per,57.0,1980
per,57.3,1981
per,57.5,1982
per,57.4,1983
per,57.2,1984
per,60.9,1985
per,64.5,1986
per,63.5,1987
per,63.7,1988
per,63.9,1989
per,64.5,1990
per,65.2,1991
per,65.9,1992
per,66.6,1993
per,67.2,1994
per,67.9,1995
per,68.6,1996
per,69.3,1997
per,70.0,1998
per,70.7,1999
per,71.3,2000
per,72.0,2001
per,72.6,2002
per,73.2,2003
per,73.8,2004
per,74.2,2005
per,74.7,2006
per,75.2,2007
phl,66.6,1980
phl,66.6,1981
phl,66.5,1982
phl,66.6,1983
phl,66.3,1984
phl,65.9,1985
phl,66.8,1986
phl,67.5,1987
phl,67.2,1988
phl,66.2,1989
phl,66.3,1990
phl,66.2,1991
phl,66.6,1992
phl,66.3,1993
phl,66.3,1994
phl,67.5,1995
phl,67.5,1996
phl,67.4,1997
phl,68.0,1998
phl,67.8,1999
phl,66.4,2000
phl,68.1,2001
phl,68.0,2002
phl,67.9,2003
phl,67.4,2004
phl,66.3,2005
phl,65.8,2006
phl,66.8,2007
pol,71.6,1980
pol,71.8,1981
pol,71.9,1982
pol,72.0,1983
pol,72.0,1984
pol,71.9,1985
pol,71.8,1986
pol,71.7,1987
pol,71.6,1988
pol,70.9,1989
pol,70.3,1990
pol,69.6,1991
pol,69.0,1992
pol,68.5,1993
pol,67.6,1994
pol,66.4,1995
pol,65.8,1996
pol,65.3,1997
pol,65.0,1998
pol,64.1,1999
pol,64.7,2000
pol,64.7,2001
pol,63.8,2002
pol,63.7,2003
pol,63.6,2004
pol,63.9,2005
pol,63.3,2006
pol,63.0,2007
prt,69.2,1980
prt,69.9,1981
prt,69.1,1982
prt,71.3,1983
prt,70.2,1984
prt,69.8,1985
prt,68.9,1986
prt,69.5,1987
prt,69.8,1988
prt,70.1,1989
prt,70.6,1990
prt,71.4,1991
prt,69.4,1992
prt,69.0,1993
prt,69.0,1994
prt,68.5,1995
prt,68.9,1996
prt,69.8,1997
prt,70.4,1998
prt,70.7,1999
prt,71.3,2000
prt,72.0,2001
prt,72.5,2002
prt,72.8,2003
prt,72.7,2004
prt,73.3,2005
prt,73.8,2006
prt,73.8,2007
pri,45.9,1980
pri,46.1,1981
pri,46.0,1982
pri,45.8,1983
pri,47.0,1984
pri,47.2,1985
pri,46.8,1986
pri,47.6,1987
pri,49.2,1988
pri,49.9,1989
pri,50.4,1990
pri,51.7,1991
pri,51.5,1992
pri,53.3,1993
pri,52.9,1994
pri,52.4,1995
pri,53.6,1996
pri,54.4,1997
pri,54.6,1998
pri,54.7,1999
pri,53.1,2000
pri,53.8,2001
pri,54.0,2002
pri,54.6,2003
pri,54.5,2004
pri,55.2,2005
pri,54.7,2006
pri,55.5,2007
qat,69.0,1980
qat,70.5,1981
qat,72.3,1982
qat,73.8,1983
qat,75.0,1984
qat,75.9,1985
qat,76.6,1986
qat,76.7,1987
qat,76.7,1988
qat,76.6,1989
qat,76.4,1990
qat,76.1,1991
qat,75.8,1992
qat,75.4,1993
qat,74.8,1994
qat,74.2,1995
qat,73.6,1996
qat,72.8,1997
qat,72.8,1998
qat,73.0,1999
qat,73.5,2000
qat,74.3,2001
qat,75.4,2002
qat,76.5,2003
qat,77.4,2004
qat,77.7,2005
qat,77.4,2006
qat,78.1,2007
mda,76.6,1980
mda,76.2,1981
mda,76.1,1982
mda,75.8,1983
mda,75.4,1984
mda,75.1,1985
mda,75.5,1986
mda,75.7,1987
mda,75.1,1988
mda,75.4,1989
mda,74.6,1990
mda,73.8,1991
mda,73.0,1992
mda,72.1,1993
mda,71.0,1994
mda,69.9,1995
mda,68.5,1996
mda,67.0,1997
mda,65.4,1998
mda,63.6,1999
mda,61.8,2000
mda,59.9,2001
mda,58.0,2002
mda,56.0,2003
mda,54.0,2004
mda,53.5,2005
mda,53.8,2006
mda,51.1,2007
reu,57.4,1980
reu,57.1,1981
reu,57.0,1982
reu,57.5,1983
reu,58.0,1984
reu,58.5,1985
reu,58.9,1986
reu,59.3,1987
reu,59.6,1988
reu,59.9,1989
reu,60.3,1990
reu,60.7,1991
reu,61.2,1992
reu,61.8,1993
reu,62.3,1994
reu,62.7,1995
reu,63.1,1996
reu,63.5,1997
reu,63.8,1998
reu,64.1,1999
reu,64.1,2000
reu,64.1,2001
reu,64.1,2002
reu,64.1,2003
reu,64.2,2004
reu,64.1,2005
reu,64.1,2006
reu,64.3,2007
rou,73.4,1980
rou,72.8,1981
rou,72.0,1982
rou,71.0,1983
rou,70.1,1984
rou,69.5,1985
rou,69.0,1986
rou,68.8,1987
rou,68.7,1988
rou,68.7,1989
rou,68.7,1990
rou,68.7,1991
rou,69.7,1992
rou,70.7,1993
rou,71.7,1994
rou,72.7,1995
rou,70.7,1996
rou,70.7,1997
rou,69.2,1998
rou,69.1,1999
rou,68.9,2000
rou,67.6,2001
rou,63.8,2002
rou,62.5,2003
rou,63.2,2004
rou,62.5,2005
rou,63.8,2006
rou,61.1,2007
rus,77.7,1980
rus,77.9,1981
rus,78.0,1982
rus,78.1,1983
rus,78.0,1984
rus,77.9,1985
rus,77.8,1986
rus,77.6,1987
rus,77.3,1988
rus,77.1,1989
rus,75.9,1990
rus,74.5,1991
rus,72.7,1992
rus,72.3,1993
rus,71.7,1994
rus,70.9,1995
rus,70.0,1996
rus,69.6,1997
rus,69.1,1998
rus,68.7,1999
rus,69.3,2000
rus,69.8,2001
rus,70.3,2002
rus,70.5,2003
rus,70.4,2004
rus,71.0,2005
rus,70.8,2006
rus,72.4,2007
rwa,84.9,1980
rwa,84.9,1981
rwa,85.3,1982
rwa,85.6,1983
rwa,86.2,1984
rwa,86.7,1985
rwa,87.1,1986
rwa,87.5,1987
rwa,87.8,1988
rwa,88.1,1989
rwa,88.4,1990
rwa,88.6,1991
rwa,88.7,1992
rwa,88.9,1993
rwa,89.5,1994
rwa,89.1,1995
rwa,88.5,1996
rwa,87.8,1997
rwa,87.1,1998
rwa,86.4,1999
rwa,85.7,2000
rwa,84.8,2001
rwa,83.8,2002
rwa,82.9,2003
rwa,82.1,2004
rwa,81.6,2005
rwa,81.5,2006
rwa,81.3,2007
lca,61.1,1980
lca,61.4,1981
lca,60.7,1982
lca,61.0,1983
lca,62.7,1984
lca,62.4,1985
lca,63.5,1986
lca,63.8,1987
lca,64.9,1988
lca,65.6,1989
lca,67.3,1990
lca,67.6,1991
lca,68.0,1992
lca,68.2,1993
lca,68.2,1994
lca,68.4,1995
lca,68.4,1996
lca,68.5,1997
lca,68.8,1998
lca,68.9,1999
lca,69.0,2000
lca,68.8,2001
lca,68.9,2002
lca,69.2,2003
lca,69.4,2004
lca,69.8,2005
lca,70.2,2006
lca,69.9,2007
vct,60.3,1980
vct,61.0,1981
vct,61.8,1982
vct,62.3,1983
vct,62.9,1984
vct,63.7,1985
vct,64.8,1986
vct,65.1,1987
vct,66.4,1988
vct,66.7,1989
vct,67.3,1990
vct,67.4,1991
vct,67.8,1992
vct,67.8,1993
vct,67.7,1994
vct,67.7,1995
vct,67.8,1996
vct,68.2,1997
vct,68.7,1998
vct,69.2,1999
vct,69.5,2000
vct,69.6,2001
vct,69.8,2002
vct,70.3,2003
vct,70.8,2004
vct,71.3,2005
vct,71.9,2006
vct,72.1,2007
wsm,61.2,1980
wsm,61.6,1981
wsm,62.1,1982
wsm,62.6,1983
wsm,63.5,1984
wsm,63.5,1985
wsm,63.2,1986
wsm,62.7,1987
wsm,62.5,1988
wsm,62.1,1989
wsm,62.3,1990
wsm,62.5,1991
wsm,62.8,1992
wsm,63.4,1993
wsm,63.0,1994
wsm,63.4,1995
wsm,63.8,1996
wsm,64.0,1997
wsm,64.2,1998
wsm,64.3,1999
wsm,64.2,2000
wsm,64.1,2001
wsm,63.9,2002
wsm,63.7,2003
wsm,63.5,2004
wsm,63.3,2005
wsm,63.2,2006
wsm,63.1,2007
stp,61.1,1980
stp,61.0,1981
stp,60.8,1982
stp,60.6,1983
stp,60.4,1984
stp,60.3,1985
stp,60.3,1986
stp,60.3,1987
stp,60.4,1988
stp,60.3,1989
stp,60.1,1990
stp,59.7,1991
stp,59.3,1992
stp,58.7,1993
stp,58.3,1994
stp,57.9,1995
stp,57.4,1996
stp,57.0,1997
stp,56.7,1998
stp,56.6,1999
stp,56.6,2000
stp,56.8,2001
stp,57.2,2002
stp,57.7,2003
stp,58.2,2004
stp,58.6,2005
stp,58.9,2006
stp,59.3,2007
sau,46.8,1980
sau,47.6,1981
sau,49.8,1982
sau,51.6,1983
sau,52.5,1984
sau,53.6,1985
sau,54.1,1986
