geo,time,sg_gdp_p_cap_const_ppp2011_dollar
jpn,1901,1879.00
kaz,1901,2522.00
ken,1901,1177.00
kgz,1901,1037.00
khm,1901,1021.00
kir,1901,602.00
kor,1901,522.00
kwt,1901,2233.00
lao,1901,1051.00
lbn,1901,2108.00
lbr,1901,993.00
lby,1901,2841.00
lca,1901,1144.00
lka,1901,1976.00
lso,1901,416.00
ltu,1901,2810.00
lux,1901,3795.00
lva,1901,1662.00
mar,1901,826.00
mda,1901,1238.00
mdg,1901,849.00
mdv,1901,838.00
mex,1901,2327.00
mkd,1901,1469.00
mli,1901,621.00
mlt,1901,1646.00
mmr,1901,1183.00
mne,1901,2251.00
mng,1901,681.00
moz,1901,414.00
mrt,1901,782.00
mus,1901,1394.00
mwi,1901,355.00
mys,1901,1284.00
nam,1901,1814.00
ner,1901,661.00
nga,1901,1275.00
nic,1901,2306.00
nld,1901,6260.00
nor,1901,3700.00
npl,1901,828.00
nzl,1901,7058.00
omn,1901,1450.00
pak,1901,1176.00
pan,1901,2116.00
per,1901,1925.00
phl,1901,1122.00
png,1901,721.00
pol,1901,2608.00
prk,1901,525.00
prt,1901,2352.00
pry,1901,2307.00
pse,1901,1338.00
qat,1901,2233.00
rou,1901,2514.00
rus,1901,3165.00
rwa,1901,490.00
sau,1901,985.00
sdn,1901,768.00
sds,1901,752.00
sen,1901,737.00
sgp,1901,2890.00
slb,1901,484.00
sle,1901,1088.00
slv,1901,1929.00
som,1901,764.00
srb,1901,2891.00
stp,1901,1025.00
sur,1901,2832.00
svk,1901,2991.00
svn,1901,2999.00
swe,1901,3580.00
swz,1901,726.00
syc,1901,1181.00
syr,1901,1536.00
tcd,1901,620.00
tgo,1901,1012.00
tha,1901,1345.00
tjk,1901,1134.00
tkm,1901,2086.00
tls,1901,636.00
ton,1901,875.00
tto,1901,1914.00
tun,1901,1059.00
tur,1901,2000.00
tza,1901,700.00
uga,1901,688.00
ukr,1901,1688.00
ury,1901,5859.00
usa,1901,7442.00
uzb,1901,834.00
vct,1901,1450.00
ven,1901,1200.00
vnm,1901,1089.00
vut,1901,773.00
wsm,1901,1848.00
yem,1901,1167.00
zaf,1901,3051.00
zmb,1901,847.00
zwe,1901,981.00
afg,1902,798.00
ago,1902,967.00
alb,1902,1188.00
are,1902,2060.00
arg,1902,6034.00
arm,1902,983.00
atg,1902,1319.00
aus,1902,6372.00
aut,1902,5856.00
aze,1902,1693.00
bdi,1902,459.00
bel,1902,6985.00
ben,1902,889.00
bfa,1902,527.00
bgd,1902,1087.00
bgr,1902,2117.00
bhr,1902,2703.00
bhs,1902,2518.00
bih,1902,1098.00
blr,1902,1368.00
blz,1902,1008.00
bol,1902,1861.00
bra,1902,1315.00
brb,1902,1592.00
brn,1902,2002.00
btn,1902,742.00
bwa,1902,592.00
caf,1902,632.00
can,1902,5560.00
che,1902,9516.00
chl,1902,3443.00
chn,1902,922.00
civ,1902,1222.00
cmr,1902,933.00
cod,1902,739.00
cog,1902,767.00
col,1902,1193.00
com,1902,772.00
cpv,1902,752.00
cri,1902,1943.00
cub,1902,2821.00
cyp,1902,2256.00
cze,1902,4073.00
deu,1902,4457.00
dji,1902,1038.00
dnk,1902,5812.00
dom,1902,1043.00
dza,1902,1788.00
ecu,1902,896.00
egy,1902,1322.00
eri,1902,658.00
esp,1902,2803.00
est,1902,2255.00
eth,1902,539.00
fin,1902,2661.00
fji,1902,1040.00
fra,1902,4048.00
fsm,1902,552.00
gab,1902,399.00
gbr,1902,8160.00
geo,1902,1114.00
gha,1902,738.00
gin,1902,534.00
gmb,1902,867.00
gnb,1902,833.00
gnq,1902,409.00
grc,1902,3106.00
grd,1902,1361.00
gtm,1902,1675.00
guy,1902,2115.00
hnd,1902,1927.00
hti,1902,1463.00
hun,1902,2965.00
idn,1902,1135.00
ind,1902,1305.00
irl,1902,4101.00
irn,1902,1341.00
irq,1902,1534.00
isl,1902,2522.00
isr,1902,1063.00
ita,1902,3673.00
jam,1902,998.00
jor,1902,1544.00
jpn,1902,1755.00
kaz,1902,2741.00
ken,1902,1187.00
kgz,1902,1046.00
khm,1902,1023.00
kir,1902,603.00
kor,1902,524.00
kwt,1902,2266.00
lao,1902,1054.00
lbn,1902,2130.00
lbr,1902,996.00
lby,1902,2876.00
lca,1902,1148.00
lka,1902,1949.00
lso,1902,416.00
ltu,1902,3054.00
lux,1902,3840.00
lva,1902,1806.00
mar,1902,827.00
mda,1902,1344.00
mdg,1902,853.00
mdv,1902,838.00
mex,1902,2136.00
mkd,1902,1493.00
mli,1902,621.00
mlt,1902,1661.00
mmr,1902,1134.00
mne,1902,2288.00
mng,1902,682.00
moz,1902,414.00
mrt,1902,786.00
mus,1902,1401.00
mwi,1902,355.00
mys,1902,1290.00
nam,1902,1842.00
ner,1902,665.00
nga,1902,1281.00
nic,1902,2331.00
nld,1902,6419.00
nor,1902,3732.00
npl,1902,834.00
nzl,1902,7418.00
omn,1902,1462.00
pak,1902,1266.00
pan,1902,2140.00
per,1902,2005.00
phl,1902,1125.00
png,1902,723.00
pol,1902,2634.00
prk,1902,527.00
prt,1902,2345.00
pry,1902,2336.00
pse,1902,1342.00
qat,1902,2266.00
rou,1902,2555.00
rus,1902,3439.00
rwa,1902,490.00
sau,1902,987.00
sdn,1902,772.00
sds,1902,756.00
sen,1902,741.00
sgp,1902,2732.00
slb,1902,486.00
sle,1902,1093.00
slv,1902,1945.00
som,1902,765.00
srb,1902,2938.00
stp,1902,1027.00
sur,1902,2851.00
svk,1902,3034.00
svn,1902,3048.00
swe,1902,3534.00
swz,1902,729.00
syc,1902,1186.00
syr,1902,1550.00
tcd,1902,623.00
tgo,1902,1017.00
tha,1902,1349.00
tjk,1902,1231.00
tkm,1902,2268.00
tls,1902,637.00
ton,1902,877.00
tto,1902,1924.00
tun,1902,1064.00
tur,1902,2016.00
tza,1902,702.00
uga,1902,691.00
ukr,1902,1835.00
ury,1902,6750.00
usa,1902,7372.00
uzb,1902,904.00
vct,1902,1460.00
ven,1902,1290.00
vnm,1902,1099.00
vut,1902,775.00
wsm,1902,1854.00
yem,1902,1170.00
zaf,1902,3685.00
zmb,1902,849.00
zwe,1902,983.00
afg,1903,801.00
ago,1903,971.00
alb,1903,1203.00
are,1903,2090.00
arg,1903,6727.00
arm,1903,913.00
atg,1903,1327.00
aus,1903,6796.00
aut,1903,5861.00
aze,1903,1575.00
bdi,1903,460.00
bel,1903,7049.00
ben,1903,893.00
bfa,1903,528.00
bgd,1903,1096.00
bgr,1903,2155.00
bhr,1903,2705.00
bhs,1903,2535.00
bih,1903,1111.00
blr,1903,1273.00
blz,1903,1015.00
bol,1903,1878.00
bra,1903,1318.00
brb,1903,1602.00
brn,1903,2009.00
btn,1903,743.00
bwa,1903,595.00
caf,1903,635.00
can,1903,5565.00
che,1903,9214.00
chl,1903,3213.00
chn,1903,916.00
civ,1903,1227.00
cmr,1903,937.00
cod,1903,742.00
cog,1903,769.00
col,1903,1196.00
com,1903,773.00
cpv,1903,756.00
cri,1903,1965.00
cub,1903,2854.00
cyp,1903,2283.00
cze,1903,4132.00
deu,1903,4634.00
dji,1903,1042.00
dnk,1903,6098.00
dom,1903,1049.00
dza,1903,1808.00
ecu,1903,902.00
egy,1903,1336.00
eri,1903,659.00
esp,1903,2797.00
est,1903,2100.00
eth,1903,539.00
fin,1903,2820.00
fji,1903,1043.00
fra,1903,4181.00
fsm,1903,552.00
gab,1903,401.00
gbr,1903,8018.00
geo,1903,1036.00
gha,1903,756.00
gin,1903,535.00
gmb,1903,869.00
gnb,1903,834.00
gnq,1903,410.00
grc,1903,3146.00
grd,1903,1367.00
gtm,1903,1688.00
guy,1903,2129.00
hnd,1903,1952.00
hti,1903,1478.00
hun,1903,3017.00
idn,1903,1184.00
ind,1903,1316.00
irl,1903,4143.00
irn,1903,1350.00
irq,1903,1546.00
isl,1903,2522.00
isr,1903,1069.00
ita,1903,3768.00
jam,1903,1001.00
jor,1903,1556.00
jpn,1903,1850.00
kaz,1903,2553.00
ken,1903,1197.00
kgz,1903,1055.00
khm,1903,1024.00
kir,1903,603.00
kor,1903,526.00
kwt,1903,2299.00
lao,1903,1057.00
lbn,1903,2151.00
lbr,1903,999.00
lby,1903,2911.00
lca,1903,1152.00
lka,1903,2032.00
lso,1903,416.00
ltu,1903,2844.00
lux,1903,3886.00
lva,1903,1682.00
mar,1903,829.00
mda,1903,1250.00
mdg,1903,858.00
mdv,1903,838.00
mex,1903,2352.00
mkd,1903,1517.00
mli,1903,621.00
mlt,1903,1677.00
mmr,1903,1088.00
mne,1903,2325.00
mng,1903,683.00
moz,1903,415.00
mrt,1903,790.00
mus,1903,1407.00
mwi,1903,355.00
mys,1903,1296.00
nam,1903,1869.00
ner,1903,668.00
nga,1903,1287.00
nic,1903,2356.00
nld,1903,6309.00
nor,1903,3695.00
npl,1903,840.00
nzl,1903,7902.00
omn,1903,1474.00
pak,1903,1277.00
pan,1903,2165.00
per,1903,2115.00
phl,1903,1344.00
png,1903,726.00
pol,1903,2660.00
prk,1903,529.00
prt,1903,2359.00
pry,1903,2365.00
pse,1903,1345.00
qat,1903,2299.00
rou,1903,2596.00
rus,1903,3203.00
rwa,1903,491.00
sau,1903,990.00
sdn,1903,776.00
sds,1903,759.00
sen,1903,744.00
sgp,1903,2351.00
slb,1903,488.00
sle,1903,1099.00
slv,1903,1961.00
som,1903,765.00
srb,1903,2985.00
stp,1903,1029.00
sur,1903,2870.00
svk,1903,3078.00
svn,1903,3097.00
swe,1903,3720.00
swz,1903,733.00
syc,1903,1190.00
syr,1903,1565.00
tcd,1903,626.00
tgo,1903,1022.00
tha,1903,1353.00
tjk,1903,1146.00
tkm,1903,2111.00
tls,1903,638.00
ton,1903,880.00
tto,1903,1935.00
tun,1903,1069.00
tur,1903,2031.00
tza,1903,704.00
uga,1903,694.00
ukr,1903,1709.00
ury,1903,6863.00
usa,1903,7589.00
uzb,1903,840.00
vct,1903,1470.00
ven,1903,1378.00
vnm,1903,1108.00
vut,1903,778.00
wsm,1903,1861.00
yem,1903,1174.00
zaf,1903,4996.00
zmb,1903,851.00
zwe,1903,984.00
afg,1904,804.00
ago,1904,975.00
alb,1904,1219.00
are,1904,2120.00
arg,1904,7255.00
arm,1904,1008.00
atg,1904,1336.00
aus,1904,7161.00
aut,1904,5905.00
aze,1904,1740.00
bdi,1904,460.00
bel,1904,7141.00
ben,1904,898.00
bfa,1904,529.00
bgd,1904,1094.00
bgr,1904,2193.00
bhr,1904,2706.00
bhs,1904,2552.00
bih,1904,1125.00
blr,1904,1407.00
blz,1904,1022.00
bol,1904,1896.00
bra,1904,1301.00
brb,1904,1613.00
brn,1904,2016.00
btn,1904,745.00
bwa,1904,598.00
caf,1904,638.00
can,1904,5476.00
che,1904,9583.00
chl,1904,3437.00
chn,1904,936.00
civ,1904,1232.00
cmr,1904,942.00
cod,1904,745.00
cog,1904,771.00
col,1904,1199.00
com,1904,774.00
cpv,1904,759.00
cri,1904,1987.00
cub,1904,2887.00
cyp,1904,2310.00
cze,1904,4191.00
deu,1904,4751.00
dji,1904,1045.00
dnk,1904,6172.00
dom,1904,1055.00
dza,1904,1827.00
ecu,1904,908.00
egy,1904,1350.00
eri,1904,661.00
esp,1904,2769.00
est,1904,2322.00
eth,1904,540.00
fin,1904,2896.00
fji,1904,1047.00
fra,1904,4261.00
fsm,1904,552.00
gab,1904,403.00
gbr,1904,8042.00
geo,1904,1144.00
gha,1904,789.00
gin,1904,536.00
gmb,1904,870.00
gnb,1904,834.00
gnq,1904,412.00
grc,1904,3186.00
grd,1904,1373.00
gtm,1904,1702.00
guy,1904,2144.00
hnd,1904,1977.00
hti,1904,1493.00
hun,1904,3070.00
idn,1904,1187.00
ind,1904,1314.00
irl,1904,4185.00
irn,1904,1359.00
irq,1904,1558.00
isl,1904,2526.00
isr,1904,1074.00
ita,1904,3884.00
jam,1904,1004.00
jor,1904,1568.00
jpn,1904,1840.00
kaz,1904,2823.00
ken,1904,1207.00
kgz,1904,1064.00
khm,1904,1026.00
kir,1904,604.00
kor,1904,527.00
kwt,1904,2332.00
lao,1904,1059.00
lbn,1904,2173.00
lbr,1904,1001.00
lby,1904,2947.00
lca,1904,1156.00
lka,1904,2016.00
lso,1904,417.00
ltu,1904,3145.00
lux,1904,3932.00
lva,1904,1860.00
mar,1904,830.00
mda,1904,1381.00
mdg,1904,862.00
mdv,1904,838.00
mex,1904,2368.00
mkd,1904,1541.00
mli,1904,622.00
mlt,1904,1692.00
mmr,1904,1043.00
mne,1904,2362.00
mng,1904,684.00
moz,1904,415.00
mrt,1904,794.00
mus,1904,1414.00
mwi,1904,355.00
mys,1904,1303.00
nam,1904,1898.00
ner,1904,671.00
nga,1904,1293.00
nic,1904,2381.00
nld,1904,6295.00
nor,1904,3695.00
npl,1904,846.00
nzl,1904,7641.00
omn,1904,1486.00
pak,1904,1275.00
pan,1904,2189.00
per,1904,2159.00
phl,1904,1136.00
png,1904,728.00
pol,1904,2685.00
prk,1904,531.00
prt,1904,2371.00
pry,1904,2395.00
pse,1904,1349.00
qat,1904,2332.00
rou,1904,2638.00
rus,1904,3542.00
rwa,1904,492.00
sau,1904,992.00
sdn,1904,780.00
sds,1904,763.00
sen,1904,748.00
sgp,1904,2272.00
slb,1904,489.00
sle,1904,1104.00
slv,1904,1978.00
som,1904,766.00
srb,1904,3033.00
stp,1904,1031.00
sur,1904,2890.00
svk,1904,3122.00
svn,1904,3147.00
swe,1904,3784.00
swz,1904,736.00
syc,1904,1195.00
syr,1904,1579.00
tcd,1904,629.00
tgo,1904,1027.00
tha,1904,1357.00
tjk,1904,1266.00
tkm,1904,2335.00
tls,1904,640.00
ton,1904,883.00
tto,1904,1945.00
tun,1904,1074.00
tur,1904,2047.00
tza,1904,706.00
uga,1904,698.00
ukr,1904,1890.00
ury,1904,6929.00
usa,1904,7355.00
uzb,1904,926.00
vct,1904,1480.00
ven,1904,1321.00
vnm,1904,1118.00
vut,1904,781.00
wsm,1904,1867.00
yem,1904,1177.00
zaf,1904,5054.00
zmb,1904,853.00
zwe,1904,985.00
afg,1905,807.00
ago,1905,979.00
alb,1905,1236.00
are,1905,2151.00
arg,1905,8014.00
arm,1905,890.00
atg,1905,1345.00
aus,1905,7141.00
aut,1905,6186.00
aze,1905,1539.00
bdi,1905,461.00
bel,1905,7258.00
ben,1905,902.00
bfa,1905,529.00
bgd,1905,1068.00
bgr,1905,2232.00
bhr,1905,2708.00
bhs,1905,2569.00
bih,1905,1139.00
blr,1905,1245.00
blz,1905,1029.00
bol,1905,1914.00
bra,1905,1322.00
brb,1905,1624.00
brn,1905,2023.00
btn,1905,746.00
bwa,1905,600.00
caf,1905,641.00
can,1905,5948.00
che,1905,9848.00
chl,1905,3395.00
chn,1905,856.00
civ,1905,1236.00
cmr,1905,946.00
cod,1905,748.00
cog,1905,773.00
col,1905,1202.00
com,1905,774.00
cpv,1905,762.00
cri,1905,2009.00
cub,1905,2920.00
cyp,1905,2337.00
cze,1905,4251.00
deu,1905,4783.00
dji,1905,1048.00
dnk,1905,6219.00
dom,1905,1060.00
dza,1905,1847.00
ecu,1905,914.00
egy,1905,1364.00
eri,1905,663.00
esp,1905,2719.00
est,1905,2056.00
eth,1905,540.00
fin,1905,2914.00
fji,1905,1050.00
fra,1905,4367.00
fsm,1905,553.00
gab,1905,404.00
gbr,1905,8208.00
geo,1905,1011.00
gha,1905,808.00
gin,1905,537.00
gmb,1905,872.00
gnb,1905,835.00
gnq,1905,413.00
grc,1905,3227.00
grd,1905,1379.00
gtm,1905,1716.00
guy,1905,2158.00
hnd,1905,2002.00
hti,1905,1508.00
hun,1905,3124.00
idn,1905,1188.00
ind,1905,1283.00
irl,1905,4228.00
irn,1905,1368.00
irq,1905,1570.00
isl,1905,2699.00
isr,1905,1081.00
ita,1905,4007.00
jam,1905,1007.00
jor,1905,1581.00
jpn,1905,1788.00
kaz,1905,2499.00
ken,1905,1218.00
kgz,1905,1074.00
khm,1905,1027.00
kir,1905,604.00
kor,1905,529.00
kwt,1905,2366.00
lao,1905,1062.00
lbn,1905,2194.00
lbr,1905,1004.00
lby,1905,2984.00
lca,1905,1159.00
lka,1905,1956.00
lso,1905,417.00
ltu,1905,2784.00
lux,1905,3979.00
lva,1905,1646.00
mar,1905,832.00
mda,1905,1221.00
mdg,1905,866.00
mdv,1905,838.00
mex,1905,2589.00
mkd,1905,1566.00
mli,1905,622.00
mlt,1905,1708.00
mmr,1905,1000.00
mne,1905,2400.00
mng,1905,685.00
moz,1905,415.00
mrt,1905,797.00
mus,1905,1421.00
mwi,1905,355.00
mys,1905,1309.00
nam,1905,1926.00
ner,1905,674.00
nga,1905,1299.00
nic,1905,2406.00
nld,1905,6509.00
nor,1905,3711.00
npl,1905,852.00
nzl,1905,8109.00
omn,1905,1498.00
pak,1905,1244.00
pan,1905,2214.00
per,1905,2288.00
phl,1905,1186.00
png,1905,731.00
pol,1905,2712.00
prk,1905,533.00
prt,1905,2286.00
pry,1905,2425.00
pse,1905,1353.00
qat,1905,2366.00
rou,1905,2681.00
rus,1905,3136.00
rwa,1905,492.00
sau,1905,994.00
sdn,1905,783.00
sds,1905,767.00
sen,1905,751.00
sgp,1905,2516.00
slb,1905,491.00
sle,1905,1109.00
slv,1905,1994.00
som,1905,767.00
srb,1905,3082.00
stp,1905,1033.00
sur,1905,2909.00
svk,1905,3167.00
svn,1905,3197.00
swe,1905,3730.00
swz,1905,740.00
syc,1905,1200.00
syr,1905,1594.00
tcd,1905,632.00
tgo,1905,1032.00
tha,1905,1362.00
tjk,1905,1120.00
tkm,1905,2067.00
tls,1905,641.00
ton,1905,886.00
tto,1905,1956.00
tun,1905,1079.00
tur,1905,2063.00
tza,1905,708.00
uga,1905,701.00
ukr,1905,1673.00
ury,1905,6128.00
usa,1905,7744.00
uzb,1905,818.00
vct,1905,1490.00
ven,1905,1298.00
vnm,1905,1127.00
vut,1905,783.00
wsm,1905,1873.00
yem,1905,1180.00
zaf,1905,5458.00
zmb,1905,855.00
zwe,1905,986.00
afg,1906,809.00
ago,1906,984.00
alb,1906,1252.00
are,1906,2182.00
arg,1906,8047.00
arm,1906,849.00
atg,1906,1355.00
aus,1906,7518.00
aut,1906,6374.00
aze,1906,1470.00
bdi,1906,461.00
bel,1906,7326.00
ben,1906,906.00
bfa,1906,530.00
bgd,1906,1092.00
bgr,1906,2271.00
bhr,1906,2710.00
bhs,1906,2586.00
bih,1906,1152.00
blr,1906,1189.00
blz,1906,1036.00
bol,1906,1933.00
bra,1906,1456.00
brb,1906,1635.00
brn,1906,2030.00
btn,1906,748.00
bwa,1906,603.00
caf,1906,644.00
can,1906,6423.00
che,1906,10586.00
chl,1906,3620.00
chn,1906,898.00
civ,1906,1241.00
cmr,1906,951.00
cod,1906,751.00
cog,1906,776.00
col,1906,1212.00
com,1906,775.00
cpv,1906,765.00
cri,1906,2032.00
cub,1906,2955.00
cyp,1906,2365.00
cze,1906,4312.00
deu,1906,4858.00
dji,1906,1052.00
dnk,1906,6332.00
dom,1906,1066.00
dza,1906,1867.00
ecu,1906,919.00
egy,1906,1333.00
eri,1906,664.00
esp,1906,2832.00
est,1906,1965.00
eth,1906,540.00
fin,1906,3002.00
fji,1906,1054.00
fra,1906,4304.00
fsm,1906,553.00
gab,1906,406.00
gbr,1906,8341.00
geo,1906,965.00
gha,1906,867.00
gin,1906,538.00
gmb,1906,873.00
gnb,1906,836.00
gnq,1906,415.00
grc,1906,3269.00
grd,1906,1384.00
gtm,1906,1730.00
guy,1906,2173.00
hnd,1906,2028.00
hti,1906,1524.00
hun,1906,3179.00
idn,1906,1207.00
ind,1906,1311.00
irl,1906,4272.00
irn,1906,1378.00
irq,1906,1582.00
isl,1906,2760.00
isr,1906,1087.00
ita,1906,4116.00
jam,1906,1010.00
jor,1906,1593.00
jpn,1906,2002.00
kaz,1906,2389.00
ken,1906,1228.00
kgz,1906,1083.00
khm,1906,1029.00
kir,1906,605.00
kor,1906,531.00
kwt,1906,2401.00
lao,1906,1064.00
lbn,1906,2216.00
lbr,1906,1007.00
lby,1906,3021.00
lca,1906,1163.00
lka,1906,1975.00
lso,1906,417.00
ltu,1906,2662.00
lux,1906,4026.00
lva,1906,1574.00
mar,1906,833.00
mda,1906,1166.00
mdg,1906,870.00
mdv,1906,838.00
mex,1906,2532.00
mkd,1906,1592.00
mli,1906,622.00
mlt,1906,1723.00
mmr,1906,959.00
mne,1906,2439.00
mng,1906,686.00
moz,1906,415.00
mrt,1906,801.00
mus,1906,1428.00
mwi,1906,355.00
mys,1906,1315.00
nam,1906,1955.00
ner,1906,678.00
nga,1906,1304.00
nic,1906,2432.00
nld,1906,6539.00
nor,1906,3856.00
npl,1906,858.00
nzl,1906,8625.00
omn,1906,1510.00
pak,1906,1272.00
pan,1906,2239.00
per,1906,2440.00
phl,1906,1209.00
png,1906,733.00
pol,1906,2738.00
prk,1906,535.00
prt,1906,2282.00
pry,1906,2456.00
pse,1906,1356.00
qat,1906,2401.00
rou,1906,2725.00
rus,1906,2997.00
rwa,1906,493.00
sau,1906,997.00
sdn,1906,787.00
sds,1906,770.00
sen,1906,755.00
sgp,1906,2828.00
slb,1906,493.00
sle,1906,1115.00
slv,1906,2011.00
som,1906,768.00
srb,1906,3132.00
stp,1906,1035.00
sur,1906,2929.00
svk,1906,3212.00
svn,1906,3249.00
swe,1906,4029.00
swz,1906,744.00
syc,1906,1205.00
syr,1906,1609.00
tcd,1906,635.00
tgo,1906,1037.00
tha,1906,1366.00
tjk,1906,1070.00
tkm,1906,1976.00
tls,1906,642.00
ton,1906,889.00
tto,1906,1966.00
tun,1906,1084.00
tur,1906,2079.00
tza,1906,710.00
uga,1906,704.00
ukr,1906,1599.00
ury,1906,6651.00
usa,1906,8474.00
uzb,1906,779.00
vct,1906,1500.00
ven,1906,1205.00
vnm,1906,1137.00
vut,1906,786.00
wsm,1906,1880.00
yem,1906,1184.00
zaf,1906,5963.00
zmb,1906,857.00
zwe,1906,987.00
afg,1907,812.00
ago,1907,988.00
alb,1907,1269.00
are,1907,2214.00
arg,1907,7844.00
arm,1907,814.00
atg,1907,1364.00
aus,1907,7701.00
aut,1907,6715.00
aze,1907,1411.00
bdi,1907,462.00
bel,1907,7355.00
ben,1907,911.00
bfa,1907,530.00
bgd,1907,1020.00
bgr,1907,2312.00
bhr,1907,2711.00
bhs,1907,2604.00
bih,1907,1166.00
blr,1907,1142.00
blz,1907,1043.00
bol,1907,1951.00
bra,1907,1445.00
brb,1907,1646.00
brn,1907,2037.00
btn,1907,749.00
bwa,1907,606.00
caf,1907,647.00
can,1907,6472.00
che,1907,10555.00
chl,1907,3769.00
chn,1907,917.00
civ,1907,1246.00
cmr,1907,956.00
cod,1907,754.00
cog,1907,778.00
col,1907,1268.00
com,1907,776.00
cpv,1907,769.00
cri,1907,2055.00
cub,1907,2989.00
cyp,1907,2393.00
cze,1907,4374.00
deu,1907,5002.00
dji,1907,1055.00
dnk,1907,6499.00
dom,1907,1072.00
dza,1907,1888.00
ecu,1907,925.00
egy,1907,1340.00
eri,1907,666.00
esp,1907,2902.00
est,1907,1889.00
eth,1907,540.00
fin,1907,3070.00
fji,1907,1057.00
fra,1907,4648.00
fsm,1907,553.00
gab,1907,408.00
gbr,1907,8428.00
geo,1907,926.00
gha,1907,896.00
gin,1907,539.00
gmb,1907,875.00
gnb,1907,836.00
gnq,1907,416.00
grc,1907,3311.00
grd,1907,1390.00
gtm,1907,1744.00
guy,1907,2188.00
hnd,1907,2054.00
hti,1907,1539.00
hun,1907,3235.00
idn,1907,1223.00
ind,1907,1225.00
irl,1907,4316.00
irn,1907,1387.00
irq,1907,1595.00
isl,1907,2866.00
isr,1907,1093.00
ita,1907,4247.00
jam,1907,1014.00
jor,1907,1606.00
jpn,1907,2042.00
kaz,1907,2296.00
ken,1907,1239.00
kgz,1907,1093.00
khm,1907,1030.00
kir,1907,605.00
kor,1907,533.00
kwt,1907,2436.00
lao,1907,1067.00
lbn,1907,2239.00
lbr,1907,1009.00
lby,1907,3058.00
lca,1907,1167.00
lka,1907,2046.00
lso,1907,417.00
ltu,1907,2558.00
lux,1907,4074.00
lva,1907,1512.00
mar,1907,834.00
mda,1907,1120.00
mdg,1907,874.00
mdv,1907,838.00
mex,1907,2653.00
mkd,1907,1617.00
mli,1907,622.00
mlt,1907,1739.00
mmr,1907,972.00
mne,1907,2478.00
mng,1907,688.00
moz,1907,415.00
mrt,1907,805.00
mus,1907,1435.00
mwi,1907,356.00
mys,1907,1321.00
nam,1907,1984.00
ner,1907,681.00
nga,1907,1310.00
nic,1907,2458.00
nld,1907,6325.00
nor,1907,4015.00
npl,1907,864.00
nzl,1907,8931.00
omn,1907,1522.00
pak,1907,1188.00
pan,1907,2264.00
per,1907,2561.00
phl,1907,1250.00
png,1907,736.00
pol,1907,2765.00
prk,1907,538.00
prt,1907,2317.00
pry,1907,2487.00
pse,1907,1360.00
qat,1907,2436.00
rou,1907,2769.00
rus,1907,2881.00
rwa,1907,494.00
sau,1907,999.00
sdn,1907,791.00
sds,1907,774.00
sen,1907,759.00
sgp,1907,2579.00
slb,1907,494.00
sle,1907,1120.00
slv,1907,2028.00
som,1907,768.00
srb,1907,3182.00
stp,1907,1037.00
sur,1907,2949.00
svk,1907,3258.00
svn,1907,3301.00
swe,1907,4298.00
swz,1907,747.00
syc,1907,1209.00
syr,1907,1623.00
tcd,1907,638.00
tgo,1907,1042.00
tha,1907,1370.00
tjk,1907,1027.00
tkm,1907,1899.00
tls,1907,644.00
ton,1907,892.00
tto,1907,1977.00
tun,1907,1089.00
tur,1907,2095.00
tza,1907,712.00
uga,1907,708.00
ukr,1907,1537.00
ury,1907,7241.00
usa,1907,8452.00
uzb,1907,747.00
vct,1907,1510.00
ven,1907,1195.00
vnm,1907,1147.00
vut,1907,789.00
wsm,1907,1886.00
yem,1907,1187.00
zaf,1907,5921.00
zmb,1907,859.00
zwe,1907,989.00
afg,1908,815.00
ago,1908,992.00
alb,1908,1285.00
are,1908,2247.00
arg,1908,8250.00
arm,1908,887.00
atg,1908,1373.00
aus,1908,7830.00
aut,1908,6693.00
aze,1908,1540.00
bdi,1908,462.00
bel,1908,7357.00
ben,1908,915.00
bfa,1908,531.00
bgd,1908,1028.00
bgr,1908,2353.00
bhr,1908,2713.00
bhs,1908,2622.00
bih,1908,1181.00
blr,1908,1246.00
blz,1908,1050.00
bol,1908,1970.00
bra,1908,1369.00
brb,1908,1657.00
brn,1908,2044.00
btn,1908,751.00
bwa,1908,609.00
caf,1908,650.00
can,1908,5967.00
che,1908,10268.00
chl,1908,4123.00
chn,1908,945.00
civ,1908,1251.00
cmr,1908,960.00
cod,1908,757.00
cog,1908,780.00
col,1908,1313.00
com,1908,777.00
cpv,1908,772.00
cri,1908,2078.00
cub,1908,3024.00
cyp,1908,2422.00
cze,1908,4437.00
deu,1908,5017.00
dji,1908,1058.00
dnk,1908,6631.00
dom,1908,1078.00
dza,1908,1908.00
ecu,1908,931.00
egy,1908,1366.00
eri,1908,668.00
esp,1908,2995.00
est,1908,2063.00
eth,1908,540.00
fin,1908,3061.00
fji,1908,1061.00
fra,1908,4629.00
fsm,1908,554.00
gab,1908,409.00
gbr,1908,8045.00
geo,1908,1010.00
gha,1908,909.00
gin,1908,540.00
gmb,1908,877.00
gnb,1908,837.00
gnq,1908,418.00
grc,1908,3353.00
grd,1908,1396.00
gtm,1908,1758.00
guy,1908,2202.00
hnd,1908,2080.00
hti,1908,1555.00
hun,1908,3292.00
idn,1908,1210.00
ind,1908,1235.00
irl,1908,4360.00
irn,1908,1397.00
irq,1908,1607.00
isl,1908,2844.00
isr,1908,1099.00
ita,1908,4305.00
jam,1908,1017.00
jor,1908,1618.00
jpn,1908,2028.00
