basomrade,year,immigration_surplus
3411610_boson,2009,-1
3411610_boson,2010,-15
3411610_boson,2011,0
3411610_boson,2012,-4
3411610_boson,2013,4
3411610_boson,2014,11
3411620_rudboda,2000,-25
3411620_rudboda,2001,-7
3411620_rudboda,2002,-69
3411620_rudboda,2003,-40
3411620_rudboda,2004,44
3411620_rudboda,2005,44
3411620_rudboda,2006,-17
3411620_rudboda,2007,7
3411620_rudboda,2008,7
3411620_rudboda,2009,-43
3411620_rudboda,2010,-50
3411620_rudboda,2011,2
3411620_rudboda,2012,34
3411620_rudboda,2013,20
3411620_rudboda,2014,-20
3412100_elfvik,2000,-10
3412100_elfvik,2001,6
3412100_elfvik,2002,7
3412100_elfvik,2003,9
3412100_elfvik,2004,-12
3412100_elfvik,2005,-6
3412100_elfvik,2006,-6
3412100_elfvik,2007,16
3412100_elfvik,2008,5
3412100_elfvik,2009,-18
3412100_elfvik,2010,-9
3412100_elfvik,2011,0
3412100_elfvik,2012,3
3412100_elfvik,2013,4
3412100_elfvik,2014,1
3413110_torsviksplatan,2000,-22
3413110_torsviksplatan,2001,-11
3413110_torsviksplatan,2002,-11
3413110_torsviksplatan,2003,3
3413110_torsviksplatan,2004,4
3413110_torsviksplatan,2005,1
3413110_torsviksplatan,2006,-14
3413110_torsviksplatan,2007,-12
3413110_torsviksplatan,2008,14
3413110_torsviksplatan,2009,11
3413110_torsviksplatan,2010,10
3413110_torsviksplatan,2011,-31
3413110_torsviksplatan,2012,13
3413110_torsviksplatan,2013,12
3413110_torsviksplatan,2014,-4
3413120_lidingo_centrum,2000,0
3413120_lidingo_centrum,2001,0
3413120_lidingo_centrum,2002,8
3413120_lidingo_centrum,2003,-1
3413120_lidingo_centrum,2004,-13
3413120_lidingo_centrum,2005,-16
3413120_lidingo_centrum,2006,2
3413120_lidingo_centrum,2007,0
3413120_lidingo_centrum,2008,-17
3413120_lidingo_centrum,2009,-3
3413120_lidingo_centrum,2010,1
3413120_lidingo_centrum,2011,16
3413120_lidingo_centrum,2012,-8
3413120_lidingo_centrum,2013,-10
3413120_lidingo_centrum,2014,-6
3413130_stureplatan,2000,-2
3413130_stureplatan,2001,15
3413130_stureplatan,2002,-2
3413130_stureplatan,2003,-6
3413130_stureplatan,2004,18
3413130_stureplatan,2005,5
3413130_stureplatan,2006,24
3413130_stureplatan,2007,7
3413130_stureplatan,2008,22
3413130_stureplatan,2009,-4
3413130_stureplatan,2010,14
3413130_stureplatan,2011,10
3413130_stureplatan,2012,7
3413130_stureplatan,2013,-12
3413130_stureplatan,2014,22
3413140_herserud,2000,-77
3413140_herserud,2001,6
3413140_herserud,2002,86
3413140_herserud,2003,-33
3413140_herserud,2004,-8
3413140_herserud,2005,-11
3413140_herserud,2006,5
3413140_herserud,2007,-12
3413140_herserud,2008,16
3413140_herserud,2009,-13
3413140_herserud,2010,-27
3413140_herserud,2011,-26
3413140_herserud,2012,-4
3413140_herserud,2013,-20
3413140_herserud,2014,41
3413150_torsviks_torg,2000,20
3413150_torsviks_torg,2001,41
3413150_torsviks_torg,2002,10
3413150_torsviks_torg,2003,12
3413150_torsviks_torg,2004,26
3413150_torsviks_torg,2005,110
3413150_torsviks_torg,2006,-10
3413150_torsviks_torg,2007,21
3413150_torsviks_torg,2008,42
3413150_torsviks_torg,2009,15
3413150_torsviks_torg,2010,24
3413150_torsviks_torg,2011,30
3413150_torsviks_torg,2012,48
3413150_torsviks_torg,2013,13
3413150_torsviks_torg,2014,25
3413210_bredablick,2000,-4
3413210_bredablick,2001,15
3413210_bredablick,2002,-5
3413210_bredablick,2003,1
3413210_bredablick,2004,-10
3413210_bredablick,2005,3
3413210_bredablick,2006,-13
3413210_bredablick,2007,2
3413210_bredablick,2008,-23
3413210_bredablick,2009,2
3413210_bredablick,2010,-13
3413210_bredablick,2011,-12
3413210_bredablick,2012,42
3413210_bredablick,2013,-19
3413210_bredablick,2014,11
3413220_norra_hersby,2000,-1
3413220_norra_hersby,2001,-3
3413220_norra_hersby,2002,-5
3413220_norra_hersby,2003,15
3413220_norra_hersby,2004,-28
3413220_norra_hersby,2005,-11
3413220_norra_hersby,2006,-4
3413220_norra_hersby,2007,26
3413220_norra_hersby,2008,-28
3413220_norra_hersby,2009,2
3413220_norra_hersby,2010,-1
3413220_norra_hersby,2011,-5
3413220_norra_hersby,2012,27
3413220_norra_hersby,2013,11
3413220_norra_hersby,2014,-26
3413230_sodra_hersby,2000,-18
3413230_sodra_hersby,2001,-17
3413230_sodra_hersby,2002,-16
3413230_sodra_hersby,2003,-21
3413230_sodra_hersby,2004,15
3413230_sodra_hersby,2005,-28
3413230_sodra_hersby,2006,-39
3413230_sodra_hersby,2007,6
3413230_sodra_hersby,2008,4
3413230_sodra_hersby,2009,2
3413230_sodra_hersby,2010,24
3413230_sodra_hersby,2011,12
3413230_sodra_hersby,2012,-24
3413230_sodra_hersby,2013,8
3413230_sodra_hersby,2014,3
3413240_hersbyholm,2000,34
3413240_hersbyholm,2001,6
3413240_hersbyholm,2002,-12
3413240_hersbyholm,2003,-10
3413240_hersbyholm,2004,33
3413240_hersbyholm,2005,51
3413240_hersbyholm,2006,1
3413240_hersbyholm,2007,-16
3413240_hersbyholm,2008,1
3413240_hersbyholm,2009,-2
3413240_hersbyholm,2010,21
3413240_hersbyholm,2011,1
3413240_hersbyholm,2012,9
3413240_hersbyholm,2013,5
3413240_hersbyholm,2014,17
3413300_stockby,2000,-13
3413300_stockby,2001,-17
3413300_stockby,2002,-12
3413300_stockby,2003,-23
3413300_stockby,2004,-6
3413300_stockby,2005,-1
3413300_stockby,2006,6
3413300_stockby,2007,-6
3413300_stockby,2008,-3
3413300_stockby,2009,-6
3413300_stockby,2010,-5
3413300_stockby,2011,-1
3413300_stockby,2012,5
3413300_stockby,2013,0
3413300_stockby,2014,-1
3413410_baggeby,2000,48
3413410_baggeby,2001,-29
3413410_baggeby,2002,-17
3413410_baggeby,2003,29
3413410_baggeby,2004,15
3413410_baggeby,2005,13
3413410_baggeby,2006,20
3413410_baggeby,2007,2
3413410_baggeby,2008,0
3413410_baggeby,2009,27
3413410_baggeby,2010,-19
3413410_baggeby,2011,59
3413410_baggeby,2012,-36
3413410_baggeby,2013,91
3413410_baggeby,2014,21
3413420_bodal,2000,-6
3413420_bodal,2001,4
3413420_bodal,2002,4
3413420_bodal,2003,4
3413420_bodal,2004,-18
3413420_bodal,2005,5
3413420_bodal,2006,-10
3413420_bodal,2007,35
3413420_bodal,2008,131
3413420_bodal,2009,-5
3413420_bodal,2010,48
3413420_bodal,2011,-31
3413420_bodal,2012,18
3413420_bodal,2013,-11
3413420_bodal,2014,-40
3413500_larsberg,2000,8
3413500_larsberg,2001,-22
3413500_larsberg,2002,-8
3413500_larsberg,2003,-23
3413500_larsberg,2004,-97
3413500_larsberg,2005,7
3413500_larsberg,2006,12
3413500_larsberg,2007,-12
3413500_larsberg,2008,165
3413500_larsberg,2009,24
3413500_larsberg,2010,-30
3413500_larsberg,2011,-26
3413500_larsberg,2012,39
3413500_larsberg,2013,115
3413500_larsberg,2014,31
3413600_mosstorp,2000,1
3413600_mosstorp,2001,-6
3413600_mosstorp,2002,2
3413600_mosstorp,2003,-18
3413600_mosstorp,2004,-16
3413600_mosstorp,2005,42
3413600_mosstorp,2006,-11
3413600_mosstorp,2007,-17
3413600_mosstorp,2008,-32
3413600_mosstorp,2009,4
3413600_mosstorp,2010,-6
3413600_mosstorp,2011,-4
3413600_mosstorp,2012,-7
3413600_mosstorp,2013,-19
3413600_mosstorp,2014,-9
3413710_centrala_gangsatra,2000,30
3413710_centrala_gangsatra,2001,-41
3413710_centrala_gangsatra,2002,54
3413710_centrala_gangsatra,2003,-17
3413710_centrala_gangsatra,2004,31
3413710_centrala_gangsatra,2005,-16
3413710_centrala_gangsatra,2006,11
3413710_centrala_gangsatra,2007,26
3413710_centrala_gangsatra,2008,-22
3413710_centrala_gangsatra,2009,27
3413710_centrala_gangsatra,2010,42
3413710_centrala_gangsatra,2011,-11
3413710_centrala_gangsatra,2012,5
3413710_centrala_gangsatra,2013,-18
3413710_centrala_gangsatra,2014,-10
3413720_norra_gangsatra,2000,-31
3413720_norra_gangsatra,2001,4
3413720_norra_gangsatra,2002,-1
3413720_norra_gangsatra,2003,-20
3413720_norra_gangsatra,2004,-19
3413720_norra_gangsatra,2005,-20
3413720_norra_gangsatra,2006,-15
3413720_norra_gangsatra,2007,-24
3413720_norra_gangsatra,2008,2
3413720_norra_gangsatra,2009,1
3413720_norra_gangsatra,2010,-5
3413720_norra_gangsatra,2011,-9
3413720_norra_gangsatra,2012,-1
3413720_norra_gangsatra,2013,-4
3413720_norra_gangsatra,2014,-17
3413810_bergsatra,2000,-24
3413810_bergsatra,2001,16
3413810_bergsatra,2002,43
3413810_bergsatra,2003,53
3413810_bergsatra,2004,96
3413810_bergsatra,2005,31
3413810_bergsatra,2006,8
3413810_bergsatra,2007,-30
3413810_bergsatra,2008,5
3413810_bergsatra,2009,-8
3413810_bergsatra,2010,2
3413810_bergsatra,2011,-53
3413810_bergsatra,2012,52
3413810_bergsatra,2013,-1
3413810_bergsatra,2014,-8
3413820_centrala_skarsatra,2000,-10
3413820_centrala_skarsatra,2001,-6
3413820_centrala_skarsatra,2002,11
3413820_centrala_skarsatra,2003,8
3413820_centrala_skarsatra,2004,-25
3413820_centrala_skarsatra,2005,6
3413820_centrala_skarsatra,2006,12
3413820_centrala_skarsatra,2007,-34
3413820_centrala_skarsatra,2008,14
3413820_centrala_skarsatra,2009,10
3413820_centrala_skarsatra,2010,30
3413820_centrala_skarsatra,2011,-10
3413820_centrala_skarsatra,2012,5
3413820_centrala_skarsatra,2013,1
3413820_centrala_skarsatra,2014,-19
3413830_kottla_molna_kappsta,2000,-3
3413830_kottla_molna_kappsta,2001,5
3413830_kottla_molna_kappsta,2002,-41
3413830_kottla_molna_kappsta,2003,-42
3413830_kottla_molna_kappsta,2004,-30
3413830_kottla_molna_kappsta,2005,-23
3413830_kottla_molna_kappsta,2006,17
3413830_kottla_molna_kappsta,2007,-3
3413830_kottla_molna_kappsta,2008,-46
3413830_kottla_molna_kappsta,2009,-25
3413830_kottla_molna_kappsta,2010,35
3413830_kottla_molna_kappsta,2011,4
3413830_kottla_molna_kappsta,2012,0
3413830_kottla_molna_kappsta,2013,-39
3413830_kottla_molna_kappsta,2014,-15
3414210_centrala_kappala,2000,-47
3414210_centrala_kappala,2001,-37
3414210_centrala_kappala,2002,-31
3414210_centrala_kappala,2003,-40
3414210_centrala_kappala,2004,-22
3414210_centrala_kappala,2005,-83
3414210_centrala_kappala,2006,-22
3414210_centrala_kappala,2007,-44
3414210_centrala_kappala,2008,-28
3414210_centrala_kappala,2009,-10
3414210_centrala_kappala,2010,-22
3414210_centrala_kappala,2011,-18
3414210_centrala_kappala,2012,-91
3414210_centrala_kappala,2013,-10
3414210_centrala_kappala,2014,-41
3414240_killinge,2000,-5
3414240_killinge,2001,-1
3414240_killinge,2002,-8
3414240_killinge,2003,-8
3414240_killinge,2004,13
3414240_killinge,2005,5
3414240_killinge,2006,1
3414240_killinge,2007,-20
3414240_killinge,2008,-3
3414240_killinge,2009,7
3414240_killinge,2010,-24
3414240_killinge,2011,-5
3414240_killinge,2012,-3
3414240_killinge,2013,-5
3414240_killinge,2014,-18
3414250_ostra_kappala,2000,4
3414250_ostra_kappala,2001,0
3414250_ostra_kappala,2002,-6
3414250_ostra_kappala,2003,-11
3414250_ostra_kappala,2004,-12
3414250_ostra_kappala,2005,-16
3414250_ostra_kappala,2006,21
3414250_ostra_kappala,2007,19
3414250_ostra_kappala,2008,-21
3414250_ostra_kappala,2009,-23
3414250_ostra_kappala,2010,10
3414250_ostra_kappala,2011,-8
3414250_ostra_kappala,2012,18
3414250_ostra_kappala,2013,-13
3414250_ostra_kappala,2014,15
3414310_brevik,2000,5
3414310_brevik,2001,0
3414310_brevik,2002,-15
3414310_brevik,2003,-13
3414310_brevik,2004,-20
3414310_brevik,2005,8
3414310_brevik,2006,5
3414310_brevik,2007,-18
3414310_brevik,2008,35
3414310_brevik,2009,-25
3414310_brevik,2010,-7
3414310_brevik,2011,7
3414310_brevik,2012,-3
3414310_brevik,2013,10
3414310_brevik,2014,-16
3414320_hogberga,2000,0
3414320_hogberga,2001,-3
3414320_hogberga,2002,6
3414320_hogberga,2003,3
3414320_hogberga,2004,-9
3414320_hogberga,2005,-4
3414320_hogberga,2006,26
3414320_hogberga,2007,-10
3414320_hogberga,2008,-24
3414320_hogberga,2009,-7
3414320_hogberga,2010,-4
3414320_hogberga,2011,-27
3414320_hogberga,2012,16
3414320_hogberga,2013,64
3414320_hogberga,2014,1
4311441_bogesund,2000,4
4311441_bogesund,2001,0
4311441_bogesund,2002,3
4311441_bogesund,2003,-1
4311441_bogesund,2004,-5
4311441_bogesund,2005,-1
4311441_bogesund,2006,9
4311441_bogesund,2007,-8
4311441_bogesund,2008,-2
4311441_bogesund,2009,2
4311441_bogesund,2010,-5
4311441_bogesund,2011,-3
4311441_bogesund,2012,3
4311441_bogesund,2013,10
4311441_bogesund,2014,-5
4311442_okand,2000,3
4311442_okand,2001,0
4311442_okand,2002,8
4311442_okand,2003,9
4311442_okand,2004,11
4311442_okand,2005,3
4311442_okand,2006,16
4311442_okand,2007,-6
4311442_okand,2008,3
4311442_okand,2009,1
4311443_kullon,2000,189
4311443_kullon,2001,52
4311443_kullon,2002,8
4311443_kullon,2003,-1
4311443_kullon,2004,53
4311443_kullon,2005,141
4311443_kullon,2006,153
4311443_kullon,2007,76
4311443_kullon,2008,-14
4311443_kullon,2009,0
4311443_kullon,2010,-10
4311443_kullon,2011,-14
4311443_kullon,2012,-36
4311443_kullon,2013,-6
4311443_kullon,2014,3
4311460_karlsudd,2000,-5
4311460_karlsudd,2001,8
4311460_karlsudd,2002,7
4311460_karlsudd,2003,18
4311460_karlsudd,2004,20
4311460_karlsudd,2005,-3
4311460_karlsudd,2006,-9
4311460_karlsudd,2007,-6
4311460_karlsudd,2008,4
4311460_karlsudd,2009,-6
4311460_karlsudd,2010,2
4311460_karlsudd,2011,-3
4311460_karlsudd,2012,12
4311460_karlsudd,2013,-7
4311460_karlsudd,2014,-2
4311610_ostra_vaxon,2000,48
4311610_ostra_vaxon,2001,27
4311610_ostra_vaxon,2002,9
4311610_ostra_vaxon,2003,55
4311610_ostra_vaxon,2004,31
4311610_ostra_vaxon,2005,2
4311610_ostra_vaxon,2006,3
4311610_ostra_vaxon,2007,25
4311610_ostra_vaxon,2008,37
4311610_ostra_vaxon,2009,58
4311610_ostra_vaxon,2010,18
4311610_ostra_vaxon,2011,22
4311610_ostra_vaxon,2012,18
4311610_ostra_vaxon,2013,8
4311610_ostra_vaxon,2014,33
4311620_vastra_vaxon,2000,-52
4311620_vastra_vaxon,2001,-40
4311620_vastra_vaxon,2002,0
4311620_vastra_vaxon,2003,-91
4311620_vastra_vaxon,2004,-53
4311620_vastra_vaxon,2005,-21
4311620_vastra_vaxon,2006,4
4311620_vastra_vaxon,2007,-53
4311620_vastra_vaxon,2008,-29
4311620_vastra_vaxon,2009,8
4311620_vastra_vaxon,2010,-42
4311620_vastra_vaxon,2011,-4
4311620_vastra_vaxon,2012,-52
4311620_vastra_vaxon,2013,-5
4311620_vastra_vaxon,2014,15
4311650_engarn_storang,2000,24
4311650_engarn_storang,2001,-15
4311650_engarn_storang,2002,-12
4311650_engarn_storang,2003,-9
4311650_engarn_storang,2004,-26
4311650_engarn_storang,2005,11
4311650_engarn_storang,2006,18
4311650_engarn_storang,2007,-9
4311650_engarn_storang,2008,-4
4311650_engarn_storang,2009,-38
4311650_engarn_storang,2010,18
4311650_engarn_storang,2011,-16
4311650_engarn_storang,2012,-17
4311650_engarn_storang,2013,-19
4311650_engarn_storang,2014,-2
4311661_ytterby_overby,2000,2
4311661_ytterby_overby,2001,72
4311661_ytterby_overby,2002,5
4311661_ytterby_overby,2003,32
4311661_ytterby_overby,2004,33
4311661_ytterby_overby,2005,23
4311661_ytterby_overby,2006,8
4311661_ytterby_overby,2007,42
4311661_ytterby_overby,2008,59
4311661_ytterby_overby,2009,133
4311661_ytterby_overby,2010,63
4311661_ytterby_overby,2011,79
4311661_ytterby_overby,2012,19
4311661_ytterby_overby,2013,15
4311661_ytterby_overby,2014,30
4311730_tynningo,2000,34
4311730_tynningo,2001,-4
4311730_tynningo,2002,14
4311730_tynningo,2003,21
4311730_tynningo,2004,22
4311730_tynningo,2005,2
4311730_tynningo,2006,-9
4311730_tynningo,2007,7
4311730_tynningo,2008,4
4311730_tynningo,2009,-4
4311730_tynningo,2010,-18
4311730_tynningo,2011,-6
4311730_tynningo,2012,-15
4311730_tynningo,2013,1
4311730_tynningo,2014,-7
4311810_rindo_centrum,2000,35
4311810_rindo_centrum,2001,15
4311810_rindo_centrum,2002,-2
4311810_rindo_centrum,2003,-3
4311810_rindo_centrum,2004,-24
4311810_rindo_centrum,2005,8
4311810_rindo_centrum,2006,0
4311810_rindo_centrum,2007,-10
4311810_rindo_centrum,2008,-22
4311810_rindo_centrum,2009,-1
4311810_rindo_centrum,2010,6
4311810_rindo_centrum,2011,5
4311810_rindo_centrum,2012,-13
4311810_rindo_centrum,2013,-12
4311810_rindo_centrum,2014,-3
4311820_rindo,2000,30
4311820_rindo,2001,-6
4311820_rindo,2002,20
4311820_rindo,2003,3
4311820_rindo,2004,-15
4311820_rindo,2005,1
4311820_rindo,2006,17
4311820_rindo,2007,-7
4311820_rindo,2008,12
4311820_rindo,2009,-5
4311820_rindo,2010,-4
4311820_rindo,2011,8
4311820_rindo,2012,-12
4311820_rindo,2013,15
4311820_rindo,2014,-13
4311830_skarpo,2000,13
4311830_skarpo,2001,2
4311830_skarpo,2002,-8
4311830_skarpo,2003,-6
4311830_skarpo,2004,10
4311830_skarpo,2005,-1
4311830_skarpo,2006,1
4311830_skarpo,2007,8
4311830_skarpo,2008,12
4311830_skarpo,2009,2
4311830_skarpo,2010,9
4311830_skarpo,2011,-7
4311830_skarpo,2012,-20
4311830_skarpo,2013,-12
4311830_skarpo,2014,-2
6110310_norrtalje_centrum,2000,7
6110310_norrtalje_centrum,2001,-1
6110310_norrtalje_centrum,2002,-1
6110310_norrtalje_centrum,2003,3
6110310_norrtalje_centrum,2004,-13
6110310_norrtalje_centrum,2005,-9
6110310_norrtalje_centrum,2006,47
6110310_norrtalje_centrum,2007,12
6110310_norrtalje_centrum,2008,67
6110310_norrtalje_centrum,2009,152
6110310_norrtalje_centrum,2010,41
6110310_norrtalje_centrum,2011,-10
6110310_norrtalje_centrum,2012,-16
6110310_norrtalje_centrum,2013,29
6110310_norrtalje_centrum,2014,71
6110320_fagelsangen,2000,-7
6110320_fagelsangen,2001,-12
6110320_fagelsangen,2002,-24
6110320_fagelsangen,2003,-13
6110320_fagelsangen,2004,64
6110320_fagelsangen,2005,8
6110320_fagelsangen,2006,9
6110320_fagelsangen,2007,1
6110320_fagelsangen,2008,-2
6110320_fagelsangen,2009,-16
6110320_fagelsangen,2010,-18
6110320_fagelsangen,2011,-63
6110320_fagelsangen,2012,-10
6110320_fagelsangen,2013,-17
6110320_fagelsangen,2014,5
6110330_vastra_rodenstaden,2000,0
6110330_vastra_rodenstaden,2001,-41
6110330_vastra_rodenstaden,2002,-26
6110330_vastra_rodenstaden,2003,-30
6110330_vastra_rodenstaden,2004,1
6110330_vastra_rodenstaden,2005,-49
6110330_vastra_rodenstaden,2006,-33
6110330_vastra_rodenstaden,2007,16
6110330_vastra_rodenstaden,2008,-20
6110330_vastra_rodenstaden,2009,-11
6110330_vastra_rodenstaden,2010,8
6110330_vastra_rodenstaden,2011,-58
6110330_vastra_rodenstaden,2012,-4
6110330_vastra_rodenstaden,2013,-34
6110330_vastra_rodenstaden,2014,-37
6110340_ostra_rodenstaden,2000,29
6110340_ostra_rodenstaden,2001,6
6110340_ostra_rodenstaden,2002,-6
6110340_ostra_rodenstaden,2003,-6
6110340_ostra_rodenstaden,2004,13
6110340_ostra_rodenstaden,2005,3
6110340_ostra_rodenstaden,2006,83
6110340_ostra_rodenstaden,2007,-2
6110340_ostra_rodenstaden,2008,107
6110340_ostra_rodenstaden,2009,1
6110340_ostra_rodenstaden,2010,3
6110340_ostra_rodenstaden,2011,66
6110340_ostra_rodenstaden,2012,31
6110340_ostra_rodenstaden,2013,13
6110340_ostra_rodenstaden,2014,91
6110350_norgegardet,2000,27
6110350_norgegardet,2001,9
6110350_norgegardet,2002,32
6110350_norgegardet,2003,41
6110350_norgegardet,2004,-10
6110350_norgegardet,2005,0
6110350_norgegardet,2006,41
6110350_norgegardet,2007,20
6110350_norgegardet,2008,6
6110350_norgegardet,2009,40
6110350_norgegardet,2010,47
6110350_norgegardet,2011,49
6110350_norgegardet,2012,21
6110350_norgegardet,2013,64
6110350_norgegardet,2014,49
6110360_roslagsstaden,2000,17
6110360_roslagsstaden,2001,26
6110360_roslagsstaden,2002,-6
6110360_roslagsstaden,2003,0
6110360_roslagsstaden,2004,33
6110360_roslagsstaden,2005,79
6110360_roslagsstaden,2006,-3
6110360_roslagsstaden,2007,6
6110360_roslagsstaden,2008,-9
6110360_roslagsstaden,2009,41
6110360_roslagsstaden,2010,40
6110360_roslagsstaden,2011,35
6110360_roslagsstaden,2012,22
6110360_roslagsstaden,2013,10
6110360_roslagsstaden,2014,-60
6110410_grossgardet,2000,19
6110410_grossgardet,2001,85
6110410_grossgardet,2002,56
6110410_grossgardet,2003,2
6110410_grossgardet,2004,51
6110410_grossgardet,2005,8
6110410_grossgardet,2006,46
6110410_grossgardet,2007,25
6110410_grossgardet,2008,14
6110410_grossgardet,2009,66
6110410_grossgardet,2010,1
6110410_grossgardet,2011,0
6110410_grossgardet,2012,17
6110410_grossgardet,2013,82
6110410_grossgardet,2014,-27
6110430_sodra_bergen,2000,1
6110430_sodra_bergen,2001,-72
6110430_sodra_bergen,2002,-7
6110430_sodra_bergen,2003,-31
6110430_sodra_bergen,2004,-72
6110430_sodra_bergen,2005,55
6110430_sodra_bergen,2006,-10
6110430_sodra_bergen,2007,-24
6110430_sodra_bergen,2008,15
6110430_sodra_bergen,2009,-26
6110430_sodra_bergen,2010,-10
6110430_sodra_bergen,2011,-18
6110430_sodra_bergen,2012,7
6110430_sodra_bergen,2013,28
6110430_sodra_bergen,2014,-5
6110440_vastra_kvisthamra,2000,-6
6110440_vastra_kvisthamra,2001,-16
6110440_vastra_kvisthamra,2002,0
6110440_vastra_kvisthamra,2003,4
6110440_vastra_kvisthamra,2004,-4
6110440_vastra_kvisthamra,2005,-7
6110440_vastra_kvisthamra,2006,-4
6110440_vastra_kvisthamra,2007,-12
6110440_vastra_kvisthamra,2008,-7
6110440_vastra_kvisthamra,2009,2
6110440_vastra_kvisthamra,2010,4
6110440_vastra_kvisthamra,2011,1
6110440_vastra_kvisthamra,2012,-6
6110440_vastra_kvisthamra,2013,-14
6110440_vastra_kvisthamra,2014,-2
6110450_kvisthamra,2000,3
6110450_kvisthamra,2001,16
6110450_kvisthamra,2002,-13
6110450_kvisthamra,2003,9
6110450_kvisthamra,2004,19
6110450_kvisthamra,2005,7
6110450_kvisthamra,2006,-26
6110450_kvisthamra,2007,34
6110450_kvisthamra,2008,14
6110450_kvisthamra,2009,11
6110450_kvisthamra,2010,43
6110450_kvisthamra,2011,48
6110450_kvisthamra,2012,6
6110450_kvisthamra,2013,-4
6110450_kvisthamra,2014,48
6121000_malsta_forsamling,2000,-3
6121000_malsta_forsamling,2001,8
6121000_malsta_forsamling,2002,4
6121000_malsta_forsamling,2003,-5
6121000_malsta_forsamling,2004,31
6121000_malsta_forsamling,2005,9
6121000_malsta_forsamling,2006,15
6121000_malsta_forsamling,2007,21
6121000_malsta_forsamling,2008,17
6121000_malsta_forsamling,2009,17
6121000_malsta_forsamling,2010,9
6121000_malsta_forsamling,2011,0
6121000_malsta_forsamling,2012,29
6121000_malsta_forsamling,2013,2
6121000_malsta_forsamling,2014,-8
6122000_loharads_forsamling,2000,-1
6122000_loharads_forsamling,2001,4
6122000_loharads_forsamling,2002,3
6122000_loharads_forsamling,2003,19
