basomrade,year,cumulative_immigration_surplus
4210220_nv_a_vallentuna_tatort,2010,603
4210220_nv_a_vallentuna_tatort,2011,624
4210220_nv_a_vallentuna_tatort,2012,683
4210220_nv_a_vallentuna_tatort,2013,707
4210220_nv_a_vallentuna_tatort,2014,738
4210320_ostra_ormsta,2000,59
4210320_ostra_ormsta,2001,121
4210320_ostra_ormsta,2002,91
4210320_ostra_ormsta,2003,82
4210320_ostra_ormsta,2004,64
4210320_ostra_ormsta,2005,9
4210320_ostra_ormsta,2006,-26
4210320_ostra_ormsta,2007,-48
4210320_ostra_ormsta,2008,-38
4210320_ostra_ormsta,2009,-55
4210320_ostra_ormsta,2010,-41
4210320_ostra_ormsta,2011,-31
4210320_ostra_ormsta,2012,-38
4210320_ostra_ormsta,2013,-19
4210320_ostra_ormsta,2014,-30
4210330_vastra_ormsta,2000,3
4210330_vastra_ormsta,2001,-73
4210330_vastra_ormsta,2002,-94
4210330_vastra_ormsta,2003,-98
4210330_vastra_ormsta,2004,-126
4210330_vastra_ormsta,2005,-140
4210330_vastra_ormsta,2006,-126
4210330_vastra_ormsta,2007,-167
4210330_vastra_ormsta,2008,-156
4210330_vastra_ormsta,2009,-175
4210330_vastra_ormsta,2010,-138
4210330_vastra_ormsta,2011,-156
4210330_vastra_ormsta,2012,-205
4210330_vastra_ormsta,2013,-186
4210330_vastra_ormsta,2014,-171
4210340_aby_bostadsomr,2000,42
4210340_aby_bostadsomr,2001,58
4210340_aby_bostadsomr,2002,18
4210340_aby_bostadsomr,2003,-53
4210340_aby_bostadsomr,2004,-30
4210340_aby_bostadsomr,2005,-48
4210340_aby_bostadsomr,2006,-93
4210340_aby_bostadsomr,2007,-114
4210340_aby_bostadsomr,2008,-135
4210340_aby_bostadsomr,2009,-161
4210340_aby_bostadsomr,2010,-64
4210340_aby_bostadsomr,2011,-31
4210340_aby_bostadsomr,2012,-43
4210340_aby_bostadsomr,2013,-57
4210340_aby_bostadsomr,2014,-65
4210410_vastra_ballsta,2000,131
4210410_vastra_ballsta,2001,132
4210410_vastra_ballsta,2002,185
4210410_vastra_ballsta,2003,234
4210410_vastra_ballsta,2004,222
4210410_vastra_ballsta,2005,220
4210410_vastra_ballsta,2006,259
4210410_vastra_ballsta,2007,220
4210410_vastra_ballsta,2008,205
4210410_vastra_ballsta,2009,227
4210410_vastra_ballsta,2010,367
4210410_vastra_ballsta,2011,466
4210410_vastra_ballsta,2012,486
4210410_vastra_ballsta,2013,510
4210410_vastra_ballsta,2014,562
4210420_kragstalund,2000,-27
4210420_kragstalund,2001,-46
4210420_kragstalund,2002,-44
4210420_kragstalund,2003,49
4210420_kragstalund,2004,176
4210420_kragstalund,2005,443
4210420_kragstalund,2006,563
4210420_kragstalund,2007,631
4210420_kragstalund,2008,586
4210420_kragstalund,2009,564
4210420_kragstalund,2010,520
4210420_kragstalund,2011,492
4210420_kragstalund,2012,478
4210420_kragstalund,2013,441
4210420_kragstalund,2014,376
4210430_ballstaberg,2000,81
4210430_ballstaberg,2001,165
4210430_ballstaberg,2002,233
4210430_ballstaberg,2003,309
4210430_ballstaberg,2004,468
4210430_ballstaberg,2005,601
4210430_ballstaberg,2006,706
4210430_ballstaberg,2007,775
4210430_ballstaberg,2008,875
4210430_ballstaberg,2009,1013
4210430_ballstaberg,2010,1021
4210430_ballstaberg,2011,1104
4210430_ballstaberg,2012,1108
4210430_ballstaberg,2013,1098
4210430_ballstaberg,2014,1113
4210440_okand,2000,-22
4210440_okand,2001,-18
4210440_okand,2002,-72
4210440_okand,2003,-86
4210440_okand,2004,-79
4210440_okand,2005,-89
4210440_okand,2006,-122
4210440_okand,2007,-140
4210440_okand,2008,-136
4210440_okand,2009,-164
4210441_karlberg_rickeby,2010,7
4210441_karlberg_rickeby,2011,29
4210441_karlberg_rickeby,2012,-11
4210441_karlberg_rickeby,2013,0
4210441_karlberg_rickeby,2014,-56
4210450_ostra_vallentuna_tatort,2010,-5
4210450_ostra_vallentuna_tatort,2011,-2
4210450_ostra_vallentuna_tatort,2012,29
4210450_ostra_vallentuna_tatort,2013,54
4210450_ostra_vallentuna_tatort,2014,98
4210510_vallentuna_glesbygd_v,2000,14
4210510_vallentuna_glesbygd_v,2001,13
4210510_vallentuna_glesbygd_v,2002,6
4210510_vallentuna_glesbygd_v,2003,11
4210510_vallentuna_glesbygd_v,2004,27
4210510_vallentuna_glesbygd_v,2005,12
4210510_vallentuna_glesbygd_v,2006,18
4210510_vallentuna_glesbygd_v,2007,17
4210510_vallentuna_glesbygd_v,2008,16
4210510_vallentuna_glesbygd_v,2009,25
4210510_vallentuna_glesbygd_v,2010,-8
4210510_vallentuna_glesbygd_v,2011,9
4210510_vallentuna_glesbygd_v,2012,31
4210510_vallentuna_glesbygd_v,2013,27
4210510_vallentuna_glesbygd_v,2014,42
4210530_vallentuna_glesbygd_no,2000,1
4210530_vallentuna_glesbygd_no,2001,10
4210530_vallentuna_glesbygd_no,2002,17
4210530_vallentuna_glesbygd_no,2003,28
4210530_vallentuna_glesbygd_no,2004,27
4210530_vallentuna_glesbygd_no,2005,23
4210530_vallentuna_glesbygd_no,2006,23
4210530_vallentuna_glesbygd_no,2007,59
4210530_vallentuna_glesbygd_no,2008,56
4210530_vallentuna_glesbygd_no,2009,85
4210530_vallentuna_glesbygd_no,2010,127
4210530_vallentuna_glesbygd_no,2011,161
4210530_vallentuna_glesbygd_no,2012,164
4210530_vallentuna_glesbygd_no,2013,213
4210530_vallentuna_glesbygd_no,2014,226
4210540_okand,2000,18
4210540_okand,2001,21
4210540_okand,2002,17
4210540_okand,2003,28
4210540_okand,2004,35
4210540_okand,2005,19
4210540_okand,2006,11
4210540_okand,2007,-5
4210540_okand,2008,19
4210540_okand,2009,20
4210550_vallentuna_glesbygd_so,2010,15
4210550_vallentuna_glesbygd_so,2011,1
4210550_vallentuna_glesbygd_so,2012,2
4210550_vallentuna_glesbygd_so,2013,3
4210550_vallentuna_glesbygd_so,2014,4
4220000_markims_forsamling,2000,5
4220000_markims_forsamling,2001,-1
4220000_markims_forsamling,2002,3
4220000_markims_forsamling,2003,-11
