basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64_male
3810230_sundbybergs_centrum,2001,0.2432
3810230_sundbybergs_centrum,2002,0.23972
3810230_sundbybergs_centrum,2003,0.24358
3810230_sundbybergs_centrum,2004,0.23346
3810230_sundbybergs_centrum,2005,0.24892
3810230_sundbybergs_centrum,2006,0.25842
3810230_sundbybergs_centrum,2007,0.26289
3810230_sundbybergs_centrum,2008,0.26071
3810230_sundbybergs_centrum,2009,0.26196
3810230_sundbybergs_centrum,2010,0.26042
3810230_sundbybergs_centrum,2011,0.2613
3810230_sundbybergs_centrum,2012,0.2609
3810230_sundbybergs_centrum,2013,0.27197
3810230_sundbybergs_centrum,2014,0.28173
3810240_starrbacksgatan,2000,0.22211
3810240_starrbacksgatan,2001,0.22324
3810240_starrbacksgatan,2002,0.22723
3810240_starrbacksgatan,2003,0.22459
3810240_starrbacksgatan,2004,0.24134
3810240_starrbacksgatan,2005,0.24748
3810240_starrbacksgatan,2006,0.27282
3810240_starrbacksgatan,2007,0.2695
3810240_starrbacksgatan,2008,0.26255
3810240_starrbacksgatan,2009,0.27246
3810240_starrbacksgatan,2010,0.26712
3810240_starrbacksgatan,2011,0.28696
3810240_starrbacksgatan,2012,0.29963
3810240_starrbacksgatan,2013,0.30439
3810240_starrbacksgatan,2014,0.31171
3810300_storskogen,2000,0.14359
3810300_storskogen,2001,0.16146
3810300_storskogen,2002,0.17201
3810300_storskogen,2003,0.15815
3810300_storskogen,2004,0.15987
3810300_storskogen,2005,0.16746
3810300_storskogen,2006,0.18485
3810300_storskogen,2007,0.19821
3810300_storskogen,2008,0.21823
3810300_storskogen,2009,0.21144
3810300_storskogen,2010,0.20882
3810300_storskogen,2011,0.22484
3810300_storskogen,2012,0.2271
3810300_storskogen,2013,0.22264
3810300_storskogen,2014,0.22235
3810310_lotsjo,2000,0.25926
3810310_lotsjo,2001,0.30693
3810310_lotsjo,2002,0.30769
3810310_lotsjo,2003,0.28155
3810310_lotsjo,2004,0.27273
3810310_lotsjo,2005,0.25743
3810310_lotsjo,2006,0.29592
3810310_lotsjo,2007,0.3301
3810310_lotsjo,2008,0.36134
3810310_lotsjo,2009,0.37607
3810310_lotsjo,2010,0.38306
3810310_lotsjo,2011,0.38017
3810310_lotsjo,2012,0.42857
3810310_lotsjo,2013,0.43933
3810310_lotsjo,2014,0.44355
3810320_tule,2000,0.23316
3810320_tule,2001,0.23316
3810320_tule,2002,0.22674
3810320_tule,2003,0.21393
3810320_tule,2004,0.22816
3810320_tule,2005,0.27143
3810320_tule,2006,0.2723
3810320_tule,2007,0.26977
3810320_tule,2008,0.32046
3810320_tule,2009,0.31387
3810320_tule,2010,0.32824
3810320_tule,2011,0.33086
3810320_tule,2012,0.31502
3810320_tule,2013,0.35055
3810320_tule,2014,0.33333
3810400_duvbo,2000,0.30561
3810400_duvbo,2001,0.32058
3810400_duvbo,2002,0.31034
3810400_duvbo,2003,0.30783
3810400_duvbo,2004,0.32458
3810400_duvbo,2005,0.33636
3810400_duvbo,2006,0.34813
3810400_duvbo,2007,0.36283
3810400_duvbo,2008,0.35957
3810400_duvbo,2009,0.375
3810400_duvbo,2010,0.37297
3810400_duvbo,2011,0.3689
3810400_duvbo,2012,0.38519
3810400_duvbo,2013,0.38889
3810400_duvbo,2014,0.40441
3810410_hasthagen,2000,0.28111
3810410_hasthagen,2001,0.28505
3810410_hasthagen,2002,0.28899
3810410_hasthagen,2003,0.30374
3810410_hasthagen,2004,0.31193
3810410_hasthagen,2005,0.32701
3810410_hasthagen,2006,0.27488
3810410_hasthagen,2007,0.28571
3810410_hasthagen,2008,0.29798
3810410_hasthagen,2009,0.3089
3810410_hasthagen,2010,0.32275
3810410_hasthagen,2011,0.36548
3810410_hasthagen,2012,0.38095
3810410_hasthagen,2013,0.38298
3810410_hasthagen,2014,0.39691
3810500_or,2000,0.1409
3810500_or,2001,0.14538
3810500_or,2002,0.1517
3810500_or,2003,0.14372
3810500_or,2004,0.15292
3810500_or,2005,0.15175
3810500_or,2006,0.14836
3810500_or,2007,0.15789
3810500_or,2008,0.14808
3810500_or,2009,0.15229
3810500_or,2010,0.1576
3810500_or,2011,0.1581
3810500_or,2012,0.16367
3810500_or,2013,0.18212
3810500_or,2014,0.20273
3810610_hallonbergen,2000,0.15785
3810610_hallonbergen,2001,0.15452
3810610_hallonbergen,2002,0.15743
3810610_hallonbergen,2003,0.14869
3810610_hallonbergen,2004,0.14344
3810610_hallonbergen,2005,0.13898
3810610_hallonbergen,2006,0.13434
3810610_hallonbergen,2007,0.13953
3810610_hallonbergen,2008,0.15104
3810610_hallonbergen,2009,0.14168
