basomrade,year,mean_income_aged_lt_20_male
6383000_ytterjarna_forsamling,2007,258030.14
6383000_ytterjarna_forsamling,2008,279954.31
6383000_ytterjarna_forsamling,2009,297456.51
6383000_ytterjarna_forsamling,2010,282533.2
6383000_ytterjarna_forsamling,2011,309552.14
6383000_ytterjarna_forsamling,2012,321023.45
6383000_ytterjarna_forsamling,2013,327977.85
6383000_ytterjarna_forsamling,2014,326470.83
6391100_holo,2000,230147.66
6391100_holo,2001,244981.95
6391100_holo,2002,257422.06
6391100_holo,2003,261564.04
6391100_holo,2004,272398.7
6391100_holo,2005,281038.5
6391100_holo,2006,294498.05
6391100_holo,2007,301429.38
6391100_holo,2008,312612.03
6391100_holo,2009,301491.79
6391100_holo,2010,311819.26
6391100_holo,2011,327444.98
6391100_holo,2012,323350.03
6391100_holo,2013,332910.35
6391100_holo,2014,336265.39
6391500_holo_glesbygd,2000,237983.99
6391500_holo_glesbygd,2001,240319.44
6391500_holo_glesbygd,2002,243931.29
6391500_holo_glesbygd,2003,255761.92
6391500_holo_glesbygd,2004,259382.26
6391500_holo_glesbygd,2005,265541.86
6391500_holo_glesbygd,2006,280661.16
6391500_holo_glesbygd,2007,298845.9
6391500_holo_glesbygd,2008,310001.99
6391500_holo_glesbygd,2009,304616.52
6391500_holo_glesbygd,2010,311905.29
6391500_holo_glesbygd,2011,327034.56
6391500_holo_glesbygd,2012,328208.65
6391500_holo_glesbygd,2013,339347.84
6391500_holo_glesbygd,2014,337129.31
6392000_morko_forsamling,2000,215810.09
6392000_morko_forsamling,2001,229888.08
6392000_morko_forsamling,2002,233312.09
6392000_morko_forsamling,2003,245500.49
6392000_morko_forsamling,2004,246717.47
6392000_morko_forsamling,2005,249551.29
6392000_morko_forsamling,2006,249252.8
6392000_morko_forsamling,2007,271481.03
6392000_morko_forsamling,2008,286903.14
6392000_morko_forsamling,2009,302585.89
6392000_morko_forsamling,2010,291845.37
6392000_morko_forsamling,2011,307422.33
6392000_morko_forsamling,2012,316325.74
6392000_morko_forsamling,2013,323150.34
6392000_morko_forsamling,2014,348488.97
5411010_henriksdal,2000,184142.2
5411010_henriksdal,2001,191814.13
5411010_henriksdal,2002,196704.87
5411010_henriksdal,2003,202228.71
5411010_henriksdal,2004,202741.38
5411010_henriksdal,2005,205425.52
5411010_henriksdal,2006,209029.59
5411010_henriksdal,2007,217763.08
5411010_henriksdal,2008,226471.11
5411010_henriksdal,2009,223182.25
5411010_henriksdal,2010,227224.44
5411010_henriksdal,2011,249476.68
5411010_henriksdal,2012,249207.99
5411010_henriksdal,2013,251648.21
5411010_henriksdal,2014,259356.36
5411020_finnberget,2000,208784.34
5411020_finnberget,2001,245917.42
5411020_finnberget,2002,230770.8
5411020_finnberget,2003,245680.56
5411020_finnberget,2004,259271.64
5411020_finnberget,2005,275714.58
5411020_finnberget,2006,287702.02
5411020_finnberget,2007,305209.67
5411020_finnberget,2008,327550.46
5411020_finnberget,2009,342724.34
5411020_finnberget,2010,345745.97
5411020_finnberget,2011,369014.54
5411020_finnberget,2012,390664.32
5411020_finnberget,2013,381559.08
5411020_finnberget,2014,389287.67
5411030_kvarnholmen,2000,229207.56
5411030_kvarnholmen,2001,233764.3
5411030_kvarnholmen,2002,230372.69
5411030_kvarnholmen,2003,230899.81
5411030_kvarnholmen,2004,241915.07
5411030_kvarnholmen,2005,252516.6
5411030_kvarnholmen,2006,270852.18
5411030_kvarnholmen,2007,295043.69
5411030_kvarnholmen,2008,296519.68
5411030_kvarnholmen,2009,331707.44
5411030_kvarnholmen,2010,309803.01
5411030_kvarnholmen,2011,296327.15
5411030_kvarnholmen,2012,386725.53
5411030_kvarnholmen,2013,414906.86
5411030_kvarnholmen,2014,438876.69
5411040_danviken,2000,330750.52
5411040_danviken,2001,377834.52
5411040_danviken,2002,368827.08
5411040_danviken,2003,377252.53
5411040_danviken,2004,451174.74
5411040_danviken,2005,454545.03
5411040_danviken,2006,463846.05
5411040_danviken,2007,495115.49
5411040_danviken,2008,472293.12
5411040_danviken,2009,474043.18
5411040_danviken,2010,485803.18
5411040_danviken,2011,463769.13
5411040_danviken,2012,482149.55
5411040_danviken,2013,498571.88
5411040_danviken,2014,503530.41
5411100_alphyddan,2000,241099.86
5411100_alphyddan,2001,251706.91
5411100_alphyddan,2002,255573.2
5411100_alphyddan,2003,262764.89
5411100_alphyddan,2004,260125.02
5411100_alphyddan,2005,270727.97
5411100_alphyddan,2006,286072.12
5411100_alphyddan,2007,302035.29
5411100_alphyddan,2008,309570.57
5411100_alphyddan,2009,300303.97
5411100_alphyddan,2010,302316.21
5411100_alphyddan,2011,320196.99
5411100_alphyddan,2012,325792.85
5411100_alphyddan,2013,334816.09
5411100_alphyddan,2014,339518.57
5411110_finntorp,2000,225243.38
5411110_finntorp,2001,240192.39
5411110_finntorp,2002,248310.98
5411110_finntorp,2003,255820.96
5411110_finntorp,2004,260540.63
5411110_finntorp,2005,270786.02
5411110_finntorp,2006,284018.08
5411110_finntorp,2007,289966.53
5411110_finntorp,2008,300356.69
5411110_finntorp,2009,301309.1
5411110_finntorp,2010,307439.51
5411110_finntorp,2011,312063.37
5411110_finntorp,2012,320957.65
5411110_finntorp,2013,328495.85
5411110_finntorp,2014,334368.35
5411130_ekudden,2000,222715.16
5411130_ekudden,2001,232051.02
5411130_ekudden,2002,236925.55
5411130_ekudden,2003,243982.53
5411130_ekudden,2004,242231.76
5411130_ekudden,2005,243761.72
5411130_ekudden,2006,252200.21
5411130_ekudden,2007,258403.36
5411130_ekudden,2008,267050.73
5411130_ekudden,2009,279707.21
5411130_ekudden,2010,286315.04
5411130_ekudden,2011,321372.09
5411130_ekudden,2012,339548.46
5411130_ekudden,2013,340960.43
5411130_ekudden,2014,362368.43
5411140_jarla_industriomr,2000,132213
5411140_jarla_industriomr,2001,298952.21
5411140_jarla_industriomr,2002,333128.67
5411140_jarla_industriomr,2003,375530.75
5411140_jarla_industriomr,2004,404662.83
5411140_jarla_industriomr,2005,392359.39
5411140_jarla_industriomr,2006,398261.47
5411140_jarla_industriomr,2007,400449.14
5411140_jarla_industriomr,2008,431249.26
5411140_jarla_industriomr,2009,440273.08
5411140_jarla_industriomr,2010,455917.38
5411140_jarla_industriomr,2011,475436.95
5411140_jarla_industriomr,2012,488765.93
5411140_jarla_industriomr,2013,499284.26
5411140_jarla_industriomr,2014,527507.73
5411200_sickla_industriomr,2000,219505.43
5411200_sickla_industriomr,2001,344924.39
5411200_sickla_industriomr,2002,382572.27
5411200_sickla_industriomr,2003,403329.37
5411200_sickla_industriomr,2004,363541.67
5411200_sickla_industriomr,2005,395914.43
5411200_sickla_industriomr,2006,307754.37
5411200_sickla_industriomr,2007,336554.47
5411200_sickla_industriomr,2008,346183.69
5411200_sickla_industriomr,2009,351386.08
5411200_sickla_industriomr,2010,354415.05
5411200_sickla_industriomr,2011,370887.78
5411200_sickla_industriomr,2012,366385.3
5411200_sickla_industriomr,2013,364968.91
5411200_sickla_industriomr,2014,380298.55
5411210_tallbacken,2000,237656.15
5411210_tallbacken,2001,244606.49
5411210_tallbacken,2002,244166.75
5411210_tallbacken,2003,245066.54
5411210_tallbacken,2004,246926.09
5411210_tallbacken,2005,254631.67
5411210_tallbacken,2006,271891.79
5411210_tallbacken,2007,282479.76
5411210_tallbacken,2008,296231.25
5411210_tallbacken,2009,315454.27
5411210_tallbacken,2010,319636.67
5411210_tallbacken,2011,321597.54
5411210_tallbacken,2012,334454.57
5411210_tallbacken,2013,348292.11
5411210_tallbacken,2014,356314.74
5411220_nysatra,2000,374184
5411220_nysatra,2001,385996.28
5411220_nysatra,2002,398211.33
5411220_nysatra,2003,404249.16
5411220_nysatra,2004,385748.95
5411220_nysatra,2005,426124.07
5411220_nysatra,2006,470689.87
5411220_nysatra,2007,471580.61
5411220_nysatra,2008,509762.64
5411220_nysatra,2009,516629.74
5411220_nysatra,2010,506651.41
5411220_nysatra,2011,526464.3
5411220_nysatra,2012,509193.92
5411220_nysatra,2013,506150.72
5411220_nysatra,2014,521248.14
5411320_jarlaberg,2000,293191.25
5411320_jarlaberg,2001,310552.06
5411320_jarlaberg,2002,310213.81
5411320_jarlaberg,2003,305131.29
5411320_jarlaberg,2004,305782.52
5411320_jarlaberg,2005,311766.51
5411320_jarlaberg,2006,317872.91
5411320_jarlaberg,2007,333478.2
5411320_jarlaberg,2008,338295.41
5411320_jarlaberg,2009,338842.64
5411320_jarlaberg,2010,343066.6
5411320_jarlaberg,2011,349782.17
5411320_jarlaberg,2012,353693.82
5411320_jarlaberg,2013,365263.09
5411320_jarlaberg,2014,365401.76
5411330_vikdalen,2000,413870.89
5411330_vikdalen,2001,410842.3
5411330_vikdalen,2002,408961.22
5411330_vikdalen,2003,414726.4
5411330_vikdalen,2004,470101.97
5411330_vikdalen,2005,477356
5411330_vikdalen,2006,484342.15
5411330_vikdalen,2007,531138.71
5411330_vikdalen,2008,503225.55
5411330_vikdalen,2009,523662.05
5411330_vikdalen,2010,540129.91
5411330_vikdalen,2011,596395.54
5411330_vikdalen,2012,593103.81
5411330_vikdalen,2013,607625.64
5411330_vikdalen,2014,654585.71
5411340_nacka_strand,2000,340094.34
5411340_nacka_strand,2001,373096.37
5411340_nacka_strand,2002,369259.01
5411340_nacka_strand,2003,347395.33
5411340_nacka_strand,2004,367487.72
5411340_nacka_strand,2005,375177.39
5411340_nacka_strand,2006,395384.61
5411340_nacka_strand,2007,410264.35
5411340_nacka_strand,2008,437393.01
5411340_nacka_strand,2009,392307.31
5411340_nacka_strand,2010,398787.96
5411340_nacka_strand,2011,421487.26
5411340_nacka_strand,2012,422170.29
5411340_nacka_strand,2013,433502.88
5411340_nacka_strand,2014,429961.23
5411410_nacka_centrum,2000,260406.8
5411410_nacka_centrum,2001,269480.96
5411410_nacka_centrum,2002,266358.85
5411410_nacka_centrum,2003,271229.99
5411410_nacka_centrum,2004,267769.7
5411410_nacka_centrum,2005,275421.65
5411410_nacka_centrum,2006,269508.04
5411410_nacka_centrum,2007,290155.42
5411410_nacka_centrum,2008,303295.19
5411410_nacka_centrum,2009,312982.12
5411410_nacka_centrum,2010,323039.02
5411410_nacka_centrum,2011,325472.19
5411410_nacka_centrum,2012,333109.68
5411410_nacka_centrum,2013,337947.54
5411410_nacka_centrum,2014,346894.44
5411500_storangen,2000,404291.12
5411500_storangen,2001,448540.22
5411500_storangen,2002,452865.47
5411500_storangen,2003,443326.17
5411500_storangen,2004,458662.34
5411500_storangen,2005,491594.93
5411500_storangen,2006,496818.2
5411500_storangen,2007,516827.16
5411500_storangen,2008,528211.24
5411500_storangen,2009,517408.12
5411500_storangen,2010,516436.04
5411500_storangen,2011,549563.76
5411500_storangen,2012,552811.36
5411500_storangen,2013,563431.88
5411500_storangen,2014,589566.23
5411600_duvnas_utskog,2000,357348.58
5411600_duvnas_utskog,2001,348187.92
5411600_duvnas_utskog,2002,357694.08
5411600_duvnas_utskog,2003,378499.82
5411600_duvnas_utskog,2004,390069.98
5411600_duvnas_utskog,2005,404632.02
5411600_duvnas_utskog,2006,433254.27
5411600_duvnas_utskog,2007,435512.85
5411600_duvnas_utskog,2008,435626.35
5411600_duvnas_utskog,2009,451359.16
5411600_duvnas_utskog,2010,455386.97
5411600_duvnas_utskog,2011,463956.12
5411600_duvnas_utskog,2012,474222.14
5411600_duvnas_utskog,2013,491060.68
5411600_duvnas_utskog,2014,488185.72
5411610_skuru,2000,421241.59
5411610_skuru,2001,453683.89
5411610_skuru,2002,449400.94
5411610_skuru,2003,445185.5
5411610_skuru,2004,452706.23
5411610_skuru,2005,486714.92
5411610_skuru,2006,502764.4
5411610_skuru,2007,519405.32
5411610_skuru,2008,540540.53
5411610_skuru,2009,521203.44
5411610_skuru,2010,564200.11
5411610_skuru,2011,556693.6
5411610_skuru,2012,553694.09
5411610_skuru,2013,578910.07
5411610_skuru,2014,616510.87
5411700_skogalund,2000,321170.16
5411700_skogalund,2001,349818.72
5411700_skogalund,2002,347948.85
5411700_skogalund,2003,340117.92
5411700_skogalund,2004,365626.41
5411700_skogalund,2005,377291.05
5411700_skogalund,2006,402228.91
5411700_skogalund,2007,395841.06
5411700_skogalund,2008,404710.69
5411700_skogalund,2009,413204.75
5411700_skogalund,2010,408408.92
5411700_skogalund,2011,406886.64
5411700_skogalund,2012,436414.24
5411700_skogalund,2013,433930.33
5411700_skogalund,2014,438799.95
5411710_vastra_ektorp,2000,177492
5411710_vastra_ektorp,2001,191490.8
5411710_vastra_ektorp,2002,194259.51
5411710_vastra_ektorp,2003,192742.82
5411710_vastra_ektorp,2004,193208.12
5411710_vastra_ektorp,2005,197020.8
5411710_vastra_ektorp,2006,206629.5
5411710_vastra_ektorp,2007,205127.87
5411710_vastra_ektorp,2008,212715.98
5411710_vastra_ektorp,2009,226959.85
5411710_vastra_ektorp,2010,229290.75
5411710_vastra_ektorp,2011,232847.73
5411710_vastra_ektorp,2012,250890.18
5411710_vastra_ektorp,2013,246371.27
5411710_vastra_ektorp,2014,254545.42
5411720_ostra_ektorp,2000,252885.71
5411720_ostra_ektorp,2001,267809.14
5411720_ostra_ektorp,2002,257093.54
5411720_ostra_ektorp,2003,257887.66
5411720_ostra_ektorp,2004,282427.86
5411720_ostra_ektorp,2005,274423.59
5411720_ostra_ektorp,2006,281732.33
5411720_ostra_ektorp,2007,297405.06
5411720_ostra_ektorp,2008,311522.59
5411720_ostra_ektorp,2009,328826.59
5411720_ostra_ektorp,2010,334794.9
5411720_ostra_ektorp,2011,346955.32
5411720_ostra_ektorp,2012,350064.53
5411720_ostra_ektorp,2013,351100.7
5411720_ostra_ektorp,2014,352521.54
5411740_saltangen,2000,247364.45
5411740_saltangen,2001,257476.2
5411740_saltangen,2002,269813.65
5411740_saltangen,2003,271518.7
5411740_saltangen,2004,272486.04
5411740_saltangen,2005,283476.28
5411740_saltangen,2006,278658.48
5411740_saltangen,2007,296400.71
5411740_saltangen,2008,315333.18
5411740_saltangen,2009,325971.91
5411740_saltangen,2010,333096.84
5411740_saltangen,2011,345806.47
5411740_saltangen,2012,340069.17
5411740_saltangen,2013,339633.98
5411740_saltangen,2014,367938.37
5411800_duvnas,2000,551653.79
5411800_duvnas,2001,567087.1
5411800_duvnas,2002,572939.8
5411800_duvnas,2003,573996.09
5411800_duvnas,2004,602559.12
5411800_duvnas,2005,607149.6
5411800_duvnas,2006,619073.3
5411800_duvnas,2007,688417.16
5411800_duvnas,2008,694470.4
5411800_duvnas,2009,647485.83
5411800_duvnas,2010,672472.74
5411800_duvnas,2011,689147.38
5411800_duvnas,2012,685297.99
5411800_duvnas,2013,726881.83
5411800_duvnas,2014,732662.24
5411900_hasthagen,2000,358420.85
5411900_hasthagen,2001,420809.97
5411900_hasthagen,2002,449069.41
5411900_hasthagen,2003,398939.85
5411900_hasthagen,2004,445257.98
5411900_hasthagen,2005,490403.72
5411900_hasthagen,2006,503767.24
5411900_hasthagen,2007,614361.53
5411900_hasthagen,2008,713546.96
5411900_hasthagen,2009,708148.99
5411900_hasthagen,2010,651889.83
5411900_hasthagen,2011,688726.64
5411900_hasthagen,2012,636599.99
5411900_hasthagen,2013,575129.48
5411900_hasthagen,2014,627436.83
5413001_fisksatra_sm,2000,336584.41
5413001_fisksatra_sm,2001,340572.18
5413001_fisksatra_sm,2002,342664.4
5413001_fisksatra_sm,2003,347924.59
5413001_fisksatra_sm,2004,359411.74
5413001_fisksatra_sm,2005,342351.95
5413001_fisksatra_sm,2006,348421.48
5413001_fisksatra_sm,2007,351582.49
5413001_fisksatra_sm,2008,361850.93
5413001_fisksatra_sm,2009,358601.45
5413001_fisksatra_sm,2010,359727.5
5413001_fisksatra_sm,2011,358519.46
5413001_fisksatra_sm,2012,360367.18
5413001_fisksatra_sm,2013,361779.12
5413001_fisksatra_sm,2014,363735.81
5413002_fisksatra_fh,2000,155012.88
5413002_fisksatra_fh,2001,168720.1
5413002_fisksatra_fh,2002,170023.28
5413002_fisksatra_fh,2003,170722.24
5413002_fisksatra_fh,2004,171551.85
5413002_fisksatra_fh,2005,169334.74
5413002_fisksatra_fh,2006,176273.03
5413002_fisksatra_fh,2007,181091.71
5413002_fisksatra_fh,2008,190445.47
5413002_fisksatra_fh,2009,184180.57
5413002_fisksatra_fh,2010,184149.1
5413002_fisksatra_fh,2011,189488.29
5413002_fisksatra_fh,2012,198835.77
5413002_fisksatra_fh,2013,202349.47
5413002_fisksatra_fh,2014,207239.87
5414001_erstavik,2000,422742.97
5414001_erstavik,2001,390567.81
5414001_erstavik,2002,416068.33
5414001_erstavik,2003,472157.81
5414001_erstavik,2004,474453.67
5414001_erstavik,2005,483902.07
5414001_erstavik,2006,434896.65
5414001_erstavik,2007,434088.87
5414001_erstavik,2008,473629.39
5414001_erstavik,2009,463767.08
5414001_erstavik,2010,462119.8
5414001_erstavik,2011,484259.48
5414001_erstavik,2012,497830.31
5414001_erstavik,2013,503188.1
5414001_erstavik,2014,496573.06
5414100_kolarangen,2000,358856.43
5414100_kolarangen,2001,392099.02
5414100_kolarangen,2002,387977.96
5414100_kolarangen,2003,388286.83
5414100_kolarangen,2004,398790.26
5414100_kolarangen,2005,413223.11
5414100_kolarangen,2006,431118.69
5414100_kolarangen,2007,457068.47
5414100_kolarangen,2008,487432.32
5414100_kolarangen,2009,464543.74
5414100_kolarangen,2010,488405.08
5414100_kolarangen,2011,511111.69
5414100_kolarangen,2012,515306.81
5414100_kolarangen,2013,537067.53
5414100_kolarangen,2014,538065.04
5414200_alta_gard,2000,349904.37
5414200_alta_gard,2001,361420.25
5414200_alta_gard,2002,370207.61
5414200_alta_gard,2003,372634.57
5414200_alta_gard,2004,376499.49
5414200_alta_gard,2005,384928.69
5414200_alta_gard,2006,402196.99
5414200_alta_gard,2007,432582.18
5414200_alta_gard,2008,446242.87
5414200_alta_gard,2009,444258.55
5414200_alta_gard,2010,452295.35
5414200_alta_gard,2011,453497.99
5414200_alta_gard,2012,461022.91
5414200_alta_gard,2013,467051.88
5414200_alta_gard,2014,474946.37
5414300_stenso,2000,192417.84
5414300_stenso,2001,196567.03
5414300_stenso,2002,206363.39
5414300_stenso,2003,213041.63
5414300_stenso,2004,211040.12
5414300_stenso,2005,211422.45
5414300_stenso,2006,217577.68
5414300_stenso,2007,226647.11
5414300_stenso,2008,230098.45
5414300_stenso,2009,238410.39
5414300_stenso,2010,247892.8
5414300_stenso,2011,256380.41
5414300_stenso,2012,261868.29
5414300_stenso,2013,267289.65
5414300_stenso,2014,269738.4
5414310_hedvigslund,2000,285878.86
5414310_hedvigslund,2001,311850.66
5414310_hedvigslund,2002,318836.31
5414310_hedvigslund,2003,331756.61
5414310_hedvigslund,2004,331235.03
5414310_hedvigslund,2005,344435.4
5414310_hedvigslund,2006,352828.65
5414310_hedvigslund,2007,379385.59
5414310_hedvigslund,2008,393469.34
5414310_hedvigslund,2009,399392.55
5414310_hedvigslund,2010,414978.57
5414310_hedvigslund,2011,442008.06
5414310_hedvigslund,2012,456059.64
5414310_hedvigslund,2013,472868.16
5414310_hedvigslund,2014,493863
5423100_igelboda,2000,433550.12
5423100_igelboda,2001,462533.82
5423100_igelboda,2002,468445.29
5423100_igelboda,2003,451579.03
5423100_igelboda,2004,451517.24
5423100_igelboda,2005,489216.6
5423100_igelboda,2006,533819.6
5423100_igelboda,2007,570155.06
5423100_igelboda,2008,568991.49
5423100_igelboda,2009,553420.24
5423100_igelboda,2010,574816.92
5423100_igelboda,2011,582459.94
5423100_igelboda,2012,583808.68
5423100_igelboda,2013,610174.84
5423100_igelboda,2014,628914.47
5423201_solsidan_norr,2000,550039.86
5423201_solsidan_norr,2001,663699.16
5423201_solsidan_norr,2002,672134.59
5423201_solsidan_norr,2003,582502.72
5423201_solsidan_norr,2004,623225.59
5423201_solsidan_norr,2005,727365.68
5423201_solsidan_norr,2006,898717.84
5423201_solsidan_norr,2007,651385.43
5423201_solsidan_norr,2008,1044873.72
5423201_solsidan_norr,2009,772583.26
5423201_solsidan_norr,2010,709224.78
5423201_solsidan_norr,2011,758992.39
5423201_solsidan_norr,2012,796285.69
5423201_solsidan_norr,2013,822379.09
5423201_solsidan_norr,2014,797708.26
5423202_saltsjobaden_centrum,2000,266809
5423202_saltsjobaden_centrum,2001,271715.78
5423202_saltsjobaden_centrum,2002,287423.69
5423202_saltsjobaden_centrum,2003,284050.36
5423202_saltsjobaden_centrum,2004,287409.12
5423202_saltsjobaden_centrum,2005,302998.96
5423202_saltsjobaden_centrum,2006,308884.32
5423202_saltsjobaden_centrum,2007,314116.96
5423202_saltsjobaden_centrum,2008,307565.05
5423202_saltsjobaden_centrum,2009,319884.68
5423202_saltsjobaden_centrum,2010,321986.49
5423202_saltsjobaden_centrum,2011,327235.04
5423202_saltsjobaden_centrum,2012,328313.28
5423202_saltsjobaden_centrum,2013,330461.42
5423202_saltsjobaden_centrum,2014,327793.4
5423230_tattby,2000,501924.04
5423230_tattby,2001,575770.01
5423230_tattby,2002,552371.9
5423230_tattby,2003,551046.9
5423230_tattby,2004,578969.61
5423230_tattby,2005,605321.71
5423230_tattby,2006,605595.81
5423230_tattby,2007,669346.67
5423230_tattby,2008,679424.39
5423230_tattby,2009,674723.47
5423230_tattby,2010,696905.37
5423230_tattby,2011,714445.57
5423230_tattby,2012,731985.96
5423230_tattby,2013,702244.69
5423230_tattby,2014,717224.17
5423300_neglingeon,2000,483908.25
5423300_neglingeon,2001,578878.57
5423300_neglingeon,2002,549623.04
5423300_neglingeon,2003,499491.26
5423300_neglingeon,2004,523310.26
5423300_neglingeon,2005,554237.01
5423300_neglingeon,2006,588762.99
5423300_neglingeon,2007,632354.62
5423300_neglingeon,2008,630900.19
5423300_neglingeon,2009,627559.29
5423300_neglingeon,2010,647263.03
5423300_neglingeon,2011,674455.63
5423300_neglingeon,2012,621977.75
5423300_neglingeon,2013,625429.89
5423300_neglingeon,2014,645332.76
5423400_solsidan,2000,648078.63
5423400_solsidan,2001,733532.01
5423400_solsidan,2002,646857.8
5423400_solsidan,2003,650713
5423400_solsidan,2004,697259.67
5423400_solsidan,2005,741258.25
5423400_solsidan,2006,758411.08
5423400_solsidan,2007,862408.85
5423400_solsidan,2008,925563.58
5423400_solsidan,2009,882004.64
5423400_solsidan,2010,865262.52
5423400_solsidan,2011,920141.42
5423400_solsidan,2012,921834.23
5423400_solsidan,2013,832251.13
5423400_solsidan,2014,880718.54
5423500_algo,2000,325344.66
5423500_algo,2001,372062.99
5423500_algo,2002,394600.27
5423500_algo,2003,388731.52
5423500_algo,2004,356586.98
5423500_algo,2005,491302.78
5423500_algo,2006,359516.48
5423500_algo,2007,383644.49
5423500_algo,2008,427181.28
5423500_algo,2009,699751.41
5423500_algo,2010,438132.86
5423500_algo,2011,453502.13
5423500_algo,2012,541081.93
5423500_algo,2013,489104.52
5423500_algo,2014,517028.63
5432000_norra_bjorknas,2000,352958.44
5432000_norra_bjorknas,2001,361538.58
5432000_norra_bjorknas,2002,363960.5
5432000_norra_bjorknas,2003,369782.36
5432000_norra_bjorknas,2004,360386.43
5432000_norra_bjorknas,2005,391626.38
5432000_norra_bjorknas,2006,412059.35
5432000_norra_bjorknas,2007,440828.26
5432000_norra_bjorknas,2008,452953.17
5432000_norra_bjorknas,2009,455533.18
5432000_norra_bjorknas,2010,478384.73
5432000_norra_bjorknas,2011,529594.64
5432000_norra_bjorknas,2012,526520.65
5432000_norra_bjorknas,2013,536186.6
5432000_norra_bjorknas,2014,553458.93
5432020_sodra_bjorknas,2000,333238.04
5432020_sodra_bjorknas,2001,358585.39
5432020_sodra_bjorknas,2002,353112.44
5432020_sodra_bjorknas,2003,339394.86
5432020_sodra_bjorknas,2004,348311.16
5432020_sodra_bjorknas,2005,369268.22
5432020_sodra_bjorknas,2006,368655.35
5432020_sodra_bjorknas,2007,400607.1
5432020_sodra_bjorknas,2008,423900.69
5432020_sodra_bjorknas,2009,432767.52
5432020_sodra_bjorknas,2010,421250.73
5432020_sodra_bjorknas,2011,443226.14
5432020_sodra_bjorknas,2012,452648.19
5432020_sodra_bjorknas,2013,469508.03
5432020_sodra_bjorknas,2014,459919.42
5432030_klinten,2000,240521.03
5432030_klinten,2001,245378.21
5432030_klinten,2002,256745.71
5432030_klinten,2003,255255.54
5432030_klinten,2004,263594.25
5432030_klinten,2005,261741.11
5432030_klinten,2006,273493.38
5432030_klinten,2007,297872.6
5432030_klinten,2008,314514.84
5432030_klinten,2009,301655.23
5432030_klinten,2010,322796.71
5432030_klinten,2011,337491.97
5432030_klinten,2012,343114.6
5432030_klinten,2013,338042.51
5432030_klinten,2014,343045.28
5432100_eknas,2000,320745.16
5432100_eknas,2001,328901.15
5432100_eknas,2002,327005.9
5432100_eknas,2003,343064.37
5432100_eknas,2004,347930.05
5432100_eknas,2005,361688.29
5432100_eknas,2006,392230.12
5432100_eknas,2007,430012.15
5432100_eknas,2008,449899.1
5432100_eknas,2009,429056.45
5432100_eknas,2010,430987.05
5432100_eknas,2011,464374.37
5432100_eknas,2012,458637.67
5432100_eknas,2013,477629.35
5432100_eknas,2014,499186.74
5432200_vastra_kummelnas,2000,359817.17
5432200_vastra_kummelnas,2001,384173.34
5432200_vastra_kummelnas,2002,391075.73
5432200_vastra_kummelnas,2003,393743.45
5432200_vastra_kummelnas,2004,421696.75
5432200_vastra_kummelnas,2005,432206.33
5432200_vastra_kummelnas,2006,488070.11
5432200_vastra_kummelnas,2007,496045.05
5432200_vastra_kummelnas,2008,513849.03
5432200_vastra_kummelnas,2009,489465.57
5432200_vastra_kummelnas,2010,500091.92
5432200_vastra_kummelnas,2011,519785.62
5432200_vastra_kummelnas,2012,521471.21
5432200_vastra_kummelnas,2013,528307.36
5432200_vastra_kummelnas,2014,526014.08
5432220_ostra_kummelnas,2000,302055.89
5432220_ostra_kummelnas,2001,315036.11
5432220_ostra_kummelnas,2002,336988.89
5432220_ostra_kummelnas,2003,331332.34
5432220_ostra_kummelnas,2004,339058.1
5432220_ostra_kummelnas,2005,354214.28
5432220_ostra_kummelnas,2006,390785.6
5432220_ostra_kummelnas,2007,409208.97
5432220_ostra_kummelnas,2008,399677.05
5432220_ostra_kummelnas,2009,410103.6
5432220_ostra_kummelnas,2010,415840.28
5432220_ostra_kummelnas,2011,449755.14
5432220_ostra_kummelnas,2012,445442.47
5432220_ostra_kummelnas,2013,450497.94
5432220_ostra_kummelnas,2014,474895.27
5432300_kil,2000,277800.2
5432300_kil,2001,324969.57
5432300_kil,2002,342256.64
5432300_kil,2003,352756.71
5432300_kil,2004,386510.12
5432300_kil,2005,388853.11
5432300_kil,2006,428498.73
5432300_kil,2007,447376.15
5432300_kil,2008,476959.96
5432300_kil,2009,477952.72
5432300_kil,2010,494581.34
5432300_kil,2011,498312.9
5432300_kil,2012,513040.66
5432300_kil,2013,507748.29
5432300_kil,2014,533864.79
5432400_krokhojden,2000,325592.05
5432400_krokhojden,2001,325617.44
5432400_krokhojden,2002,329244.42
5432400_krokhojden,2003,329433.32
5432400_krokhojden,2004,336632.13
5432400_krokhojden,2005,344885.37
5432400_krokhojden,2006,360502.2
5432400_krokhojden,2007,386252.82
5432400_krokhojden,2008,394569.56
5432400_krokhojden,2009,401852.37
5432400_krokhojden,2010,419068.24
5432400_krokhojden,2011,414217.28
5432400_krokhojden,2012,408943.86
5432400_krokhojden,2013,397842.39
5432400_krokhojden,2014,409658.61
5432410_orminge,2000,191652.33
5432410_orminge,2001,203650.14
5432410_orminge,2002,209070.65
5432410_orminge,2003,209717.49
5432410_orminge,2004,211897.78
5432410_orminge,2005,218957.89
5432410_orminge,2006,228453.07
5432410_orminge,2007,231580.94
5432410_orminge,2008,237688.45
5432410_orminge,2009,238806.9
5432410_orminge,2010,239076.42
5432410_orminge,2011,247199.45
5432410_orminge,2012,253914.59
5432410_orminge,2013,257836.9
