basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64_female
2140850_valla_garde,2002,0.19732
2140850_valla_garde,2003,0.1911
2140850_valla_garde,2004,0.19967
2140850_valla_garde,2005,0.21604
2140850_valla_garde,2006,0.23994
2140850_valla_garde,2007,0.25079
2140850_valla_garde,2008,0.26975
2140850_valla_garde,2009,0.29609
2140850_valla_garde,2010,0.30357
2140850_valla_garde,2011,0.32091
2140850_valla_garde,2012,0.33768
2140850_valla_garde,2013,0.34456
2140850_valla_garde,2014,0.35871
2150100_bjorkhagen,2000,0.33445
2150100_bjorkhagen,2001,0.35402
2150100_bjorkhagen,2002,0.37517
2150100_bjorkhagen,2003,0.3906
2150100_bjorkhagen,2004,0.40354
2150100_bjorkhagen,2005,0.4183
2150100_bjorkhagen,2006,0.43546
2150100_bjorkhagen,2007,0.45373
2150100_bjorkhagen,2008,0.46528
2150100_bjorkhagen,2009,0.47837
2150100_bjorkhagen,2010,0.49609
2150100_bjorkhagen,2011,0.50692
2150100_bjorkhagen,2012,0.51365
2150100_bjorkhagen,2013,0.52323
2150100_bjorkhagen,2014,0.52199
2150200_enskededalen,2000,0.35873
2150200_enskededalen,2001,0.36177
2150200_enskededalen,2002,0.37638
2150200_enskededalen,2003,0.3824
2150200_enskededalen,2004,0.3975
2150200_enskededalen,2005,0.42289
2150200_enskededalen,2006,0.43042
2150200_enskededalen,2007,0.45203
2150200_enskededalen,2008,0.46667
2150200_enskededalen,2009,0.48618
2150200_enskededalen,2010,0.4984
2150200_enskededalen,2011,0.51987
2150200_enskededalen,2012,0.52624
2150200_enskededalen,2013,0.55708
2150200_enskededalen,2014,0.57389
2150400_okand,2000,0.27088
2150400_okand,2001,0.29548
2150400_okand,2002,0.30169
2150400_okand,2003,0.32045
2150400_okand,2004,0.34221
2150400_okand,2005,0.36005
2150400_okand,2006,0.37922
2150400_okand,2007,0.40383
2150400_okand,2008,0.40982
2150400_okand,2009,0.42748
2150500_karrtorp,2000,0.18416
2150500_karrtorp,2001,0.2
2150500_karrtorp,2002,0.20784
2150500_karrtorp,2003,0.20753
2150500_karrtorp,2004,0.23026
2150500_karrtorp,2005,0.24319
2150500_karrtorp,2006,0.25648
2150500_karrtorp,2007,0.26759
2150500_karrtorp,2008,0.28102
2150500_karrtorp,2009,0.30083
2150500_karrtorp,2010,0.32908
2150500_karrtorp,2011,0.3589
2150500_karrtorp,2012,0.37483
2150500_karrtorp,2013,0.40147
2150500_karrtorp,2014,0.41983
2150720_pungpinan,2000,0.39184
2150720_pungpinan,2001,0.39425
2150720_pungpinan,2002,0.41152
2150720_pungpinan,2003,0.41247
2150720_pungpinan,2004,0.41916
2150720_pungpinan,2005,0.42944
2150720_pungpinan,2006,0.44024
2150720_pungpinan,2007,0.45743
2150720_pungpinan,2008,0.46573
2150720_pungpinan,2009,0.5019
2150720_pungpinan,2010,0.5308
2150720_pungpinan,2011,0.54265
2150720_pungpinan,2012,0.56757
2150720_pungpinan,2013,0.57618
2150720_pungpinan,2014,0.58392
2150731_skarpnacksfaltet_o,2000,0.23507
2150731_skarpnacksfaltet_o,2001,0.2427
2150731_skarpnacksfaltet_o,2002,0.25736
2150731_skarpnacksfaltet_o,2003,0.25965
2150731_skarpnacksfaltet_o,2004,0.26917
2150731_skarpnacksfaltet_o,2005,0.283
2150731_skarpnacksfaltet_o,2006,0.29072
2150731_skarpnacksfaltet_o,2007,0.30568
2150731_skarpnacksfaltet_o,2008,0.30861
2150731_skarpnacksfaltet_o,2009,0.32821
2150731_skarpnacksfaltet_o,2010,0.33692
2150731_skarpnacksfaltet_o,2011,0.34885
2150731_skarpnacksfaltet_o,2012,0.36017
2150731_skarpnacksfaltet_o,2013,0.38102
2150731_skarpnacksfaltet_o,2014,0.40669
2150732_skarpnacksfaltet_v,2000,0.17531
2150732_skarpnacksfaltet_v,2001,0.18931
2150732_skarpnacksfaltet_v,2002,0.19104
2150732_skarpnacksfaltet_v,2003,0.20668
2150732_skarpnacksfaltet_v,2004,0.215
2150732_skarpnacksfaltet_v,2005,0.22558
2150732_skarpnacksfaltet_v,2006,0.22252
2150732_skarpnacksfaltet_v,2007,0.22379
2150732_skarpnacksfaltet_v,2008,0.24047
2150732_skarpnacksfaltet_v,2009,0.25127
2150732_skarpnacksfaltet_v,2010,0.25731
2150732_skarpnacksfaltet_v,2011,0.26023
2150732_skarpnacksfaltet_v,2012,0.26261
2150732_skarpnacksfaltet_v,2013,0.26367
2150732_skarpnacksfaltet_v,2014,0.26721
2150740_skarpa_by,2000,0.2
2150740_skarpa_by,2001,0.24138
2150740_skarpa_by,2002,0.25
2150740_skarpa_by,2003,0.31034
2150740_skarpa_by,2004,0.3913
2150740_skarpa_by,2005,0.33333
2150740_skarpa_by,2006,0.33333
2150740_skarpa_by,2007,0.4
2150740_skarpa_by,2008,0.53333
2150740_skarpa_by,2009,0.52632
2150740_skarpa_by,2010,0.36
2150740_skarpa_by,2011,0.43478
2150740_skarpa_by,2012,0.36364
2150740_skarpa_by,2013,0.18868
2150740_skarpa_by,2014,0.19231
2150820_lagaplan,2000,0.18972
2150820_lagaplan,2001,0.2042
2150820_lagaplan,2002,0.21408
2150820_lagaplan,2003,0.22526
2150820_lagaplan,2004,0.25565
2150820_lagaplan,2005,0.26367
2150820_lagaplan,2006,0.27641
2150820_lagaplan,2007,0.29851
2150820_lagaplan,2008,0.32263
2150820_lagaplan,2009,0.34084
2150820_lagaplan,2010,0.35042
2150820_lagaplan,2011,0.36815
2150820_lagaplan,2012,0.38758
2150820_lagaplan,2013,0.39638
2150820_lagaplan,2014,0.41648
2150830_sodra_bagarmossen,2000,0.37759
2150830_sodra_bagarmossen,2001,0.39921
2150830_sodra_bagarmossen,2002,0.40385
2150830_sodra_bagarmossen,2003,0.41264
2150830_sodra_bagarmossen,2004,0.42205
2150830_sodra_bagarmossen,2005,0.45247
2150830_sodra_bagarmossen,2006,0.47426
2150830_sodra_bagarmossen,2007,0.51661
2150830_sodra_bagarmossen,2008,0.53597
2150830_sodra_bagarmossen,2009,0.54182
2150830_sodra_bagarmossen,2010,0.57353
2150830_sodra_bagarmossen,2011,0.59489
2150830_sodra_bagarmossen,2012,0.60145
2150830_sodra_bagarmossen,2013,0.61484
2150830_sodra_bagarmossen,2014,0.63574
2150840_norra_bagarmossen,2000,0.12067
2150840_norra_bagarmossen,2001,0.13665
2150840_norra_bagarmossen,2002,0.14496
2150840_norra_bagarmossen,2003,0.14449
2150840_norra_bagarmossen,2004,0.14668
2150840_norra_bagarmossen,2005,0.15653
2150840_norra_bagarmossen,2006,0.17021
2150840_norra_bagarmossen,2007,0.16925
2150840_norra_bagarmossen,2008,0.17876
2150840_norra_bagarmossen,2009,0.19656
2150840_norra_bagarmossen,2010,0.19977
2150840_norra_bagarmossen,2011,0.19841
2150840_norra_bagarmossen,2012,0.19977
2150840_norra_bagarmossen,2013,0.21986
2150840_norra_bagarmossen,2014,0.23619
2160120_havsornstorget,2000,0.11317
2160120_havsornstorget,2001,0.12373
2160120_havsornstorget,2002,0.13779
2160120_havsornstorget,2003,0.13742
2160120_havsornstorget,2004,0.14286
2160120_havsornstorget,2005,0.14969
2160120_havsornstorget,2006,0.16335
2160120_havsornstorget,2007,0.14286
2160120_havsornstorget,2008,0.14229
2160120_havsornstorget,2009,0.12373
2160120_havsornstorget,2010,0.14572
2160120_havsornstorget,2011,0.16978
2160120_havsornstorget,2012,0.16473
2160120_havsornstorget,2013,0.16749
2160120_havsornstorget,2014,0.17896
2160130_fagersjovagen,2000,0.20513
2160130_fagersjovagen,2001,0.2087
2160130_fagersjovagen,2002,0.23276
2160130_fagersjovagen,2003,0.24138
2160130_fagersjovagen,2004,0.23333
2160130_fagersjovagen,2005,0.22689
2160130_fagersjovagen,2006,0.28205
2160130_fagersjovagen,2007,0.2931
2160130_fagersjovagen,2008,0.31356
2160130_fagersjovagen,2009,0.34426
2160130_fagersjovagen,2010,0.37903
2160130_fagersjovagen,2011,0.36496
2160130_fagersjovagen,2012,0.39873
2160130_fagersjovagen,2013,0.42012
2160130_fagersjovagen,2014,0.46341
2160220_sodra_farsta,2000,0.14203
2160220_sodra_farsta,2001,0.15183
2160220_sodra_farsta,2002,0.16027
2160220_sodra_farsta,2003,0.16219
2160220_sodra_farsta,2004,0.17002
2160220_sodra_farsta,2005,0.17935
2160220_sodra_farsta,2006,0.17799
2160220_sodra_farsta,2007,0.19114
2160220_sodra_farsta,2008,0.16866
2160220_sodra_farsta,2009,0.17091
2160220_sodra_farsta,2010,0.18649
2160220_sodra_farsta,2011,0.20077
2160220_sodra_farsta,2012,0.20939
2160220_sodra_farsta,2013,0.21204
2160220_sodra_farsta,2014,0.21699
2160230_vastra_farsta,2000,0.2392
2160230_vastra_farsta,2001,0.24749
2160230_vastra_farsta,2002,0.25667
2160230_vastra_farsta,2003,0.24272
2160230_vastra_farsta,2004,0.26984
2160230_vastra_farsta,2005,0.263
2160230_vastra_farsta,2006,0.29129
2160230_vastra_farsta,2007,0.29851
2160230_vastra_farsta,2008,0.3253
2160230_vastra_farsta,2009,0.34218
2160230_vastra_farsta,2010,0.35714
2160230_vastra_farsta,2011,0.35052
2160230_vastra_farsta,2012,0.37037
2160230_vastra_farsta,2013,0.38462
2160230_vastra_farsta,2014,0.3843
2160240_ostra_farsta,2000,0.10309
2160240_ostra_farsta,2001,0.11558
2160240_ostra_farsta,2002,0.12744
2160240_ostra_farsta,2003,0.14953
2160240_ostra_farsta,2004,0.16443
2160240_ostra_farsta,2005,0.16871
2160240_ostra_farsta,2006,0.17312
2160240_ostra_farsta,2007,0.18369
2160240_ostra_farsta,2008,0.19921
2160240_ostra_farsta,2009,0.18978
2160240_ostra_farsta,2010,0.1969
2160240_ostra_farsta,2011,0.20974
2160240_ostra_farsta,2012,0.22298
2160240_ostra_farsta,2013,0.2572
2160240_ostra_farsta,2014,0.28046
2160260_norra_farsta,2000,0.19457
2160260_norra_farsta,2001,0.19298
2160260_norra_farsta,2002,0.19643
2160260_norra_farsta,2003,0.21154
2160260_norra_farsta,2004,0.22275
2160260_norra_farsta,2005,0.22422
2160260_norra_farsta,2006,0.2
2160260_norra_farsta,2007,0.21402
2160260_norra_farsta,2008,0.23952
2160260_norra_farsta,2009,0.24011
2160260_norra_farsta,2010,0.27045
2160260_norra_farsta,2011,0.28146
2160260_norra_farsta,2012,0.26374
2160260_norra_farsta,2013,0.26386
2160260_norra_farsta,2014,0.2658
2160320_ullerudsbacken,2000,0.1625
2160320_ullerudsbacken,2001,0.16858
2160320_ullerudsbacken,2002,0.16963
2160320_ullerudsbacken,2003,0.17424
2160320_ullerudsbacken,2004,0.1763
2160320_ullerudsbacken,2005,0.18295
2160320_ullerudsbacken,2006,0.19736
2160320_ullerudsbacken,2007,0.19547
2160320_ullerudsbacken,2008,0.19926
2160320_ullerudsbacken,2009,0.19963
2160320_ullerudsbacken,2010,0.1931
2160320_ullerudsbacken,2011,0.19087
2160320_ullerudsbacken,2012,0.2069
2160320_ullerudsbacken,2013,0.20898
2160320_ullerudsbacken,2014,0.22367
2160330_farsta_gard,2000,0.29586
2160330_farsta_gard,2001,0.32099
2160330_farsta_gard,2002,0.33728
2160330_farsta_gard,2003,0.36905
2160330_farsta_gard,2004,0.37158
2160330_farsta_gard,2005,0.35294
2160330_farsta_gard,2006,0.37173
2160330_farsta_gard,2007,0.38776
2160330_farsta_gard,2008,0.38693
2160330_farsta_gard,2009,0.38806
2160330_farsta_gard,2010,0.39512
2160330_farsta_gard,2011,0.41121
2160330_farsta_gard,2012,0.41256
2160330_farsta_gard,2013,0.43363
2160330_farsta_gard,2014,0.43421
2160520_gubbangstorget,2000,0.2146
2160520_gubbangstorget,2001,0.23313
2160520_gubbangstorget,2002,0.24258
2160520_gubbangstorget,2003,0.26417
2160520_gubbangstorget,2004,0.27792
2160520_gubbangstorget,2005,0.28943
2160520_gubbangstorget,2006,0.30317
2160520_gubbangstorget,2007,0.30745
2160520_gubbangstorget,2008,0.31337
2160520_gubbangstorget,2009,0.33018
2160520_gubbangstorget,2010,0.32679
2160520_gubbangstorget,2011,0.33519
2160520_gubbangstorget,2012,0.33852
2160520_gubbangstorget,2013,0.35097
2160520_gubbangstorget,2014,0.35734
2160530_gubbangens_gard,2000,0.18301
2160530_gubbangens_gard,2001,0.19497
2160530_gubbangens_gard,2002,0.21875
2160530_gubbangens_gard,2003,0.22727
2160530_gubbangens_gard,2004,0.23171
2160530_gubbangens_gard,2005,0.24855
2160530_gubbangens_gard,2006,0.26786
2160530_gubbangens_gard,2007,0.25904
2160530_gubbangens_gard,2008,0.2924
2160530_gubbangens_gard,2009,0.31034
2160530_gubbangens_gard,2010,0.33908
2160530_gubbangens_gard,2011,0.35429
2160530_gubbangens_gard,2012,0.36905
2160530_gubbangens_gard,2013,0.39655
2160530_gubbangens_gard,2014,0.39326
2160620_vastra_hokarangen,2000,0.15895
2160620_vastra_hokarangen,2001,0.16251
2160620_vastra_hokarangen,2002,0.17713
2160620_vastra_hokarangen,2003,0.18113
2160620_vastra_hokarangen,2004,0.18147
2160620_vastra_hokarangen,2005,0.20075
2160620_vastra_hokarangen,2006,0.2246
2160620_vastra_hokarangen,2007,0.22444
2160620_vastra_hokarangen,2008,0.23926
2160620_vastra_hokarangen,2009,0.24763
2160620_vastra_hokarangen,2010,0.25724
2160620_vastra_hokarangen,2011,0.26629
2160620_vastra_hokarangen,2012,0.28183
2160620_vastra_hokarangen,2013,0.30181
2160620_vastra_hokarangen,2014,0.30616
2160630_sondagsvagen,2000,0.13918
2160630_sondagsvagen,2001,0.1525
2160630_sondagsvagen,2002,0.17048
2160630_sondagsvagen,2003,0.18342
2160630_sondagsvagen,2004,0.19708
2160630_sondagsvagen,2005,0.2132
2160630_sondagsvagen,2006,0.225
2160630_sondagsvagen,2007,0.24814
2160630_sondagsvagen,2008,0.23188
2160630_sondagsvagen,2009,0.22222
2160630_sondagsvagen,2010,0.22824
2160630_sondagsvagen,2011,0.25397
2160630_sondagsvagen,2012,0.27706
2160630_sondagsvagen,2013,0.275
2160630_sondagsvagen,2014,0.30802
2160640_lingvagen,2000,0.13884
2160640_lingvagen,2001,0.14972
2160640_lingvagen,2002,0.14787
2160640_lingvagen,2003,0.15
2160640_lingvagen,2004,0.1694
2160640_lingvagen,2005,0.16357
2160640_lingvagen,2006,0.18786
2160640_lingvagen,2007,0.20527
2160640_lingvagen,2008,0.21572
2160640_lingvagen,2009,0.22645
2160640_lingvagen,2010,0.22164
2160640_lingvagen,2011,0.24247
2160640_lingvagen,2012,0.23077
2160640_lingvagen,2013,0.26418
2160640_lingvagen,2014,0.28051
2160720_vastra_larsboda,2000,0.20601
2160720_vastra_larsboda,2001,0.19565
2160720_vastra_larsboda,2002,0.20968
2160720_vastra_larsboda,2003,0.21569
2160720_vastra_larsboda,2004,0.24324
2160720_vastra_larsboda,2005,0.27941
2160720_vastra_larsboda,2006,0.28929
2160720_vastra_larsboda,2007,0.3193
2160720_vastra_larsboda,2008,0.32765
2160720_vastra_larsboda,2009,0.34249
2160720_vastra_larsboda,2010,0.35327
2160720_vastra_larsboda,2011,0.35741
2160720_vastra_larsboda,2012,0.38828
2160720_vastra_larsboda,2013,0.38628
2160720_vastra_larsboda,2014,0.39415
2160760_ostra_larsboda,2000,0.2973
2160760_ostra_larsboda,2001,0.3
2160760_ostra_larsboda,2002,0.35294
2160760_ostra_larsboda,2003,0.30769
2160760_ostra_larsboda,2004,0.325
2160760_ostra_larsboda,2005,0.29268
2160760_ostra_larsboda,2006,0.33333
2160760_ostra_larsboda,2007,0.33333
2160760_ostra_larsboda,2008,0.2619
2160760_ostra_larsboda,2009,0.26316
2160760_ostra_larsboda,2010,0.25581
2160760_ostra_larsboda,2011,0.22727
2160760_ostra_larsboda,2012,0.30233
2160760_ostra_larsboda,2013,0.2381
2160760_ostra_larsboda,2014,0.225
2160820_bagarfruvagen,2000,0.15304
2160820_bagarfruvagen,2001,0.16132
2160820_bagarfruvagen,2002,0.17182
2160820_bagarfruvagen,2003,0.17932
2160820_bagarfruvagen,2004,0.18374
2160820_bagarfruvagen,2005,0.18835
2160820_bagarfruvagen,2006,0.21218
2160820_bagarfruvagen,2007,0.23046
2160820_bagarfruvagen,2008,0.23687
2160820_bagarfruvagen,2009,0.24605
2160820_bagarfruvagen,2010,0.25912
2160820_bagarfruvagen,2011,0.27649
2160820_bagarfruvagen,2012,0.28902
2160820_bagarfruvagen,2013,0.2848
2160820_bagarfruvagen,2014,0.28106
2160830_vastra_skondal,2000,0.25352
2160830_vastra_skondal,2001,0.24879
2160830_vastra_skondal,2002,0.23131
2160830_vastra_skondal,2003,0.24703
2160830_vastra_skondal,2004,0.27315
2160830_vastra_skondal,2005,0.29452
2160830_vastra_skondal,2006,0.31626
2160830_vastra_skondal,2007,0.33333
2160830_vastra_skondal,2008,0.34716
2160830_vastra_skondal,2009,0.34261
2160830_vastra_skondal,2010,0.35106
2160830_vastra_skondal,2011,0.35421
2160830_vastra_skondal,2012,0.35965
2160830_vastra_skondal,2013,0.36403
2160830_vastra_skondal,2014,0.38075
2160840_norra_skondal,2000,0.28821
2160840_norra_skondal,2001,0.29204
2160840_norra_skondal,2002,0.30698
2160840_norra_skondal,2003,0.29577
2160840_norra_skondal,2004,0.30698
2160840_norra_skondal,2005,0.33184
2160840_norra_skondal,2006,0.33649
2160840_norra_skondal,2007,0.35577
2160840_norra_skondal,2008,0.36453
2160840_norra_skondal,2009,0.37306
2160840_norra_skondal,2010,0.37374
2160840_norra_skondal,2011,0.39286
2160840_norra_skondal,2012,0.41872
2160840_norra_skondal,2013,0.42289
2160840_norra_skondal,2014,0.42289
2160850_stora_skondal,2000,0.31313
2160850_stora_skondal,2001,0.35789
2160850_stora_skondal,2002,0.32673
2160850_stora_skondal,2003,0.31731
2160850_stora_skondal,2004,0.31111
2160850_stora_skondal,2005,0.29897
2160850_stora_skondal,2006,0.22093
2160850_stora_skondal,2007,0.27848
2160850_stora_skondal,2008,0.28409
2160850_stora_skondal,2009,0.30108
2160850_stora_skondal,2010,0.33696
2160850_stora_skondal,2011,0.32609
2160850_stora_skondal,2012,0.46154
2160850_stora_skondal,2013,0.49583
2160850_stora_skondal,2014,0.4963
2160920_sodra_svedmyra,2000,0.21171
2160920_sodra_svedmyra,2001,0.20652
2160920_sodra_svedmyra,2002,0.2256
2160920_sodra_svedmyra,2003,0.23214
2160920_sodra_svedmyra,2004,0.24
2160920_sodra_svedmyra,2005,0.23918
2160920_sodra_svedmyra,2006,0.26374
2160920_sodra_svedmyra,2007,0.26716
2160920_sodra_svedmyra,2008,0.2925
2160920_sodra_svedmyra,2009,0.28265
2160920_sodra_svedmyra,2010,0.29505
2160920_sodra_svedmyra,2011,0.30551
2160920_sodra_svedmyra,2012,0.30511
2160920_sodra_svedmyra,2013,0.32522
2160920_sodra_svedmyra,2014,0.33219
2160930_norra_svedmyra,2000,0.27459
2160930_norra_svedmyra,2001,0.28862
2160930_norra_svedmyra,2002,0.32143
2160930_norra_svedmyra,2003,0.3062
2160930_norra_svedmyra,2004,0.352
2160930_norra_svedmyra,2005,0.39764
2160930_norra_svedmyra,2006,0.42205
2160930_norra_svedmyra,2007,0.43609
2160930_norra_svedmyra,2008,0.45627
2160930_norra_svedmyra,2009,0.46125
2160930_norra_svedmyra,2010,0.49632
2160930_norra_svedmyra,2011,0.5146
2160930_norra_svedmyra,2012,0.52574
2160930_norra_svedmyra,2013,0.52669
2160930_norra_svedmyra,2014,0.53818
2161020_norra_tallkrogen,2000,0.15832
2161020_norra_tallkrogen,2001,0.19394
2161020_norra_tallkrogen,2002,0.18379
2161020_norra_tallkrogen,2003,0.21094
2161020_norra_tallkrogen,2004,0.22541
2161020_norra_tallkrogen,2005,0.23722
2161020_norra_tallkrogen,2006,0.24314
2161020_norra_tallkrogen,2007,0.24277
2161020_norra_tallkrogen,2008,0.23563
2161020_norra_tallkrogen,2009,0.23819
2161020_norra_tallkrogen,2010,0.25292
2161020_norra_tallkrogen,2011,0.25047
2161020_norra_tallkrogen,2012,0.24427
2161020_norra_tallkrogen,2013,0.2552
2161020_norra_tallkrogen,2014,0.27639
2161030_sodra_tallkrogen,2000,0.2252
2161030_sodra_tallkrogen,2001,0.24406
2161030_sodra_tallkrogen,2002,0.25843
2161030_sodra_tallkrogen,2003,0.2809
2161030_sodra_tallkrogen,2004,0.29887
2161030_sodra_tallkrogen,2005,0.30794
2161030_sodra_tallkrogen,2006,0.33174
2161030_sodra_tallkrogen,2007,0.34921
2161030_sodra_tallkrogen,2008,0.3645
2161030_sodra_tallkrogen,2009,0.37344
2161030_sodra_tallkrogen,2010,0.3876
2161030_sodra_tallkrogen,2011,0.39939
2161030_sodra_tallkrogen,2012,0.41104
2161030_sodra_tallkrogen,2013,0.42857
2161030_sodra_tallkrogen,2014,0.44131
2170120_bredangs_alle,2000,0.13343
2170120_bredangs_alle,2001,0.13856
2170120_bredangs_alle,2002,0.14988
2170120_bredangs_alle,2003,0.1522
2170120_bredangs_alle,2004,0.1658
2170120_bredangs_alle,2005,0.16818
2170120_bredangs_alle,2006,0.17354
2170120_bredangs_alle,2007,0.18642
2170120_bredangs_alle,2008,0.18546
2170120_bredangs_alle,2009,0.19172
2170120_bredangs_alle,2010,0.19982
2170120_bredangs_alle,2011,0.20941
2170120_bredangs_alle,2012,0.21952
2170120_bredangs_alle,2013,0.23522
2170120_bredangs_alle,2014,0.24468
2170130_yttre_bredang,2000,0.18266
2170130_yttre_bredang,2001,0.19427
2170130_yttre_bredang,2002,0.19551
2170130_yttre_bredang,2003,0.19936
2170130_yttre_bredang,2004,0.2053
2170130_yttre_bredang,2005,0.22896
2170130_yttre_bredang,2006,0.21429
2170130_yttre_bredang,2007,0.23529
2170130_yttre_bredang,2008,0.26452
2170130_yttre_bredang,2009,0.28834
2170130_yttre_bredang,2010,0.275
2170130_yttre_bredang,2011,0.29321
2170130_yttre_bredang,2012,0.30091
2170130_yttre_bredang,2013,0.31965
2170130_yttre_bredang,2014,0.33824
2170220_satra_torg,2000,0.13198
2170220_satra_torg,2001,0.14263
2170220_satra_torg,2002,0.14412
2170220_satra_torg,2003,0.15201
2170220_satra_torg,2004,0.15424
2170220_satra_torg,2005,0.17354
2170220_satra_torg,2006,0.18005
2170220_satra_torg,2007,0.18967
2170220_satra_torg,2008,0.19462
2170220_satra_torg,2009,0.19355
2170220_satra_torg,2010,0.19855
2170220_satra_torg,2011,0.20996
2170220_satra_torg,2012,0.21064
2170220_satra_torg,2013,0.21348
2170220_satra_torg,2014,0.21042
2170230_norra_satra,2000,0.2792
2170230_norra_satra,2001,0.27893
2170230_norra_satra,2002,0.27492
2170230_norra_satra,2003,0.27928
2170230_norra_satra,2004,0.29825
2170230_norra_satra,2005,0.29326
2170230_norra_satra,2006,0.27988
2170230_norra_satra,2007,0.28367
2170230_norra_satra,2008,0.29545
2170230_norra_satra,2009,0.29972
2170230_norra_satra,2010,0.31025
2170230_norra_satra,2011,0.33693
2170230_norra_satra,2012,0.3252
2170230_norra_satra,2013,0.33596
2170230_norra_satra,2014,0.35038
2170310_skarholmens_centrum,2000,0.08947
2170310_skarholmens_centrum,2001,0.08163
2170310_skarholmens_centrum,2002,0.08696
2170310_skarholmens_centrum,2003,0.08065
2170310_skarholmens_centrum,2004,0.09474
2170310_skarholmens_centrum,2005,0.10152
2170310_skarholmens_centrum,2006,0.10811
2170310_skarholmens_centrum,2007,0.11979
2170310_skarholmens_centrum,2008,0.09896
2170310_skarholmens_centrum,2009,0.12245
2170310_skarholmens_centrum,2010,0.13636
2170310_skarholmens_centrum,2011,0.12887
2170310_skarholmens_centrum,2012,0.11702
2170310_skarholmens_centrum,2013,0.1381
2170310_skarholmens_centrum,2014,0.14493
2170321_skarholmens_gard,2000,0.27273
2170321_skarholmens_gard,2001,0.28346
2170321_skarholmens_gard,2002,0.27344
2170321_skarholmens_gard,2003,0.27559
2170321_skarholmens_gard,2004,0.28571
2170321_skarholmens_gard,2005,0.32283
