basomrade,year,cumulative_immigration_surplus_male
6220200_stora_vika,2000,4
6220200_stora_vika,2001,10
6220200_stora_vika,2002,-4
6220200_stora_vika,2003,-11
6220200_stora_vika,2004,-11
6220200_stora_vika,2005,-27
6220200_stora_vika,2006,-25
6220200_stora_vika,2007,-14
6220200_stora_vika,2008,-9
6220200_stora_vika,2009,-12
6220200_stora_vika,2010,16
6220200_stora_vika,2011,-1
6220200_stora_vika,2012,-3
6220200_stora_vika,2013,11
6220200_stora_vika,2014,-1
6220300_grodby,2000,-4
6220300_grodby,2001,-3
6220300_grodby,2002,-11
6220300_grodby,2003,-13
6220300_grodby,2004,-13
6220300_grodby,2005,-16
6220300_grodby,2006,-21
6220300_grodby,2007,-25
6220300_grodby,2008,-22
6220300_grodby,2009,-27
6220300_grodby,2010,-30
6220300_grodby,2011,-33
6220300_grodby,2012,-33
6220300_grodby,2013,-34
6220300_grodby,2014,-32
6220510_liso,2000,0
6220510_liso,2001,4
6220510_liso,2002,18
6220510_liso,2003,20
6220510_liso,2004,22
6220510_liso,2005,24
6220510_liso,2006,28
6220510_liso,2007,27
6220510_liso,2008,27
6220510_liso,2009,29
6220510_liso,2010,30
6220510_liso,2011,25
6220510_liso,2012,19
6220510_liso,2013,18
6220510_liso,2014,27
6220520_sorunda_vastra_glesbygd,2000,18
6220520_sorunda_vastra_glesbygd,2001,54
6220520_sorunda_vastra_glesbygd,2002,50
6220520_sorunda_vastra_glesbygd,2003,50
6220520_sorunda_vastra_glesbygd,2004,46
6220520_sorunda_vastra_glesbygd,2005,55
6220520_sorunda_vastra_glesbygd,2006,51
6220520_sorunda_vastra_glesbygd,2007,54
6220520_sorunda_vastra_glesbygd,2008,42
6220520_sorunda_vastra_glesbygd,2009,47
6220520_sorunda_vastra_glesbygd,2010,38
6220520_sorunda_vastra_glesbygd,2011,38
6220520_sorunda_vastra_glesbygd,2012,43
6220520_sorunda_vastra_glesbygd,2013,35
6220520_sorunda_vastra_glesbygd,2014,42
6220530_sorunda_ostra_glesbygd,2000,-6
6220530_sorunda_ostra_glesbygd,2001,14
6220530_sorunda_ostra_glesbygd,2002,43
6220530_sorunda_ostra_glesbygd,2003,53
6220530_sorunda_ostra_glesbygd,2004,57
6220530_sorunda_ostra_glesbygd,2005,65
6220530_sorunda_ostra_glesbygd,2006,70
6220530_sorunda_ostra_glesbygd,2007,74
6220530_sorunda_ostra_glesbygd,2008,72
6220530_sorunda_ostra_glesbygd,2009,85
6220530_sorunda_ostra_glesbygd,2010,78
6220530_sorunda_ostra_glesbygd,2011,88
6220530_sorunda_ostra_glesbygd,2012,91
6220530_sorunda_ostra_glesbygd,2013,83
6220530_sorunda_ostra_glesbygd,2014,105
6230000_toro_forsamling,2000,7
6230000_toro_forsamling,2001,10
6230000_toro_forsamling,2002,14
6230000_toro_forsamling,2003,30
6230000_toro_forsamling,2004,31
6230000_toro_forsamling,2005,37
6230000_toro_forsamling,2006,38
6230000_toro_forsamling,2007,41
6230000_toro_forsamling,2008,35
6230000_toro_forsamling,2009,24
6230000_toro_forsamling,2010,6
6230000_toro_forsamling,2011,1
6230000_toro_forsamling,2012,1
6230000_toro_forsamling,2013,-15
6230000_toro_forsamling,2014,-13
6240100_osmo,2000,17
6240100_osmo,2001,4
6240100_osmo,2002,-25
6240100_osmo,2003,-43
6240100_osmo,2004,-40
6240100_osmo,2005,-106
6240100_osmo,2006,-96
6240100_osmo,2007,-101
6240100_osmo,2008,-122
6240100_osmo,2009,-142
6240100_osmo,2010,-104
6240100_osmo,2011,-139
6240100_osmo,2012,-144
6240100_osmo,2013,-186
6240100_osmo,2014,-218
6240510_jarflotta,2000,3
6240510_jarflotta,2001,2
6240510_jarflotta,2002,6
6240510_jarflotta,2003,4
6240510_jarflotta,2004,1
6240510_jarflotta,2005,9
6240510_jarflotta,2006,14
6240510_jarflotta,2007,18
6240510_jarflotta,2008,21
6240510_jarflotta,2009,22
6240510_jarflotta,2010,19
6240510_jarflotta,2011,20
6240510_jarflotta,2012,18
6240510_jarflotta,2013,20
6240510_jarflotta,2014,27
6240530_osmo_ostra_glesbygd,2000,7
6240530_osmo_ostra_glesbygd,2001,12
6240530_osmo_ostra_glesbygd,2002,13
6240530_osmo_ostra_glesbygd,2003,15
6240530_osmo_ostra_glesbygd,2004,18
6240530_osmo_ostra_glesbygd,2005,16
6240530_osmo_ostra_glesbygd,2006,21
6240530_osmo_ostra_glesbygd,2007,22
6240530_osmo_ostra_glesbygd,2008,22
6240530_osmo_ostra_glesbygd,2009,11
6240530_osmo_ostra_glesbygd,2010,20
6240530_osmo_ostra_glesbygd,2011,24
6240530_osmo_ostra_glesbygd,2012,25
6240530_osmo_ostra_glesbygd,2013,19
6240530_osmo_ostra_glesbygd,2014,17
6240540_osmo_vastra_glesbygd,2000,22
6240540_osmo_vastra_glesbygd,2001,13
6240540_osmo_vastra_glesbygd,2002,24
6240540_osmo_vastra_glesbygd,2003,33
6240540_osmo_vastra_glesbygd,2004,43
6240540_osmo_vastra_glesbygd,2005,63
6240540_osmo_vastra_glesbygd,2006,87
6240540_osmo_vastra_glesbygd,2007,130
6240540_osmo_vastra_glesbygd,2008,133
6240540_osmo_vastra_glesbygd,2009,137
6240540_osmo_vastra_glesbygd,2010,130
6240540_osmo_vastra_glesbygd,2011,128
6240540_osmo_vastra_glesbygd,2012,135
6240540_osmo_vastra_glesbygd,2013,124
6240540_osmo_vastra_glesbygd,2014,128
6240550_osmo_norra_glesbygd,2000,5
6240550_osmo_norra_glesbygd,2001,15
6240550_osmo_norra_glesbygd,2002,20
6240550_osmo_norra_glesbygd,2003,30
6240550_osmo_norra_glesbygd,2004,77
6240550_osmo_norra_glesbygd,2005,103
6240550_osmo_norra_glesbygd,2006,154
6240550_osmo_norra_glesbygd,2007,194
6240550_osmo_norra_glesbygd,2008,206
6240550_osmo_norra_glesbygd,2009,270
6240550_osmo_norra_glesbygd,2010,292
6240550_osmo_norra_glesbygd,2011,313
6240550_osmo_norra_glesbygd,2012,336
6240550_osmo_norra_glesbygd,2013,337
6240550_osmo_norra_glesbygd,2014,355
6310110_ostra_centrum,2000,30
6310110_ostra_centrum,2001,54
6310110_ostra_centrum,2002,50
6310110_ostra_centrum,2003,43
6310110_ostra_centrum,2004,39
6310110_ostra_centrum,2005,54
6310110_ostra_centrum,2006,44
6310110_ostra_centrum,2007,32
6310110_ostra_centrum,2008,54
6310110_ostra_centrum,2009,66
6310110_ostra_centrum,2010,72
6310110_ostra_centrum,2011,84
6310110_ostra_centrum,2012,118
6310110_ostra_centrum,2013,138
6310110_ostra_centrum,2014,131
6310120_vastra_centrum,2000,-1
6310120_vastra_centrum,2001,-10
6310120_vastra_centrum,2002,-18
6310120_vastra_centrum,2003,-26
6310120_vastra_centrum,2004,-50
6310120_vastra_centrum,2005,-22
6310120_vastra_centrum,2006,-40
6310120_vastra_centrum,2007,-50
6310120_vastra_centrum,2008,-35
6310120_vastra_centrum,2009,-7
6310120_vastra_centrum,2010,19
6310120_vastra_centrum,2011,46
6310120_vastra_centrum,2012,20
6310120_vastra_centrum,2013,18
6310120_vastra_centrum,2014,91
6310130_kvarnberga,2000,3
6310130_kvarnberga,2001,20
6310130_kvarnberga,2002,70
6310130_kvarnberga,2003,95
6310130_kvarnberga,2004,124
6310130_kvarnberga,2005,107
6310130_kvarnberga,2006,127
6310130_kvarnberga,2007,112
6310130_kvarnberga,2008,118
6310130_kvarnberga,2009,97
6310130_kvarnberga,2010,103
6310130_kvarnberga,2011,86
6310130_kvarnberga,2012,119
6310130_kvarnberga,2013,119
6310130_kvarnberga,2014,248
6310170_vardsholmen,2000,14
6310170_vardsholmen,2001,28
6310170_vardsholmen,2002,21
6310170_vardsholmen,2003,18
6310170_vardsholmen,2004,12
6310170_vardsholmen,2005,8
6310170_vardsholmen,2006,-4
6310170_vardsholmen,2007,4
6310170_vardsholmen,2008,14
6310170_vardsholmen,2009,4
6310170_vardsholmen,2010,15
6310170_vardsholmen,2011,38
6310170_vardsholmen,2012,17
6310170_vardsholmen,2013,-2
6310170_vardsholmen,2014,-26
6310320_blombacka,2000,-17
6310320_blombacka,2001,-25
6310320_blombacka,2002,-57
6310320_blombacka,2003,-83
6310320_blombacka,2004,-110
6310320_blombacka,2005,-136
6310320_blombacka,2006,-193
6310320_blombacka,2007,-199
6310320_blombacka,2008,-229
6310320_blombacka,2009,-273
6310320_blombacka,2010,-310
6310320_blombacka,2011,-321
6310320_blombacka,2012,-330
6310320_blombacka,2013,-334
6310320_blombacka,2014,-402
6310330_mariekalla,2000,-1
6310330_mariekalla,2001,-19
6310330_mariekalla,2002,-30
6310330_mariekalla,2003,-3
6310330_mariekalla,2004,-11
6310330_mariekalla,2005,-13
6310330_mariekalla,2006,10
6310330_mariekalla,2007,17
6310330_mariekalla,2008,23
6310330_mariekalla,2009,52
6310330_mariekalla,2010,49
6310330_mariekalla,2011,33
6310330_mariekalla,2012,70
6310330_mariekalla,2013,69
6310330_mariekalla,2014,63
6310340_saltskog,2000,11
6310340_saltskog,2001,-21
6310340_saltskog,2002,-31
6310340_saltskog,2003,-37
6310340_saltskog,2004,-71
6310340_saltskog,2005,-101
6310340_saltskog,2006,-113
6310340_saltskog,2007,-118
6310340_saltskog,2008,-199
6310340_saltskog,2009,-246
6310340_saltskog,2010,-223
6310340_saltskog,2011,-192
6310340_saltskog,2012,-212
6310340_saltskog,2013,-240
6310340_saltskog,2014,-295
6310351_sodra_vastergard,2000,-6
6310351_sodra_vastergard,2001,-7
6310351_sodra_vastergard,2002,5
6310351_sodra_vastergard,2003,12
6310351_sodra_vastergard,2004,6
6310351_sodra_vastergard,2005,-18
6310351_sodra_vastergard,2006,-17
6310351_sodra_vastergard,2007,-34
6310351_sodra_vastergard,2008,-33
6310351_sodra_vastergard,2009,-28
6310351_sodra_vastergard,2010,-24
6310351_sodra_vastergard,2011,-10
6310351_sodra_vastergard,2012,-12
6310351_sodra_vastergard,2013,22
6310351_sodra_vastergard,2014,25
6310352_norra_vastergard,2000,15
6310352_norra_vastergard,2001,5
6310352_norra_vastergard,2002,-8
6310352_norra_vastergard,2003,-33
6310352_norra_vastergard,2004,-88
6310352_norra_vastergard,2005,-111
6310352_norra_vastergard,2006,-145
6310352_norra_vastergard,2007,-184
6310352_norra_vastergard,2008,-161
6310352_norra_vastergard,2009,-219
6310352_norra_vastergard,2010,-252
6310352_norra_vastergard,2011,-252
6310352_norra_vastergard,2012,-262
6310352_norra_vastergard,2013,-260
6310352_norra_vastergard,2014,-280
6310353_vastra_vastergard,2000,1
6310353_vastra_vastergard,2001,2
6310353_vastra_vastergard,2002,6
6310353_vastra_vastergard,2003,4
6310353_vastra_vastergard,2004,7
6310353_vastra_vastergard,2005,12
6310353_vastra_vastergard,2006,22
6310353_vastra_vastergard,2007,41
6310353_vastra_vastergard,2008,35
6310353_vastra_vastergard,2009,56
6310353_vastra_vastergard,2010,61
6310353_vastra_vastergard,2011,60
6310353_vastra_vastergard,2012,67
6310353_vastra_vastergard,2013,63
6310353_vastra_vastergard,2014,53
6310360_barstafaltet,2000,13
6310360_barstafaltet,2001,22
6310360_barstafaltet,2002,29
6310360_barstafaltet,2003,31
6310360_barstafaltet,2004,25
6310360_barstafaltet,2005,22
6310360_barstafaltet,2006,32
6310360_barstafaltet,2007,53
6310360_barstafaltet,2008,40
6310360_barstafaltet,2009,37
6310360_barstafaltet,2010,35
6310360_barstafaltet,2011,45
6310360_barstafaltet,2012,42
6310360_barstafaltet,2013,22
6310360_barstafaltet,2014,35
6310370_barstabergen,2000,0
6310370_barstabergen,2001,0
6310370_barstabergen,2002,-5
6310370_barstabergen,2003,-8
6310370_barstabergen,2004,-23
6310370_barstabergen,2005,3
6310370_barstabergen,2006,18
6310370_barstabergen,2007,16
6310370_barstabergen,2008,16
6310370_barstabergen,2009,29
6310370_barstabergen,2010,47
6310370_barstabergen,2011,61
6310370_barstabergen,2012,61
6310370_barstabergen,2013,56
6310370_barstabergen,2014,56
6310422_stationsomradet_sodra,2000,-2
6310422_stationsomradet_sodra,2001,7
6310422_stationsomradet_sodra,2002,9
6310422_stationsomradet_sodra,2003,-4
6310422_stationsomradet_sodra,2004,2
6310422_stationsomradet_sodra,2005,-1
6310422_stationsomradet_sodra,2006,13
6310422_stationsomradet_sodra,2007,17
6310422_stationsomradet_sodra,2008,20
6310422_stationsomradet_sodra,2009,5
6310422_stationsomradet_sodra,2010,4
6310422_stationsomradet_sodra,2011,10
6310422_stationsomradet_sodra,2012,22
6310422_stationsomradet_sodra,2013,12
6310422_stationsomradet_sodra,2014,19
6320510_vastra_grusasen,2000,-20
6320510_vastra_grusasen,2001,-24
6320510_vastra_grusasen,2002,-48
6320510_vastra_grusasen,2003,-62
6320510_vastra_grusasen,2004,3
6320510_vastra_grusasen,2005,0
6320510_vastra_grusasen,2006,-16
6320510_vastra_grusasen,2007,-31
6320510_vastra_grusasen,2008,-21
6320510_vastra_grusasen,2009,-18
6320510_vastra_grusasen,2010,0
6320510_vastra_grusasen,2011,-11
6320510_vastra_grusasen,2012,30
6320510_vastra_grusasen,2013,26
6320510_vastra_grusasen,2014,62
6320520_ostra_grusasen,2000,3
6320520_ostra_grusasen,2001,-26
6320520_ostra_grusasen,2002,-9
6320520_ostra_grusasen,2003,-34
6320520_ostra_grusasen,2004,-26
6320520_ostra_grusasen,2005,-12
6320520_ostra_grusasen,2006,4
6320520_ostra_grusasen,2007,-11
6320520_ostra_grusasen,2008,-29
6320520_ostra_grusasen,2009,-21
6320520_ostra_grusasen,2010,-18
6320520_ostra_grusasen,2011,-10
6320520_ostra_grusasen,2012,-18
6320520_ostra_grusasen,2013,-27
6320520_ostra_grusasen,2014,-30
6320541_sodra_brunnsang,2000,-10
6320541_sodra_brunnsang,2001,-11
6320541_sodra_brunnsang,2002,4
6320541_sodra_brunnsang,2003,-11
6320541_sodra_brunnsang,2004,2
6320541_sodra_brunnsang,2005,-6
6320541_sodra_brunnsang,2006,2
6320541_sodra_brunnsang,2007,52
6320541_sodra_brunnsang,2008,36
6320541_sodra_brunnsang,2009,26
6320541_sodra_brunnsang,2010,37
6320541_sodra_brunnsang,2011,31
6320541_sodra_brunnsang,2012,37
6320541_sodra_brunnsang,2013,67
6320541_sodra_brunnsang,2014,35
6320542_norra_brunnsang,2000,4
6320542_norra_brunnsang,2001,-3
6320542_norra_brunnsang,2002,-33
6320542_norra_brunnsang,2003,-44
6320542_norra_brunnsang,2004,-52
6320542_norra_brunnsang,2005,-37
6320542_norra_brunnsang,2006,-13
6320542_norra_brunnsang,2007,-19
6320542_norra_brunnsang,2008,-20
6320542_norra_brunnsang,2009,-16
6320542_norra_brunnsang,2010,-56
6320542_norra_brunnsang,2011,-61
6320542_norra_brunnsang,2012,-45
6320542_norra_brunnsang,2013,-61
6320542_norra_brunnsang,2014,-67
6320550_ragnhildsborg,2000,-1
6320550_ragnhildsborg,2001,67
6320550_ragnhildsborg,2002,127
6320550_ragnhildsborg,2003,167
6320550_ragnhildsborg,2004,178
6320550_ragnhildsborg,2005,180
6320550_ragnhildsborg,2006,191
6320550_ragnhildsborg,2007,187
6320550_ragnhildsborg,2008,208
6320550_ragnhildsborg,2009,228
6320550_ragnhildsborg,2010,229
6320550_ragnhildsborg,2011,240
6320550_ragnhildsborg,2012,227
6320550_ragnhildsborg,2013,223
6320550_ragnhildsborg,2014,293
6320611_kusens_backe,2000,-10
6320611_kusens_backe,2001,-5
6320611_kusens_backe,2002,30
6320611_kusens_backe,2003,100
6320611_kusens_backe,2004,96
6320611_kusens_backe,2005,109
6320611_kusens_backe,2006,99
6320611_kusens_backe,2007,112
6320611_kusens_backe,2008,116
6320611_kusens_backe,2009,114
6320611_kusens_backe,2010,119
6320611_kusens_backe,2011,124
6320611_kusens_backe,2012,101
6320611_kusens_backe,2013,99
6320611_kusens_backe,2014,98
6320612_sjukhuset,2000,3
6320612_sjukhuset,2001,1
6320612_sjukhuset,2002,-5
6320612_sjukhuset,2003,-13
6320612_sjukhuset,2004,-6
6320612_sjukhuset,2005,-2
6320612_sjukhuset,2006,13
6320612_sjukhuset,2007,8
6320612_sjukhuset,2008,5
6320612_sjukhuset,2009,17
6320612_sjukhuset,2010,2
6320612_sjukhuset,2011,26
6320612_sjukhuset,2012,60
6320612_sjukhuset,2013,68
6320612_sjukhuset,2014,59
6320621_ostra_rosenlund,2000,27
6320621_ostra_rosenlund,2001,34
6320621_ostra_rosenlund,2002,44
6320621_ostra_rosenlund,2003,75
6320621_ostra_rosenlund,2004,93
6320621_ostra_rosenlund,2005,61
6320621_ostra_rosenlund,2006,88
6320621_ostra_rosenlund,2007,67
6320621_ostra_rosenlund,2008,64
6320621_ostra_rosenlund,2009,67
6320621_ostra_rosenlund,2010,77
6320621_ostra_rosenlund,2011,38
6320621_ostra_rosenlund,2012,53
6320621_ostra_rosenlund,2013,42
6320621_ostra_rosenlund,2014,24
6320622_rosenborg,2000,-1
6320622_rosenborg,2001,-1
6320622_rosenborg,2002,-6
6320622_rosenborg,2003,-15
6320622_rosenborg,2004,-17
6320622_rosenborg,2005,-19
6320622_rosenborg,2006,-19
6320622_rosenborg,2007,-19
6320622_rosenborg,2008,-16
6320622_rosenborg,2009,-16
6320622_rosenborg,2010,-19
6320622_rosenborg,2011,-18
6320622_rosenborg,2012,-17
6320622_rosenborg,2013,-15
6320622_rosenborg,2014,-15
6320940_viksberg,2000,3
6320940_viksberg,2001,21
6320940_viksberg,2002,22
6320940_viksberg,2003,21
6320940_viksberg,2004,48
6320940_viksberg,2005,62
6320940_viksberg,2006,92
6320940_viksberg,2007,101
6320940_viksberg,2008,124
6320940_viksberg,2009,132
6320940_viksberg,2010,137
6320940_viksberg,2011,163
6320940_viksberg,2012,189
6320940_viksberg,2013,199
6320940_viksberg,2014,184
6321710_igelsta,2000,-5
6321710_igelsta,2001,-6
6321710_igelsta,2002,-6
6321710_igelsta,2003,-12
6321710_igelsta,2004,-9
6321710_igelsta,2005,-6
6321710_igelsta,2006,13
6321710_igelsta,2007,82
6321710_igelsta,2008,75
6321710_igelsta,2009,77
6321710_igelsta,2010,68
6321710_igelsta,2011,67
6321710_igelsta,2012,63
6321710_igelsta,2013,67
6321710_igelsta,2014,64
6321720_ostertalje,2000,-7
6321720_ostertalje,2001,9
6321720_ostertalje,2002,20
6321720_ostertalje,2003,13
6321720_ostertalje,2004,18
6321720_ostertalje,2005,28
6321720_ostertalje,2006,38
6321720_ostertalje,2007,37
6321720_ostertalje,2008,56
6321720_ostertalje,2009,63
6321720_ostertalje,2010,58
6321720_ostertalje,2011,72
6321720_ostertalje,2012,68
6321720_ostertalje,2013,86
6321720_ostertalje,2014,77
6321740_fornhojden,2000,-46
6321740_fornhojden,2001,-51
6321740_fornhojden,2002,-96
6321740_fornhojden,2003,-142
6321740_fornhojden,2004,-228
6321740_fornhojden,2005,-291
6321740_fornhojden,2006,-316
6321740_fornhojden,2007,-348
6321740_fornhojden,2008,-353
6321740_fornhojden,2009,-445
6321740_fornhojden,2010,-452
6321740_fornhojden,2011,-494
6321740_fornhojden,2012,-537
6321740_fornhojden,2013,-595
6321740_fornhojden,2014,-704
6330210_karlhov,2000,37
6330210_karlhov,2001,30
6330210_karlhov,2002,10
6330210_karlhov,2003,-11
6330210_karlhov,2004,15
6330210_karlhov,2005,6
6330210_karlhov,2006,1
6330210_karlhov,2007,14
6330210_karlhov,2008,10
6330210_karlhov,2009,23
6330210_karlhov,2010,30
6330210_karlhov,2011,23
6330210_karlhov,2012,37
6330210_karlhov,2013,50
6330210_karlhov,2014,44
6330220_sodra_ronna,2000,-20
6330220_sodra_ronna,2001,-33
6330220_sodra_ronna,2002,-82
6330220_sodra_ronna,2003,-105
6330220_sodra_ronna,2004,-111
6330220_sodra_ronna,2005,-76
6330220_sodra_ronna,2006,-70
6330220_sodra_ronna,2007,-71
6330220_sodra_ronna,2008,-111
6330220_sodra_ronna,2009,-128
6330220_sodra_ronna,2010,-152
6330220_sodra_ronna,2011,-167
6330220_sodra_ronna,2012,-199
6330220_sodra_ronna,2013,-240
6330220_sodra_ronna,2014,-281
6330230_norra_ronna,2000,24
6330230_norra_ronna,2001,-14
6330230_norra_ronna,2002,-74
6330230_norra_ronna,2003,-161
6330230_norra_ronna,2004,-250
6330230_norra_ronna,2005,-366
6330230_norra_ronna,2006,-522
6330230_norra_ronna,2007,-679
6330230_norra_ronna,2008,-841
6330230_norra_ronna,2009,-1034
6330230_norra_ronna,2010,-1205
6330230_norra_ronna,2011,-1397
6330230_norra_ronna,2012,-1521
6330230_norra_ronna,2013,-1621
6330230_norra_ronna,2014,-1726
6330240_vastra_ronna,2000,-3
6330240_vastra_ronna,2001,0
6330240_vastra_ronna,2002,-3
6330240_vastra_ronna,2003,-3
6330240_vastra_ronna,2004,-1
6330240_vastra_ronna,2005,-3
6330240_vastra_ronna,2006,-7
6330240_vastra_ronna,2007,0
6330240_vastra_ronna,2008,3
6330240_vastra_ronna,2009,3
6330240_vastra_ronna,2010,-1
6330240_vastra_ronna,2011,2
6330240_vastra_ronna,2012,6
6330240_vastra_ronna,2013,7
6330240_vastra_ronna,2014,0
6330250_lina_hage,2000,12
6330250_lina_hage,2001,-8
6330250_lina_hage,2002,20
6330250_lina_hage,2003,45
6330250_lina_hage,2004,51
6330250_lina_hage,2005,31
6330250_lina_hage,2006,28
6330250_lina_hage,2007,134
6330250_lina_hage,2008,144
6330250_lina_hage,2009,181
6330250_lina_hage,2010,156
6330250_lina_hage,2011,172
6330250_lina_hage,2012,178
6330250_lina_hage,2013,154
6330250_lina_hage,2014,128
6330260_lina,2000,26
6330260_lina,2001,23
6330260_lina,2002,30
6330260_lina,2003,28
6330260_lina,2004,29
6330260_lina,2005,35
6330260_lina,2006,31
6330260_lina,2007,26
6330260_lina,2008,21
6330260_lina,2009,8
6330260_lina,2010,8
6330260_lina,2011,7
6330260_lina,2012,3
6330260_lina,2013,-6
6330260_lina,2014,-2
6330380_norra_geneta,2000,-12
6330380_norra_geneta,2001,-55
6330380_norra_geneta,2002,-79
6330380_norra_geneta,2003,-131
6330380_norra_geneta,2004,-191
6330380_norra_geneta,2005,-219
6330380_norra_geneta,2006,-331
6330380_norra_geneta,2007,-365
6330380_norra_geneta,2008,-434
6330380_norra_geneta,2009,-521
6330380_norra_geneta,2010,-571
6330380_norra_geneta,2011,-639
6330380_norra_geneta,2012,-707
6330380_norra_geneta,2013,-735
6330380_norra_geneta,2014,-858
6330391_vastra_geneta,2000,1
6330391_vastra_geneta,2001,6
6330391_vastra_geneta,2002,11
6330391_vastra_geneta,2003,7
6330391_vastra_geneta,2004,11
6330391_vastra_geneta,2005,7
6330391_vastra_geneta,2006,22
6330391_vastra_geneta,2007,21
6330391_vastra_geneta,2008,20
6330391_vastra_geneta,2009,15
6330391_vastra_geneta,2010,18
6330391_vastra_geneta,2011,13
6330391_vastra_geneta,2012,9
6330391_vastra_geneta,2013,4
6330391_vastra_geneta,2014,4
6330392_ostra_geneta,2000,5
6330392_ostra_geneta,2001,11
6330392_ostra_geneta,2002,8
6330392_ostra_geneta,2003,11
6330392_ostra_geneta,2004,22
6330392_ostra_geneta,2005,48
6330392_ostra_geneta,2006,64
6330392_ostra_geneta,2007,82
6330392_ostra_geneta,2008,98
6330392_ostra_geneta,2009,102
6330392_ostra_geneta,2010,106
6330392_ostra_geneta,2011,115
6330392_ostra_geneta,2012,105
6330392_ostra_geneta,2013,97
6330392_ostra_geneta,2014,76
6341410_pershagen,2000,-18
6341410_pershagen,2001,-20
6341410_pershagen,2002,-45
6341410_pershagen,2003,-57
6341410_pershagen,2004,-54
6341410_pershagen,2005,-66
6341410_pershagen,2006,-69
6341410_pershagen,2007,-74
6341410_pershagen,2008,-67
6341410_pershagen,2009,-77
6341410_pershagen,2010,-83
6341410_pershagen,2011,-95
6341410_pershagen,2012,-94
6341410_pershagen,2013,-112
6341410_pershagen,2014,-121
6341430_tveta_glesbygd,2000,5
6341430_tveta_glesbygd,2001,-3
6341430_tveta_glesbygd,2002,3
6341430_tveta_glesbygd,2003,14
6341430_tveta_glesbygd,2004,23
6341430_tveta_glesbygd,2005,17
6341430_tveta_glesbygd,2006,20
6341430_tveta_glesbygd,2007,30
6341430_tveta_glesbygd,2008,42
6341430_tveta_glesbygd,2009,50
