basomrade,year,immigration_surplus_male
3720760_sodra_vasalund,2008,-7
3720760_sodra_vasalund,2009,-18
3720760_sodra_vasalund,2010,1
3720760_sodra_vasalund,2011,15
3720760_sodra_vasalund,2012,-7
3720760_sodra_vasalund,2013,-7
3720760_sodra_vasalund,2014,-26
3720770_norra_vasalund,2000,-4
3720770_norra_vasalund,2001,7
3720770_norra_vasalund,2002,6
3720770_norra_vasalund,2003,8
3720770_norra_vasalund,2004,-15
3720770_norra_vasalund,2005,-12
3720770_norra_vasalund,2006,45
3720770_norra_vasalund,2007,10
3720770_norra_vasalund,2008,-1
3720770_norra_vasalund,2009,-8
3720770_norra_vasalund,2010,-22
3720770_norra_vasalund,2011,-4
3720770_norra_vasalund,2012,-6
3720770_norra_vasalund,2013,-4
3720770_norra_vasalund,2014,-11
3720780_ekensberg,2000,9
3720780_ekensberg,2001,17
3720780_ekensberg,2002,-28
3720780_ekensberg,2003,33
3720780_ekensberg,2004,8
3720780_ekensberg,2005,18
3720780_ekensberg,2006,-6
3720780_ekensberg,2007,-28
3720780_ekensberg,2008,-1
3720780_ekensberg,2009,-20
3720780_ekensberg,2010,20
3720780_ekensberg,2011,5
3720780_ekensberg,2012,-28
3720780_ekensberg,2013,6
3720780_ekensberg,2014,1
3720790_hallen,2000,7
3720790_hallen,2001,-3
3720790_hallen,2002,-1
3720790_hallen,2003,6
3720790_hallen,2004,-4
3720790_hallen,2005,2
3720790_hallen,2006,3
3720790_hallen,2007,7
3720790_hallen,2008,-8
3720790_hallen,2009,2
3720790_hallen,2010,-2
3720790_hallen,2011,3
3720790_hallen,2012,7
3720790_hallen,2013,-8
3720790_hallen,2014,-2
3720910_rudtorp,2000,12
3720910_rudtorp,2001,-18
3720910_rudtorp,2002,20
3720910_rudtorp,2003,-22
3720910_rudtorp,2004,27
3720910_rudtorp,2005,10
3720910_rudtorp,2006,-1
3720910_rudtorp,2007,31
3720910_rudtorp,2008,8
3720910_rudtorp,2009,1
3720910_rudtorp,2010,-25
3720910_rudtorp,2011,30
3720910_rudtorp,2012,-4
3720910_rudtorp,2013,5
3720910_rudtorp,2014,7
3720920_albygard,2000,-1
3720920_albygard,2001,-4
3720920_albygard,2002,2
3720920_albygard,2003,7
3720920_albygard,2004,55
3720920_albygard,2005,12
3720920_albygard,2006,6
3720920_albygard,2007,-4
3720920_albygard,2008,-2
3720920_albygard,2009,27
3720920_albygard,2010,0
3720920_albygard,2011,22
3720920_albygard,2012,8
3720920_albygard,2013,6
3720920_albygard,2014,-10
3720930_solna_centrum,2000,-6
3720930_solna_centrum,2001,1
3720930_solna_centrum,2002,11
3720930_solna_centrum,2003,134
3720930_solna_centrum,2004,17
3720930_solna_centrum,2005,-7
3720930_solna_centrum,2006,-12
3720930_solna_centrum,2007,17
3720930_solna_centrum,2008,7
3720930_solna_centrum,2009,2
3720930_solna_centrum,2010,8
3720930_solna_centrum,2011,-1
3720930_solna_centrum,2012,-3
3720930_solna_centrum,2013,12
3720930_solna_centrum,2014,13
3720940_hanneberg,2000,5
3720940_hanneberg,2001,-5
3720940_hanneberg,2002,4
3720940_hanneberg,2003,13
3720940_hanneberg,2004,0
3720940_hanneberg,2005,4
3720940_hanneberg,2006,-2
3720940_hanneberg,2007,3
3720940_hanneberg,2008,-10
3720940_hanneberg,2009,4
3720940_hanneberg,2010,13
3720940_hanneberg,2011,-3
3720940_hanneberg,2012,2
3720940_hanneberg,2013,-3
3720940_hanneberg,2014,-18
3720950_albydal,2000,18
3720950_albydal,2001,-17
3720950_albydal,2002,11
3720950_albydal,2003,-11
3720950_albydal,2004,-6
3720950_albydal,2005,-5
3720950_albydal,2006,-12
3720950_albydal,2007,-5
3720950_albydal,2008,-15
3720950_albydal,2009,-4
3720950_albydal,2010,-18
3720950_albydal,2011,4
3720950_albydal,2012,1
3720950_albydal,2013,-8
3720950_albydal,2014,-7
3411110_norra_sticklinge,2000,-5
3411110_norra_sticklinge,2001,10
3411110_norra_sticklinge,2002,-1
3411110_norra_sticklinge,2003,-13
3411110_norra_sticklinge,2004,-1
3411110_norra_sticklinge,2005,-10
3411110_norra_sticklinge,2006,8
3411110_norra_sticklinge,2007,-6
3411110_norra_sticklinge,2008,-23
3411110_norra_sticklinge,2009,-9
3411110_norra_sticklinge,2010,-12
3411110_norra_sticklinge,2011,3
3411110_norra_sticklinge,2012,-2
3411110_norra_sticklinge,2013,0
3411110_norra_sticklinge,2014,2
3411120_sodra_sticklinge,2000,-19
3411120_sodra_sticklinge,2001,-5
3411120_sodra_sticklinge,2002,-16
3411120_sodra_sticklinge,2003,-11
3411120_sodra_sticklinge,2004,-15
3411120_sodra_sticklinge,2005,2
3411120_sodra_sticklinge,2006,-14
3411120_sodra_sticklinge,2007,-20
3411120_sodra_sticklinge,2008,4
3411120_sodra_sticklinge,2009,-19
3411120_sodra_sticklinge,2010,13
3411120_sodra_sticklinge,2011,-14
3411120_sodra_sticklinge,2012,15
3411120_sodra_sticklinge,2013,-6
3411120_sodra_sticklinge,2014,-8
3411200_islinge,2000,-12
3411200_islinge,2001,-1
3411200_islinge,2002,-8
3411200_islinge,2003,9
3411200_islinge,2004,-10
3411200_islinge,2005,6
3411200_islinge,2006,-2
3411200_islinge,2007,1
3411200_islinge,2008,-1
3411200_islinge,2009,8
3411200_islinge,2010,8
3411200_islinge,2011,-1
3411200_islinge,2012,-2
3411200_islinge,2013,-8
3411200_islinge,2014,7
3411310_vastra_naset,2000,-3
3411310_vastra_naset,2001,-7
3411310_vastra_naset,2002,0
3411310_vastra_naset,2003,-34
3411310_vastra_naset,2004,1
3411310_vastra_naset,2005,8
3411310_vastra_naset,2006,-17
3411310_vastra_naset,2007,0
3411310_vastra_naset,2008,4
3411310_vastra_naset,2009,-1
3411310_vastra_naset,2010,0
3411310_vastra_naset,2011,7
3411310_vastra_naset,2012,-16
3411310_vastra_naset,2013,13
3411310_vastra_naset,2014,-12
3411320_ostra_naset,2000,29
3411320_ostra_naset,2001,-9
3411320_ostra_naset,2002,-21
3411320_ostra_naset,2003,17
3411320_ostra_naset,2004,-18
3411320_ostra_naset,2005,4
3411320_ostra_naset,2006,29
3411320_ostra_naset,2007,18
3411320_ostra_naset,2008,-33
3411320_ostra_naset,2009,14
3411320_ostra_naset,2010,6
3411320_ostra_naset,2011,-14
3411320_ostra_naset,2012,-76
3411320_ostra_naset,2013,-6
3411320_ostra_naset,2014,-19
3411400_bo_garde,2000,-4
3411400_bo_garde,2001,5
3411400_bo_garde,2002,0
3411400_bo_garde,2003,8
3411400_bo_garde,2004,5
3411400_bo_garde,2005,1
3411400_bo_garde,2006,12
3411400_bo_garde,2007,14
3411400_bo_garde,2008,4
3411400_bo_garde,2009,6
3411400_bo_garde,2010,4
3411400_bo_garde,2011,-7
3411400_bo_garde,2012,8
3411400_bo_garde,2013,-10
3411400_bo_garde,2014,6
3411510_bo,2000,5
3411510_bo,2001,5
3411510_bo,2002,9
3411510_bo,2003,2
3411510_bo,2004,3
3411510_bo,2005,-6
3411510_bo,2006,10
3411510_bo,2007,9
3411510_bo,2008,-12
3411510_bo,2009,-3
3411510_bo,2010,-6
3411510_bo,2011,10
3411510_bo,2012,-12
3411510_bo,2013,4
3411510_bo,2014,1
3411520_bjornbo,2000,9
3411520_bjornbo,2001,1
3411520_bjornbo,2002,17
3411520_bjornbo,2003,-3
3411520_bjornbo,2004,8
3411520_bjornbo,2005,11
3411520_bjornbo,2006,0
3411520_bjornbo,2007,8
3411520_bjornbo,2008,14
3411520_bjornbo,2009,2
3411520_bjornbo,2010,5
3411520_bjornbo,2011,14
3411520_bjornbo,2012,11
3411520_bjornbo,2013,14
3411520_bjornbo,2014,2
3411610_boson,2000,8
3411610_boson,2001,-5
3411610_boson,2002,10
3411610_boson,2003,-7
3411610_boson,2004,-17
3411610_boson,2005,7
3411610_boson,2006,-1
3411610_boson,2007,-7
3411610_boson,2008,-6
3411610_boson,2009,0
3411610_boson,2010,-2
3411610_boson,2011,1
3411610_boson,2012,-3
3411610_boson,2013,0
3411610_boson,2014,11
3411620_rudboda,2000,-17
3411620_rudboda,2001,-1
3411620_rudboda,2002,-30
3411620_rudboda,2003,-26
3411620_rudboda,2004,19
3411620_rudboda,2005,26
3411620_rudboda,2006,-21
3411620_rudboda,2007,7
3411620_rudboda,2008,2
3411620_rudboda,2009,-15
3411620_rudboda,2010,-22
3411620_rudboda,2011,5
3411620_rudboda,2012,18
3411620_rudboda,2013,-4
3411620_rudboda,2014,-13
3412100_elfvik,2000,-5
3412100_elfvik,2001,1
3412100_elfvik,2002,5
3412100_elfvik,2003,2
3412100_elfvik,2004,-4
3412100_elfvik,2005,-3
3412100_elfvik,2006,-1
3412100_elfvik,2007,8
3412100_elfvik,2008,6
3412100_elfvik,2009,-8
3412100_elfvik,2010,-3
3412100_elfvik,2011,0
3412100_elfvik,2012,-2
3412100_elfvik,2013,6
3412100_elfvik,2014,-1
3413110_torsviksplatan,2000,-13
3413110_torsviksplatan,2001,-5
3413110_torsviksplatan,2002,3
3413110_torsviksplatan,2003,-7
3413110_torsviksplatan,2004,-8
3413110_torsviksplatan,2005,1
3413110_torsviksplatan,2006,2
3413110_torsviksplatan,2007,-17
3413110_torsviksplatan,2008,9
3413110_torsviksplatan,2009,11
3413110_torsviksplatan,2010,6
3413110_torsviksplatan,2011,-15
3413110_torsviksplatan,2012,8
3413110_torsviksplatan,2013,19
3413110_torsviksplatan,2014,3
3413120_lidingo_centrum,2000,-4
3413120_lidingo_centrum,2001,-6
3413120_lidingo_centrum,2002,7
3413120_lidingo_centrum,2003,0
3413120_lidingo_centrum,2004,-7
3413120_lidingo_centrum,2005,-8
3413120_lidingo_centrum,2006,-3
3413120_lidingo_centrum,2007,2
3413120_lidingo_centrum,2008,-10
3413120_lidingo_centrum,2009,1
3413120_lidingo_centrum,2010,-5
3413120_lidingo_centrum,2011,8
3413120_lidingo_centrum,2012,-9
3413120_lidingo_centrum,2013,-5
3413120_lidingo_centrum,2014,1
3413130_stureplatan,2000,0
3413130_stureplatan,2001,9
3413130_stureplatan,2002,-1
3413130_stureplatan,2003,0
3413130_stureplatan,2004,11
3413130_stureplatan,2005,-1
3413130_stureplatan,2006,11
3413130_stureplatan,2007,2
3413130_stureplatan,2008,9
3413130_stureplatan,2009,2
3413130_stureplatan,2010,1
3413130_stureplatan,2011,7
3413130_stureplatan,2012,8
3413130_stureplatan,2013,-4
3413130_stureplatan,2014,10
3413140_herserud,2000,-28
3413140_herserud,2001,7
3413140_herserud,2002,33
3413140_herserud,2003,-13
3413140_herserud,2004,-6
3413140_herserud,2005,0
3413140_herserud,2006,-2
3413140_herserud,2007,-18
3413140_herserud,2008,4
3413140_herserud,2009,3
3413140_herserud,2010,-14
3413140_herserud,2011,-9
3413140_herserud,2012,4
3413140_herserud,2013,-6
3413140_herserud,2014,23
3413150_torsviks_torg,2000,8
3413150_torsviks_torg,2001,12
3413150_torsviks_torg,2002,-5
3413150_torsviks_torg,2003,14
3413150_torsviks_torg,2004,11
3413150_torsviks_torg,2005,34
3413150_torsviks_torg,2006,-16
3413150_torsviks_torg,2007,2
3413150_torsviks_torg,2008,11
3413150_torsviks_torg,2009,3
3413150_torsviks_torg,2010,2
3413150_torsviks_torg,2011,-2
3413150_torsviks_torg,2012,16
3413150_torsviks_torg,2013,2
3413150_torsviks_torg,2014,18
3413210_bredablick,2000,11
3413210_bredablick,2001,10
3413210_bredablick,2002,-2
3413210_bredablick,2003,0
3413210_bredablick,2004,-4
3413210_bredablick,2005,3
3413210_bredablick,2006,-17
3413210_bredablick,2007,-1
3413210_bredablick,2008,-9
3413210_bredablick,2009,2
3413210_bredablick,2010,-1
3413210_bredablick,2011,-6
3413210_bredablick,2012,17
3413210_bredablick,2013,-5
3413210_bredablick,2014,6
3413220_norra_hersby,2000,3
3413220_norra_hersby,2001,7
3413220_norra_hersby,2002,0
3413220_norra_hersby,2003,16
3413220_norra_hersby,2004,-16
3413220_norra_hersby,2005,4
3413220_norra_hersby,2006,0
3413220_norra_hersby,2007,10
3413220_norra_hersby,2008,-13
3413220_norra_hersby,2009,-4
3413220_norra_hersby,2010,-7
3413220_norra_hersby,2011,-5
3413220_norra_hersby,2012,13
3413220_norra_hersby,2013,7
3413220_norra_hersby,2014,-17
3413230_sodra_hersby,2000,-12
3413230_sodra_hersby,2001,-4
3413230_sodra_hersby,2002,-4
3413230_sodra_hersby,2003,-15
3413230_sodra_hersby,2004,14
3413230_sodra_hersby,2005,-5
3413230_sodra_hersby,2006,-20
3413230_sodra_hersby,2007,12
3413230_sodra_hersby,2008,8
3413230_sodra_hersby,2009,-7
3413230_sodra_hersby,2010,12
3413230_sodra_hersby,2011,10
3413230_sodra_hersby,2012,-14
3413230_sodra_hersby,2013,3
3413230_sodra_hersby,2014,1
3413240_hersbyholm,2000,14
3413240_hersbyholm,2001,-12
3413240_hersbyholm,2002,-4
3413240_hersbyholm,2003,4
3413240_hersbyholm,2004,17
3413240_hersbyholm,2005,28
3413240_hersbyholm,2006,6
3413240_hersbyholm,2007,-12
3413240_hersbyholm,2008,4
3413240_hersbyholm,2009,6
3413240_hersbyholm,2010,16
3413240_hersbyholm,2011,0
3413240_hersbyholm,2012,4
3413240_hersbyholm,2013,3
3413240_hersbyholm,2014,3
3413300_stockby,2000,-5
3413300_stockby,2001,-13
3413300_stockby,2002,-5
3413300_stockby,2003,-15
3413300_stockby,2004,-6
3413300_stockby,2005,4
3413300_stockby,2006,4
3413300_stockby,2007,-4
3413300_stockby,2008,1
3413300_stockby,2009,-7
3413300_stockby,2010,-3
3413300_stockby,2011,-1
3413300_stockby,2012,-1
3413300_stockby,2013,5
3413300_stockby,2014,-3
3413410_baggeby,2000,14
3413410_baggeby,2001,0
3413410_baggeby,2002,-13
3413410_baggeby,2003,4
3413410_baggeby,2004,15
3413410_baggeby,2005,2
3413410_baggeby,2006,-3
3413410_baggeby,2007,6
3413410_baggeby,2008,-11
3413410_baggeby,2009,14
3413410_baggeby,2010,-12
3413410_baggeby,2011,38
3413410_baggeby,2012,-7
3413410_baggeby,2013,55
3413410_baggeby,2014,4
3413420_bodal,2000,13
3413420_bodal,2001,-4
3413420_bodal,2002,-4
3413420_bodal,2003,-1
3413420_bodal,2004,-13
3413420_bodal,2005,-2
3413420_bodal,2006,12
3413420_bodal,2007,16
3413420_bodal,2008,71
3413420_bodal,2009,0
3413420_bodal,2010,26
3413420_bodal,2011,-9
3413420_bodal,2012,16
3413420_bodal,2013,-9
3413420_bodal,2014,-26
3413500_larsberg,2000,10
3413500_larsberg,2001,-12
3413500_larsberg,2002,-19
3413500_larsberg,2003,-10
3413500_larsberg,2004,-52
3413500_larsberg,2005,-5
3413500_larsberg,2006,2
3413500_larsberg,2007,-9
3413500_larsberg,2008,86
3413500_larsberg,2009,14
3413500_larsberg,2010,6
3413500_larsberg,2011,-21
3413500_larsberg,2012,10
3413500_larsberg,2013,58
3413500_larsberg,2014,33
3413600_mosstorp,2000,-7
3413600_mosstorp,2001,-6
3413600_mosstorp,2002,5
3413600_mosstorp,2003,3
3413600_mosstorp,2004,0
3413600_mosstorp,2005,11
3413600_mosstorp,2006,-6
3413600_mosstorp,2007,-9
3413600_mosstorp,2008,-7
3413600_mosstorp,2009,3
3413600_mosstorp,2010,-7
3413600_mosstorp,2011,-4
3413600_mosstorp,2012,-1
3413600_mosstorp,2013,-7
3413600_mosstorp,2014,5
3413710_centrala_gangsatra,2000,15
3413710_centrala_gangsatra,2001,-29
3413710_centrala_gangsatra,2002,3
3413710_centrala_gangsatra,2003,-8
3413710_centrala_gangsatra,2004,11
3413710_centrala_gangsatra,2005,-20
3413710_centrala_gangsatra,2006,8
3413710_centrala_gangsatra,2007,9
3413710_centrala_gangsatra,2008,-28
3413710_centrala_gangsatra,2009,19
3413710_centrala_gangsatra,2010,-4
3413710_centrala_gangsatra,2011,-2
3413710_centrala_gangsatra,2012,12
3413710_centrala_gangsatra,2013,-25
3413710_centrala_gangsatra,2014,-21
3413720_norra_gangsatra,2000,-13
3413720_norra_gangsatra,2001,5
3413720_norra_gangsatra,2002,4
3413720_norra_gangsatra,2003,-6
3413720_norra_gangsatra,2004,-4
3413720_norra_gangsatra,2005,-19
3413720_norra_gangsatra,2006,-1
3413720_norra_gangsatra,2007,-11
3413720_norra_gangsatra,2008,-5
3413720_norra_gangsatra,2009,-5
3413720_norra_gangsatra,2010,2
3413720_norra_gangsatra,2011,1
3413720_norra_gangsatra,2012,-1
3413720_norra_gangsatra,2013,1
3413720_norra_gangsatra,2014,-7
3413810_bergsatra,2000,-18
3413810_bergsatra,2001,7
3413810_bergsatra,2002,22
3413810_bergsatra,2003,21
3413810_bergsatra,2004,48
3413810_bergsatra,2005,5
3413810_bergsatra,2006,5
3413810_bergsatra,2007,-16
3413810_bergsatra,2008,5
3413810_bergsatra,2009,-8
3413810_bergsatra,2010,3
3413810_bergsatra,2011,-23
3413810_bergsatra,2012,30
3413810_bergsatra,2013,8
3413810_bergsatra,2014,-6
3413820_centrala_skarsatra,2000,-14
3413820_centrala_skarsatra,2001,0
3413820_centrala_skarsatra,2002,8
3413820_centrala_skarsatra,2003,2
3413820_centrala_skarsatra,2004,-9
3413820_centrala_skarsatra,2005,-2
3413820_centrala_skarsatra,2006,11
3413820_centrala_skarsatra,2007,-20
3413820_centrala_skarsatra,2008,16
3413820_centrala_skarsatra,2009,7
3413820_centrala_skarsatra,2010,6
3413820_centrala_skarsatra,2011,-5
3413820_centrala_skarsatra,2012,-6
3413820_centrala_skarsatra,2013,1
3413820_centrala_skarsatra,2014,-6
3413830_kottla_molna_kappsta,2000,11
3413830_kottla_molna_kappsta,2001,11
3413830_kottla_molna_kappsta,2002,-28
3413830_kottla_molna_kappsta,2003,-16
3413830_kottla_molna_kappsta,2004,-17
3413830_kottla_molna_kappsta,2005,-12
3413830_kottla_molna_kappsta,2006,7
3413830_kottla_molna_kappsta,2007,-5
3413830_kottla_molna_kappsta,2008,-16
3413830_kottla_molna_kappsta,2009,-18
3413830_kottla_molna_kappsta,2010,21
3413830_kottla_molna_kappsta,2011,16
3413830_kottla_molna_kappsta,2012,-8
3413830_kottla_molna_kappsta,2013,-19
3413830_kottla_molna_kappsta,2014,-4
3414210_centrala_kappala,2000,-22
3414210_centrala_kappala,2001,-26
3414210_centrala_kappala,2002,-12
3414210_centrala_kappala,2003,-18
3414210_centrala_kappala,2004,-6
3414210_centrala_kappala,2005,-46
3414210_centrala_kappala,2006,-13
3414210_centrala_kappala,2007,-25
3414210_centrala_kappala,2008,-8
3414210_centrala_kappala,2009,-5
3414210_centrala_kappala,2010,-6
3414210_centrala_kappala,2011,-13
3414210_centrala_kappala,2012,-44
3414210_centrala_kappala,2013,2
3414210_centrala_kappala,2014,-18
3414240_killinge,2000,-2
3414240_killinge,2001,0
3414240_killinge,2002,-7
3414240_killinge,2003,-2
3414240_killinge,2004,3
3414240_killinge,2005,0
3414240_killinge,2006,-1
3414240_killinge,2007,-6
3414240_killinge,2008,-6
3414240_killinge,2009,10
3414240_killinge,2010,-15
3414240_killinge,2011,2
3414240_killinge,2012,-1
3414240_killinge,2013,-11
3414240_killinge,2014,-6
3414250_ostra_kappala,2000,2
3414250_ostra_kappala,2001,-3
3414250_ostra_kappala,2002,-3
3414250_ostra_kappala,2003,-2
3414250_ostra_kappala,2004,-8
3414250_ostra_kappala,2005,-6
3414250_ostra_kappala,2006,12
3414250_ostra_kappala,2007,6
3414250_ostra_kappala,2008,-10
3414250_ostra_kappala,2009,-15
3414250_ostra_kappala,2010,0
3414250_ostra_kappala,2011,-9
3414250_ostra_kappala,2012,17
3414250_ostra_kappala,2013,-11
3414250_ostra_kappala,2014,15
3414310_brevik,2000,3
3414310_brevik,2001,3
3414310_brevik,2002,23
3414310_brevik,2003,-12
3414310_brevik,2004,-22
3414310_brevik,2005,3
3414310_brevik,2006,-1
3414310_brevik,2007,-15
3414310_brevik,2008,17
3414310_brevik,2009,-2
3414310_brevik,2010,3
3414310_brevik,2011,-8
3414310_brevik,2012,-6
3414310_brevik,2013,6
3414310_brevik,2014,-2
3414320_hogberga,2000,-9
3414320_hogberga,2001,-7
3414320_hogberga,2002,0
3414320_hogberga,2003,2
3414320_hogberga,2004,-5
3414320_hogberga,2005,0
3414320_hogberga,2006,24
3414320_hogberga,2007,-10
3414320_hogberga,2008,-11
3414320_hogberga,2009,0
3414320_hogberga,2010,4
3414320_hogberga,2011,-9
3414320_hogberga,2012,10
3414320_hogberga,2013,53
3414320_hogberga,2014,-9
4311441_bogesund,2000,2
4311441_bogesund,2001,-2
4311441_bogesund,2002,5
4311441_bogesund,2003,-2
4311441_bogesund,2004,-2
4311441_bogesund,2005,0
4311441_bogesund,2006,2
4311441_bogesund,2007,0
4311441_bogesund,2008,-2
4311441_bogesund,2009,1
4311441_bogesund,2010,-2
4311441_bogesund,2011,-1
4311441_bogesund,2012,3
4311441_bogesund,2013,4
4311441_bogesund,2014,0
4311442_okand,2000,-1
4311442_okand,2001,0
4311442_okand,2002,1
4311442_okand,2003,7
4311442_okand,2004,4
4311442_okand,2005,4
4311442_okand,2006,5
4311442_okand,2007,-4
4311442_okand,2008,-2
4311442_okand,2009,3
4311443_kullon,2000,95
4311443_kullon,2001,27
4311443_kullon,2002,3
4311443_kullon,2003,-2
4311443_kullon,2004,26
4311443_kullon,2005,76
4311443_kullon,2006,75
4311443_kullon,2007,48
4311443_kullon,2008,-4
4311443_kullon,2009,2
4311443_kullon,2010,-5
4311443_kullon,2011,-8
4311443_kullon,2012,-16
4311443_kullon,2013,-5
4311443_kullon,2014,0
4311460_karlsudd,2000,-4
4311460_karlsudd,2001,5
4311460_karlsudd,2002,4
4311460_karlsudd,2003,10
4311460_karlsudd,2004,12
4311460_karlsudd,2005,-3
4311460_karlsudd,2006,-3
4311460_karlsudd,2007,-3
4311460_karlsudd,2008,-1
4311460_karlsudd,2009,-4
4311460_karlsudd,2010,3
4311460_karlsudd,2011,1
4311460_karlsudd,2012,3
4311460_karlsudd,2013,-4
4311460_karlsudd,2014,-2
4311610_ostra_vaxon,2000,27
4311610_ostra_vaxon,2001,22
4311610_ostra_vaxon,2002,-4
4311610_ostra_vaxon,2003,24
4311610_ostra_vaxon,2004,10
4311610_ostra_vaxon,2005,3
4311610_ostra_vaxon,2006,-17
4311610_ostra_vaxon,2007,3
4311610_ostra_vaxon,2008,23
4311610_ostra_vaxon,2009,31
4311610_ostra_vaxon,2010,5
4311610_ostra_vaxon,2011,16
4311610_ostra_vaxon,2012,15
4311610_ostra_vaxon,2013,-3
4311610_ostra_vaxon,2014,21
4311620_vastra_vaxon,2000,-27
4311620_vastra_vaxon,2001,-32
4311620_vastra_vaxon,2002,6
4311620_vastra_vaxon,2003,-39
4311620_vastra_vaxon,2004,-25
4311620_vastra_vaxon,2005,-27
4311620_vastra_vaxon,2006,1
4311620_vastra_vaxon,2007,-20
4311620_vastra_vaxon,2008,5
4311620_vastra_vaxon,2009,-5
4311620_vastra_vaxon,2010,-30
4311620_vastra_vaxon,2011,2
4311620_vastra_vaxon,2012,-22
4311620_vastra_vaxon,2013,8
4311620_vastra_vaxon,2014,2
4311650_engarn_storang,2000,12
4311650_engarn_storang,2001,-8
4311650_engarn_storang,2002,-18
4311650_engarn_storang,2003,-1
4311650_engarn_storang,2004,-13
4311650_engarn_storang,2005,2
4311650_engarn_storang,2006,13
4311650_engarn_storang,2007,3
4311650_engarn_storang,2008,-2
4311650_engarn_storang,2009,-23
4311650_engarn_storang,2010,13
4311650_engarn_storang,2011,-9
4311650_engarn_storang,2012,2
4311650_engarn_storang,2013,-13
4311650_engarn_storang,2014,1
4311661_ytterby_overby,2000,-4
4311661_ytterby_overby,2001,52
4311661_ytterby_overby,2002,10
4311661_ytterby_overby,2003,11
4311661_ytterby_overby,2004,15
4311661_ytterby_overby,2005,14
4311661_ytterby_overby,2006,-10
4311661_ytterby_overby,2007,16
4311661_ytterby_overby,2008,27
4311661_ytterby_overby,2009,73
4311661_ytterby_overby,2010,33
4311661_ytterby_overby,2011,46
4311661_ytterby_overby,2012,4
4311661_ytterby_overby,2013,6
4311661_ytterby_overby,2014,8
4311730_tynningo,2000,18
4311730_tynningo,2001,-2
4311730_tynningo,2002,4
4311730_tynningo,2003,8
4311730_tynningo,2004,19
4311730_tynningo,2005,6
4311730_tynningo,2006,2
4311730_tynningo,2007,1
4311730_tynningo,2008,3
4311730_tynningo,2009,-3
4311730_tynningo,2010,-10
