basomrade,year,employment_rate_aged_20_64_female
6151500_havero_glesbygd,2001,0.76277
6151500_havero_glesbygd,2002,0.75188
6151500_havero_glesbygd,2003,0.76895
6151500_havero_glesbygd,2004,0.78182
6151500_havero_glesbygd,2005,0.74828
6151500_havero_glesbygd,2006,0.75593
6151500_havero_glesbygd,2007,0.76712
6151500_havero_glesbygd,2008,0.77474
6151500_havero_glesbygd,2009,0.74194
6151500_havero_glesbygd,2010,0.77695
6151500_havero_glesbygd,2011,0.76062
6151500_havero_glesbygd,2012,0.74903
6151500_havero_glesbygd,2013,0.75203
6151500_havero_glesbygd,2014,0.77733
6152100_vastra_hallstavik,2000,0.70968
6152100_vastra_hallstavik,2001,0.7449
6152100_vastra_hallstavik,2002,0.71154
6152100_vastra_hallstavik,2003,0.63366
6152100_vastra_hallstavik,2004,0.59
6152100_vastra_hallstavik,2005,0.62222
6152100_vastra_hallstavik,2006,0.64211
6152100_vastra_hallstavik,2007,0.67021
6152100_vastra_hallstavik,2008,0.63333
6152100_vastra_hallstavik,2009,0.56667
6152100_vastra_hallstavik,2010,0.59794
6152100_vastra_hallstavik,2011,0.56383
6152100_vastra_hallstavik,2012,0.58036
6152100_vastra_hallstavik,2013,0.58333
6152100_vastra_hallstavik,2014,0.52885
6152500_edebo_glesbygd,2000,0.75159
6152500_edebo_glesbygd,2001,0.74839
6152500_edebo_glesbygd,2002,0.71951
6152500_edebo_glesbygd,2003,0.75301
6152500_edebo_glesbygd,2004,0.75904
6152500_edebo_glesbygd,2005,0.73684
6152500_edebo_glesbygd,2006,0.73248
6152500_edebo_glesbygd,2007,0.73418
6152500_edebo_glesbygd,2008,0.73653
6152500_edebo_glesbygd,2009,0.73494
6152500_edebo_glesbygd,2010,0.7622
6152500_edebo_glesbygd,2011,0.76433
6152500_edebo_glesbygd,2012,0.78431
6152500_edebo_glesbygd,2013,0.78947
6152500_edebo_glesbygd,2014,0.83562
6154100_skebobruk,2000,0.7
6154100_skebobruk,2001,0.71429
6154100_skebobruk,2002,0.79452
6154100_skebobruk,2003,0.62667
6154100_skebobruk,2004,0.66234
6154100_skebobruk,2005,0.62667
6154100_skebobruk,2006,0.6338
6154100_skebobruk,2007,0.64935
6154100_skebobruk,2008,0.65476
6154100_skebobruk,2009,0.66667
6154100_skebobruk,2010,0.68493
6154100_skebobruk,2011,0.69863
6154100_skebobruk,2012,0.72
6154100_skebobruk,2013,0.71053
6154100_skebobruk,2014,0.70513
6154500_ununge_glesbygd,2000,0.67647
6154500_ununge_glesbygd,2001,0.67
6154500_ununge_glesbygd,2002,0.72
6154500_ununge_glesbygd,2003,0.73267
6154500_ununge_glesbygd,2004,0.74747
6154500_ununge_glesbygd,2005,0.75
6154500_ununge_glesbygd,2006,0.77778
6154500_ununge_glesbygd,2007,0.7549
6154500_ununge_glesbygd,2008,0.74747
6154500_ununge_glesbygd,2009,0.74468
6154500_ununge_glesbygd,2010,0.74468
6154500_ununge_glesbygd,2011,0.73034
6154500_ununge_glesbygd,2012,0.71429
6154500_ununge_glesbygd,2013,0.76923
6154500_ununge_glesbygd,2014,0.77632
6161000_singo_forsamling,2000,0.79545
6161000_singo_forsamling,2001,0.74468
6161000_singo_forsamling,2002,0.76344
6161000_singo_forsamling,2003,0.7766
6161000_singo_forsamling,2004,0.78351
6161000_singo_forsamling,2005,0.74194
6161000_singo_forsamling,2006,0.78261
6161000_singo_forsamling,2007,0.78947
6161000_singo_forsamling,2008,0.86207
6161000_singo_forsamling,2009,0.85714
6161000_singo_forsamling,2010,0.84706
6161000_singo_forsamling,2011,0.82558
6161000_singo_forsamling,2012,0.81395
6161000_singo_forsamling,2013,0.79518
6161000_singo_forsamling,2014,0.79268
6162100_almsta,2000,0.7623
6162100_almsta,2001,0.7572
6162100_almsta,2002,0.79424
6162100_almsta,2003,0.78333
6162100_almsta,2004,0.75
6162100_almsta,2005,0.7395
6162100_almsta,2006,0.76518
6162100_almsta,2007,0.73897
6162100_almsta,2008,0.7322
6162100_almsta,2009,0.6993
6162100_almsta,2010,0.7354
6162100_almsta,2011,0.74205
6162100_almsta,2012,0.75175
6162100_almsta,2013,0.71378
6162100_almsta,2014,0.76364
6162200_grisslehamn,2000,0.75385
6162200_grisslehamn,2001,0.74627
6162200_grisslehamn,2002,0.73016
6162200_grisslehamn,2003,0.65152
6162200_grisslehamn,2004,0.77419
6162200_grisslehamn,2005,0.7541
6162200_grisslehamn,2006,0.81818
6162200_grisslehamn,2007,0.80328
6162200_grisslehamn,2008,0.75862
6162200_grisslehamn,2009,0.73585
6162200_grisslehamn,2010,0.78
6162200_grisslehamn,2011,0.83673
6162200_grisslehamn,2012,0.80851
6162200_grisslehamn,2013,0.80488
6162200_grisslehamn,2014,0.775
6162510_vaddo_fastland,2000,0.71348
6162510_vaddo_fastland,2001,0.72928
6162510_vaddo_fastland,2002,0.7337
6162510_vaddo_fastland,2003,0.72105
6162510_vaddo_fastland,2004,0.75897
6162510_vaddo_fastland,2005,0.76617
6162510_vaddo_fastland,2006,0.75377
6162510_vaddo_fastland,2007,0.78756
6162510_vaddo_fastland,2008,0.82353
6162510_vaddo_fastland,2009,0.78889
6162510_vaddo_fastland,2010,0.83237
6162510_vaddo_fastland,2011,0.85057
6162510_vaddo_fastland,2012,0.85393
6162510_vaddo_fastland,2013,0.84746
6162510_vaddo_fastland,2014,0.84181
6162520_vaddo,2000,0.71104
6162520_vaddo,2001,0.69775
6162520_vaddo,2002,0.73333
6162520_vaddo,2003,0.7129
6162520_vaddo,2004,0.72816
6162520_vaddo,2005,0.7411
6162520_vaddo,2006,0.72575
6162520_vaddo,2007,0.74593
6162520_vaddo,2008,0.73311
6162520_vaddo,2009,0.72569
6162520_vaddo,2010,0.78339
6162520_vaddo,2011,0.78067
6162520_vaddo,2012,0.77941
6162520_vaddo,2013,0.78707
6162520_vaddo,2014,0.78967
6163500_bjorko,2000,0.5
6163500_bjorko,2001,0.55714
6163500_bjorko,2002,0.63235
6163500_bjorko,2003,0.65672
6163500_bjorko,2004,0.67123
6163500_bjorko,2005,0.69444
6163500_bjorko,2006,0.71622
6163500_bjorko,2007,0.66667
6163500_bjorko,2008,0.73529
6163500_bjorko,2009,0.66667
6163500_bjorko,2010,0.72727
6163500_bjorko,2011,0.76271
6163500_bjorko,2012,0.83019
6163500_bjorko,2013,0.84091
6163500_bjorko,2014,0.7234
6164100_soderby_karl,2000,0.87931
6164100_soderby_karl,2001,0.87097
6164100_soderby_karl,2002,0.88333
6164100_soderby_karl,2003,0.82759
6164100_soderby_karl,2004,0.78689
6164100_soderby_karl,2005,0.80357
6164100_soderby_karl,2006,0.84746
6164100_soderby_karl,2007,0.76562
6164100_soderby_karl,2008,0.82456
6164100_soderby_karl,2009,0.76271
6164100_soderby_karl,2010,0.80357
6164100_soderby_karl,2011,0.84746
6164100_soderby_karl,2012,0.84483
6164100_soderby_karl,2013,0.79365
6164100_soderby_karl,2014,0.77273
6164500_soderby_karls_glesbygd,2000,0.74091
6164500_soderby_karls_glesbygd,2001,0.77578
6164500_soderby_karls_glesbygd,2002,0.78788
6164500_soderby_karls_glesbygd,2003,0.76339
6164500_soderby_karls_glesbygd,2004,0.75214
6164500_soderby_karls_glesbygd,2005,0.77586
6164500_soderby_karls_glesbygd,2006,0.80804
6164500_soderby_karls_glesbygd,2007,0.76623
6164500_soderby_karls_glesbygd,2008,0.78261
6164500_soderby_karls_glesbygd,2009,0.7395
6164500_soderby_karls_glesbygd,2010,0.76549
6164500_soderby_karls_glesbygd,2011,0.77632
6164500_soderby_karls_glesbygd,2012,0.8093
6164500_soderby_karls_glesbygd,2013,0.78241
6164500_soderby_karls_glesbygd,2014,0.77523
3510110_gamla_marsta,2000,0.78784
3510110_gamla_marsta,2001,0.75326
3510110_gamla_marsta,2002,0.74967
3510110_gamla_marsta,2003,0.75034
3510110_gamla_marsta,2004,0.74335
3510110_gamla_marsta,2005,0.73867
3510110_gamla_marsta,2006,0.73656
3510110_gamla_marsta,2007,0.74746
3510110_gamla_marsta,2008,0.73168
3510110_gamla_marsta,2009,0.70521
3510110_gamla_marsta,2010,0.72055
3510110_gamla_marsta,2011,0.70358
3510110_gamla_marsta,2012,0.70125
3510110_gamla_marsta,2013,0.70435
3510110_gamla_marsta,2014,0.72737
3510120_marsta_kyrka,2000,0.81928
3510120_marsta_kyrka,2001,0.85542
3510120_marsta_kyrka,2002,0.84
3510120_marsta_kyrka,2003,0.85714
3510120_marsta_kyrka,2004,0.83505
3510120_marsta_kyrka,2005,0.83654
3510120_marsta_kyrka,2006,0.80189
3510120_marsta_kyrka,2007,0.8972
3510120_marsta_kyrka,2008,0.87736
3510120_marsta_kyrka,2009,0.78505
3510120_marsta_kyrka,2010,0.77143
3510120_marsta_kyrka,2011,0.74783
3510120_marsta_kyrka,2012,0.80328
3510120_marsta_kyrka,2013,0.78333
3510120_marsta_kyrka,2014,0.792
3510130_tingvalla,2000,0.65577
3510130_tingvalla,2001,0.6453
3510130_tingvalla,2002,0.67171
3510130_tingvalla,2003,0.63453
3510130_tingvalla,2004,0.62009
3510130_tingvalla,2005,0.63274
3510130_tingvalla,2006,0.65784
3510130_tingvalla,2007,0.62069
3510130_tingvalla,2008,0.62092
3510130_tingvalla,2009,0.57019
3510130_tingvalla,2010,0.56432
3510130_tingvalla,2011,0.5493
3510130_tingvalla,2012,0.53728
3510130_tingvalla,2013,0.52399
3510130_tingvalla,2014,0.55292
3510140_ekillatorp,2000,0.65957
3510140_ekillatorp,2001,0.68085
3510140_ekillatorp,2002,0.6875
3510140_ekillatorp,2003,0.74
3510140_ekillatorp,2004,0.81633
3510140_ekillatorp,2005,0.78431
3510140_ekillatorp,2006,0.81132
3510140_ekillatorp,2007,0.82692
3510140_ekillatorp,2008,0.87952
3510140_ekillatorp,2009,0.82906
3510140_ekillatorp,2010,0.86066
3510140_ekillatorp,2011,0.86885
3510140_ekillatorp,2012,0.864
3510140_ekillatorp,2013,0.88793
3510140_ekillatorp,2014,0.84211
3510150_sodra_ekilla,2000,0.79587
3510150_sodra_ekilla,2001,0.8139
3510150_sodra_ekilla,2002,0.80258
3510150_sodra_ekilla,2003,0.76827
3510150_sodra_ekilla,2004,0.7617
3510150_sodra_ekilla,2005,0.77612
3510150_sodra_ekilla,2006,0.74505
3510150_sodra_ekilla,2007,0.75053
3510150_sodra_ekilla,2008,0.77753
3510150_sodra_ekilla,2009,0.73491
3510150_sodra_ekilla,2010,0.73707
3510150_sodra_ekilla,2011,0.74322
3510150_sodra_ekilla,2012,0.7418
3510150_sodra_ekilla,2013,0.74433
3510150_sodra_ekilla,2014,0.75527
3510160_marsta_centrum,2000,0.67089
3510160_marsta_centrum,2001,0.67913
3510160_marsta_centrum,2002,0.66667
3510160_marsta_centrum,2003,0.61988
3510160_marsta_centrum,2004,0.61062
3510160_marsta_centrum,2005,0.60486
3510160_marsta_centrum,2006,0.5861
3510160_marsta_centrum,2007,0.61446
3510160_marsta_centrum,2008,0.63665
3510160_marsta_centrum,2009,0.57632
3510160_marsta_centrum,2010,0.56731
3510160_marsta_centrum,2011,0.60112
3510160_marsta_centrum,2012,0.65181
3510160_marsta_centrum,2013,0.62534
3510160_marsta_centrum,2014,0.66391
3510210_ostra_norrbacka,2000,0.73948
3510210_ostra_norrbacka,2001,0.73948
3510210_ostra_norrbacka,2002,0.72727
3510210_ostra_norrbacka,2003,0.70248
3510210_ostra_norrbacka,2004,0.6687
3510210_ostra_norrbacka,2005,0.65975
3510210_ostra_norrbacka,2006,0.67432
3510210_ostra_norrbacka,2007,0.6871
3510210_ostra_norrbacka,2008,0.63617
3510210_ostra_norrbacka,2009,0.60625
3510210_ostra_norrbacka,2010,0.61633
3510210_ostra_norrbacka,2011,0.61031
3510210_ostra_norrbacka,2012,0.60941
3510210_ostra_norrbacka,2013,0.61368
3510210_ostra_norrbacka,2014,0.61914
3510220_vastra_norrbacka,2000,0.85238
3510220_vastra_norrbacka,2001,0.83294
3510220_vastra_norrbacka,2002,0.85714
3510220_vastra_norrbacka,2003,0.82469
3510220_vastra_norrbacka,2004,0.8117
3510220_vastra_norrbacka,2005,0.78866
3510220_vastra_norrbacka,2006,0.82667
3510220_vastra_norrbacka,2007,0.82143
3510220_vastra_norrbacka,2008,0.8453
3510220_vastra_norrbacka,2009,0.83862
3510220_vastra_norrbacka,2010,0.8538
3510220_vastra_norrbacka,2011,0.84789
3510220_vastra_norrbacka,2012,0.87356
3510220_vastra_norrbacka,2013,0.85552
3510220_vastra_norrbacka,2014,0.87356
3510260_norra_ekilla,2000,0.83193
3510260_norra_ekilla,2001,0.79149
3510260_norra_ekilla,2002,0.81304
3510260_norra_ekilla,2003,0.83333
3510260_norra_ekilla,2004,0.82805
3510260_norra_ekilla,2005,0.83256
3510260_norra_ekilla,2006,0.79545
3510260_norra_ekilla,2007,0.84722
3510260_norra_ekilla,2008,0.82028
3510260_norra_ekilla,2009,0.82407
3510260_norra_ekilla,2010,0.81731
3510260_norra_ekilla,2011,0.82857
3510260_norra_ekilla,2012,0.84286
3510260_norra_ekilla,2013,0.8744
3510260_norra_ekilla,2014,0.8785
3510270_ostra_arenberga,2000,0.82171
3510270_ostra_arenberga,2001,0.8374
3510270_ostra_arenberga,2002,0.83051
3510270_ostra_arenberga,2003,0.86111
3510270_ostra_arenberga,2004,0.88785
3510270_ostra_arenberga,2005,0.88235
3510270_ostra_arenberga,2006,0.89691
3510270_ostra_arenberga,2007,0.89796
3510270_ostra_arenberga,2008,0.89691
3510270_ostra_arenberga,2009,0.87879
3510270_ostra_arenberga,2010,0.87234
3510270_ostra_arenberga,2011,0.90426
3510270_ostra_arenberga,2012,0.90217
3510270_ostra_arenberga,2013,0.86458
3510270_ostra_arenberga,2014,0.84848
3510280_satuna,2000,0.82177
3510280_satuna,2001,0.80945
3510280_satuna,2002,0.80929
3510280_satuna,2003,0.795
3510280_satuna,2004,0.75923
3510280_satuna,2005,0.76329
3510280_satuna,2006,0.7743
3510280_satuna,2007,0.78859
3510280_satuna,2008,0.78731
3510280_satuna,2009,0.74061
3510280_satuna,2010,0.77266
3510280_satuna,2011,0.77892
3510280_satuna,2012,0.78107
3510280_satuna,2013,0.78336
3510280_satuna,2014,0.77943
3510450_okand,2000,0.84091
3510450_okand,2001,0.89655
3510450_okand,2002,0.89655
3510450_okand,2003,0.8
3510450_okand,2004,0.78571
3510450_okand,2005,0.75
3510450_okand,2006,0.68571
3510450_okand,2007,0.8125
3510450_okand,2008,0.70588
3510450_okand,2009,0.69444
3522020_ostra_sigtuna,2000,0.79379
3522020_ostra_sigtuna,2001,0.81439
3522020_ostra_sigtuna,2002,0.79863
3522020_ostra_sigtuna,2003,0.78747
3522020_ostra_sigtuna,2004,0.78507
3522020_ostra_sigtuna,2005,0.7798
3522020_ostra_sigtuna,2006,0.81693
3522020_ostra_sigtuna,2007,0.83832
3522020_ostra_sigtuna,2008,0.82922
3522020_ostra_sigtuna,2009,0.8278
3522020_ostra_sigtuna,2010,0.83027
3522020_ostra_sigtuna,2011,0.82957
3522020_ostra_sigtuna,2012,0.82213
3522020_ostra_sigtuna,2013,0.83895
3522020_ostra_sigtuna,2014,0.83303
3522030_gamla_sigtuna,2000,0.7782
3522030_gamla_sigtuna,2001,0.75849
3522030_gamla_sigtuna,2002,0.76779
3522030_gamla_sigtuna,2003,0.75836
3522030_gamla_sigtuna,2004,0.76449
3522030_gamla_sigtuna,2005,0.73611
3522030_gamla_sigtuna,2006,0.76897
3522030_gamla_sigtuna,2007,0.80069
3522030_gamla_sigtuna,2008,0.79359
3522030_gamla_sigtuna,2009,0.77817
3522030_gamla_sigtuna,2010,0.80427
3522030_gamla_sigtuna,2011,0.79927
3522030_gamla_sigtuna,2012,0.80657
3522030_gamla_sigtuna,2013,0.82609
3522030_gamla_sigtuna,2014,0.78767
3522040_brannbo,2000,0.79151
3522040_brannbo,2001,0.78947
3522040_brannbo,2002,0.78661
3522040_brannbo,2003,0.72222
3522040_brannbo,2004,0.71739
3522040_brannbo,2005,0.75909
3522040_brannbo,2006,0.72845
3522040_brannbo,2007,0.80995
3522040_brannbo,2008,0.81313
3522040_brannbo,2009,0.7665
3522040_brannbo,2010,0.75771
3522040_brannbo,2011,0.73279
3522040_brannbo,2012,0.75836
3522040_brannbo,2013,0.75089
3522040_brannbo,2014,0.70229
3522050_prastangen_och_hallsbo,2000,0.83142
3522050_prastangen_och_hallsbo,2001,0.80159
3522050_prastangen_och_hallsbo,2002,0.7751
3522050_prastangen_och_hallsbo,2003,0.79221
3522050_prastangen_och_hallsbo,2004,0.81498
3522050_prastangen_och_hallsbo,2005,0.86667
3522050_prastangen_och_hallsbo,2006,0.76652
3522050_prastangen_och_hallsbo,2007,0.83099
3522050_prastangen_och_hallsbo,2008,0.8599
3522050_prastangen_och_hallsbo,2009,0.84889
3522050_prastangen_och_hallsbo,2010,0.88626
3522050_prastangen_och_hallsbo,2011,0.86977
3522050_prastangen_och_hallsbo,2012,0.87981
3522050_prastangen_och_hallsbo,2013,0.86893
3522050_prastangen_och_hallsbo,2014,0.85714
3522060_sjudargarden,2000,0.67308
3522060_sjudargarden,2001,0.7013
3522060_sjudargarden,2002,0.69737
3522060_sjudargarden,2003,0.74118
3522060_sjudargarden,2004,0.77665
3522060_sjudargarden,2005,0.79812
3522060_sjudargarden,2006,0.83486
3522060_sjudargarden,2007,0.83983
3522060_sjudargarden,2008,0.84133
3522060_sjudargarden,2009,0.82374
3522060_sjudargarden,2010,0.84083
3522060_sjudargarden,2011,0.8366
3522060_sjudargarden,2012,0.84459
3522060_sjudargarden,2013,0.83
3522060_sjudargarden,2014,0.86572
3532010_munkholmen,2000,0.7822
3532010_munkholmen,2001,0.78846
3532010_munkholmen,2002,0.78682
3532010_munkholmen,2003,0.77515
3532010_munkholmen,2004,0.77376
3532010_munkholmen,2005,0.78039
3532010_munkholmen,2006,0.79961
3532010_munkholmen,2007,0.78814
3532010_munkholmen,2008,0.77909
3532010_munkholmen,2009,0.77036
3532010_munkholmen,2010,0.77886
3532010_munkholmen,2011,0.80707
3532010_munkholmen,2012,0.77067
3532010_munkholmen,2013,0.77156
3532010_munkholmen,2014,0.77761
3534030_okand,2000,0.79348
3534030_okand,2001,0.74074
3534030_okand,2002,0.7197
3534030_okand,2003,0.69118
3534030_okand,2004,0.67376
3534030_okand,2005,0.72121
3534030_okand,2006,0.77895
3534030_okand,2007,0.75117
3534030_okand,2008,0.72047
3534030_okand,2009,0.75458
3541000_sankt_pers_forsaml,2000,0.83465
3541000_sankt_pers_forsaml,2001,0.80315
3541000_sankt_pers_forsaml,2002,0.78676
3541000_sankt_pers_forsaml,2003,0.78102
3541000_sankt_pers_forsaml,2004,0.81884
3541000_sankt_pers_forsaml,2005,0.80851
3541000_sankt_pers_forsaml,2006,0.83099
3541000_sankt_pers_forsaml,2007,0.88732
3541000_sankt_pers_forsaml,2008,0.88435
3541000_sankt_pers_forsaml,2009,0.83803
3541000_sankt_pers_forsaml,2010,0.89333
3541000_sankt_pers_forsaml,2011,0.88344
3541000_sankt_pers_forsaml,2012,0.90643
3541000_sankt_pers_forsaml,2013,0.88304
3541000_sankt_pers_forsaml,2014,0.92941
3542000_haga_forsamling,2000,0.7563
3542000_haga_forsamling,2001,0.77966
3542000_haga_forsamling,2002,0.75591
3542000_haga_forsamling,2003,0.78195
3542000_haga_forsamling,2004,0.74265
3542000_haga_forsamling,2005,0.76866
3542000_haga_forsamling,2006,0.78462
3542000_haga_forsamling,2007,0.85294
3542000_haga_forsamling,2008,0.88722
3542000_haga_forsamling,2009,0.90226
3542000_haga_forsamling,2010,0.85075
3542000_haga_forsamling,2011,0.82576
3542000_haga_forsamling,2012,0.80292
3542000_haga_forsamling,2013,0.80851
3542000_haga_forsamling,2014,0.82667
3551110_norra_valsta,2000,0.69469
3551110_norra_valsta,2001,0.72124
3551110_norra_valsta,2002,0.70011
3551110_norra_valsta,2003,0.66515
3551110_norra_valsta,2004,0.62989
3551110_norra_valsta,2005,0.6354
3551110_norra_valsta,2006,0.64075
3551110_norra_valsta,2007,0.65735
3551110_norra_valsta,2008,0.64508
3551110_norra_valsta,2009,0.59877
3551110_norra_valsta,2010,0.61232
3551110_norra_valsta,2011,0.6129
3551110_norra_valsta,2012,0.63921
3551110_norra_valsta,2013,0.63731
3551110_norra_valsta,2014,0.63777
3551120_valsta_centrum,2000,0.60141
3551120_valsta_centrum,2001,0.62575
3551120_valsta_centrum,2002,0.60768
3551120_valsta_centrum,2003,0.59619
3551120_valsta_centrum,2004,0.57471
3551120_valsta_centrum,2005,0.57351
3551120_valsta_centrum,2006,0.5874
3551120_valsta_centrum,2007,0.58621
3551120_valsta_centrum,2008,0.56575
3551120_valsta_centrum,2009,0.5244
3551120_valsta_centrum,2010,0.51824
3551120_valsta_centrum,2011,0.53681
3551120_valsta_centrum,2012,0.56189
3551120_valsta_centrum,2013,0.56078
3551120_valsta_centrum,2014,0.59361
3551130_sodra_valsta,2000,0.8172
3551130_sodra_valsta,2001,0.83684
3551130_sodra_valsta,2002,0.82105
3551130_sodra_valsta,2003,0.78974
3551130_sodra_valsta,2004,0.76804
3551130_sodra_valsta,2005,0.73711
3551130_sodra_valsta,2006,0.74742
3551130_sodra_valsta,2007,0.75897
3551130_sodra_valsta,2008,0.7732
3551130_sodra_valsta,2009,0.73462
3551130_sodra_valsta,2010,0.7026
3551130_sodra_valsta,2011,0.69259
3551130_sodra_valsta,2012,0.73145
3551130_sodra_valsta,2013,0.68116
3551130_sodra_valsta,2014,0.71691
3551140_ostra_steninge,2000,0.82892
3551140_ostra_steninge,2001,0.82898
3551140_ostra_steninge,2002,0.81674
3551140_ostra_steninge,2003,0.78534
3551140_ostra_steninge,2004,0.81731
3551140_ostra_steninge,2005,0.80765
3551140_ostra_steninge,2006,0.82127
3551140_ostra_steninge,2007,0.81087
3551140_ostra_steninge,2008,0.80132
3551140_ostra_steninge,2009,0.77753
3551140_ostra_steninge,2010,0.81558
3551140_ostra_steninge,2011,0.79747
3551140_ostra_steninge,2012,0.81447
3551140_ostra_steninge,2013,0.80046
3551140_ostra_steninge,2014,0.8021
3551150_steninge_gard,2000,0.73913
3551150_steninge_gard,2001,0.82692
3551150_steninge_gard,2002,0.88462
3551150_steninge_gard,2003,0.82353
3551150_steninge_gard,2004,0.83333
3551150_steninge_gard,2005,0.87037
3551150_steninge_gard,2006,0.86538
3551150_steninge_gard,2007,0.91379
3551150_steninge_gard,2008,0.9
3551150_steninge_gard,2009,0.87879
3551150_steninge_gard,2010,0.84167
3551150_steninge_gard,2011,0.75723
3551150_steninge_gard,2012,0.8046
3551150_steninge_gard,2013,0.78495
3551150_steninge_gard,2014,0.70139
3560210_rosersbergs_bostadsomr,2000,0.87261
3560210_rosersbergs_bostadsomr,2001,0.8643
3560210_rosersbergs_bostadsomr,2002,0.84615
3560210_rosersbergs_bostadsomr,2003,0.83162
3560210_rosersbergs_bostadsomr,2004,0.84711
3560210_rosersbergs_bostadsomr,2005,0.83761
3560210_rosersbergs_bostadsomr,2006,0.85242
3560210_rosersbergs_bostadsomr,2007,0.86222
3560210_rosersbergs_bostadsomr,2008,0.85097
3560210_rosersbergs_bostadsomr,2009,0.82516
3560210_rosersbergs_bostadsomr,2010,0.84255
3560210_rosersbergs_bostadsomr,2011,0.8357
3560210_rosersbergs_bostadsomr,2012,0.85306
3560210_rosersbergs_bostadsomr,2013,0.84394
3560210_rosersbergs_bostadsomr,2014,0.81856
3560500_okand,2000,0.83594
3560500_okand,2001,0.84921
3560500_okand,2002,0.83721
3560500_okand,2003,0.77344
3560500_okand,2004,0.73554
3560500_okand,2005,0.7907
3560500_okand,2006,0.77953
3560500_okand,2007,0.808
3560500_okand,2008,0.83471
3560500_okand,2009,0.83206
3560610_sodra_skanela,2000,0.83978
3560610_sodra_skanela,2001,0.84091
3560610_sodra_skanela,2002,0.82353
3560610_sodra_skanela,2003,0.84571
3560610_sodra_skanela,2004,0.84571
3560610_sodra_skanela,2005,0.83234
3560610_sodra_skanela,2006,0.84756
3560610_sodra_skanela,2007,0.84431
3560610_sodra_skanela,2008,0.83799
3560610_sodra_skanela,2009,0.83616
3560610_sodra_skanela,2010,0.85714
3560610_sodra_skanela,2011,0.86813
3560610_sodra_skanela,2012,0.86413
3560610_sodra_skanela,2013,0.87113
3560610_sodra_skanela,2014,0.86528
3580100_skepptuna_fd_forsamling,2000,0.81757
3580100_skepptuna_fd_forsamling,2001,0.81013
3580100_skepptuna_fd_forsamling,2002,0.81579
3580100_skepptuna_fd_forsamling,2003,0.80405
3580100_skepptuna_fd_forsamling,2004,0.84138
3580100_skepptuna_fd_forsamling,2005,0.84173
3580100_skepptuna_fd_forsamling,2006,0.84892
3580100_skepptuna_fd_forsamling,2007,0.84722
3580100_skepptuna_fd_forsamling,2008,0.84672
3580100_skepptuna_fd_forsamling,2009,0.8227
3580100_skepptuna_fd_forsamling,2010,0.83333
3580100_skepptuna_fd_forsamling,2011,0.84713
3580100_skepptuna_fd_forsamling,2012,0.81935
3580100_skepptuna_fd_forsamling,2013,0.85065
3580100_skepptuna_fd_forsamling,2014,0.82166
3580210_ostra_lunda,2000,0.83333
3580210_ostra_lunda,2001,0.85455
3580210_ostra_lunda,2002,0.84821
3580210_ostra_lunda,2003,0.80531
3580210_ostra_lunda,2004,0.79439
3580210_ostra_lunda,2005,0.78505
3580210_ostra_lunda,2006,0.77451
3580210_ostra_lunda,2007,0.78302
3580210_ostra_lunda,2008,0.80952
3580210_ostra_lunda,2009,0.83478
3580210_ostra_lunda,2010,0.84348
3580210_ostra_lunda,2011,0.85345
3580210_ostra_lunda,2012,0.83065
3580210_ostra_lunda,2013,0.83607
3580210_ostra_lunda,2014,0.83333
3580300_vidbo_fd_forsamling,2000,0.77381
3580300_vidbo_fd_forsamling,2001,0.80723
3580300_vidbo_fd_forsamling,2002,0.82927
3580300_vidbo_fd_forsamling,2003,0.80723
3580300_vidbo_fd_forsamling,2004,0.8427
3580300_vidbo_fd_forsamling,2005,0.85556
3580300_vidbo_fd_forsamling,2006,0.88043
3580300_vidbo_fd_forsamling,2007,0.85556
3580300_vidbo_fd_forsamling,2008,0.85106
3580300_vidbo_fd_forsamling,2009,0.76471
3580300_vidbo_fd_forsamling,2010,0.78571
3580300_vidbo_fd_forsamling,2011,0.82796
3580300_vidbo_fd_forsamling,2012,0.82418
3580300_vidbo_fd_forsamling,2013,0.79121
3580300_vidbo_fd_forsamling,2014,0.86022
6210240_nicksta,2000,0.58215
6210240_nicksta,2001,0.59853
6210240_nicksta,2002,0.62342
6210240_nicksta,2003,0.58577
6210240_nicksta,2004,0.60185
6210240_nicksta,2005,0.55405
6210240_nicksta,2006,0.54545
6210240_nicksta,2007,0.56015
6210240_nicksta,2008,0.53285
6210240_nicksta,2009,0.50995
6210240_nicksta,2010,0.53005
6210240_nicksta,2011,0.56174
6210240_nicksta,2012,0.57976
6210240_nicksta,2013,0.58333
6210240_nicksta,2014,0.56757
6210270_kallsmo,2000,0.86111
6210270_kallsmo,2001,0.85915
6210270_kallsmo,2002,0.89394
6210270_kallsmo,2003,0.90476
6210270_kallsmo,2004,0.8871
6210270_kallsmo,2005,0.88235
6210270_kallsmo,2006,0.85507
6210270_kallsmo,2007,0.85714
6210270_kallsmo,2008,0.84615
6210270_kallsmo,2009,0.81667
6210270_kallsmo,2010,0.86207
6210270_kallsmo,2011,0.84211
6210270_kallsmo,2012,0.89655
6210270_kallsmo,2013,0.85965
6210270_kallsmo,2014,0.88462
6210350_vastra_nynashamn_c,2000,0.78535
6210350_vastra_nynashamn_c,2001,0.75706
6210350_vastra_nynashamn_c,2002,0.76577
6210350_vastra_nynashamn_c,2003,0.75149
6210350_vastra_nynashamn_c,2004,0.77907
