basomrade,year,cumulative_immigration_surplus_employed_aged_20_64
3312260_termosvagen,2002,-13
3312260_termosvagen,2003,-9
3312260_termosvagen,2004,-45
3312260_termosvagen,2005,-64
3312260_termosvagen,2006,-60
3312260_termosvagen,2007,-98
3312260_termosvagen,2008,-123
3312260_termosvagen,2009,-177
3312260_termosvagen,2010,-211
3312260_termosvagen,2011,-242
3312260_termosvagen,2012,-238
3312260_termosvagen,2013,-266
3312260_termosvagen,2014,-285
3312270_ladersatra,2000,-18
3312270_ladersatra,2001,-5
3312270_ladersatra,2002,57
3312270_ladersatra,2003,44
3312270_ladersatra,2004,16
3312270_ladersatra,2005,15
3312270_ladersatra,2006,16
3312270_ladersatra,2007,1
3312270_ladersatra,2008,1
3312270_ladersatra,2009,-3
3312270_ladersatra,2010,0
3312270_ladersatra,2011,8
3312270_ladersatra,2012,25
3312270_ladersatra,2013,27
3312270_ladersatra,2014,51
3312300_molnsattra,2000,-3
3312300_molnsattra,2001,-4
3312300_molnsattra,2002,3
3312300_molnsattra,2003,4
3312300_molnsattra,2004,5
3312300_molnsattra,2005,8
3312300_molnsattra,2006,13
3312300_molnsattra,2007,15
3312300_molnsattra,2008,16
3312300_molnsattra,2009,16
3312300_molnsattra,2010,28
3312300_molnsattra,2011,36
3312300_molnsattra,2012,44
3312300_molnsattra,2013,28
3312300_molnsattra,2014,28
3324100_olovslund,2000,53
3324100_olovslund,2001,86
3324100_olovslund,2002,97
3324100_olovslund,2003,122
3324100_olovslund,2004,146
3324100_olovslund,2005,158
3324100_olovslund,2006,159
3324100_olovslund,2007,181
3324100_olovslund,2008,186
3324100_olovslund,2009,206
3324100_olovslund,2010,200
3324100_olovslund,2011,217
3324100_olovslund,2012,212
3324100_olovslund,2013,268
3324100_olovslund,2014,296
3324200_berghem,2000,46
3324200_berghem,2001,215
3324200_berghem,2002,277
3324200_berghem,2003,266
3324200_berghem,2004,258
3324200_berghem,2005,270
3324200_berghem,2006,259
3324200_berghem,2007,300
3324200_berghem,2008,308
3324200_berghem,2009,302
3324200_berghem,2010,295
3324200_berghem,2011,300
3324200_berghem,2012,287
3324200_berghem,2013,338
3324200_berghem,2014,352
3324310_sodra_nibble,2000,7
3324310_sodra_nibble,2001,-23
3324310_sodra_nibble,2002,-48
3324310_sodra_nibble,2003,-54
3324310_sodra_nibble,2004,-84
3324310_sodra_nibble,2005,-114
3324310_sodra_nibble,2006,-152
3324310_sodra_nibble,2007,-154
3324310_sodra_nibble,2008,-206
3324310_sodra_nibble,2009,-216
3324310_sodra_nibble,2010,-254
3324310_sodra_nibble,2011,-303
3324310_sodra_nibble,2012,-308
3324310_sodra_nibble,2013,-321
3324310_sodra_nibble,2014,-348
3324320_norra_nibble,2000,-7
3324320_norra_nibble,2001,3
3324320_norra_nibble,2002,8
3324320_norra_nibble,2003,16
3324320_norra_nibble,2004,80
3324320_norra_nibble,2005,107
3324320_norra_nibble,2006,140
3324320_norra_nibble,2007,125
3324320_norra_nibble,2008,137
3324320_norra_nibble,2009,131
3324320_norra_nibble,2010,136
3324320_norra_nibble,2011,133
3324320_norra_nibble,2012,145
3324320_norra_nibble,2013,122
3324320_norra_nibble,2014,113
3324410_tallbohov,2000,0
3324410_tallbohov,2001,-26
3324410_tallbohov,2002,-75
3324410_tallbohov,2003,-122
3324410_tallbohov,2004,-217
3324410_tallbohov,2005,-302
3324410_tallbohov,2006,-400
3324410_tallbohov,2007,-478
3324410_tallbohov,2008,-563
3324410_tallbohov,2009,-635
3324410_tallbohov,2010,-686
3324410_tallbohov,2011,-682
3324410_tallbohov,2012,-797
3324410_tallbohov,2013,-818
3324410_tallbohov,2014,-860
3324420_hammaren,2000,38
3324420_hammaren,2001,42
3324420_hammaren,2002,11
3324420_hammaren,2003,26
3324420_hammaren,2004,-24
3324420_hammaren,2005,-60
3324420_hammaren,2006,-72
3324420_hammaren,2007,-96
3324420_hammaren,2008,-100
3324420_hammaren,2009,-99
3324420_hammaren,2010,-116
3324420_hammaren,2011,-114
3324420_hammaren,2012,-111
3324420_hammaren,2013,-78
3324420_hammaren,2014,-133
3324430_jakobsbergs_centrum,2000,-29
3324430_jakobsbergs_centrum,2001,57
3324430_jakobsbergs_centrum,2002,60
3324430_jakobsbergs_centrum,2003,73
3324430_jakobsbergs_centrum,2004,32
3324430_jakobsbergs_centrum,2005,-20
3324430_jakobsbergs_centrum,2006,-16
3324430_jakobsbergs_centrum,2007,-64
3324430_jakobsbergs_centrum,2008,-79
3324430_jakobsbergs_centrum,2009,-125
3324430_jakobsbergs_centrum,2010,-151
3324430_jakobsbergs_centrum,2011,-191
3324430_jakobsbergs_centrum,2012,-189
3324430_jakobsbergs_centrum,2013,-185
3324430_jakobsbergs_centrum,2014,-188
3324500_vibblaby,2000,26
3324500_vibblaby,2001,45
3324500_vibblaby,2002,81
3324500_vibblaby,2003,44
3324500_vibblaby,2004,56
3324500_vibblaby,2005,58
3324500_vibblaby,2006,46
3324500_vibblaby,2007,21
3324500_vibblaby,2008,-15
3324500_vibblaby,2009,-26
3324500_vibblaby,2010,-28
3324500_vibblaby,2011,-5
3324500_vibblaby,2012,-9
3324500_vibblaby,2013,-4
3324500_vibblaby,2014,-9
3335100_norra_viksjo,2000,35
3335100_norra_viksjo,2001,42
3335100_norra_viksjo,2002,18
3335100_norra_viksjo,2003,15
3335100_norra_viksjo,2004,0
3335100_norra_viksjo,2005,-1
3335100_norra_viksjo,2006,1
3335100_norra_viksjo,2007,0
3335100_norra_viksjo,2008,6
3335100_norra_viksjo,2009,1
3335100_norra_viksjo,2010,42
3335100_norra_viksjo,2011,31
3335100_norra_viksjo,2012,20
3335100_norra_viksjo,2013,-2
3335100_norra_viksjo,2014,-23
3335210_ostra_viksjo,2000,-5
3335210_ostra_viksjo,2001,-13
3335210_ostra_viksjo,2002,-9
3335210_ostra_viksjo,2003,0
3335210_ostra_viksjo,2004,12
3335210_ostra_viksjo,2005,16
3335210_ostra_viksjo,2006,27
3335210_ostra_viksjo,2007,50
3335210_ostra_viksjo,2008,38
3335210_ostra_viksjo,2009,51
3335210_ostra_viksjo,2010,37
3335210_ostra_viksjo,2011,45
3335210_ostra_viksjo,2012,46
3335210_ostra_viksjo,2013,43
3335210_ostra_viksjo,2014,54
3335220_viksjo_centrum,2000,-6
3335220_viksjo_centrum,2001,3
3335220_viksjo_centrum,2002,3
3335220_viksjo_centrum,2003,-21
3335220_viksjo_centrum,2004,-41
3335220_viksjo_centrum,2005,-29
3335220_viksjo_centrum,2006,-26
3335220_viksjo_centrum,2007,-37
3335220_viksjo_centrum,2008,-46
3335220_viksjo_centrum,2009,-46
3335220_viksjo_centrum,2010,-47
3335220_viksjo_centrum,2011,-63
3335220_viksjo_centrum,2012,-64
3335220_viksjo_centrum,2013,-71
3335220_viksjo_centrum,2014,-56
3335310_ostra_lund,2000,-15
3335310_ostra_lund,2001,-15
3335310_ostra_lund,2002,-30
3335310_ostra_lund,2003,-38
3335310_ostra_lund,2004,-46
3335310_ostra_lund,2005,-46
3335310_ostra_lund,2006,-46
3335310_ostra_lund,2007,-41
3335310_ostra_lund,2008,-46
3335310_ostra_lund,2009,-59
3335310_ostra_lund,2010,-54
3335310_ostra_lund,2011,-58
3335310_ostra_lund,2012,-67
3335310_ostra_lund,2013,-79
3335310_ostra_lund,2014,-89
3335320_vastra_lund,2000,-13
3335320_vastra_lund,2001,-28
3335320_vastra_lund,2002,-35
3335320_vastra_lund,2003,-22
3335320_vastra_lund,2004,-30
3335320_vastra_lund,2005,-41
3335320_vastra_lund,2006,-55
3335320_vastra_lund,2007,-69
3335320_vastra_lund,2008,-55
3335320_vastra_lund,2009,-81
3335320_vastra_lund,2010,-105
3335320_vastra_lund,2011,-70
3335320_vastra_lund,2012,-68
3335320_vastra_lund,2013,-75
3335320_vastra_lund,2014,-97
3335410_ostra_sandvik,2000,-25
3335410_ostra_sandvik,2001,-28
3335410_ostra_sandvik,2002,-48
3335410_ostra_sandvik,2003,-61
3335410_ostra_sandvik,2004,-79
3335410_ostra_sandvik,2005,-88
3335410_ostra_sandvik,2006,-92
3335410_ostra_sandvik,2007,-95
3335410_ostra_sandvik,2008,-94
3335410_ostra_sandvik,2009,-99
3335410_ostra_sandvik,2010,-100
3335410_ostra_sandvik,2011,-112
3335410_ostra_sandvik,2012,-114
3335410_ostra_sandvik,2013,-114
3335410_ostra_sandvik,2014,-115
3335420_sandvik,2000,-15
3335420_sandvik,2001,-41
3335420_sandvik,2002,-82
3335420_sandvik,2003,-99
3335420_sandvik,2004,-106
3335420_sandvik,2005,-113
3335420_sandvik,2006,-141
3335420_sandvik,2007,-173
3335420_sandvik,2008,-179
3335420_sandvik,2009,-208
3335420_sandvik,2010,-204
3335420_sandvik,2011,-228
3335420_sandvik,2012,-233
3335420_sandvik,2013,-230
3335420_sandvik,2014,-237
3335600_fjallen,2000,-13
3335600_fjallen,2001,-26
3335600_fjallen,2002,-52
3335600_fjallen,2003,-80
3335600_fjallen,2004,-115
3335600_fjallen,2005,-128
3335600_fjallen,2006,-152
3335600_fjallen,2007,-164
3335600_fjallen,2008,-180
3335600_fjallen,2009,-192
3335600_fjallen,2010,-206
3335600_fjallen,2011,-214
3335600_fjallen,2012,-224
3335600_fjallen,2013,-245
3335600_fjallen,2014,-264
3346110_skalby,2000,-21
3346110_skalby,2001,-19
3346110_skalby,2002,-20
3346110_skalby,2003,-33
3346110_skalby,2004,-35
3346110_skalby,2005,-75
3346110_skalby,2006,-57
3346110_skalby,2007,-68
3346110_skalby,2008,-75
3346110_skalby,2009,-75
3346110_skalby,2010,-99
3346110_skalby,2011,-105
3346110_skalby,2012,-103
3346110_skalby,2013,-94
3346110_skalby,2014,-116
3346120_ormbacka,2000,47
3346120_ormbacka,2001,54
3346120_ormbacka,2002,51
3346120_ormbacka,2003,52
3346120_ormbacka,2004,42
3346120_ormbacka,2005,41
3346120_ormbacka,2006,89
3346120_ormbacka,2007,156
3346120_ormbacka,2008,189
3346120_ormbacka,2009,263
3346120_ormbacka,2010,306
3346120_ormbacka,2011,310
3346120_ormbacka,2012,319
3346120_ormbacka,2013,297
3346120_ormbacka,2014,291
3346200_skalby_gard,2000,-4
3346200_skalby_gard,2001,-22
3346200_skalby_gard,2002,-18
3346200_skalby_gard,2003,-1
3346200_skalby_gard,2004,19
3346200_skalby_gard,2005,29
3346200_skalby_gard,2006,32
3346200_skalby_gard,2007,61
3346200_skalby_gard,2008,65
3346200_skalby_gard,2009,77
3346200_skalby_gard,2010,76
3346200_skalby_gard,2011,74
3346200_skalby_gard,2012,75
3346200_skalby_gard,2013,68
3346200_skalby_gard,2014,71
3347300_jarfalla_kyrka,2000,6
3347300_jarfalla_kyrka,2001,7
3347300_jarfalla_kyrka,2002,2
3347300_jarfalla_kyrka,2003,3
3347300_jarfalla_kyrka,2004,4
3347300_jarfalla_kyrka,2005,-1
3347300_jarfalla_kyrka,2006,0
3347300_jarfalla_kyrka,2007,65
3347300_jarfalla_kyrka,2008,59
3347300_jarfalla_kyrka,2009,51
3347300_jarfalla_kyrka,2010,59
3347300_jarfalla_kyrka,2011,53
3347300_jarfalla_kyrka,2012,44
3347300_jarfalla_kyrka,2013,62
3347300_jarfalla_kyrka,2014,87
3347400_barkarby,2000,-20
3347400_barkarby,2001,-4
3347400_barkarby,2002,-19
3347400_barkarby,2003,-39
3347400_barkarby,2004,-50
3347400_barkarby,2005,-64
3347400_barkarby,2006,-66
3347400_barkarby,2007,-67
3347400_barkarby,2008,-62
3347400_barkarby,2009,-70
3347400_barkarby,2010,-59
3347400_barkarby,2011,-47
3347400_barkarby,2012,-29
3347400_barkarby,2013,-57
3347400_barkarby,2014,-72
3347500_barsbro,2000,-9
3347500_barsbro,2001,6
3347500_barsbro,2002,9
3347500_barsbro,2003,-1
3347500_barsbro,2004,15
3347500_barsbro,2005,28
3347500_barsbro,2006,23
3347500_barsbro,2007,31
3347500_barsbro,2008,31
3347500_barsbro,2009,53
3347500_barsbro,2010,54
3347500_barsbro,2011,61
3347500_barsbro,2012,64
3347500_barsbro,2013,73
3347500_barsbro,2014,73
3411110_norra_sticklinge,2000,2
3411110_norra_sticklinge,2001,16
3411110_norra_sticklinge,2002,29
3411110_norra_sticklinge,2003,23
3411110_norra_sticklinge,2004,30
3411110_norra_sticklinge,2005,26
3411110_norra_sticklinge,2006,33
3411110_norra_sticklinge,2007,32
3411110_norra_sticklinge,2008,19
3411110_norra_sticklinge,2009,16
3411110_norra_sticklinge,2010,-10
3411110_norra_sticklinge,2011,-12
3411110_norra_sticklinge,2012,7
3411110_norra_sticklinge,2013,0
3411110_norra_sticklinge,2014,9
3411120_sodra_sticklinge,2000,-6
3411120_sodra_sticklinge,2001,-14
3411120_sodra_sticklinge,2002,-28
3411120_sodra_sticklinge,2003,-34
3411120_sodra_sticklinge,2004,-52
3411120_sodra_sticklinge,2005,-56
3411120_sodra_sticklinge,2006,-56
3411120_sodra_sticklinge,2007,-70
3411120_sodra_sticklinge,2008,-66
3411120_sodra_sticklinge,2009,-71
3411120_sodra_sticklinge,2010,-70
3411120_sodra_sticklinge,2011,-88
3411120_sodra_sticklinge,2012,-79
3411120_sodra_sticklinge,2013,-86
3411120_sodra_sticklinge,2014,-90
3411130_storholmen,2010,10
3411130_storholmen,2011,17
3411130_storholmen,2012,24
3411130_storholmen,2013,27
3411130_storholmen,2014,33
3411200_islinge,2000,2
3411200_islinge,2001,-3
3411200_islinge,2002,-8
3411200_islinge,2003,0
3411200_islinge,2004,-3
3411200_islinge,2005,6
3411200_islinge,2006,5
3411200_islinge,2007,11
3411200_islinge,2008,13
3411200_islinge,2009,24
3411200_islinge,2010,28
3411200_islinge,2011,29
3411200_islinge,2012,29
3411200_islinge,2013,21
3411200_islinge,2014,22
3411310_vastra_naset,2000,-9
3411310_vastra_naset,2001,-11
3411310_vastra_naset,2002,-27
3411310_vastra_naset,2003,-51
3411310_vastra_naset,2004,-68
3411310_vastra_naset,2005,-71
3411310_vastra_naset,2006,-83
3411310_vastra_naset,2007,-79
3411310_vastra_naset,2008,-71
3411310_vastra_naset,2009,-79
3411310_vastra_naset,2010,-77
3411310_vastra_naset,2011,-83
3411310_vastra_naset,2012,-101
3411310_vastra_naset,2013,-83
3411310_vastra_naset,2014,-102
3411320_ostra_naset,2000,40
3411320_ostra_naset,2001,30
3411320_ostra_naset,2002,1
3411320_ostra_naset,2003,-12
3411320_ostra_naset,2004,-43
3411320_ostra_naset,2005,-56
3411320_ostra_naset,2006,-31
3411320_ostra_naset,2007,-41
3411320_ostra_naset,2008,-62
3411320_ostra_naset,2009,-62
3411320_ostra_naset,2010,-75
3411320_ostra_naset,2011,-88
3411320_ostra_naset,2012,-152
3411320_ostra_naset,2013,-151
3411320_ostra_naset,2014,-146
3411400_bo_garde,2000,3
3411400_bo_garde,2001,11
3411400_bo_garde,2002,12
3411400_bo_garde,2003,21
3411400_bo_garde,2004,30
3411400_bo_garde,2005,35
3411400_bo_garde,2006,41
3411400_bo_garde,2007,56
3411400_bo_garde,2008,61
3411400_bo_garde,2009,67
3411400_bo_garde,2010,78
3411400_bo_garde,2011,76
3411400_bo_garde,2012,82
3411400_bo_garde,2013,74
3411400_bo_garde,2014,78
3411510_bo,2000,8
3411510_bo,2001,10
3411510_bo,2002,19
3411510_bo,2003,25
3411510_bo,2004,43
3411510_bo,2005,51
3411510_bo,2006,54
3411510_bo,2007,60
3411510_bo,2008,44
3411510_bo,2009,39
3411510_bo,2010,47
3411510_bo,2011,37
3411510_bo,2012,26
3411510_bo,2013,27
3411510_bo,2014,30
3411520_bjornbo,2000,6
3411520_bjornbo,2001,18
3411520_bjornbo,2002,28
3411520_bjornbo,2003,32
3411520_bjornbo,2004,24
3411520_bjornbo,2005,34
3411520_bjornbo,2006,33
3411520_bjornbo,2007,41
3411520_bjornbo,2008,51
3411520_bjornbo,2009,50
3411520_bjornbo,2010,48
3411520_bjornbo,2011,42
3411520_bjornbo,2012,47
3411520_bjornbo,2013,45
3411520_bjornbo,2014,44
3411610_boson,2000,-10
3411610_boson,2001,-13
3411610_boson,2002,-16
3411610_boson,2003,-42
3411610_boson,2004,-59
3411610_boson,2005,-55
3411610_boson,2006,-63
3411610_boson,2007,-76
3411610_boson,2008,-88
3411610_boson,2009,-87
3411610_boson,2010,-101
3411610_boson,2011,-103
3411610_boson,2012,-110
3411610_boson,2013,-114
3411610_boson,2014,-119
3411620_rudboda,2000,-3
3411620_rudboda,2001,-11
3411620_rudboda,2002,-28
3411620_rudboda,2003,-40
3411620_rudboda,2004,-11
3411620_rudboda,2005,8
3411620_rudboda,2006,37
3411620_rudboda,2007,53
3411620_rudboda,2008,54
3411620_rudboda,2009,38
3411620_rudboda,2010,28
3411620_rudboda,2011,36
3411620_rudboda,2012,40
3411620_rudboda,2013,39
3411620_rudboda,2014,12
3412100_elfvik,2000,-7
3412100_elfvik,2001,5
3412100_elfvik,2002,14
3412100_elfvik,2003,17
3412100_elfvik,2004,19
3412100_elfvik,2005,20
3412100_elfvik,2006,18
3412100_elfvik,2007,29
3412100_elfvik,2008,33
3412100_elfvik,2009,26
3412100_elfvik,2010,20
3412100_elfvik,2011,20
3412100_elfvik,2012,16
3412100_elfvik,2013,17
3412100_elfvik,2014,13
3413110_torsviksplatan,2000,-2
3413110_torsviksplatan,2001,-10
3413110_torsviksplatan,2002,-16
3413110_torsviksplatan,2003,-16
3413110_torsviksplatan,2004,-11
3413110_torsviksplatan,2005,-1
3413110_torsviksplatan,2006,-6
3413110_torsviksplatan,2007,-20
3413110_torsviksplatan,2008,-7
3413110_torsviksplatan,2009,12
3413110_torsviksplatan,2010,17
3413110_torsviksplatan,2011,14
3413110_torsviksplatan,2012,18
3413110_torsviksplatan,2013,27
3413110_torsviksplatan,2014,31
3413120_lidingo_centrum,2000,-5
3413120_lidingo_centrum,2001,-9
3413120_lidingo_centrum,2002,-5
3413120_lidingo_centrum,2003,-9
3413120_lidingo_centrum,2004,-9
3413120_lidingo_centrum,2005,-17
3413120_lidingo_centrum,2006,-10
3413120_lidingo_centrum,2007,-8
3413120_lidingo_centrum,2008,-22
3413120_lidingo_centrum,2009,-9
3413120_lidingo_centrum,2010,-15
3413120_lidingo_centrum,2011,-10
3413120_lidingo_centrum,2012,-8
3413120_lidingo_centrum,2013,-15
3413120_lidingo_centrum,2014,-15
3413130_stureplatan,2000,-14
3413130_stureplatan,2001,-12
3413130_stureplatan,2002,-24
3413130_stureplatan,2003,-31
3413130_stureplatan,2004,-28
3413130_stureplatan,2005,-35
3413130_stureplatan,2006,-32
3413130_stureplatan,2007,-24
3413130_stureplatan,2008,-24
3413130_stureplatan,2009,-34
3413130_stureplatan,2010,-41
3413130_stureplatan,2011,-37
3413130_stureplatan,2012,-42
3413130_stureplatan,2013,-51
3413130_stureplatan,2014,-42
3413140_herserud,2000,-50
3413140_herserud,2001,-44
3413140_herserud,2002,6
3413140_herserud,2003,0
3413140_herserud,2004,-4
3413140_herserud,2005,-10
3413140_herserud,2006,2
3413140_herserud,2007,-6
3413140_herserud,2008,4
3413140_herserud,2009,2
3413140_herserud,2010,-20
3413140_herserud,2011,-26
3413140_herserud,2012,-25
3413140_herserud,2013,-27
3413140_herserud,2014,1
3413150_torsviks_torg,2000,3
3413150_torsviks_torg,2001,17
3413150_torsviks_torg,2002,15
3413150_torsviks_torg,2003,15
3413150_torsviks_torg,2004,25
3413150_torsviks_torg,2005,82
3413150_torsviks_torg,2006,66
3413150_torsviks_torg,2007,68
3413150_torsviks_torg,2008,67
3413150_torsviks_torg,2009,61
3413150_torsviks_torg,2010,55
3413150_torsviks_torg,2011,61
3413150_torsviks_torg,2012,64
3413150_torsviks_torg,2013,62
3413150_torsviks_torg,2014,74
3413210_bredablick,2000,0
3413210_bredablick,2001,14
3413210_bredablick,2002,18
3413210_bredablick,2003,18
3413210_bredablick,2004,8
3413210_bredablick,2005,18
3413210_bredablick,2006,11
3413210_bredablick,2007,20
3413210_bredablick,2008,6
3413210_bredablick,2009,13
3413210_bredablick,2010,12
3413210_bredablick,2011,5
3413210_bredablick,2012,30
3413210_bredablick,2013,26
3413210_bredablick,2014,32
3413220_norra_hersby,2000,0
3413220_norra_hersby,2001,-4
3413220_norra_hersby,2002,-9
3413220_norra_hersby,2003,-7
3413220_norra_hersby,2004,-14
3413220_norra_hersby,2005,-9
3413220_norra_hersby,2006,-5
3413220_norra_hersby,2007,4
3413220_norra_hersby,2008,0
3413220_norra_hersby,2009,10
3413220_norra_hersby,2010,15
3413220_norra_hersby,2011,14
3413220_norra_hersby,2012,24
3413220_norra_hersby,2013,27
3413220_norra_hersby,2014,21
3413230_sodra_hersby,2000,-8
3413230_sodra_hersby,2001,-24
3413230_sodra_hersby,2002,-32
3413230_sodra_hersby,2003,-36
3413230_sodra_hersby,2004,-24
3413230_sodra_hersby,2005,-29
3413230_sodra_hersby,2006,-45
3413230_sodra_hersby,2007,-38
3413230_sodra_hersby,2008,-33
3413230_sodra_hersby,2009,-22
3413230_sodra_hersby,2010,1
3413230_sodra_hersby,2011,15
3413230_sodra_hersby,2012,9
3413230_sodra_hersby,2013,26
3413230_sodra_hersby,2014,18
3413240_hersbyholm,2000,21
3413240_hersbyholm,2001,21
3413240_hersbyholm,2002,27
3413240_hersbyholm,2003,29
3413240_hersbyholm,2004,54
3413240_hersbyholm,2005,79
3413240_hersbyholm,2006,98
3413240_hersbyholm,2007,95
3413240_hersbyholm,2008,104
3413240_hersbyholm,2009,108
3413240_hersbyholm,2010,124
3413240_hersbyholm,2011,130
3413240_hersbyholm,2012,136
3413240_hersbyholm,2013,151
3413240_hersbyholm,2014,154
3413300_stockby,2000,-9
3413300_stockby,2001,-22
3413300_stockby,2002,-31
3413300_stockby,2003,-47
3413300_stockby,2004,-50
3413300_stockby,2005,-55
3413300_stockby,2006,-53
3413300_stockby,2007,-59
3413300_stockby,2008,-61
3413300_stockby,2009,-65
3413300_stockby,2010,-70
3413300_stockby,2011,-70
3413300_stockby,2012,-65
3413300_stockby,2013,-64
3413300_stockby,2014,-67
3413410_baggeby,2000,17
3413410_baggeby,2001,-10
3413410_baggeby,2002,-15
3413410_baggeby,2003,-7
3413410_baggeby,2004,0
3413410_baggeby,2005,6
3413410_baggeby,2006,22
3413410_baggeby,2007,35
3413410_baggeby,2008,40
3413410_baggeby,2009,31
3413410_baggeby,2010,13
3413410_baggeby,2011,39
3413410_baggeby,2012,16
3413410_baggeby,2013,73
3413410_baggeby,2014,93
3413420_bodal,2000,-1
3413420_bodal,2001,-3
3413420_bodal,2002,-7
3413420_bodal,2003,-6
3413420_bodal,2004,-23
3413420_bodal,2005,-25
3413420_bodal,2006,-44
3413420_bodal,2007,-19
3413420_bodal,2008,74
3413420_bodal,2009,79
3413420_bodal,2010,101
3413420_bodal,2011,93
3413420_bodal,2012,112
3413420_bodal,2013,101
3413420_bodal,2014,90
3413500_larsberg,2000,13
3413500_larsberg,2001,-6
3413500_larsberg,2002,-17
3413500_larsberg,2003,-35
3413500_larsberg,2004,-91
3413500_larsberg,2005,-92
3413500_larsberg,2006,-98
3413500_larsberg,2007,-97
3413500_larsberg,2008,13
3413500_larsberg,2009,20
3413500_larsberg,2010,44
3413500_larsberg,2011,23
3413500_larsberg,2012,41
3413500_larsberg,2013,100
3413500_larsberg,2014,108
3413600_mosstorp,2000,5
3413600_mosstorp,2001,8
3413600_mosstorp,2002,6
3413600_mosstorp,2003,3
3413600_mosstorp,2004,8
3413600_mosstorp,2005,25
3413600_mosstorp,2006,13
3413600_mosstorp,2007,-2
3413600_mosstorp,2008,-20
3413600_mosstorp,2009,-14
