geo,geo.name,time,pop,u5mr,childSurv,gdp_per_cap,size,geo.region,gini,geo.cat
jpn,Japan,1967,99711082,21,979,8454,big,asi,35.86,country
jpn,Japan,1968,100988866,19.6,980.4,9439,big,asi,35.53,country
jpn,Japan,1969,102323674,18.5,981.5,10548,big,asi,35.21,country
jpn,Japan,1970,103707537,17.5,982.5,14203,big,asi,34.88,country
jpn,Japan,1971,105142875,16.5,983.5,14673,big,asi,36.2,country
jpn,Japan,1972,106616535,15.7,984.3,15694,big,asi,37.52,country
jpn,Japan,1973,108085729,14.9,985.1,16731,big,asi,38.85,country
jpn,Japan,1974,109495053,14.1,985.9,16320,big,asi,40.17,country
jpn,Japan,1975,110804519,13.3,986.7,16632,big,asi,41.49,country
jpn,Japan,1976,111992858,12.5,987.5,17117,big,asi,40.64,country
jpn,Japan,1977,113067848,11.8,988.2,17705,big,asi,39.79,country
jpn,Japan,1978,114054587,11.1,988.9,18484,big,asi,38.94,country
jpn,Japan,1979,114993274,10.5,989.5,19346,big,asi,38.09,country
jpn,Japan,1980,115912104,9.9,990.1,19741,big,asi,37.24,country
jpn,Japan,1981,116821569,9.3,990.7,20413,big,asi,36.44,country
jpn,Japan,1982,117708919,8.8,991.2,20951,big,asi,35.65,country
jpn,Japan,1983,118552097,8.3,991.7,21446,big,asi,34.86,country
jpn,Japan,1984,119318921,7.9,992.1,22268,big,asi,34.07,country
jpn,Japan,1985,119988663,7.5,992.5,23554,big,asi,33.27,country
jpn,Japan,1986,120551455,7.1,992.9,24116,big,asi,33.8,country
jpn,Japan,1987,121021830,6.8,993.2,25018,big,asi,34.32,country
jpn,Japan,1988,121432942,6.6,993.4,26724,big,asi,34.85,country
jpn,Japan,1989,121831143,6.4,993.6,28077,big,asi,35.37,country
jpn,Japan,1990,122249285,6.3,993.7,29550,big,asi,35.9,country
jpn,Japan,1991,122702527,6.2,993.8,30437,big,asi,35.72,country
jpn,Japan,1992,123180357,6.1,993.9,30610,big,asi,35.54,country
jpn,Japan,1993,123658854,6,994,30587,big,asi,35.36,country
jpn,Japan,1994,124101546,5.9,994.1,30746,big,asi,35.18,country
jpn,Japan,1995,124483305,5.7,994.3,31224,big,asi,35,country
jpn,Japan,1996,124794817,5.5,994.5,31958,big,asi,34.65,country
jpn,Japan,1997,125048424,5.2,994.8,32391,big,asi,34.31,country
jpn,Japan,1998,125266403,5,995,31656,big,asi,33.96,country
jpn,Japan,1999,125481050,4.7,995.3,31535,big,asi,33.62,country
jpn,Japan,2000,125714674,4.5,995.5,32193,big,asi,33.27,country
jpn,Japan,2001,125974298,4.3,995.7,32230,big,asi,33.27,country
jpn,Japan,2002,126249509,4.1,995.9,32248,big,asi,33.27,country
jpn,Japan,2003,126523884,4,996,32721,big,asi,33.27,country
jpn,Japan,2004,126773081,3.9,996.1,33483,big,asi,33.27,country
jpn,Japan,2005,126978754,3.7,996.3,33916,big,asi,33.27,country
jpn,Japan,2006,127136576,3.6,996.4,34468,big,asi,33.27,country
jpn,Japan,2007,127250015,3.5,996.5,35183,big,asi,33.27,country
jpn,Japan,2008,127317900,3.4,996.6,34800,big,asi,33.27,country
jpn,Japan,2009,127340884,3.3,996.7,32880,big,asi,33.27,country
jpn,Japan,2010,127319802,3.2,996.8,34404,big,asi,33.27,country
jpn,Japan,2011,127252900,3.4,996.6,34316,big,asi,33.27,country
jpn,Japan,2012,127139821,3,997,34988,big,asi,33.27,country
jpn,Japan,2013,126984964,2.9,997.1,35614,big,asi,33.27,country
jpn,Japan,2014,126794564,2.8,997.2,35635,big,asi,33.27,country
jpn,Japan,2015,126573481,2.7,997.3,36162,big,asi,33.27,country
jpn,Japan,2016,126323715,2.725,997.275,36440,big,asi,33.27,country
jpn,Japan,2017,126045211,2.646,997.354,36819,big,asi,33.27,country
jpn,Japan,2018,125738357,2.57,997.43,37217,big,asi,33.27,country
jpn,Japan,2019,125402911,2.497,997.503,37624,big,asi,33.27,country
jpn,Japan,2020,125039024,2.429,997.571,38035,big,asi,33.27,country
jpn,Japan,2021,124647846,2.365,997.635,38450,big,asi,33.27,country
jpn,Japan,2022,124231042,2.304,997.696,38863,big,asi,33.27,country
jpn,Japan,2023,123789861,2.245,997.755,39319,big,asi,33.27,country
jpn,Japan,2024,123325631,2.189,997.811,39803,big,asi,33.27,country
jpn,Japan,2025,122839664,2.134,997.866,40315,big,asi,33.27,country
jpn,Japan,2026,122333109,2.081,997.919,40854,big,asi,33.27,country
jpn,Japan,2027,121807156,2.031,997.969,41421,big,asi,33.27,country
jpn,Japan,2028,121263222,1.982,998.018,42021,big,asi,33.27,country
jpn,Japan,2029,120702793,1.935,998.065,42653,big,asi,33.27,country
jpn,Japan,2030,120127264,1.889,998.111,43317,big,asi,33.27,country
jor,Jordan,1800,217000,421.34,578.66,976,big,asi,40,country
jor,Jordan,1801,217000,421.34,578.66,976,big,asi,40,country
jor,Jordan,1802,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1803,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1804,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1805,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1806,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1807,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1808,217000,421.34,578.66,977,big,asi,40,country
jor,Jordan,1809,217000,421.34,578.66,978,big,asi,40,country
jor,Jordan,1810,217000,421.34,578.66,978,big,asi,40,country
jor,Jordan,1811,217042,421.34,578.66,978,big,asi,40,country
jor,Jordan,1812,217127,421.34,578.66,978,big,asi,40,country
jor,Jordan,1813,217254,421.34,578.66,978,big,asi,40,country
jor,Jordan,1814,217423,421.34,578.66,978,big,asi,40,country
jor,Jordan,1815,217636,421.34,578.66,978,big,asi,40,country
jor,Jordan,1816,217891,421.34,578.66,979,big,asi,40,country
jor,Jordan,1817,218190,421.34,578.66,979,big,asi,40,country
jor,Jordan,1818,218532,421.34,578.66,979,big,asi,40,country
jor,Jordan,1819,218918,421.34,578.66,979,big,asi,40,country
jor,Jordan,1820,219348,421.34,578.66,979,big,asi,40,country
jor,Jordan,1821,219821,421.34,578.66,983,big,asi,40,country
jor,Jordan,1822,220338,421.34,578.66,987,big,asi,40,country
jor,Jordan,1823,220900,421.34,578.66,991,big,asi,40,country
jor,Jordan,1824,221506,421.34,578.66,995,big,asi,40,country
jor,Jordan,1825,222157,421.34,578.66,999,big,asi,40,country
jor,Jordan,1826,222853,421.34,578.66,1003,big,asi,40,country
jor,Jordan,1827,223593,421.34,578.66,1008,big,asi,40,country
jor,Jordan,1828,224379,421.34,578.66,1012,big,asi,40,country
jor,Jordan,1829,225211,421.34,578.66,1016,big,asi,40,country
jor,Jordan,1830,226087,421.34,578.66,1020,big,asi,40,country
jor,Jordan,1831,227010,421.34,578.66,1024,big,asi,40,country
jor,Jordan,1832,227936,421.34,578.66,1028,big,asi,40,country
jor,Jordan,1833,228866,421.34,578.66,1033,big,asi,40,country
jor,Jordan,1834,229800,421.34,578.66,1037,big,asi,40,country
jor,Jordan,1835,230738,421.34,578.66,1041,big,asi,40,country
jor,Jordan,1836,231679,421.34,578.66,1045,big,asi,40,country
jor,Jordan,1837,232624,421.34,578.66,1050,big,asi,40,country
jor,Jordan,1838,233574,421.34,578.66,1054,big,asi,40,country
jor,Jordan,1839,234527,421.34,578.66,1058,big,asi,40,country
jor,Jordan,1840,235484,421.34,578.66,1062,big,asi,40,country
jor,Jordan,1841,236444,421.34,578.66,1067,big,asi,40,country
jor,Jordan,1842,237409,421.34,578.66,1071,big,asi,40,country
jor,Jordan,1843,238378,421.34,578.66,1076,big,asi,40,country
jor,Jordan,1844,239350,421.34,578.66,1080,big,asi,40,country
jor,Jordan,1845,240327,421.34,578.66,1084,big,asi,40,country
jor,Jordan,1846,241308,421.34,578.66,1089,big,asi,40,country
jor,Jordan,1847,242292,421.34,578.66,1093,big,asi,40,country
jor,Jordan,1848,243281,421.34,578.66,1098,big,asi,40,country
jor,Jordan,1849,244274,421.34,578.66,1102,big,asi,40,country
jor,Jordan,1850,245270,421.34,578.66,1107,big,asi,40,country
jor,Jordan,1851,246134,421.34,578.66,1111,big,asi,40,country
jor,Jordan,1852,247001,421.34,578.66,1116,big,asi,40,country
jor,Jordan,1853,247871,421.34,578.66,1120,big,asi,40,country
jor,Jordan,1854,248744,421.34,578.66,1125,big,asi,40,country
jor,Jordan,1855,249619,421.34,578.66,1130,big,asi,40,country
jor,Jordan,1856,250498,421.34,578.66,1134,big,asi,40,country
jor,Jordan,1857,251380,421.34,578.66,1139,big,asi,40,country
jor,Jordan,1858,252265,421.34,578.66,1143,big,asi,40,country
jor,Jordan,1859,253153,421.34,578.66,1148,big,asi,40,country
jor,Jordan,1860,254044,421.34,578.66,1153,big,asi,40,country
jor,Jordan,1861,254965,421.34,578.66,1158,big,asi,40,country
jor,Jordan,1862,255917,421.34,578.66,1162,big,asi,40,country
jor,Jordan,1863,256901,421.34,578.66,1167,big,asi,40,country
jor,Jordan,1864,257916,421.34,578.66,1172,big,asi,40,country
jor,Jordan,1865,258962,421.34,578.66,1177,big,asi,40,country
jor,Jordan,1866,260040,421.34,578.66,1181,big,asi,40,country
jor,Jordan,1867,261151,421.34,578.66,1186,big,asi,40,country
jor,Jordan,1868,262294,421.34,578.66,1191,big,asi,40,country
jor,Jordan,1869,263469,421.34,578.66,1196,big,asi,40,country
jor,Jordan,1870,264678,421.34,578.66,1201,big,asi,40,country
jor,Jordan,1871,265919,421.34,578.66,1210,big,asi,40,country
jor,Jordan,1872,267194,421.34,578.66,1220,big,asi,40,country
jor,Jordan,1873,268343,421.34,578.66,1229,big,asi,40,country
jor,Jordan,1874,269694,421.34,578.66,1239,big,asi,40,country
jor,Jordan,1875,271083,421.34,578.66,1249,big,asi,40,country
jor,Jordan,1876,272509,421.34,578.66,1259,big,asi,40,country
jor,Jordan,1877,273884,421.34,578.66,1269,big,asi,40,country
jor,Jordan,1878,275412,421.34,578.66,1279,big,asi,40,country
jor,Jordan,1879,276982,421.34,578.66,1289,big,asi,40,country
jor,Jordan,1880,278561,421.34,578.66,1299,big,asi,40,country
jor,Jordan,1881,280119,421.34,578.66,1309,big,asi,40,country
jor,Jordan,1882,281716,421.34,578.66,1319,big,asi,40,country
jor,Jordan,1883,283321,421.34,578.66,1330,big,asi,40,country
jor,Jordan,1884,284910,421.34,578.66,1340,big,asi,40,country
jor,Jordan,1885,286533,421.34,578.66,1351,big,asi,40,country
jor,Jordan,1886,288166,421.34,578.66,1362,big,asi,40,country
jor,Jordan,1887,289785,421.34,578.66,1372,big,asi,40,country
jor,Jordan,1888,291436,421.34,578.66,1383,big,asi,40,country
jor,Jordan,1889,293097,421.34,578.66,1394,big,asi,40,country
jor,Jordan,1890,294766,421.34,578.66,1405,big,asi,40,country
jor,Jordan,1891,296445,421.34,578.66,1416,big,asi,40,country
jor,Jordan,1892,298134,421.34,578.66,1427,big,asi,40,country
jor,Jordan,1893,299832,421.34,578.66,1438,big,asi,40,country
jor,Jordan,1894,301540,421.33,578.67,1450,big,asi,40,country
jor,Jordan,1895,303257,421.3,578.7,1461,big,asi,40,country
jor,Jordan,1896,304984,421.23,578.77,1473,big,asi,40,country
jor,Jordan,1897,306721,421.12,578.88,1484,big,asi,40,country
jor,Jordan,1898,308467,420.96,579.04,1496,big,asi,40,country
jor,Jordan,1899,310224,420.73,579.27,1508,big,asi,40,country
jor,Jordan,1900,311990,420.43,579.57,1520,big,asi,40,country
jor,Jordan,1901,313766,420.07,579.93,1532,big,asi,40,country
jor,Jordan,1902,315532,419.64,580.36,1544,big,asi,40,country
jor,Jordan,1903,317328,419.15,580.85,1556,big,asi,40,country
jor,Jordan,1904,319134,418.59,581.41,1568,big,asi,40,country
jor,Jordan,1905,320951,417.96,582.04,1581,big,asi,40,country
jor,Jordan,1906,322777,417.27,582.73,1593,big,asi,40,country
jor,Jordan,1907,324585,416.51,583.49,1606,big,asi,40,country
jor,Jordan,1908,326432,415.69,584.31,1618,big,asi,40,country
jor,Jordan,1909,328289,414.81,585.19,1631,big,asi,40,country
jor,Jordan,1910,330157,413.88,586.12,1644,big,asi,40,country
jor,Jordan,1911,332027,412.874,587.126,1660,big,asi,40,country
jor,Jordan,1912,333916,411.838,588.162,1676,big,asi,40,country
jor,Jordan,1913,335887,410.793,589.207,1693,big,asi,40,country
jor,Jordan,1914,337940,409.748,590.252,1720,big,asi,40,country
jor,Jordan,1915,340077,408.703,591.297,1747,big,asi,40,country
jor,Jordan,1916,342226,407.668,592.332,1775,big,asi,40,country
jor,Jordan,1917,344390,406.624,593.376,1803,big,asi,40,country
jor,Jordan,1918,346834,405.58,594.42,1831,big,asi,40,country
jor,Jordan,1919,349228,404.536,595.464,1861,big,asi,40,country
jor,Jordan,1920,351638,403.492,596.508,1890,big,asi,40,country
jor,Jordan,1921,354065,402.449,597.551,1922,big,asi,40,country
jor,Jordan,1922,356509,401.406,598.594,1955,big,asi,40,country
jor,Jordan,1923,358970,400.363,599.637,1988,big,asi,40,country
jor,Jordan,1924,361448,399.331,600.669,2022,big,asi,40,country
jor,Jordan,1925,363943,398.288,601.712,2056,big,asi,40,country
jor,Jordan,1926,366455,397.246,602.754,2090,big,asi,40,country
jor,Jordan,1927,368984,396.205,603.795,2125,big,asi,40,country
jor,Jordan,1928,371531,395.163,604.837,2160,big,asi,40,country
jor,Jordan,1929,374095,394.122,605.878,2196,big,asi,40,country
jor,Jordan,1930,376677,393.081,606.919,2232,big,asi,40,country
jor,Jordan,1931,379277,392.041,607.959,2269,big,asi,40,country
jor,Jordan,1932,381895,391.01,608.99,2306,big,asi,40,country
jor,Jordan,1933,384531,389.97,610.03,2343,big,asi,40,country
jor,Jordan,1934,387186,388.93,611.07,2381,big,asi,40,country
jor,Jordan,1935,389858,387.891,612.109,2420,big,asi,40,country
jor,Jordan,1936,392549,376.239,623.761,2459,big,asi,40,country
jor,Jordan,1937,395259,365.995,634.005,2498,big,asi,40,country
jor,Jordan,1938,397987,354.828,645.172,2538,big,asi,40,country
jor,Jordan,1939,400734,343.903,656.097,2579,big,asi,40,country
jor,Jordan,1940,403500,333.199,666.801,2620,big,asi,40,country
jor,Jordan,1941,406285,326.876,673.124,2661,big,asi,40,country
jor,Jordan,1942,409089,320.672,679.328,2703,big,asi,40,country
jor,Jordan,1943,411913,314.587,685.413,2745,big,asi,40,country
jor,Jordan,1944,414756,308.616,691.384,2788,big,asi,40,country
jor,Jordan,1945,417619,357.4,642.6,2832,big,asi,40,country
jor,Jordan,1946,420501,338.9,661.1,2876,big,asi,40,country
jor,Jordan,1947,423404,321.7,678.3,2920,big,asi,40,country
jor,Jordan,1948,426326,305.5,694.5,2965,big,asi,40,country
jor,Jordan,1949,429269,289.8,710.2,3010,big,asi,40,country
jor,Jordan,1950,448861,275.1,724.9,3056,big,asi,40,country
jor,Jordan,1951,503116,260.9,739.1,3120,big,asi,40,country
jor,Jordan,1952,542123,247.3,752.7,3180,big,asi,40,country
jor,Jordan,1953,574887,234.3,765.7,3241,big,asi,40,country
jor,Jordan,1954,608017,221.7,778.3,3301,big,asi,40,country
jor,Jordan,1955,645724,209.7,790.3,3005,big,asi,40,country
jor,Jordan,1956,689705,198,802,3961,big,asi,40,country
jor,Jordan,1957,739263,186.6,813.4,3900,big,asi,40,country
jor,Jordan,1958,791658,176,824,4119,big,asi,40,country
jor,Jordan,1959,842721,165.9,834.1,4247,big,asi,40,country
jor,Jordan,1960,888632,156.4,843.6,4330,big,asi,40,country
jor,Jordan,1961,927850,147.3,852.7,4994,big,asi,40,country
jor,Jordan,1962,962783,138.8,861.2,4876,big,asi,40,country
jor,Jordan,1963,1000506,131,869,4935,big,asi,40,country
jor,Jordan,1964,1050725,123.8,876.2,5556,big,asi,40,country
jor,Jordan,1965,1119798,117.1,882.9,5937,big,asi,40,country
jor,Jordan,1966,1210948,110.9,889.1,5855,big,asi,40,country
jor,Jordan,1967,1320414,105.1,894.9,5711,big,asi,40,country
jor,Jordan,1968,1438986,99.7,900.3,4994,big,asi,40,country
jor,Jordan,1969,1553585,94.7,905.3,5182,big,asi,40,country
jor,Jordan,1970,1654769,90.1,909.9,4478,big,asi,40,country
jor,Jordan,1971,1739903,85.7,914.3,4421,big,asi,40,country
jor,Jordan,1972,1811870,81.6,918.4,4401,big,asi,40,country
jor,Jordan,1973,1873548,77.7,922.3,4462,big,asi,40,country
jor,Jordan,1974,1929939,74.1,925.9,4681,big,asi,40,country
jor,Jordan,1975,1985121,70.6,929.4,4824,big,asi,40,country
jor,Jordan,1976,2039114,67.3,932.7,5781,big,asi,40,country
jor,Jordan,1977,2091716,64.2,935.8,5941,big,asi,40,country
jor,Jordan,1978,2146662,61.3,938.7,6939,big,asi,40,country
jor,Jordan,1979,2208562,58.5,941.5,7313,big,asi,40,country
jor,Jordan,1980,2280670,55.9,944.1,8357,big,asi,36.89,country
jor,Jordan,1981,2365665,53.4,946.6,8397,big,asi,37.15,country
jor,Jordan,1982,2462968,51,949,8657,big,asi,37.41,country
jor,Jordan,1983,2568582,48.7,951.3,8493,big,asi,37.67,country
jor,Jordan,1984,2676515,46.6,953.4,8884,big,asi,37.93,country
jor,Jordan,1985,2782885,44.6,955.4,8859,big,asi,38.18,country
jor,Jordan,1986,2884065,42.7,957.3,9318,big,asi,38.68,country
jor,Jordan,1987,2982349,40.9,959.1,9244,big,asi,39.17,country
jor,Jordan,1988,3086664,39.3,960.7,8844,big,asi,39.66,country
jor,Jordan,1989,3209466,37.9,962.1,7637,big,asi,40.16,country
jor,Jordan,1990,3358453,36.6,963.4,7057,big,asi,40.65,country
jor,Jordan,1991,3538663,35.4,964.6,6426,big,asi,41.11,country
jor,Jordan,1992,3743944,34.3,965.7,7242,big,asi,41.56,country
jor,Jordan,1993,3957221,33.3,966.7,7242,big,asi,42.02,country
jor,Jordan,1994,4154813,32.4,967.6,7312,big,asi,42.47,country
jor,Jordan,1995,4320158,31.5,968.5,7516,big,asi,42.93,country
jor,Jordan,1996,4448113,30.7,969.3,7443,big,asi,43.03,country
jor,Jordan,1997,4545248,29.9,970.1,7481,big,asi,43.14,country
jor,Jordan,1998,4621329,29.1,970.9,7503,big,asi,43.24,country
jor,Jordan,1999,4691402,28.4,971.6,7566,big,asi,43.35,country
jor,Jordan,2000,4767476,27.7,972.3,7695,big,asi,43.45,country
jor,Jordan,2001,4850227,26.9,973.1,7903,big,asi,43.45,country
jor,Jordan,2002,4938935,26.2,973.8,8160,big,asi,43.45,country
jor,Jordan,2003,5042538,25.5,974.5,8292,big,asi,43.45,country
jor,Jordan,2004,5171633,24.8,975.2,8788,big,asi,43.45,country
jor,Jordan,2005,5332982,24.1,975.9,9293,big,asi,43.45,country
jor,Jordan,2006,5530218,23.4,976.6,9818,big,asi,43.45,country
jor,Jordan,2007,5759424,22.7,977.3,10386,big,asi,43.45,country
jor,Jordan,2008,6010035,22.1,977.9,10897,big,asi,43.45,country
jor,Jordan,2009,6266865,21.5,978.5,11243,big,asi,43.45,country
jor,Jordan,2010,6517912,20.8,979.2,11256,big,asi,43.45,country
jor,Jordan,2011,6760371,20.2,979.8,11292,big,asi,43.45,country
jor,Jordan,2012,6994451,19.6,980.4,11340,big,asi,43.45,country
jor,Jordan,2013,7214832,19,981,11405,big,asi,43.45,country
jor,Jordan,2014,7416083,18.5,981.5,11496,big,asi,43.45,country
jor,Jordan,2015,7594547,17.9,982.1,11752,big,asi,43.45,country
jor,Jordan,2016,7747800,17.933,982.067,12014,big,asi,43.45,country
jor,Jordan,2017,7876703,17.451,982.549,12281,big,asi,43.45,country
jor,Jordan,2018,7985411,16.979,983.021,12555,big,asi,43.45,country
jor,Jordan,2019,8080312,16.517,983.483,12834,big,asi,43.45,country
jor,Jordan,2020,8166792,16.065,983.935,13120,big,asi,43.45,country
jor,Jordan,2021,8245865,15.626,984.374,13412,big,asi,43.45,country
jor,Jordan,2022,8318287,15.2,984.8,13712,big,asi,43.45,country
jor,Jordan,2023,8389000,14.788,985.212,14020,big,asi,43.45,country
jor,Jordan,2024,8463856,14.392,985.608,14335,big,asi,43.45,country
jor,Jordan,2025,8547226,14.013,985.987,14659,big,asi,43.45,country
jor,Jordan,2026,8641310,13.653,986.347,14992,big,asi,43.45,country
jor,Jordan,2027,8745984,13.31,986.69,15333,big,asi,43.45,country
jor,Jordan,2028,8860233,12.985,987.015,15684,big,asi,43.45,country
jor,Jordan,2029,8981846,12.675,987.325,16044,big,asi,43.45,country
jor,Jordan,2030,9108967,12.379,987.621,16413,big,asi,43.45,country
kaz,Kazakhstan,1800,2041282,497.41,502.59,1140,big,asi,43.32,country
kaz,Kazakhstan,1801,2041282,497.41,502.59,1141,big,asi,43.32,country
kaz,Kazakhstan,1802,2041282,497.41,502.59,1142,big,asi,43.32,country
kaz,Kazakhstan,1803,2041282,497.41,502.59,1144,big,asi,43.32,country
kaz,Kazakhstan,1804,2041282,497.41,502.59,1145,big,asi,43.32,country
kaz,Kazakhstan,1805,2041282,497.41,502.59,1147,big,asi,43.32,country
kaz,Kazakhstan,1806,2041282,497.41,502.59,1148,big,asi,43.32,country
kaz,Kazakhstan,1807,2041282,497.41,502.59,1149,big,asi,43.32,country
kaz,Kazakhstan,1808,2041282,497.41,502.59,1151,big,asi,43.32,country
kaz,Kazakhstan,1809,2041282,497.41,502.59,1152,big,asi,43.32,country
kaz,Kazakhstan,1810,2041282,497.41,502.59,1153,big,asi,43.32,country
kaz,Kazakhstan,1811,2042175,497.41,502.59,1155,big,asi,43.32,country
kaz,Kazakhstan,1812,2043970,497.41,502.59,1156,big,asi,43.32,country
kaz,Kazakhstan,1813,2046674,497.41,502.59,1158,big,asi,43.32,country
kaz,Kazakhstan,1814,2050295,497.41,502.59,1159,big,asi,43.32,country
kaz,Kazakhstan,1815,2054844,497.41,502.59,1160,big,asi,43.32,country
kaz,Kazakhstan,1816,2060327,497.41,502.59,1162,big,asi,43.32,country
kaz,Kazakhstan,1817,2066754,497.41,502.59,1163,big,asi,43.32,country
kaz,Kazakhstan,1818,2074133,497.41,502.59,1164,big,asi,43.32,country
kaz,Kazakhstan,1819,2082472,497.41,502.59,1166,big,asi,43.32,country
kaz,Kazakhstan,1820,2091782,497.41,502.59,1167,big,asi,43.32,country
kaz,Kazakhstan,1821,2102070,497.41,502.59,1175,big,asi,43.32,country
kaz,Kazakhstan,1822,2113346,497.41,502.59,1182,big,asi,43.32,country
kaz,Kazakhstan,1823,2125618,497.41,502.59,1190,big,asi,43.32,country
kaz,Kazakhstan,1824,2138896,497.41,502.59,1198,big,asi,43.32,country
kaz,Kazakhstan,1825,2153190,497.41,502.59,1206,big,asi,43.32,country
kaz,Kazakhstan,1826,2168508,497.41,502.59,1213,big,asi,43.32,country
kaz,Kazakhstan,1827,2184859,497.41,502.59,1221,big,asi,43.32,country
kaz,Kazakhstan,1828,2202254,497.41,502.59,1229,big,asi,43.32,country
kaz,Kazakhstan,1829,2220702,497.41,502.59,1237,big,asi,43.32,country
kaz,Kazakhstan,1830,2240213,497.41,502.59,1245,big,asi,43.32,country
kaz,Kazakhstan,1831,2260796,497.41,502.59,1253,big,asi,43.32,country
kaz,Kazakhstan,1832,2281568,497.41,502.59,1261,big,asi,43.32,country
kaz,Kazakhstan,1833,2302531,497.41,502.59,1269,big,asi,43.32,country
kaz,Kazakhstan,1834,2323686,497.41,502.59,1278,big,asi,43.32,country
kaz,Kazakhstan,1835,2345036,497.41,502.59,1286,big,asi,43.32,country
kaz,Kazakhstan,1836,2366582,497.41,502.59,1294,big,asi,43.32,country
kaz,Kazakhstan,1837,2388326,497.41,502.59,1303,big,asi,43.32,country
kaz,Kazakhstan,1838,2410270,497.41,502.59,1311,big,asi,43.32,country
kaz,Kazakhstan,1839,2432415,497.41,502.59,1320,big,asi,43.32,country
kaz,Kazakhstan,1840,2454764,497.41,502.59,1328,big,asi,43.32,country
kaz,Kazakhstan,1841,2477318,497.41,502.59,1337,big,asi,43.32,country
kaz,Kazakhstan,1842,2500080,497.41,502.59,1345,big,asi,43.32,country
kaz,Kazakhstan,1843,2523050,497.41,502.59,1354,big,asi,43.32,country
kaz,Kazakhstan,1844,2546232,497.41,502.59,1363,big,asi,43.32,country
kaz,Kazakhstan,1845,2569626,497.41,502.59,1372,big,asi,43.32,country
kaz,Kazakhstan,1846,2593236,497.41,502.59,1381,big,asi,43.32,country
kaz,Kazakhstan,1847,2617062,497.41,502.59,1390,big,asi,43.32,country
kaz,Kazakhstan,1848,2641108,497.41,502.59,1399,big,asi,43.32,country
kaz,Kazakhstan,1849,2665374,497.41,502.59,1408,big,asi,43.32,country
kaz,Kazakhstan,1850,2689863,497.41,502.59,1417,big,asi,43.32,country
kaz,Kazakhstan,1851,2714442,497.41,502.59,1426,big,asi,43.32,country
kaz,Kazakhstan,1852,2739245,497.41,502.59,1435,big,asi,43.32,country
kaz,Kazakhstan,1853,2764275,497.41,502.59,1445,big,asi,43.32,country
kaz,Kazakhstan,1854,2789534,497.41,502.59,1454,big,asi,43.32,country
kaz,Kazakhstan,1855,2815023,497.41,502.59,1463,big,asi,43.32,country
kaz,Kazakhstan,1856,2840746,497.41,502.59,1473,big,asi,43.32,country
kaz,Kazakhstan,1857,2866703,497.41,502.59,1482,big,asi,43.32,country
kaz,Kazakhstan,1858,2892898,497.41,502.59,1492,big,asi,43.32,country
kaz,Kazakhstan,1859,2919332,497.41,502.59,1502,big,asi,43.32,country
kaz,Kazakhstan,1860,2946007,497.41,502.59,1511,big,asi,43.32,country
kaz,Kazakhstan,1861,2972927,497.41,502.59,1521,big,asi,43.32,country
kaz,Kazakhstan,1862,3000092,497.41,502.59,1531,big,asi,43.32,country
kaz,Kazakhstan,1863,3027505,497.41,502.59,1541,big,asi,43.32,country
kaz,Kazakhstan,1864,3055169,504.87,495.13,1551,big,asi,43.32,country
kaz,Kazakhstan,1865,3083086,512.4,487.6,1561,big,asi,43.32,country
kaz,Kazakhstan,1866,3111258,521.6,478.4,1571,big,asi,43.32,country
kaz,Kazakhstan,1867,3139687,529.34,470.66,1581,big,asi,43.32,country
kaz,Kazakhstan,1868,3168376,537.25,462.75,1592,big,asi,43.32,country
kaz,Kazakhstan,1869,3197327,537.25,462.75,1602,big,asi,43.32,country
kaz,Kazakhstan,1870,3226542,535.66,464.34,1612,big,asi,43.32,country
kaz,Kazakhstan,1871,3256025,535.66,464.34,1623,big,asi,43.32,country
kaz,Kazakhstan,1872,3285777,534.07,465.93,1633,big,asi,43.32,country
kaz,Kazakhstan,1873,3314877,534.07,465.93,1644,big,asi,43.32,country
kaz,Kazakhstan,1874,3345166,530.88,469.12,1655,big,asi,43.32,country
kaz,Kazakhstan,1875,3375733,527.79,472.21,1665,big,asi,43.32,country
kaz,Kazakhstan,1876,3406578,524.7,475.3,1676,big,asi,43.32,country
kaz,Kazakhstan,1877,3436844,521.6,478.4,1687,big,asi,43.32,country
kaz,Kazakhstan,1878,3468248,518.51,481.49,1698,big,asi,43.32,country
kaz,Kazakhstan,1879,3499939,515.42,484.58,1709,big,asi,43.32,country
kaz,Kazakhstan,1880,3531920,512.4,487.6,1720,big,asi,43.32,country
kaz,Kazakhstan,1881,3563398,509.39,490.61,1731,big,asi,43.32,country
kaz,Kazakhstan,1882,3595958,506.38,493.62,1742,big,asi,43.32,country
kaz,Kazakhstan,1883,3628816,503.36,496.64,1754,big,asi,43.32,country
kaz,Kazakhstan,1884,3661260,500.35,499.65,1765,big,asi,43.32,country
kaz,Kazakhstan,1885,3694715,497.41,502.59,1776,big,asi,43.32,country
kaz,Kazakhstan,1886,3728475,494.48,505.52,1708,big,asi,43.32,country
kaz,Kazakhstan,1887,3761914,491.55,508.45,1997,big,asi,43.32,country
