"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"hun",1848,,1558,34.1,370.50038659
"idn",1848,,1039,42.6,443.79
"ind",1848,,1054,38.3,509.39
"irl",1848,,1430,30.6,587.09
"irn",1848,,1033,62.7,506.38
"irq",1848,,1090,62.7,427.86
"isl",1848,,1259,,303.54
"isr",1848,,886,44.9,447.534137604
"ita",1848,,2477,51.2,450.6
"jam",1848,,930,39.1,389.77
"jor",1848,,1098,41.8,421.34
"jpn",1848,,1122,46.3,363.32
"kaz",1848,,1399,43.3,497.41
"ken",1848,,992,46.3,507.88
"kgz",1848,,651,46,379.237237177
"khm",1848,,944,42.6,379.99
"kir",1848,,575,,380.130580857
"kna",1848,,1410,,
"kor",1848,,548,32.1,503.36
"kwt",1848,,1313,43.9,500.35
"lao",1848,,927,38.4,418.74
"lbn",1848,,1331,62.7,447.88
"lbr",1848,,862,42.5,429.16
"lby",1848,,1484,43.3,404.69
"lca",1848,,961,,341.22352883
"lka",1848,,926,46.1,409.79
"lso",1848,,404,53.7,407.24
"ltu",1848,,1558,48.9,458.81
"lux",1848,,2029,33.6,357.45
"lva",1848,,921,48.9,404.69
"mac",1848,,1094,,
"mar",1848,,753,62.7,403.44
"mco",1848,,2770,,
"mda",1848,,725,47.8,362.944750164
"mdg",1848,,658,41,437.13
"mdv",1848,,843,,425.733349471
"mex",1848,,1300,32.2,487.15
"mhl",1848,,555,,
"mkd",1848,,870,32.5,389.571916999
"mli",1848,,610,47.2,494.48
"mlt",1848,,1013,,239.89334035
"mmr",1848,,846,30.5,433.13
"mne",1848,,1333,36.7,375.2
"mng",1848,,623,41.3,420.04
"moz",1848,,401,47.3,439.79
"mrt",1848,,606,48.6,417.44
"mus",1848,,1079,41.5,427.86
"mwi",1848,,352,45.7,439.79
"mys",1848,,1059,25.3,435.79
"nam",1848,,823,52.6,412.34
"ner",1848,,512,43.3,433.13
"nga",1848,,1002,47.7,438.46
"nic",1848,,1314,49.2,509.39
"nld",1848,,4444,49,295.89
"nor",1848,,1592,47.6,220.63
"npl",1848,,659,41,407.24
"nru",1848,,636,,
"nzl",1848,,1538,38.2,390.99
"omn",1848,,1031,44.8,413.61
"pak",1848,,1023,28.7,501.85
"pan",1848,,1165,50.4,405.96
"per",1848,,1300,45.9,371.61
"phl",1848,,1006,32.5,431.79
"plw",1848,,925,,
"png",1848,,602,25.8,423.95
"pol",1848,,1456,36.1,369.21
"pri",1848,,1605,,
"prk",1848,,551,47.6,500.35
"prt",1848,,1698,34.9,372.81
"pry",1848,,1189,48.9,374
"pse",1848,,1229,39.7,434.743740908
"qat",1848,,1313,43.9,433.13
"rou",1848,,1199,47.8,371.61
"rus",1848,,1755,54.3,418.74
"rwa",1848,,458,59,420.04
"sau",1848,,888,45.7,416.16
"sdn",1848,,595,33.8,425.25
"sen",1848,,571,44.5,512.4
"sgp",1848,,1090,41.7,392.21
"slb",1848,,402,48.1,504.87
"sle",1848,,843,52.6,513.91
"slv",1848,,1236,47.8,461.6
"smr",1848,,1528,,
"som",1848,,726,50.9,451.96
"srb",1848,,1712,32.5,374
"ssd",1848,,582,33.78,490.08
"stp",1848,,929,,365.358487637
"sur",1848,,1982,37.1,405.96
"svk",1848,,1797,47.7,363.32
"svn",1848,,1776,27.7,360.97
"swe",1848,,1681,58.6,212.35
"swz",1848,,562,54.1,413.61
"syc",1848,,957,,292.076499129
"syr",1848,,1123,62.7,429.16
"tca",1848,,589,,
"tcd",1848,,480,50.6,431.79
"tgo",1848,,784,41.2,426.55
"tha",1848,,973,42.4,438.46
"tjk",1848,,657,47.4,343.006150886
"tkm",1848,,1157,41.4,485.586638333
"tls",1848,,573,40.3,452.275950691
"ton",1848,,731,,305.640563569
"tto",1848,,1436,44,335.73
"tun",1848,,821,62.7,460.21
"tur",1848,,1421,38.8,379.99
"tuv",1848,,792,,
"twn",1848,,1003,,
"tza",1848,,608,37.6,414.89
"uga",1848,,532,41,510.9
"ukr",1848,,936,31.3,360.97
"ury",1848,,3400,48.1,405.96
"usa",1848,,3126,55.2,399.274
"uzb",1848,,549,44.4,380.42573926
"vct",1848,,1015,,352.563295136
"ven",1848,,774,43.8,414.89
"vnm",1848,,847,40.4,417.44
"vut",1848,,646,,325.624886847
"wsm",1848,,1544,,380.007401307
"yem",1848,,1004,62.7,540.44
"zaf",1848,,1218,35.9,398.45
"zmb",1848,,745,42.8,409.79
"zwe",1848,,921,34.6,395.95
