"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"grc",1870,3655056,1963,49.93078,360.97
"grd",1870,37009,1188,40,282.328165578
"grl",1870,13414,672,40,
"gtm",1870,1077038,1291,35.30002,503.36
"guf",1870,14223,,40,
"gum",1870,20985,,40,
"guy",1870,233706,1705,38.23119,429.16
"hkg",1870,116126,1130,48.7,
"hnd",1870,405947,1281,40,393.46
"hos",1870,907,,40,
"hrv",1870,1908823,1865,43.38078,366.84
"hti",1870,1155908,1056,40,485.657757217
"hun",1870,5899196,1849,45.10877,374.343649724
"idn",1870,27062539,1075,39,443.79
"ind",1870,213725049,1058,39.84651,509.39
"irl",1870,3875492,2958,38.539,140.16
"irn",1870,8397441,1077,49.36192,506.38
"irq",1870,1598592,1193,50.54431,427.86
"isl",1870,84941,1599,40,287.63
"isr",1870,252622,889,44.86531,447.320779269
"ita",1870,27845334,2643,51.08167,445.860816728
"jam",1870,501444,903,39.10361,375.046330088
"jey",1870,,,40,
"jor",1870,264678,1201,40,421.34
"jpn",1870,34638021,1213,45.96279,360.97
"kaz",1870,3226542,1612,43.31751,535.66
"ken",1870,2596105,1063,46.31273,507.88
"kgz",1870,838486,790,45.95004,377.651580272
"khm",1870,2376103,976,40,379.99
"kir",1870,22287,586,40,350.728412091
"kna",1870,,1636,40,
"kor",1870,9741935,536,32.12819,503.36
"kos",1870,,,40,
"kwt",1870,81947,1426,40,500.35
"lao",1870,764785,977,38.40764,418.74
"lbn",1870,465945,1547,44.76133,447.88
"lbr",1870,475766,914,40,429.16
"lby",1870,707627,1943,40,404.69
"lca",1870,,1034,40,297.709234638
"lie",1870,8088,,40,
"lso",1870,402517,409,40,407.24
"ltu",1870,1234990,1796,48.87745,458.81
"lux",1870,176056,2631,40,357.45
"lva",1870,936818,1062,48.87745,364.49
"mac",1870,78755,1179,40,
"mar",1870,3782586,782,48.64491,403.44
"mco",1870,11221,3576,40,
"mda",1870,1126725,817,47.82681,348.408502016
"mdg",1870,2365391,731,41.00953,437.13
"mdv",1870,55543,841,40,411.615273216
"mex",1870,9338206,1237,51.094785,487.15
"mhl",1870,7932,563,40,
"mkd",1870,611581,956,32.52048,386.303194431
"mli",1870,2235477,615,47.15742,494.48
"mlt",1870,185742,1239,40,178.088962814
"mmr",1870,4574586,849,46.06711,433.13
"mne",1870,196497,1465,40,375.2
"mng",1870,667671,646,40,420.04
"mnp",1870,4455,,40,
"moz",1870,3211221,407,48.87648,439.79
"mrt",1870,471145,673,40,417.44
"msr",1870,8578,,40,
"mtq",1870,122188,,40,
"mus",1870,332456,1200,40,219.17939547
"mwi",1870,746350,354,45.71369,439.79
"mys",1870,839427,1108,40.92689,435.79
"myt",1870,10364,,40,
"nam",1870,230198,1142,52.60693,412.34
"ncl",1870,39960,,40,
"ner",1870,1634127,569,43.34556,433.13
"nfk",1870,,,40,
"nga",1870,15015256,1108,42.0841357143,438.46
"ngokar",1870,,,40,
"nic",1870,405582,1659,40,509.39
"niu",1870,4532,,40,
"nld",1870,3622598,5262,56.5,327.62
"nor",1870,1746718,2483,47.650795,162.26
"npl",1870,4754129,661,40.99217,407.24
"nru",1870,2196,707,40,
"nzl",1870,301045,5156,38.15322644,136.56
"omn",1870,368037,1130,40,413.61
"pak",1870,16199658,1027,46.61834,501.85
"pan",1870,176627,1492,40,405.96
"pcn",1870,,,40,
"per",1870,2616789,1377,53.40365,371.61
"phl",1870,4382416,1039,52.65354,431.79
"plw",1870,4981,997,40,
"png",1870,1033573,649,45.24363,423.95
"pol",1870,17013787,1584,38.23717,369.21
"pri",1870,659930,1809,35.18422,
"prk",1870,4656353,539,40,500.35
"prt",1870,4328374,1798,51.58976,372.81
"pry",1870,385864,1565,40,374
"pyf",1870,46425,,40,
"qat",1870,14177,1426,40,433.13
"reu",1870,135054,,40,
"rou",1870,9151343,1620,47.82681,258.46
"rus",1870,49288504,2023,50,402.88
"rwa",1870,1283278,471,59.01018,420.04
"sau",1870,,912,40,416.16
"shn",1870,,,40,
"slv",1870,494137,1487,40,461.6
"smr",1870,,1779,40,
"spm",1870,,,40,
"stp",1870,,968,40,332.32409966
"tcd",1870,1447743,534,48.14933,431.79
"vct",1870,,1177,40,311.058042661
"vgb",1870,6403,,40,
"wsm",1870,,1664,40,344.385819902
