"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"est",2015,1312558,26812,32.9,3
"eth",2015,99390750,1520,33.6,59.2
"fin",2015,5503457,38923,25.6,2.3
"fji",2015,892145,7925,42.8,22.4
"flk",2015,2903,,,
"fra",2015,64395345,37599,30.1,4.3
"fro",2015,48199,,,
"fsm",2015,104460,3510,,34.7
"gab",2015,1725292,18627,41.8,52.2
"gbm",2015,87780,,,
"gbr",2015,64715810,38225,30.2,4.2
"geo",2015,3999812,7474,41.4,11.9
"gha",2015,27409893,4099,42.8,61.6
"gib",2015,32217,,,
"gin",2015,12608590,1225,33.7,93.7
"glp",2015,468450,,,5.769
"gmb",2015,1990924,1644,47.3,68.9
"gnb",2015,1844325,1386,38.7,92.5
"gnq",2015,845060,31087,50.5,94.1
"grc",2015,10954617,25430,34,4.1
"grd",2015,106825,11593,,11.8
"grl",2015,56186,27763,,
"gtm",2015,16342897,7279,52.4,29.1
"guf",2015,268606,,,10.779
"gum",2015,169885,,,10.357
"guy",2015,767085,6816,43.2,39.4
"hkg",2015,7287983,53874,,2.423
"hnd",2015,8075060,4270,57.4,20.4
"hos",2015,800,,,
"hrv",2015,4240317,20260,,4.3
"hti",2015,10711067,1710,59.2,69
"hun",2015,9855023,24200,27.9,6.2
"idn",2015,257563815,10504,38.1,27.2
"ind",2015,1311050527,5903,33.6,47.7
"irl",2015,4688465,47758,30,3.6
"irn",2015,79109272,15573,43.4,15.5
"irq",2015,36423395,14646,29.5,32
"isl",2015,329425,42182,,2
"isr",2015,8064036,31590,36,4
"ita",2015,59797685,33297,32.7,3.4
"jam",2015,2793335,8606,45.5,15.7
"jor",2015,7594547,11752,33.7,17.9
"jpn",2015,126573481,36162,33.6,2.7
"kaz",2015,17625226,23468,28.6,14.1
"ken",2015,46050302,2898,47.7,50.6
"kgz",2015,5939962,3245,33.4,21.3
"khm",2015,15577899,3267,31.8,28.7
"kir",2015,112423,1824,,55.9
"kna",2015,55572,21896,,10.5
"kor",2015,50293439,34644,30.2,3.5
"kos",2015,,9021,,
"kwt",2015,3892115,82633,39.3,8.6
"lao",2015,6802023,5212,36.2,66.7
"lbn",2015,5850743,17050,38.6,8.3
"lbr",2015,4503438,958,38.2,69.9
"lby",2015,6278438,17261,38.8,13.4
"lca",2015,184999,9997,,14.3
"lie",2015,37531,,,
"lka",2015,20715010,10624,36.4,8.7
"lso",2015,2135022,2598,54.2,97.1
"ltu",2015,2878405,26665,35,4
"lux",2015,567110,88314,30.4,1.9
"lva",2015,1970503,23282,35.5,7.9
"mac",2015,587606,148374,,4.81
"mar",2015,34377511,7319,40.9,27.6
"mco",2015,37731,63472,,3.5
"mda",2015,4068897,4896,30.6,15.8
"mdg",2015,24235390,1400,40.6,49.6
"mdv",2015,363657,14408,,8.6
"mex",2015,127017224,16850,45.7,13.2
"mhl",2015,52993,3661,,36
"mkd",2015,2078453,12547,37,5.5
"mli",2015,17599694,1684,33,114.7
"mlt",2015,418670,30265,,5.9
"mmr",2015,53897154,4012,44.3,50
"mne",2015,625781,14833,30.6,4.7
"mng",2015,2959134,11819,36.5,22.4
"mnp",2015,55070,,,
"moz",2015,27977863,1176,51.6,80.6
"mrt",2015,4067564,3877,40.5,84.7
"msr",2015,5125,,,
"mtq",2015,396425,,,6.58
"mus",2015,1273212,18350,35.9,13.5
"mwi",2015,17215232,799,46.2,65.4
"mys",2015,30331007,24320,46.2,8.2
"myt",2015,240015,,,4.272
"nam",2015,2458830,10040,63.9,46.7
"ncl",2015,263118,,,14.176
"ner",2015,19899120,943,31.2,95.5
"nga",2015,182201962,5727,43,108.8
"nic",2015,6082032,4712,45.7,22.1
"niu",2015,1610,,,23
"nld",2015,16924929,45784,25.1,3.8
"nor",2015,5210967,64304,22.7,2.5
"npl",2015,28513700,2352,32.8,35.8
"nru",2015,10222,16686,,35.4
"nzl",2015,4528526,34186,33.3,5.7
"omn",2015,4490541,48226,40.9,11.6
"pak",2015,188924874,4743,29.6,81.1
"pan",2015,3929141,20485,51.9,17
"per",2015,31376670,11903,45.3,16.9
"phl",2015,100699395,6876,43,28
"plw",2015,21291,14315,,16.4
"png",2015,7619321,2529,50.3,57.3
"pol",2015,38611794,24787,30.7,5.2
"pri",2015,3683238,33604,,6.685
"prk",2015,25155317,1390,46.9,24.9
"prt",2015,10349803,26437,34.2,3.6
"pry",2015,6639123,8219,48,20.5
"pse",2015,4668466,4319,34.5,21.1
"pyf",2015,282764,,,6.798
"qat",2015,2235355,132877,43.7,7.7
"reu",2015,861154,,,4.279
"rou",2015,19511324,19203,34,11.1
"rus",2015,143456918,23038,39.6,9.6
"rwa",2015,11609666,1549,50.8,42
"sau",2015,31540372,52469,42.4,14.5
"sdn",2015,40234882,3975,35.3,70.1
"sen",2015,15129273,2251,40.3,47.2
"sgp",2015,5603740,80794,45.8,2.7
"shn",2015,3961,,,
"slb",2015,583591,2047,46.5,28.1
"sle",2015,6453184,2085,35.4,120.4
"slv",2015,6126583,7776,41.8,16.8
"smr",2015,31781,40075,,2.9
"som",2015,10787104,624,48,136.8
"spm",2015,6288,,,
"srb",2015,8850975,12908,38,6.7
"ssd",2015,12339812,3047,35.29,92.6
"stp",2015,190344,3003,,47.3
"sur",2015,542975,17125,34.8,21.3
"svk",2015,5426258,27204,26.1,6.7
"svn",2015,2067526,28550,24.4,2.7
"swe",2015,9779426,44892,24.9,3
"swz",2015,1286970,6095,51.5,69.6
"sxm",2015,38745,,,
"syc",2015,96471,25684,,13.6
"syr",2015,18502413,4637,35.8,12.9
"tca",2015,34339,20068,,
"tcd",2015,14037472,2191,43.3,138.7
"tgo",2015,7304578,1433,46,78.4
"tha",2015,67959359,14512,39.4,12.3
"tjk",2015,8481855,2582,36.9,44.8
"tkl",2015,1250,,,
"tkm",2015,5373502,15865,46.4,51.4
"tls",2015,1184765,2086,30.4,52.6
"ton",2015,106170,5069,,16.7
"tto",2015,1360088,30113,39,20.4
"tun",2015,11253554,11126,35.8,14
"tur",2015,78665830,19360,40.2,13.5
"tuv",2015,9916,3622,,27.1
"twn",2015,,42948,,
"tza",2015,53470420,2571,37.8,48.4
"uga",2015,39032383,1680,44.6,59.5
"ukr",2015,44823765,8449,24.8,9
"ury",2015,3431555,20438,41.3,10.1
"usa",2015,321773631,53354,40.1,6.5
"uzb",2015,29893488,5598,39.7,39.1
"vct",2015,109462,10435,,18.3
"ven",2015,31108083,15753,44.8,14.9
"vgb",2015,30117,,,
"vir",2015,106291,,,10.332
"vnm",2015,93447601,5623,35.6,21.7
"vut",2015,264652,2912,,27.5
"wlf",2015,13151,,,
"wsm",2015,193228,5558,,17.5
"yem",2015,26832215,3887,45.4,47.5
"zaf",2015,54490406,12509,65,42.1
"zmb",2015,16211767,4034,57.5,67.8
"zwe",2015,15602751,1801,64,79.6
