geo,time,GDP,LEX,POP,world_region,category
dom,2006,5624.15,71.84,9398285,americas,country
dom,2007,5992.59,72.06,9531954,americas,country
dom,2008,6195.69,72.28,9664948,americas,country
dom,2009,6296.02,72.51,9796852,americas,country
dom,2010,6663.74,72.73,9927320,americas,country
dom,2011,6839,72.95,10056181,americas,country
dom,2012,6978.89,73.18,10183339,americas,country
dom,2013,7008,73.4,10308609,americas,country
dom,2014,7119.84,73.62,10431820,americas,country
_ddr,1990,,,16111000,,country
_ddr,1991,,,15910000,,country
_ddr,1992,,,15937526,,country
_ddr,1993,,,15965099,,country
_ddr,1994,,,15992720,,country
_ddr,1995,,,16020389,,country
_ddr,1996,,,16048106,,country
_ddr,1997,,,16075870,,country
_ddr,1998,,,16103683,,country
_ddr,1999,,,16131544,,country
_ddr,2000,,,16159453,,country
_ddr,2001,,,16187410,,country
_ddr,2002,,,16215416,,country
_ddr,2003,,,16243470,,country
_ddr,2004,,,16271572,,country
_ddr,2005,,,16299724,,country
_ddr,2006,,,16327924,,country
_ddr,2007,,,16356172,,country
_ddr,2008,,,16384470,,country
_ddr,2009,,,,,country
_ddr,2010,,,,,country
_ddr,2011,,,,,country
_ddr,2012,,,,,country
_ddr,2013,,,,,country
_ddr,2014,,,,,country
ecu,1990,6842.3,68.83,10260587,americas,country
ecu,1991,7042.35,69.33,10493498,americas,country
ecu,1992,7103.7,69.82,10725281,americas,country
ecu,1993,7107.17,70.29,10953182,americas,country
ecu,1994,7268.52,70.76,11173647,americas,country
ecu,1995,7336.07,71.22,11384506,americas,country
ecu,1996,7331.52,71.68,11584074,americas,country
ecu,1997,7429.45,72.12,11774005,americas,country
ecu,1998,7319,72.55,11959586,americas,country
ecu,1999,6670.58,72.97,12148188,americas,country
ecu,2000,5616.41,73.35,12345023,americas,country
ecu,2001,5812.3,73.69,12552036,americas,country
ecu,2002,5773.04,73.98,12767415,americas,country
ecu,2003,5910.99,74.23,12987992,americas,country
ecu,2004,6311.01,74.44,13208869,americas,country
ecu,2005,6532.99,74.62,13426402,americas,country
ecu,2006,6721.1,74.79,13639708,americas,country
ecu,2007,6767.33,74.97,13849721,americas,country
ecu,2008,7091.73,75.17,14056740,americas,country
ecu,2009,7059.57,75.39,14261566,americas,country
ecu,2010,7182.7,75.64,14464739,americas,country
ecu,2011,7641.52,75.91,14666055,americas,country
ecu,2012,7903.09,76.19,14864987,americas,country
ecu,2013,8132.47,76.47,15061398,americas,country
ecu,2014,8327.25,76.74,15255149,americas,country
egy,1990,3976.21,64.6,56843275,africa,country
egy,1991,3753.33,65,57952386,africa,country
egy,1992,3794.75,65.42,59004372,africa,country
egy,1993,3774.47,65.85,60020423,africa,country
egy,1994,3841.78,66.32,61032081,africa,country
egy,1995,3935.11,66.8,62063810,africa,country
egy,1996,4043.09,67.27,63120498,africa,country
egy,1997,4173.18,67.7,64199588,africa,country
egy,1998,4316.7,68.07,65309201,africa,country
egy,1999,4482.93,68.38,66457136,africa,country
egy,2000,4629.45,68.63,67648419,africa,country
egy,2001,4697.57,68.82,68888032,africa,country
egy,2002,4754.6,68.99,70174632,africa,country
egy,2003,4814.39,69.14,71498433,africa,country
egy,2004,4919.69,69.29,72844998,africa,country
egy,2005,5049,69.46,74203215,africa,country
egy,2006,5296.18,69.64,75568453,africa,country
egy,2007,5494.33,69.83,76941572,africa,country
egy,2008,5762.25,70.04,78323298,africa,country
egy,2009,5898.22,70.25,79716203,africa,country
egy,2010,6059.97,70.47,81121077,africa,country
egy,2011,6037.18,70.7,82536770,africa,country
egy,2012,6013.82,70.93,83958369,africa,country
egy,2013,6014.19,71.15,85378440,africa,country
egy,2014,6088.21,71.37,86787634,africa,country
slv,1990,4167.26,65.9,5332842,americas,country
slv,1991,4213.3,66.82,5413269,americas,country
slv,1992,4444.23,67.57,5498489,americas,country
slv,1993,4645.22,68.15,5584047,americas,country
slv,1994,4836.25,68.59,5663820,americas,country
slv,1995,5042.31,68.89,5733401,americas,country
slv,1996,5037.55,69.09,5791403,americas,country
slv,1997,5154.82,69.24,5839103,americas,country
slv,1998,5248.87,69.38,5878097,americas,country
slv,1999,5325.56,69.53,5911094,americas,country
slv,2000,5341.27,69.71,5940305,americas,country
slv,2001,5332.22,69.91,5966027,americas,country
slv,2002,5351.56,70.12,5988233,americas,country
slv,2003,5350.19,70.33,6008523,americas,country
slv,2004,5349.69,70.54,6028792,americas,country
slv,2005,5403,70.75,6050513,americas,country
slv,2006,5595.86,70.96,6074487,americas,country
slv,2007,5782.15,71.18,6100868,americas,country
slv,2008,5827.17,71.41,6129628,americas,country
slv,2009,5622.91,71.64,6160423,americas,country
slv,2010,5677.27,71.88,6192993,americas,country
slv,2011,5765.7,72.12,6227491,americas,country
slv,2012,5833.63,72.36,6264129,americas,country
slv,2013,5901.51,72.59,6302723,americas,country
slv,2014,5970.81,72.83,6342991,americas,country
gnq,1990,1027.7,46.52,373887,africa,country
gnq,1991,1048.47,46.82,386536,africa,country
gnq,1992,1132.05,47.07,399843,africa,country
gnq,1993,1172.91,47.29,413730,africa,country
gnq,1994,1201.48,47.46,428005,africa,country
gnq,1995,1337.98,47.58,442527,africa,country
gnq,1996,1684.67,47.65,457321,africa,country
gnq,1997,2814.48,47.68,472486,africa,country
gnq,1998,3349.45,47.69,488039,africa,country
gnq,1999,4623.25,47.69,504001,africa,country
gnq,2000,5240.45,47.72,520380,africa,country
gnq,2001,7192.38,47.79,537195,africa,country
gnq,2002,7703.49,47.93,554429,africa,country
gnq,2003,8913.55,48.14,571999,africa,country
gnq,2004,11487.28,48.44,589794,africa,country
gnq,2005,11999,48.82,607739,africa,country
gnq,2006,11798.33,49.28,625777,africa,country
gnq,2007,13607.12,49.79,643936,africa,country
gnq,2008,15059.59,50.34,662327,africa,country
gnq,2009,14122.77,50.91,681115,africa,country
gnq,2010,13383.76,51.48,700401,africa,country
gnq,2011,13603.33,52.03,720213,africa,country
gnq,2012,13499.21,52.56,740471,africa,country
gnq,2013,12864.91,53.06,761050,africa,country
gnq,2014,12422.56,53.53,781773,africa,country
eri,1990,476.62,48.24,3158295,africa,country
eri,1991,526.14,49.03,3180430,africa,country
eri,1992,582.85,49.86,3184019,africa,country
eri,1993,658.7,50.72,3180541,africa,country
eri,1994,794.98,51.59,3186063,africa,country
eri,1995,806.51,52.46,3212503,africa,country
eri,1996,866.1,53.3,3263016,africa,country
eri,1997,913.47,54.09,3335157,africa,country
eri,1998,905.28,54.83,3428264,africa,country
eri,1999,877.6,55.51,3539885,africa,country
eri,2000,741.56,56.13,3667576,africa,country
eri,2001,775.22,56.69,3812473,africa,country
eri,2002,765.35,57.22,3973973,africa,country
eri,2003,713.58,57.73,4145500,africa,country
eri,2004,694.35,58.22,4318343,africa,country
eri,2005,685,58.72,4486155,africa,country
eri,2006,655.24,59.22,4645837,africa,country
eri,2007,642.85,59.72,4798561,africa,country
eri,2008,562.01,60.23,4947521,africa,country
eri,2009,566.13,60.75,5097998,africa,country
eri,2010,561.05,61.27,5253676,africa,country
eri,2011,591.22,61.8,5415280,africa,country
eri,2012,613.71,62.32,5580862,africa,country
eri,2013,615.71,62.85,5748304,africa,country
eri,2014,611,63.36,5914510,africa,country
_eae,1990,,,51193511,,country
_eae,1991,,,53584960,,country
_eae,1992,,,55756999,,country
_eae,1993,,,57190199,,country
_eae,1994,,,58770464,,country
_eae,1995,,,60487061,,country
_eae,1996,,,62209971,,country
_eae,1997,,,63919620,,country
_eae,1998,,,65620416,,country
_eae,1999,,,67372393,,country
_eae,2000,,,69046633,,country
_eae,2001,,,70669297,,country
_eae,2002,,,72361662,,country
_eae,2003,,,74098224,,country
_eae,2004,,,75890979,,country
_eae,2005,,,77722924,,country
_eae,2006,,,79564975,,country
_eae,2007,,,81418472,,country
_eae,2008,,,83282565,,country
_eae,2009,,,,,country
_eae,2010,,,,,country
_eae,2011,,,,,country
_eae,2012,,,,,country
_eae,2013,,,,,country
_eae,2014,,,,,country
est,1990,10389.81,69.9,1567631,europe,country
est,1991,9409.44,69.8,1552370,europe,country
est,1992,8245.73,69.14,1527660,europe,country
est,1993,7733.48,68.19,1497364,europe,country
est,1994,7733.63,66.67,1467016,europe,country
est,1995,8199.11,67.72,1440710,europe,country
est,1996,8680.18,69.94,1419727,europe,country
est,1997,9689.84,70.13,1403188,europe,country
est,1998,10283.78,69.72,1390414,europe,country
est,1999,10356.41,70.5,1379962,europe,country
est,2000,11244.48,70.8,1370749,europe,country
est,2001,12050.17,70.67,1362823,europe,country
est,2002,13011.43,71.23,1356644,europe,country
est,2003,13770.18,71.82,1351955,europe,country
est,2004,15014.21,72.29,1348449,europe,country
est,2005,16654,72.96,1345857,europe,country
est,2006,18374.14,73.13,1344038,europe,country
est,2007,19784.24,73.14,1342873,europe,country
est,2008,18983.77,73.23,1342145,europe,country
est,2009,16318.66,73.91,1341629,europe,country
est,2010,16865.75,74.09,1341140,europe,country
est,2011,18261.74,74.22,1340537,europe,country
est,2012,18858.05,74.33,1339762,europe,country
est,2013,19422.62,74.44,1338832,europe,country
est,2014,20038.13,74.55,1337821,europe,country
eth,1990,524.73,46.94,48333261,africa,country
eth,1991,489.83,47.34,49998845,africa,country
eth,1992,421.35,47.76,51730288,africa,country
eth,1993,462.35,48.21,53502211,africa,country
eth,1994,460.14,48.71,55281054,africa,country
eth,1995,471.41,49.25,57042197,africa,country
eth,1996,512.78,49.82,58774378,africa,country
eth,1997,515.88,50.4,60481739,africa,country
eth,1998,481.46,50.99,62174171,africa,country
eth,1999,496.86,51.6,63868806,africa,country
eth,2000,512.36,52.24,65577897,africa,country
eth,2001,537.41,52.95,67303731,africa,country
eth,2002,530.05,53.74,69040669,africa,country
eth,2003,498.41,54.61,70784012,africa,country
eth,2004,549.6,55.57,72526620,africa,country
eth,2005,591,56.58,74263861,africa,country
eth,2006,644.19,57.63,75993403,africa,country
eth,2007,704.19,58.67,77718436,africa,country
eth,2008,765.94,59.67,79446419,africa,country
eth,2009,824.77,60.61,81187751,africa,country
eth,2010,871.83,61.48,82949541,africa,country
eth,2011,917.48,62.27,84734262,africa,country
eth,2012,958.69,62.98,86538534,africa,country
eth,2013,997.08,63.63,88356373,africa,country
eth,2014,1036.99,64.22,90178951,africa,country
fro,1990,,,47558,europe,country
fro,1991,,,46995,europe,country
fro,1992,,,46050,europe,country
fro,1993,,,44953,europe,country
fro,1994,,,44022,europe,country
fro,1995,,,43483,europe,country
fro,1996,,,43416,europe,country
fro,1997,,,43746,europe,country
fro,1998,,,44358,europe,country
fro,1999,,,45070,europe,country
fro,2000,,,45743,europe,country
fro,2001,,,46358,europe,country
fro,2002,,,46944,europe,country
fro,2003,,,47472,europe,country
fro,2004,,,47915,europe,country
fro,2005,39495.73,,48258,europe,country
fro,2006,,,48475,europe,country
fro,2007,,,48572,europe,country
fro,2008,,,48597,europe,country
fro,2009,,,48625,europe,country
fro,2010,,,48708,europe,country
fro,2011,,,48863,europe,country
fro,2012,,,49075,europe,country
fro,2013,,,49326,europe,country
fro,2014,,,49585,europe,country
flk,1990,,,1993,americas,country
flk,1991,,,2062,americas,country
flk,1992,,,2144,americas,country
flk,1993,,,2239,americas,country
flk,1994,,,2338,americas,country
flk,1995,,,2439,americas,country
flk,1996,,,2541,americas,country
flk,1997,,,2642,americas,country
flk,1998,,,2737,americas,country
flk,1999,,,2818,americas,country
flk,2000,,,2881,americas,country
flk,2001,,,2922,americas,country
flk,2002,,,2942,americas,country
flk,2003,,,2950,americas,country
flk,2004,,,2953,americas,country
flk,2005,26101.58,,2958,americas,country
flk,2006,,,2967,americas,country
flk,2007,,,2979,americas,country
flk,2008,,,2993,americas,country
flk,2009,,,3006,americas,country
flk,2010,,,3017,americas,country
flk,2011,,,3027,americas,country
flk,2012,,,3036,americas,country
flk,2013,,,3045,americas,country
flk,2014,,,3053,americas,country
fji,1990,3280.61,65.51,728390,asia,country
fji,1991,3344.82,65.73,735262,asia,country
fji,1992,3410.28,65.94,744396,asia,country
fji,1993,3451.92,66.16,754981,asia,country
fji,1994,3579.65,66.37,765725,asia,country
fji,1995,3625.41,66.57,775651,asia,country
fji,1996,3760.19,66.77,784713,asia,country
fji,1997,3643.62,66.97,793165,asia,country
fji,1998,3660.5,67.17,800685,asia,country
fji,1999,3952.05,67.36,806927,asia,country
fji,2000,3856.31,67.55,811718,asia,country
fji,2001,3905.92,67.73,814780,asia,country
fji,2002,4004.48,67.91,816336,asia,country
fji,2003,4019.14,68.07,817339,asia,country
fji,2004,4205.95,68.24,819102,asia,country
fji,2005,4209,68.4,822553,asia,country
fji,2006,4249.44,68.56,828046,asia,country
fji,2007,4177.25,68.73,835267,asia,country
fji,2008,4185.99,68.9,843651,asia,country
fji,2009,4099.1,69.07,852323,asia,country
fji,2010,4074.62,69.25,860623,asia,country
fji,2011,4130.11,69.44,868406,asia,country
fji,2012,4195.03,69.62,875822,asia,country
fji,2013,4266.65,69.81,882863,asia,country
fji,2014,4332.07,69.99,889587,asia,country
fin,1990,23180.78,75.04,4986441,europe,country
fin,1991,21581.74,75.45,5009160,europe,country
fin,1992,20647.16,75.7,5034766,europe,country
fin,1993,20294.8,75.94,5061394,europe,country
fin,1994,21005.54,76.64,5086368,europe,country
fin,1995,21650.14,76.66,5107802,europe,country
fin,1996,22402.49,76.94,5125177,europe,country
fin,1997,23723.95,77.13,5139257,europe,country
fin,1998,25004.32,77.34,5151024,europe,country
fin,1999,25915.26,77.53,5161995,europe,country
fin,2000,27171.96,77.76,5173370,europe,country
fin,2001,27825.52,78.23,5185180,europe,country
fin,2002,28204.59,78.37,5197305,europe,country
fin,2003,28650.02,78.63,5210595,europe,country
fin,2004,29651.4,78.96,5226067,europe,country
fin,2005,30469,79.09,5244342,europe,country
fin,2006,31684.2,79.49,5265936,europe,country
fin,2007,33226.46,79.53,5290431,europe,country
fin,2008,33162.4,79.69,5316334,europe,country
fin,2009,30188.47,79.78,5341546,europe,country
fin,2010,31053.39,79.98,5364546,europe,country
fin,2011,31762.31,80.18,5384770,europe,country
fin,2012,31551.95,80.36,5402627,europe,country
fin,2013,31568.11,80.53,5418763,europe,country
fin,2014,31789.09,80.69,5434241,europe,country
fra,1990,24676.73,76.98,56708260,europe,country
fra,1991,24847.92,77.17,56956057,europe,country
fra,1992,25140.91,77.46,57189616,europe,country
fra,1993,24731.22,77.5,57412239,europe,country
fra,1994,25117.84,77.94,57628904,europe,country
fra,1995,25556.85,78.06,57844501,europe,country
fra,1996,25717.19,78.27,58057570,europe,country
fra,1997,26170.74,78.62,58270419,europe,country
fra,1998,26957.91,78.79,58496138,europe,country
fra,1999,27689.45,78.92,58751572,europe,country
fra,2000,28636.15,79.23,59047795,europe,country
fra,2001,28983.72,79.41,59390720,europe,country
fra,2002,29043.35,79.57,59774531,europe,country
fra,2003,29048.87,79.57,60183884,europe,country
fra,2004,29505.88,80.5,60596691,europe,country
fra,2005,29644,80.47,60996506,europe,country
fra,2006,30159.67,80.88,61378065,europe,country
fra,2007,30652.66,81.14,61744596,europe,country
fra,2008,30459.72,81.25,62098413,europe,country
fra,2009,29345.25,81.17,62444770,europe,country
fra,2010,29691.24,81.35,62787427,europe,country
fra,2011,30039.08,81.51,63125894,europe,country
fra,2012,29896.41,81.66,63457777,europe,country
fra,2013,29738.36,81.81,63782963,europe,country
fra,2014,29863.96,81.95,64101308,europe,country
guf,1990,7210.63,71.93,117038,americas,country
guf,1991,7318.93,72.27,121979,americas,country
guf,1992,7428.87,72.6,126405,americas,country
guf,1993,7540.45,72.93,130513,americas,country
guf,1994,7653.71,73.25,134605,americas,country
guf,1995,7768.67,73.55,138916,americas,country
guf,1996,7885.36,73.83,143449,americas,country
guf,1997,8003.8,74.1,148169,americas,country
guf,1998,8124.02,74.34,153227,americas,country
guf,1999,8246.05,74.55,158797,americas,country
guf,2000,8369.9,74.74,164983,americas,country
guf,2001,8495.62,74.91,171889,americas,country
guf,2002,8869.84,75.06,179424,americas,country
guf,2003,8344.72,75.21,187247,americas,country
guf,2004,7910.71,75.35,194882,americas,country
guf,2005,8202.73,75.49,201993,americas,country
guf,2006,,75.65,208451,americas,country
guf,2007,,75.82,214366,americas,country
guf,2008,,76,219931,americas,country
guf,2009,,76.21,225451,americas,country
guf,2010,,76.42,231151,americas,country
guf,2011,,76.65,237080,americas,country
guf,2012,,76.88,243172,americas,country
guf,2013,,77.12,249408,americas,country
guf,2014,,77.35,255738,americas,country
pyf,1990,23649.59,68.7,195383,asia,country
pyf,1991,24294.35,69,199464,asia,country
pyf,1992,24021.2,69.33,203481,asia,country
pyf,1993,23573.73,69.68,207494,asia,country
pyf,1994,23307.75,70.04,211583,asia,country
pyf,1995,22982.73,70.43,215798,asia,country
pyf,1996,22624.67,70.82,220172,asia,country
pyf,1997,22634.06,71.2,224667,asia,country
pyf,1998,23607.7,71.58,229171,asia,country
pyf,1999,24121.44,71.95,233532,asia,country
pyf,2000,24659,72.31,237638,asia,country
pyf,2001,24575.06,72.66,241448,asia,country
pyf,2002,25224.32,73.03,245000,asia,country
pyf,2003,25627.58,73.39,248357,asia,country
pyf,2004,25652.8,73.76,251622,asia,country
pyf,2005,26016.1,74.13,254870,asia,country
pyf,2006,25984.37,74.48,258119,asia,country
pyf,2007,26209.35,74.81,261345,asia,country
pyf,2008,26351.25,75.1,264541,asia,country
pyf,2009,26452.77,75.37,267685,asia,country
pyf,2010,26564.31,75.61,270764,asia,country
pyf,2011,26703.01,75.83,273777,asia,country
pyf,2012,,76.04,276731,asia,country
pyf,2013,,76.25,279632,asia,country
pyf,2014,,76.46,282482,asia,country
gab,1990,13944.56,61.35,929044,africa,country
gab,1991,14364.37,61.46,959631,africa,country
gab,1992,13522.15,61.47,991289,africa,country
gab,1993,13664.83,61.42,1023531,africa,country
gab,1994,13792.02,61.31,1055707,africa,country
gab,1995,14105.83,61.15,1087327,africa,country
gab,1996,14258.11,60.93,1118215,africa,country
gab,1997,14722.84,60.66,1148416,africa,country
gab,1998,14894.74,60.34,1177936,africa,country
gab,1999,13276.44,60.02,1206862,africa,country
gab,2000,12764.05,59.74,1235274,africa,country
gab,2001,12787.08,59.55,1263165,africa,country
gab,2002,12521.71,59.47,1290532,africa,country
gab,2003,12610.07,59.53,1317484,africa,country
gab,2004,12568.45,59.73,1344171,africa,country
gab,2005,12742,60.05,1370729,africa,country
gab,2006,12193.42,60.47,1397192,africa,country
gab,2007,12511.14,60.94,1423637,africa,country
gab,2008,12453.39,61.43,1450310,africa,country
gab,2009,11918.31,61.89,1477514,africa,country
gab,2010,12542.54,62.33,1505463,africa,country
gab,2011,13234.17,62.73,1534262,africa,country
gab,2012,13853.46,63.11,1563873,africa,country
gab,2013,14484.89,63.48,1594205,africa,country
gab,2014,15252.1,63.83,1625091,africa,country
gmb,1990,673.87,52.14,966151,africa,country
gmb,1991,662.69,52.41,1001252,africa,country
gmb,1992,665.62,52.66,1033748,africa,country
gmb,1993,679.37,52.92,1064522,africa,country
gmb,1994,678.67,53.19,1094974,africa,country
gmb,1995,631.15,53.48,1126183,africa,country
gmb,1996,645.86,53.8,1158308,africa,country
gmb,1997,653.73,54.12,1191155,africa,country
gmb,1998,653.63,54.45,1225044,africa,country
gmb,1999,672.49,54.78,1260283,africa,country
gmb,2000,687.14,55.11,1297084,africa,country
gmb,2001,703.96,55.44,1335674,africa,country
gmb,2002,660.58,55.77,1376035,africa,country
gmb,2003,683.54,56.09,1417818,africa,country
gmb,2004,710.93,56.41,1460493,africa,country
gmb,2005,726,56.72,1503678,africa,country
gmb,2006,713.48,57.02,1547259,africa,country
gmb,2007,718.89,57.31,1591357,africa,country
gmb,2008,739.33,57.58,1636107,africa,country
gmb,2009,765.66,57.85,1681734,africa,country
gmb,2010,793.61,58.1,1728394,africa,country
gmb,2011,739.12,58.35,1776103,africa,country
gmb,2012,747.68,58.59,1824777,africa,country
gmb,2013,792.33,58.81,1874360,africa,country
gmb,2014,836.81,59.04,1924758,africa,country
geo,1990,5375.31,70.26,5459999,europe,country
geo,1991,4278.33,70.21,5418521,europe,country
geo,1992,2393.03,70.19,5346229,europe,country
geo,1993,1724.67,70.21,5254049,europe,country
geo,1994,1576.71,70.3,5157814,europe,country
geo,1995,1647.82,70.45,5069269,europe,country
geo,1996,1861.56,70.67,4992336,europe,country
geo,1997,2085.64,70.93,4924569,europe,country
geo,1998,2176.22,71.22,4863694,europe,country
geo,1999,2264.09,71.53,4805140,europe,country
geo,2000,2332.22,71.83,4745765,europe,country
geo,2001,2472.71,72.13,4685331,europe,country
geo,2002,2637.56,72.41,4626034,europe,country
geo,2003,2961.18,72.67,4569880,europe,country
geo,2004,3167.15,72.9,4519607,europe,country
geo,2005,3505,73.11,4477006,europe,country
geo,2006,3764.39,73.29,4442825,europe,country
geo,2007,4235.19,73.45,4415956,europe,country
geo,2008,4345.65,73.59,4394018,europe,country
geo,2009,4178.42,73.74,4373630,europe,country
geo,2010,4388.66,73.88,4352244,europe,country
geo,2011,4668.97,74.02,4329026,europe,country
geo,2012,4943.23,74.16,4304363,europe,country
geo,2013,5212.64,74.3,4278410,europe,country
geo,2014,5511.45,74.44,4251727,europe,country
deu,1990,24996.14,75.39,79098094,europe,country
deu,1991,26127.05,75.61,79651903,europe,country
deu,1992,26505.3,76.07,80282985,europe,country
deu,1993,26119.45,76.15,80926118,europe,country
deu,1994,26720.64,76.47,81495194,europe,country
deu,1995,27145.95,76.66,81929441,europe,country
deu,1996,27336.46,76.9,82200333,europe,country
deu,1997,27788.88,77.35,82326019,europe,country
deu,1998,28291.59,77.7,82350467,europe,country
deu,1999,28842.65,77.94,82341545,europe,country
deu,2000,29726.87,78.21,82349027,europe,country
deu,2001,30061.39,78.58,82384256,europe,country
deu,2002,30035.8,78.67,82432026,europe,country
deu,2003,29952.93,78.75,82484111,europe,country
deu,2004,30260.66,79.34,82524343,europe,country
deu,2005,30496,79.48,82540739,europe,country
deu,2006,31720.47,79.81,82536138,europe,country
deu,2007,32836.51,79.98,82516297,europe,country
deu,2008,33157.24,80.06,82475271,europe,country
deu,2009,31569.16,80.05,82405365,europe,country
deu,2010,32886.85,80.23,82302465,europe,country
deu,2011,33895.82,80.41,82162512,europe,country
deu,2012,34131.87,80.57,81990837,europe,country
deu,2013,34409.9,80.74,81804228,europe,country
deu,2014,34980.38,80.9,81625599,europe,country
gha,1990,893.8,56.75,14793415,africa,country
gha,1991,915.13,57.16,15216133,africa,country
gha,1992,925.06,57.43,15655847,africa,country
gha,1993,942.01,57.58,16105502,africa,country
gha,1994,945.56,57.59,16554855,africa,country
gha,1995,961.41,57.5,16996901,africa,country
gha,1996,984.87,57.34,17429209,africa,country
gha,1997,1005.24,57.17,17855250,africa,country
gha,1998,1030.05,57.03,18281113,africa,country
gha,1999,1052.28,56.96,18715676,africa,country
gha,2000,1067.6,56.99,19165490,africa,country
gha,2001,1088.32,57.15,19632265,africa,country
gha,2002,1111.98,57.43,20114361,africa,country
gha,2003,1143.69,57.79,20610897,africa,country
gha,2004,1181.71,58.23,21119911,africa,country
gha,2005,1225,58.71,21639806,africa,country
gha,2006,1267.56,59.2,22170556,africa,country
gha,2007,1315.81,59.65,22712403,africa,country
gha,2008,1391.18,60.05,23264176,africa,country
gha,2009,1410.65,60.37,23824402,africa,country
gha,2010,1485.65,60.62,24391823,africa,country
gha,2011,1657.07,60.81,24965816,africa,country
gha,2012,1728.47,60.97,25545939,africa,country
gha,2013,1801.57,61.13,26131336,africa,country
gha,2014,1876.89,61.28,26721130,africa,country
gib,1990,,,26830,europe,country
gib,1991,,,26921,europe,country
gib,1992,,,27032,europe,country
gib,1993,,,27145,europe,country
gib,1994,,,27233,europe,country
gib,1995,,,27283,europe,country
gib,1996,,,27279,europe,country
gib,1997,,,27231,europe,country
gib,1998,,,27188,europe,country
gib,1999,,,27214,europe,country
gib,2000,,,27348,europe,country
gib,2001,,,27615,europe,country
gib,2002,,,27989,europe,country
gib,2003,,,28410,europe,country
gib,2004,,,28793,europe,country
gib,2005,40734.18,,29075,europe,country
gib,2006,,,29237,europe,country
gib,2007,,,29296,europe,country
gib,2008,,,29287,europe,country
gib,2009,,,29257,europe,country
gib,2010,,,29244,europe,country
gib,2011,,,29254,europe,country
gib,2012,,,29278,europe,country
gib,2013,,,29309,europe,country
gib,2014,,,29341,europe,country
grc,1990,16851.56,76.58,10160501,europe,country
grc,1991,17193.35,76.9,10247132,europe,country
grc,1992,17213.66,77.18,10351229,europe,country
grc,1993,16868.79,77.42,10464295,europe,country
grc,1994,17153.79,77.61,10574134,europe,country
grc,1995,17492.9,77.76,10671809,europe,country
grc,1996,17894.04,77.88,10754641,europe,country
grc,1997,18531.3,78.02,10824894,europe,country
grc,1998,19146.38,78.17,10884604,europe,country
grc,1999,19803.26,78.34,10937612,europe,country
grc,2000,20675.2,78.53,10986883,europe,country
grc,2001,21585.56,78.73,11032395,europe,country
grc,2002,22416.44,78.93,11073334,europe,country
grc,2003,23532.36,79.12,11111072,europe,country
grc,2004,24587.16,79.28,11147261,europe,country
grc,2005,25520,79.44,11183114,europe,country
grc,2006,26869.65,79.58,11219300,europe,country
grc,2007,27757.23,79.73,11255717,europe,country
grc,2008,27256.46,79.89,11291807,europe,country
grc,2009,26320.44,80.05,11326596,europe,country
grc,2010,24947.1,80.23,11359346,europe,country
grc,2011,23112.03,80.41,11390031,europe,country
grc,2012,21811.33,80.59,11418878,europe,country
grc,2013,20955.09,80.77,11445691,europe,country
grc,2014,21122.32,80.94,11470255,europe,country
grl,1990,28204.28,,55552,europe,country
grl,1991,28095.46,,55705,europe,country
grl,1992,26645.3,,55735,europe,country
grl,1993,25327.46,,55688,europe,country
grl,1994,26855.43,,55631,europe,country
grl,1995,27862.72,,55617,europe,country
grl,1996,28266.21,,55657,europe,country
grl,1997,28628.26,,55742,europe,country
grl,1998,30771.64,,55867,europe,country
grl,1999,31101.4,,56022,europe,country
grl,2000,33204.01,,56196,europe,country
grl,2001,33509.28,,56395,europe,country
grl,2002,33054.21,,56618,europe,country
grl,2003,32787.64,,56844,europe,country
grl,2004,33505.18,,57041,europe,country
grl,2005,33993.59,,57190,europe,country
grl,2006,36172.03,,57280,europe,country
grl,2007,37009.65,,57316,europe,country
grl,2008,37869.89,,57317,europe,country
grl,2009,38413.75,,57304,europe,country
grl,2010,38874.09,,57296,europe,country
grl,2011,39867.87,,57296,europe,country
grl,2012,40887.05,,57300,europe,country
grl,2013,,,57300,europe,country
grl,2014,,,57294,europe,country
grd,1990,5839.91,68.6,96200,americas,country
grd,1991,6057.93,68.76,96368,americas,country
grd,1992,6098.92,68.92,97113,americas,country
grd,1993,5978.42,69.08,98212,americas,country
grd,1994,6130.93,69.24,99313,americas,country
grd,1995,6279.51,69.4,100163,americas,country
grd,1996,6430.85,69.57,100707,americas,country
grd,1997,6690.02,69.74,101039,americas,country
grd,1998,7565.55,69.93,101219,americas,country
grd,1999,8137.77,70.13,101354,americas,country
grd,2000,8655.02,70.34,101522,americas,country
grd,2001,8320.15,70.56,101731,americas,country
grd,2002,8365.58,70.78,101954,americas,country
grd,2003,8862.06,71.01,102195,americas,country
grd,2004,8276.23,71.24,102455,americas,country
grd,2005,9128,71.47,102734,americas,country
grd,2006,8737.77,71.68,103037,americas,country
grd,2007,9243.13,71.88,103368,americas,country
grd,2008,9298.84,72.06,103723,americas,country
grd,2009,8648.41,72.22,104097,americas,country
grd,2010,8585.78,72.37,104487,americas,country
grd,2011,8626.44,72.51,104890,americas,country
grd,2012,8529.68,72.64,105303,americas,country
grd,2013,8545.88,72.76,105719,americas,country
grd,2014,8605.96,72.89,106130,americas,country
glp,1990,3510.82,73.71,386465,americas,country
glp,1991,3723.15,74.08,390937,americas,country
glp,1992,3948.33,74.43,394606,americas,country
glp,1993,4187.13,74.78,397815,americas,country
