"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"gin",2005,9669023,1210,39.9395233333,136.7
"glp",2005,450761,,40,8.821
"gmb",2005,1440542,1552,44.1563327273,97.9
"gnb",2005,1462784,1299,38.74488,146.2
"gnq",2005,625866,36200,40,131.2
"grc",2005,11069662,29768,32.4,5.5
"grd",2005,102951,11892,40,14.2
"grl",2005,56953,21846,40,
"gtm",2005,13183505,6475,55.195,41.4
"guf",2005,203495,,40,13.827
"gum",2005,158401,,40,14.281
"guy",2005,742495,5140,43.24,42.8
"hkg",2005,6842465,40923,53.14,3.464
"hnd",2005,6880181,3952,58.76,30
"hos",2005,798,,40,
"hrv",2005,4378056,19420,39.32527,6.8
"hti",2005,9263409,1562,50.11135,90
"hun",2005,10095964,22029,29.2208,8.3
"idn",2005,226254703,6892,50,41.4
"ind",2005,1144326293,3262,47.3951125139,74.6
"irl",2005,4203700,47775,45.2131483249,5.2
"irn",2005,70122115,14452,41.8,25.7
"irq",2005,27017712,10489,39.3621,40.7
"isl",2005,296745,39108,40,3.1
"isr",2005,6603677,25891,51.3,5.6
"ita",2005,58657355,37130,36.71773,4.4
"jam",2005,2677888,8803,43.24268,19.7
"jey",2005,90812,,40,
"jor",2005,5332982,9293,43.45407,24.1
"jpn",2005,126978754,33916,33.2731950357,3.7
"kaz",2005,15451752,15619,33.66289,32.5
"ken",2005,35349040,2240,51.14705,84.5
"kgz",2005,5115470,2370,39.3,39.3
"khm",2005,13320058,1957,44.3099905882,65.4
"kir",2005,92329,1792,40,64.8
"kna",2005,,21064,40,15.2
"kor",2005,47605863,25541,37.2,5.6
"korea_union",2005,71552848,,,
"kos",2005,2422257,6735,40,
"kwt",2005,2263604,92665,40,11.7
"lao",2005,5745012,2930,41.58851,97.2
"lbn",2005,3986865,12258,38.6341463415,14.1
"lbr",2005,3269786,470,40,124.7
"lby",2005,5801543,26967,40,23.1
"lca",2005,,10158,40,17.1
"lie",2005,34852,,40,
"lso",2005,1925844,1810,54,117.3
"ltu",2005,3343268,18256,41.6515,9.9
"lux",2005,457847,88944,42.2309127273,3.5
"lva",2005,2227559,17192,42.16743,12.5
"mac",2005,468149,64277,40,7.73
"mar",2005,30385479,5363,46.03109,40.4
"mco",2005,33808,52761,40,4.5
"mda",2005,4157707,3318,43,19.5
"mdg",2005,18290394,1393,47.04653,80.6
"mdv",2005,304968,8619,40,22.8
"mex",2005,109747906,14961,46.76,19.5
"mhl",2005,52058,3272,40,40.2
"mkd",2005,2042894,9247,41.8,13.7
"mli",2005,12881384,1483,39.006256,171.8
"mlt",2005,397094,25510,40,6.9
"mmr",2005,49984704,2339,44.27483,70.5
"mne",2005,616389,11090,40,10.4
"mng",2005,2526447,6047,42.6614452941,43.4
"mnp",2005,64372,,40,
"moz",2005,21126676,774,52.47102,133.7
"mrt",2005,3154087,2955,43.7311688235,109.8
"msr",2005,4777,,40,
"mtq",2005,397056,,40,9.313
"mus",2005,1222006,12747,40.9960637,15.7
"mwi",2005,12747846,609,39.40953,116.5
"mys",2005,25796124,17929,48.89753,8.1
"myt",2005,178103,,40,7.637
"nam",2005,2027026,7279,63.9,70.7
"ncl",2005,228683,,40,18.842
"ner",2005,13485436,788,43.89,172.7
"nfk",2005,1830,,40,
"nga",2005,139611303,4130,51.15548,158.1
"ngokar",2005,,,40,
"nic",2005,5379327,3740,45.0897452941,31.7
"niu",2005,1686,,40,27.8
"nld",2005,16331646,43243,32.0505047549,5.4
"nor",2005,4624388,63573,30.5029422,4
"npl",2005,25506847,1708,49.9717586651,60
"nru",2005,10115,6097,40,38.7
"nzl",2005,4134699,31798,37.3960086811,6.6
"omn",2005,2506891,41270,40,12.7
"pak",2005,153356383,3910,40.68571,101.2
"pan",2005,3319301,11156,57.55,22.9
"pcn",2005,50,,40,
"per",2005,27610406,7499,50.55,27.4
"phl",2005,86141373,4804,49.6,35.7
"plw",2005,19907,14644,40,22.9
"png",2005,6086905,1822,50.30525,74.2
"pol",2005,38463514,16900,34.5,7.6
"pri",2005,3761143,37503,55.8,9.322
"prk",2005,23813324,1464,40,32.7
"prt",2005,10480085,26744,48.68859,4.7
"pry",2005,5795493,6007,57.7,28.4
"pyf",2005,254884,,40,9.963
"qat",2005,836924,119134,40,10.4
"reu",2005,791602,,40,7.637
"rou",2005,21407619,13941,33.40205,20.9
"rus",2005,143622566,18118,40.0111151207,16.7
"rwa",2005,9008230,973,52.8266666667,109.6
"sau",2005,,38892,40,19.7
"shn",2005,,,40,
"slv",2005,5947206,6907,46.1764705882,24.8
"smr",2005,,53928,40,4.2
"spm",2005,,,40,
"stp",2005,,2321,40,70.1
"tcd",2005,10067932,1803,39.7764,177
"vct",2005,,9337,40,21.8
"vgb",2005,23169,,40,
"wsm",2005,,5335,40,19.3
