"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"tza",1823,,568,37.6,414.89
"uga",1823,,472,41,510.9
"ukr",1823,,797,44,360.97
"ury",1823,,1892,48.1,405.96
"usa",1823,,2315,65.3,452.681
"uzb",1823,,508,44.4,380.953663074
"vct",1823,,858,,406.490451503
"ven",1823,,693,43.5,414.89
"vnm",1823,,862,40.4,417.44
"vut",1823,,593,,374.646841762
"wsm",1823,,1419,,424.979477212
"yem",1823,,936,58.3,540.44
"zaf",1823,,1649,35.9,398.45
"zmb",1823,,701,40.2,409.79
"zwe",1823,,893,34.6,395.95
