"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"qat",1873,,1489,43.3,433.13
"rou",1873,,1694,45.9,310.63
"rus",1873,,2062,50,425.48
"rwa",1873,,473,57.4,420.04
"sau",1873,,919,46.1,416.16
"sdn",1873,,671,33.8,425.25
"sen",1873,,644,43.2,512.4
"sgp",1873,,1244,42.3,392.21
"slb",1873,,439,49.7,504.87
"sle",1873,,951,48.6,513.91
"slv",1873,,1525,45.1,461.6
"smr",1873,,1819,,
"som",1873,,744,48.8,451.96
"srb",1873,,1981,32.2,374
"ssd",1873,,657,33.78,490.08
"stp",1873,,973,,328.057120812
"sur",1873,,2345,39.7,405.96
"svk",1873,,2055,52.6,363.32
"svn",1873,,2055,43,360.97
"swe",1873,,2391,57.7,197.36
"swz",1873,,634,50.6,413.61
"syc",1873,,1057,,234.089894238
"syr",1873,,1186,55.4,429.16
"tca",1873,,697,,
"tcd",1873,,542,47.9,431.79
"tgo",1873,,884,44.3,426.55
"tha",1873,,1043,36.1,438.46
"tjk",1873,,756,46.1,324.547913706
"tkm",1873,,1360,39.6,479.284486773
"tls",1873,,602,45.4,455.877789258
"ton",1873,,795,,251.196741393
"tto",1873,,1644,43.5,335.73
"tun",1873,,926,46.7,460.21
"tur",1873,,1605,54.5,379.99
"tuv",1873,,863,,
"twn",1873,,1018,,
"tza",1873,,650,37.6,414.89
"uga",1873,,601,41,510.9
"ukr",1873,,1100,46.6,360.97
"ury",1873,,6796,48.5,405.96
"usa",1873,,4323,54.7,325.808
"uzb",1873,,593,43.2,379.89854704
"vct",1873,,1201,,305.790398317
"ven",1873,,930,44.1,414.89
"vnm",1873,,856,40.4,417.44
"vut",1873,,703,,283.017378274
"wsm",1873,,1681,,339.794349589
"yem",1873,,1078,44,540.44
"zaf",1873,,2237,35.9,398.45
"zmb",1873,,791,45.5,409.79
"zwe",1873,,949,34.6,395.95
