"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"srb",1814,,1361,32.5,374
"ssd",1814,,508,33.78,490.08
"stp",1814,,873,,422.986041813
"sur",1814,,1640,33.6,405.96
"svk",1814,,1430,34.9,363.32
"svn",1814,,1412,27.7,360.97
"swe",1814,,1414,67.5,299.37
"swz",1814,,491,58.7,413.61
"syc",1814,,837,,394.649525656
"syr",1814,,1083,57.7,429.16
"tca",1814,,488,,
"tcd",1814,,419,50.6,431.79
"tgo",1814,,684,37.8,426.55
"tha",1814,,933,47.4,438.46
"tjk",1814,,559,47.4,369.805448394
"tkm",1814,,959,41.4,494.29075964
"tls",1814,,536,33.3,447.42307583
"ton",1814,,664,,399.097400378
"tto",1814,,1233,44.6,405.96
"tun",1814,,717,57.7,460.21
"tur",1814,,1224,57.7,379.99
"tuv",1814,,720,,
"twn",1814,,998,,
"tza",1814,,563,37.6,414.89
"uga",1814,,465,41,510.9
"ukr",1814,,776,45.6,360.97
"ury",1814,,1762,48.1,405.96
"usa",1814,,2358,66.6,458.804
"uzb",1814,,503,44.4,381.143894937
"vct",1814,,840,,427.861411068
"ven",1814,,683,43.5,414.89
"vnm",1814,,863,40.4,417.44
"vut",1814,,587,,394.04669647
"wsm",1814,,1403,,442.440916082
"yem",1814,,912,57.7,540.44
"zaf",1814,,1483,35.9,398.45
"zmb",1814,,686,39.9,409.79
"zwe",1814,,884,34.6,395.95
