"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"egy",1830,4662153,831,59.5096774156,404.69
"eri",1830,234703,547,40,441.12
"eri_a_eth",1830,,,40,
"est",1830,366799,1024,48.87745,362.15
"eth",1830,3407854,526,47.51967,447.88
"fin",1830,1327905,1360,50.58427,362.15
"fji",1830,137074,814,40,498.88
"flk",1830,100,,40,
"fra",1830,33174810,1799,57.4432666667,282.91
"fro",1830,14457,,40,
"fsm",1830,17289,528,40,369.582737263
"gab",1830,172241,392,45.85316,435.79
"gbg",1830,,,40,
"gbm",1830,25150,,40,
"geo",1830,1176832,571,29.74723,372.64926289
"gha",1830,1920723,713,53.2690233333,471.38
"gib",1830,10450,,40,
"gin",1830,1076128,461,32.73783,446.51
"glp",1830,86973,,40,
"gmb",1830,111354,828,40,460.21
"gnb",1830,233367,786,49.84899,417.44
"gnq",1830,83105,370,40,446.51
"grc",1830,2537857,1541,49.93078,360.97
"grd",1830,30530,1003,40,378.842139241
"grl",1830,10260,439,40,
"gtm",1830,671855,932,35.30002,503.36
"guf",1830,10656,,40,
"gum",1830,17423,,40,
"guy",1830,178030,1302,38.23119,429.16
"hkg",1830,23754,1033,48.7,
"hnd",1830,188905,769,40,393.46
"hos",1830,905,,40,
"hrv",1830,1342619,1465,27.71461,366.84
"hti",1830,789634,703,40,486.081757147
"hun",1830,4464317,1354,42.6436966667,368.01
"idn",1830,18460171,1012,48.4528266667,443.79
"ind",1830,182214537,1052,34.77637,509.39
"irl",1830,5537192,1673,39.5989266667,348.22
"irn",1830,6898130,999,59.5096774156,506.38
"irq",1830,1177768,1013,59.5096774156,427.86
"isl",1830,65604,1036,40,406.344145171
"isr",1830,209954,883,44.86531,447.708779206
"ita",1830,21529667,2471,52.7541733333,453.33
"jam",1830,400332,1080,39.10361,389.77
"jey",1830,,,40,
"jor",1830,226087,1020,40,421.34
"jpn",1830,31330455,1094,50.6935666667,363.32
"kaz",1830,2240213,1245,43.31751,497.41
"ken",1830,2574000,938,46.31273,507.88
"kgz",1830,581987,556,45.95004,380.539543609
"khm",1830,2137966,920,40,379.99
"kir",1830,18407,566,40,406.011156729
"kna",1830,,1249,40,
"kor",1830,9444785,559,32.12819,503.36
"kos",1830,,,40,
"kwt",1830,81280,1228,40,500.35
"lao",1830,517587,888,38.40764,418.74
"lbn",1830,357145,1177,59.5096774156,447.88
"lbr",1830,340777,821,40,429.16
"lby",1830,565776,1190,40,404.69
"lca",1830,,906,40,381.516664996
"lie",1830,6205,,40,
"lso",1830,298233,400,40,407.24
"ltu",1830,854817,1387,48.87745,458.81
"lux",1830,135676,1640,40,357.45
"lva",1830,648400,820,48.87745,404.69
"mac",1830,27437,1030,40,
"mar",1830,2880355,730,59.5096774156,403.44
"mco",1830,8383,2247,40,
"mda",1830,782030,658,47.82681,375.288017495
"mdg",1830,1803292,603,41.00953,437.13
"mdv",1830,44948,844,40,437.643939134
"mex",1830,6930661,1353,37.2810296569,487.15
"mhl",1830,6203,549,40,
"mkd",1830,428506,751,32.52048,392.266888249
"mli",1830,1540940,606,47.15742,494.48
"mlt",1830,143183,859,40,306.108596878
"mmr",1830,3643584,844,30.4921,433.13
"mne",1830,138454,1151,40,375.2
"mng",1830,628530,604,40,420.04
"mnp",1830,3557,,40,
"moz",1830,2288209,397,45.92712,439.79
"mrt",1830,399076,555,40,417.44
"msr",1830,5782,,40,
"mtq",1830,90652,,40,
"mus",1830,119544,989,40,427.86
"mwi",1830,737000,351,45.71369,439.79
"mys",1830,354816,1021,25.26073,435.79
"myt",1830,8618,,40,
"nam",1830,229000,629,52.60693,412.34
"ncl",1830,31296,,40,
"ner",1830,1312557,470,43.34556,433.13
"nfk",1830,,,40,
"nga",1830,12633330,923,52.2989471429,438.46
"ngokar",1830,,,40,
"nic",1830,258484,1085,40,509.39
"niu",1830,4511,,40,
"nld",1830,2619333,3867,53.7182066667,323.5
"nor",1830,1115667,1403,42.3190783333,261.413757091
"npl",1830,4033123,657,40.99217,407.24
"nru",1830,1903,583,40,
"nzl",1830,91723,661,38.15322644,390.99
"omn",1830,327296,957,40,413.61
"pak",1830,14110059,1020,28.68893,501.85
"pan",1830,94879,951,40,405.96
"pcn",1830,,,40,
"per",1830,1519450,1240,53.2939033333,371.61
"phl",1830,2254767,979,32.54966,431.79
"plw",1830,4076,870,40,
"png",1830,804416,567,25.7537,423.95
"pol",1830,11232857,1360,35.0729127119,369.21
"pri",1830,317110,1456,35.18422,
"prk",1830,4377749,561,40,500.35
"prt",1830,3490333,1692,47.8654733333,372.81
"pry",1830,195875,949,40,374
"pyf",1830,64933,,40,
"qat",1830,14092,1228,40,433.13
"reu",1830,100142,,40,
"rou",1830,6893384,938,47.82681,371.61
"rus",1830,34134430,1562,56.5668533333,418.74
"rwa",1830,988207,448,59.01018,420.04
"sau",1830,,868,40,416.16
"shn",1830,,,40,
"slv",1830,283227,1063,40,461.6
"smr",1830,,1479,40,
"spm",1830,,,40,
"stp",1830,,899,40,394.814785101
"tcd",1830,1432000,440,40,431.79
"vct",1830,,899,40,390.609352821
"vgb",1830,6700,,40,
"wsm",1830,,1453,40,411.876207543
