"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"ita",1924,,5363,50.8,189.97
"jam",1924,,1376,41.4,259.746889241
"jor",1924,,2022,42.4,399.330610087
"jpn",1924,,2648,51.9,253.949046789
"kaz",1924,,1845,37.8,348.33
"ken",1924,,1432,55.9,496.889744856
"kgz",1924,,1411,41.6,304.669905552
"khm",1924,,1058,45.8,360.82
"kir",1924,,834,,287.826956642
"kna",1924,,2493,,
"kor",1924,,809,32.1,435.251566265
"kwt",1924,,2302,40.9,476.094893686
"lao",1924,,1105,41.6,397.61
"lbn",1924,,3067,47.1,425.183455165
"lbr",1924,,1033,45.6,397.945989796
"lby",1924,,3769,40,383.746185932
"lca",1924,,1242,,212.994641177
"lka",1924,,1771,46,358.99136377
"lso",1924,,421,51.5,380.656316132
"ltu",1924,,3449,41,209.95
"lux",1924,,6716,37.1,155.08
"lva",1924,,2033,41,179.63
"mac",1924,,1833,,
"mar",1924,,1112,37.3,381.927800531
"mco",1924,,7102,,
"mda",1924,,880,28.9,239.823107183
"mdg",1924,,1122,44.2,415.07
"mdv",1924,,843,,378.712201446
"mex",1924,,3046,54,386.421867879
"mhl",1924,,745,,
"mkd",1924,,1867,43.3,309.773914432
"mli",1924,,628,47.2,455.609192806
"mlt",1924,,2033,,85.7166125603
"mmr",1924,,1416,33.4,411.27
"mne",1924,,2878,40.9,320.94
"mng",1924,,723,47.6,398.85
"moz",1924,,422,39.5,417.719356913
"mrt",1924,,900,48.7,378.263341214
"mus",1924,,1705,43,224.016929889
"mwi",1924,,356,40.6,416.380933085
"mys",1924,,1844,41,413.738898625
"nam",1924,,2564,44.1,391.53
"ner",1924,,762,46.6,411.27
"nga",1924,,1653,43.8,416.34
"nic",1924,,2941,50.6,477.256174141
"nld",1924,,8455,43.1,83.011457394
"nor",1924,,5466,45.7,65.110869697
"npl",1924,,881,41,385.352322384
"nru",1924,,1408,,
"nzl",1924,,8638,39.4,49.7819333932
"omn",1924,,1900,42.5,406.870364079
"pak",1924,,1356,43.4,542.316338099
"pan",1924,,2745,41.7,365.912221277
"per",1924,,3656,56.4,351.934727744
"phl",1924,,2260,48.2,406.682362217
"plw",1924,,2120,,
"png",1924,,806,45.8,402.482452055
"pol",1924,,3502,26.7,260.301309253
"pri",1924,,2904,,
"prk",1924,,843,48.2,417.6
"prt",1924,,2592,49.2,231.47
"pry",1924,,3064,41.7,355.447434637
"pse",1924,,1290,44.8,412.398789294
"qat",1924,,2512,43.3,411.27
"rou",1924,,2971,28.9,326.868690352
"rus",1924,,2315,31.6,236.388829387
"rwa",1924,,505,45.3,401.020385098
"sau",1924,,1052,44.1,395.16
"sdn",1924,,1021,42.9,404.35
"sen",1924,,988,42.4,494.120064236
"sgp",1924,,3650,41.7,364.584936755
"slb",1924,,608,48.3,479.277953157
"sle",1924,,1153,45.9,487.863202489
"slv",1924,,2450,41.6,438.073841595
"smr",1924,,3556,,
"som",1924,,832,44.2,429.16
"srb",1924,,3624,41.9,164.750413915
"ssd",1924,,1011,42.9,434.655822163
"stp",1924,,1080,,263.353573607
"sur",1924,,3637,36.9,385.48
"svk",1924,,4024,46.5,245.98
"svn",1924,,3807,41.7,303.03
"swe",1924,,5749,52.3,83.1311239669
"swz",1924,,910,46.1,391.094803549
"syc",1924,,1855,,149.086586559
"syr",1924,,1686,45.2,409.817100076
"tca",1924,,1138,,
"tcd",1924,,789,44.4,410.01
"tgo",1924,,1069,41.5,405.117452498
"tha",1924,,1276,45.8,415.993874109
"tjk",1924,,809,47.4,289.915693985
"tkm",1924,,1529,42.9,329.160918311
"tls",1924,,664,48.6,436.660565681
"ton",1924,,1038,,168.365093391
"tto",1924,,2622,44,194.393956435
"tun",1924,,1291,37.3,434.163046667
"tur",1924,,1557,55.4,357.700334178
"tuv",1924,,1098,,
"twn",1924,,1947,,
"tza",1924,,763,41.7,394.096324286
"uga",1924,,750,44.3,492.495614029
"ukr",1924,,1234,42.1,270.83
"ury",1924,,7915,55.5,164.010356537
"usa",1924,,10249,53.4,137.094920919
"uzb",1924,,648,43.3,307.33816022
"vct",1924,,1740,,228.730885222
"ven",1924,,2468,43.8,326.979457329
"vnm",1924,,1117,43.6,396.38
"vut",1924,,923,,212.918216457
"wsm",1924,,2199,,270.471376617
"yem",1924,,1248,44,517.107335121
"zaf",1924,,4878,62.8,378.35
"zmb",1924,,1229,43.1,390.908884215
"zwe",1924,,1009,41.7,376.037250554
