"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"sdn",1907,,791,33.8,420.37
"sen",1907,,759,41.5,506.53
"sgp",1907,,2579,42.2,387.71
"slb",1907,,494,49.6,499.08
"sle",1907,,1120,45.9,508.02
"slv",1907,,2028,42.5,456.31
"smr",1907,,2547,,
"som",1907,,768,39.5,446.78
"srb",1907,,3182,35.3,236.99
"ssd",1907,,774,33.78,472.395567541
"stp",1907,,1037,,283.362668434
"sur",1907,,2949,39.2,401.31
"svk",1907,,3258,43.1,318.7
"svn",1907,,3301,38.8,356.83
"swe",1907,,4298,57.4,112.23
"swz",1907,,747,47.2,408.87
"syc",1907,,1209,,173.247786569
"syr",1907,,1623,44.3,424.23
"tca",1907,,877,,
"tcd",1907,,638,45.6,426.84
"tgo",1907,,1042,44,421.66
"tha",1907,,1370,40.8,433.43
"tjk",1907,,1027,43.4,301.028368137
"tkm",1907,,1899,38.1,425.263000293
"tls",1907,,644,48.7,452.927138695
"ton",1907,,892,,192.373875484
"tto",1907,,1977,43.6,331.88
"tun",1907,,1089,36.4,454.93
"tur",1907,,2095,43.9,375.63
"tuv",1907,,968,,
"twn",1907,,1203,,
"tza",1907,,712,38.3,410.13
"uga",1907,,708,41,505.04
"ukr",1907,,1537,42.8,356.83
"ury",1907,,7241,53.2,401.31
"usa",1907,,8452,51,217.67
"uzb",1907,,747,39.5,356.745622221
"vct",1907,,1510,,251.975213616
"ven",1907,,1195,44,410.13
"vnm",1907,,1147,40.4,412.65
"vut",1907,,789,,233.874570202
"wsm",1907,,1886,,291.845448902
"yem",1907,,1187,43.1,534.24
"zaf",1907,,5921,43.2,393.88
"zmb",1907,,859,45.2,405.09
"zwe",1907,,989,38.2,391.41
