"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"lva",1906,,1574,39.2,237.42
"mac",1906,,1332,,
"mar",1906,,833,36.4,399.54
"mco",1906,,5433,,
"mda",1906,,1166,32,304.357557774
"mdg",1906,,870,41,432.9
"mdv",1906,,838,,389.515718282
"mex",1906,,2532,50.5,468.23
"mhl",1906,,575,,
"mkd",1906,,1592,36.2,362.422311255
"mli",1906,,622,47.2,489.7
"mlt",1906,,1723,,109.376075058
"mmr",1906,,959,33.2,428.94
"mne",1906,,2439,41.8,371.57
"mng",1906,,686,48.1,415.98
"moz",1906,,415,37.6,435.54
"mrt",1906,,801,48.2,408.676359338
"mus",1906,,1428,43.9,281.07
"mwi",1906,,355,38.2,435.54
"mys",1906,,1315,41,431.58
"nam",1906,,1955,41.7,408.35
"ner",1906,,678,43.3,428.94
"nga",1906,,1304,40.2,434.22
"nic",1906,,2432,46.3,504.46
"nld",1906,,6539,46.2,185.36
"nor",1906,,3856,44.7,101.32
"npl",1906,,858,41,403.3
"nru",1906,,841,,
"nzl",1906,,8625,38.2,84.24
"omn",1906,,1510,43.7,411.397716226
"pak",1906,,1272,44.9,497
"pan",1906,,2239,42.4,402.04
"per",1906,,2440,39.7,368.01
"phl",1906,,1209,43.9,427.62
"plw",1906,,1126,,
"png",1906,,733,40.6,419.85
"pol",1906,,2738,27.4,295.86
"pri",1906,,2198,,
"prk",1906,,535,49.1,518.09
"prt",1906,,2282,44.7,266.110106428
"pry",1906,,2456,42.2,370.39
"pse",1906,,1356,44.8,428.68098086
"qat",1906,,2401,43.1,428.94
"rou",1906,,2725,32,430.988794438
"rus",1906,,2997,50,402.88
"rwa",1906,,493,40.1,415.98
"sau",1906,,997,45.3,412.14
"sdn",1906,,787,33.8,421.14
"sen",1906,,755,41.5,507.45
"sgp",1906,,2828,42.2,388.42
"slb",1906,,493,49.6,499.99
"sle",1906,,1115,45.9,508.94
"slv",1906,,2011,42.5,457.14
"smr",1906,,2498,,
"som",1906,,768,39.4,447.59
"srb",1906,,3132,35,229.61
"ssd",1906,,770,33.78,474.735428732
"stp",1906,,1035,,284.585928855
"sur",1906,,2929,39.3,402.04
"svk",1906,,3212,43,322.57
"svn",1906,,3249,39,357.48
"swe",1906,,4029,57.5,117.82
"swz",1906,,744,47.3,409.61
"syc",1906,,1205,,174.78825745
"syr",1906,,1609,43.7,425.01
"tca",1906,,871,,
"tcd",1906,,635,45.6,427.62
"tgo",1906,,1037,44.1,422.43
"tha",1906,,1366,40.4,434.22
"tjk",1906,,1070,43.1,301.695163324
"tkm",1906,,1976,37.5,431.719511843
"tls",1906,,642,48.7,453.902650199
"ton",1906,,889,,193.88935853
"tto",1906,,1966,43.6,332.48
"tun",1906,,1084,36.4,455.75
"tur",1906,,2079,43.2,376.32
"tuv",1906,,965,,
"twn",1906,,1087,,
"tza",1906,,710,38.3,410.87
"uga",1906,,704,41,505.96
"ukr",1906,,1599,42.5,357.48
"ury",1906,,6651,53,402.04
"usa",1906,,8474,51,218.96
"uzb",1906,,779,39.3,359.887709268
"vct",1906,,1500,,253.413853
"ven",1906,,1205,44,410.87
"vnm",1906,,1137,40.4,413.4
"vut",1906,,786,,235.190178564
"wsm",1906,,1880,,293.154092438
"yem",1906,,1184,42.9,535.21
"zaf",1906,,5963,42.8,394.59
"zmb",1906,,857,45.3,405.82
"zwe",1906,,987,38,392.12
