geo,time,age,pop
"swe",1988,75,70370
"swe",1988,76,66940
"swe",1988,77,62910
"swe",1988,78,58880
"swe",1988,79,54810
"swe",1988,80,49910
"swe",1988,81,45700
"swe",1988,82,41390
"swe",1988,83,37040
"swe",1988,84,32720
"swe",1988,85,28450
"swe",1988,86,24250
"swe",1988,87,20360
"swe",1988,88,16910
"swe",1988,89,13840
"swe",1988,90,10930
"swe",1988,91,8200
"swe",1988,92,5950
"swe",1988,93,4330
"swe",1988,94,3180
"swe",1988,95,2210
"swe",1988,96,1450
"swe",1988,97,890
"swe",1988,98,470
"swe",1988,99,190
"swe",1988,100,0
"swe",1988,101,0
"swe",1988,102,0
"swe",1988,103,0
"swe",1988,104,0
"swe",1988,105,0
"swe",1988,106,0
"swe",1988,107,0
"swe",1988,108,0
"swe",1988,109,0
"swe",1988,110,0
"swe",1988,111,0
"swe",1988,112,0
"swe",1988,113,0
"swe",1988,114,0
"swe",1988,115,0
"swe",1988,116,0
"swe",1988,117,0
"swe",1988,118,0
"swe",1988,119,0
"swe",1988,120,0
"swe",1988,121,0
"swe",1988,122,0
"swe",1988,123,0
"swe",1988,124,0
"swe",1988,125,0
"swe",1988,126,0
"swe",1988,127,0
"swe",1988,128,0
"swe",1988,129,0
"swe",1988,130,0
"swe",1989,0,117210
"swe",1989,1,111000
"swe",1989,2,105910
"swe",1989,3,101870
"swe",1989,4,99440
"swe",1989,5,97230
"swe",1989,6,95800
"swe",1989,7,95100
"swe",1989,8,95070
"swe",1989,9,95590
"swe",1989,10,96500
"swe",1989,11,98160
"swe",1989,12,100670
"swe",1989,13,103730
"swe",1989,14,106910
"swe",1989,15,110290
"swe",1989,16,113240
"swe",1989,17,115390
"swe",1989,18,116950
"swe",1989,19,118510
"swe",1989,20,120010
"swe",1989,21,121010
"swe",1989,22,121370
"swe",1989,23,121240
"swe",1989,24,121010
"swe",1989,25,120710
"swe",1989,26,120050
"swe",1989,27,118950
"swe",1989,28,117620
"swe",1989,29,116360
"swe",1989,30,115170
"swe",1989,31,114330
"swe",1989,32,114020
"swe",1989,33,114200
"swe",1989,34,114280
"swe",1989,35,113990
"swe",1989,36,115270
"swe",1989,37,118890
"swe",1989,38,123800
"swe",1989,39,128259
"swe",1989,40,132770
"swe",1989,41,135130
"swe",1989,42,134130
"swe",1989,43,130780
"swe",1989,44,127560
"swe",1989,45,124270
"swe",1989,46,119950
"swe",1989,47,114480
"swe",1989,48,108360
"swe",1989,49,102150
"swe",1989,50,95680
"swe",1989,51,90580
"swe",1989,52,87710
"swe",1989,53,86390
"swe",1989,54,85070
"swe",1989,55,83980
"swe",1989,56,83390
"swe",1989,57,83270
"swe",1989,58,83540
"swe",1989,59,84000
"swe",1989,60,84490
"swe",1989,61,85500
"swe",1989,62,87200
"swe",1989,63,89190
"swe",1989,64,91070
"swe",1989,65,93090
"swe",1989,66,93610
"swe",1989,67,91820
"swe",1989,68,88490
"swe",1989,69,85160
"swe",1989,70,81440
"swe",1989,71,78220
"swe",1989,72,76070
"swe",1989,73,74490
"swe",1989,74,72490
"swe",1989,75,70330
"swe",1989,76,67570
"swe",1989,77,63940
"swe",1989,78,59710
"swe",1989,79,55500
"swe",1989,80,51180
"swe",1989,81,46860
"swe",1989,82,42440
"swe",1989,83,37980
"swe",1989,84,33550
"swe",1989,85,29170
"swe",1989,86,24870
"swe",1989,87,20880
"swe",1989,88,17340
"swe",1989,89,14190
"swe",1989,90,11210
"swe",1989,91,8410
"swe",1989,92,6110
"swe",1989,93,4440
"swe",1989,94,3260
"swe",1989,95,2270
"swe",1989,96,1490
"swe",1989,97,910
"swe",1989,98,490
"swe",1989,99,200
"swe",1989,100,0
"swe",1989,101,0
"swe",1989,102,0
"swe",1989,103,0
"swe",1989,104,0
"swe",1989,105,0
"swe",1989,106,0
"swe",1989,107,0
"swe",1989,108,0
"swe",1989,109,0
"swe",1989,110,0
"swe",1989,111,0
"swe",1989,112,0
"swe",1989,113,0
"swe",1989,114,0
"swe",1989,115,0
"swe",1989,116,0
"swe",1989,117,0
"swe",1989,118,0
"swe",1989,119,0
"swe",1989,120,0
"swe",1989,121,0
"swe",1989,122,0
"swe",1989,123,0
"swe",1989,124,0
"swe",1989,125,0
"swe",1989,126,0
"swe",1989,127,0
"swe",1989,128,0
"swe",1989,129,0
"swe",1989,130,0
"swe",1990,0,120440
"swe",1990,1,114690
"swe",1990,2,109770
"swe",1990,3,105650
"swe",1990,4,102300
"swe",1990,5,99670
"swe",1990,6,97740
"swe",1990,7,96470
"swe",1990,8,95830
"swe",1990,9,95780
"swe",1990,10,96200
"swe",1990,11,96940
"swe",1990,12,98470
"swe",1990,13,100950
"swe",1990,14,104060
"swe",1990,15,107260
"swe",1990,16,110620
"swe",1990,17,113600
"swe",1990,18,115840
"swe",1990,19,117540
"swe",1990,20,119230
"swe",1990,21,120850
"swe",1990,22,121960
"swe",1990,23,122390
"swe",1990,24,122300
"swe",1990,25,122110
"swe",1990,26,121850
"swe",1990,27,121190
"swe",1990,28,120030
"swe",1990,29,118590
"swe",1990,30,117220
"swe",1990,31,115920
"swe",1990,32,114970
"swe",1990,33,114580
"swe",1990,34,114690
"swe",1990,35,114700
"swe",1990,36,114340
"swe",1990,37,115550
"swe",1990,38,119120
"swe",1990,39,123970
"swe",1990,40,128389
"swe",1990,41,132860
"swe",1990,42,135180
"swe",1990,43,134150
"swe",1990,44,130759
"swe",1990,45,127510
"swe",1990,46,124190
"swe",1990,47,119860
"swe",1990,48,114370
"swe",1990,49,108220
"swe",1990,50,101990
"swe",1990,51,95500
"swe",1990,52,90380
"swe",1990,53,87480
"swe",1990,54,86140
"swe",1990,55,84780
"swe",1990,56,83650
"swe",1990,57,83030
"swe",1990,58,82860
"swe",1990,59,83070
"swe",1990,60,83470
"swe",1990,61,83900
"swe",1990,62,84830
"swe",1990,63,86420
"swe",1990,64,88290
"swe",1990,65,90030
"swe",1990,66,91910
"swe",1990,67,92300
"swe",1990,68,90400
"swe",1990,69,86980
"swe",1990,70,83540
"swe",1990,71,79720
"swe",1990,72,76370
"swe",1990,73,74040
"swe",1990,74,72260
"swe",1990,75,70070
"swe",1990,76,67720
"swe",1990,77,64780
"swe",1990,78,60940
"swe",1990,79,56510
"swe",1990,80,52120
"swe",1990,81,47720
"swe",1990,82,43220
"swe",1990,83,38680
"swe",1990,84,34160
"swe",1990,85,29700
"swe",1990,86,25320
"swe",1990,87,21260
"swe",1990,88,17660
"swe",1990,89,14450
"swe",1990,90,11420
"swe",1990,91,8560
"swe",1990,92,6220
"swe",1990,93,4520
"swe",1990,94,3320
"swe",1990,95,2310
"swe",1990,96,1520
"swe",1990,97,930
"swe",1990,98,500
"swe",1990,99,200
"swe",1990,100,0
"swe",1990,101,0
"swe",1990,102,0
"swe",1990,103,0
"swe",1990,104,0
"swe",1990,105,0
"swe",1990,106,0
"swe",1990,107,0
"swe",1990,108,0
"swe",1990,109,0
"swe",1990,110,0
"swe",1990,111,0
"swe",1990,112,0
"swe",1990,113,0
"swe",1990,114,0
"swe",1990,115,0
"swe",1990,116,0
"swe",1990,117,0
"swe",1990,118,0
"swe",1990,119,0
"swe",1990,120,0
"swe",1990,121,0
"swe",1990,122,0
"swe",1990,123,0
"swe",1990,124,0
"swe",1990,125,0
"swe",1990,126,0
"swe",1990,127,0
"swe",1990,128,0
"swe",1990,129,0
"swe",1990,130,0
"swe",1991,0,122600
"swe",1991,1,120190
"swe",1991,2,115160
"swe",1991,3,110690
"swe",1991,4,106790
"swe",1991,5,103460
"swe",1991,6,100690
"swe",1991,7,98420
"swe",1991,8,96910
"swe",1991,9,96240
"swe",1991,10,96300
"swe",1991,11,96730
"swe",1991,12,97450
"swe",1991,13,98970
"swe",1991,14,101480
"swe",1991,15,104640
"swe",1991,16,107890
"swe",1991,17,111300
"swe",1991,18,114330
"swe",1991,19,116630
"swe",1991,20,118360
"swe",1991,21,120100
"swe",1991,22,121770
"swe",1991,23,122890
"swe",1991,24,123300
"swe",1991,25,123170
"swe",1991,26,122940
"swe",1991,27,122630
"swe",1991,28,121910
"swe",1991,29,120700
"swe",1991,30,119210
"swe",1991,31,117790
"swe",1991,32,116420
"swe",1991,33,115410
"swe",1991,34,114960
"swe",1991,35,115010
"swe",1991,36,114970
"swe",1991,37,114550
"swe",1991,38,115700
"swe",1991,39,119210
"swe",1991,40,124000
"swe",1991,41,128360
"swe",1991,42,132780
"swe",1991,43,135050
"swe",1991,44,133980
"swe",1991,45,130560
"swe",1991,46,127280
"swe",1991,47,123930
"swe",1991,48,119560
"swe",1991,49,114060
"swe",1991,50,107910
"swe",1991,51,101680
"swe",1991,52,95180
"swe",1991,53,90050
"swe",1991,54,87120
"swe",1991,55,85740
"swe",1991,56,84340
"swe",1991,57,83170
"swe",1991,58,82490
"swe",1991,59,82250
"swe",1991,60,82390
"swe",1991,61,82710
"swe",1991,62,83050
"swe",1991,63,83860
"swe",1991,64,85300
"swe",1991,65,87000
"swe",1991,66,88570
"swe",1991,67,90270
"swe",1991,68,90480
"swe",1991,69,88440
"swe",1991,70,84890
"swe",1991,71,81330
"swe",1991,72,77390
"swe",1991,73,73890
"swe",1991,74,71350
"swe",1991,75,69330
"swe",1991,76,66910
"swe",1991,77,64360
"swe",1991,78,61250
"swe",1991,79,57330
"swe",1991,80,52860
"swe",1991,81,48450
"swe",1991,82,44040
"swe",1991,83,39600
"swe",1991,84,35180
"swe",1991,85,30840
"swe",1991,86,26570
"swe",1991,87,22390
"swe",1991,88,18580
"swe",1991,89,15300
"swe",1991,90,12450
"swe",1991,91,9770
"swe",1991,92,7280
"swe",1991,93,5250
"swe",1991,94,3780
"swe",1991,95,2740
"swe",1991,96,1610
"swe",1991,97,990
"swe",1991,98,530
"swe",1991,99,220
"swe",1991,100,0
"swe",1991,101,0
"swe",1991,102,0
"swe",1991,103,0
"swe",1991,104,0
"swe",1991,105,0
"swe",1991,106,0
"swe",1991,107,0
"swe",1991,108,0
"swe",1991,109,0
"swe",1991,110,0
"swe",1991,111,0
"swe",1991,112,0
"swe",1991,113,0
"swe",1991,114,0
"swe",1991,115,0
"swe",1991,116,0
"swe",1991,117,0
"swe",1991,118,0
"swe",1991,119,0
"swe",1991,120,0
"swe",1991,121,0
"swe",1991,122,0
"swe",1991,123,0
"swe",1991,124,0
"swe",1991,125,0
"swe",1991,126,0
"swe",1991,127,0
"swe",1991,128,0
"swe",1991,129,0
"swe",1991,130,0
"swe",1992,0,123830
"swe",1992,1,120520
"swe",1992,2,119990
"swe",1992,3,115690
"swe",1992,4,111670
"swe",1992,5,107980
"swe",1992,6,104680
"swe",1992,7,101750
"swe",1992,8,99160
"swe",1992,9,97400
"swe",1992,10,96700
"swe",1992,11,96870
"swe",1992,12,97320
"swe",1992,13,98000
"swe",1992,14,99520
"swe",1992,15,102060
"swe",1992,16,105280
"swe",1992,17,108580
"swe",1992,18,112040
"swe",1992,19,115120
"swe",1992,20,117460
"swe",1992,21,119250
"swe",1992,22,121030
"swe",1992,23,122750
"swe",1992,24,123890
"swe",1992,25,124280
"swe",1992,26,124110
"swe",1992,27,123820
"swe",1992,28,123460
"swe",1992,29,122690
"swe",1992,30,121420
"swe",1992,31,119890
"swe",1992,32,118410
"swe",1992,33,116990
"swe",1992,34,115920
"swe",1992,35,115410
"swe",1992,36,115400
"swe",1992,37,115290
"swe",1992,38,114810
"swe",1992,39,115910
"swe",1992,40,119360
"swe",1992,41,124100
"swe",1992,42,128400
"swe",1992,43,132760
"swe",1992,44,134990
"swe",1992,45,133870
"swe",1992,46,130419
"swe",1992,47,127100
"swe",1992,48,123720
"swe",1992,49,119330
"swe",1992,50,113820
"swe",1992,51,107660
"swe",1992,52,101420
"swe",1992,53,94910
"swe",1992,54,89750
"swe",1992,55,86800
"swe",1992,56,85390
"swe",1992,57,83950
"swe",1992,58,82720
"swe",1992,59,81990
"swe",1992,60,81680
"swe",1992,61,81750
"swe",1992,62,81980
"swe",1992,63,82230
"swe",1992,64,82930
"swe",1992,65,84230
"swe",1992,66,85750
"swe",1992,67,87150
"swe",1992,68,88660
"swe",1992,69,88700
"swe",1992,70,86520
"swe",1992,71,82840
"swe",1992,72,79150
"swe",1992,73,75100
"swe",1992,74,71440
"swe",1992,75,68690
"swe",1992,76,66420
"swe",1992,77,63790
"swe",1992,78,61030
"swe",1992,79,57760
"swe",1992,80,53740
"swe",1992,81,49230
"swe",1992,82,44790
"swe",1992,83,40390
"swe",1992,84,36000
"swe",1992,85,31700
"swe",1992,86,27530
"swe",1992,87,23450
"swe",1992,88,19470
"swe",1992,89,15910
"swe",1992,90,12940
"swe",1992,91,10450
"swe",1992,92,8130
"swe",1992,93,6000
"swe",1992,94,4280
"swe",1992,95,3040
"swe",1992,96,2160
"swe",1992,97,1080
"swe",1992,98,590
"swe",1992,99,260
"swe",1992,100,0
"swe",1992,101,0
"swe",1992,102,0
"swe",1992,103,0
"swe",1992,104,0
"swe",1992,105,0
"swe",1992,106,0
"swe",1992,107,0
"swe",1992,108,0
"swe",1992,109,0
"swe",1992,110,0
"swe",1992,111,0
"swe",1992,112,0
"swe",1992,113,0
"swe",1992,114,0
"swe",1992,115,0
"swe",1992,116,0
"swe",1992,117,0
"swe",1992,118,0
"swe",1992,119,0
"swe",1992,120,0
"swe",1992,121,0
"swe",1992,122,0
"swe",1992,123,0
"swe",1992,124,0
"swe",1992,125,0
"swe",1992,126,0
"swe",1992,127,0
"swe",1992,128,0
"swe",1992,129,0
"swe",1992,130,0
"swe",1993,0,123390
"swe",1993,1,121990
"swe",1993,2,120080
"swe",1993,3,119780
"swe",1993,4,116200
"swe",1993,5,112620
"swe",1993,6,109150
"swe",1993,7,105890
"swe",1993,8,102800
"swe",1993,9,99880
"swe",1993,10,97870
"swe",1993,11,97140
"swe",1993,12,97420
"swe",1993,13,97890
"swe",1993,14,98540
"swe",1993,15,100060
"swe",1993,16,102630
"swe",1993,17,105900
"swe",1993,18,109250
"swe",1993,19,112760
"swe",1993,20,115890
"swe",1993,21,118280
"swe",1993,22,120120
"swe",1993,23,121950
"swe",1993,24,123710
"swe",1993,25,124870
"swe",1993,26,125240
"swe",1993,27,125020
"swe",1993,28,124690
"swe",1993,29,124270
"swe",1993,30,123450
"swe",1993,31,122130
"swe",1993,32,120540
"swe",1993,33,119010
"swe",1993,34,117530
"swe",1993,35,116400
"swe",1993,36,115830
"swe",1993,37,115760
"swe",1993,38,115600
"swe",1993,39,115060
"swe",1993,40,116100
"swe",1993,41,119490
"swe",1993,42,124170
"swe",1993,43,128419
"swe",1993,44,132720
"swe",1993,45,134910
"swe",1993,46,133750
"swe",1993,47,130259
"swe",1993,48,126910
"swe",1993,49,123490
"swe",1993,50,119080
"swe",1993,51,113550
"swe",1993,52,107390
"swe",1993,53,101140
"swe",1993,54,94620
"swe",1993,55,89450
"swe",1993,56,86470
"swe",1993,57,85020
"swe",1993,58,83540
"swe",1993,59,82270
"swe",1993,60,81470
"swe",1993,61,81100
"swe",1993,62,81090
"swe",1993,63,81240
"swe",1993,64,81400
"swe",1993,65,81990
"swe",1993,66,83140
"swe",1993,67,84490
"swe",1993,68,85710
"swe",1993,69,87040
"swe",1993,70,86910
"swe",1993,71,84580
"swe",1993,72,80780
"swe",1993,73,76960
"swe",1993,74,72790
"swe",1993,75,68980
"swe",1993,76,66010
"swe",1993,77,63500
"swe",1993,78,60650
"swe",1993,79,57680
"swe",1993,80,54250
"swe",1993,81,50140
"swe",1993,82,45590
"swe",1993,83,41130
"swe",1993,84,36720
"swe",1993,85,32390
"swe",1993,86,28210
"swe",1993,87,24210
"swe",1993,88,20320
"swe",1993,89,16540
"swe",1993,90,13230
"swe",1993,91,10580
"swe",1993,92,8450
"swe",1993,93,6490
"swe",1993,94,4720
"swe",1993,95,3310
"swe",1993,96,2290
"swe",1993,97,1580
"swe",1993,98,670
"swe",1993,99,320
"swe",1993,100,0
"swe",1993,101,0
"swe",1993,102,0
"swe",1993,103,0
"swe",1993,104,0
"swe",1993,105,0
"swe",1993,106,0
"swe",1993,107,0
"swe",1993,108,0
"swe",1993,109,0
"swe",1993,110,0
"swe",1993,111,0
"swe",1993,112,0
"swe",1993,113,0
"swe",1993,114,0
"swe",1993,115,0
"swe",1993,116,0
"swe",1993,117,0
"swe",1993,118,0
"swe",1993,119,0
"swe",1993,120,0
"swe",1993,121,0
"swe",1993,122,0
"swe",1993,123,0
"swe",1993,124,0
"swe",1993,125,0
"swe",1993,126,0
"swe",1993,127,0
"swe",1993,128,0
"swe",1993,129,0
"swe",1993,130,0
"swe",1994,0,120400
"swe",1994,1,121330
"swe",1994,2,121230
"swe",1994,3,120260
"swe",1994,4,119480
"swe",1994,5,116630
"swe",1994,6,113500
"swe",1994,7,110240
"swe",1994,8,107010
"swe",1994,9,103780
"swe",1994,10,100520
"swe",1994,11,98270
"swe",1994,12,97520
"swe",1994,13,97900
"swe",1994,14,98380
"swe",1994,15,99010
"swe",1994,16,100520
"swe",1994,17,103120
"swe",1994,18,106440
"swe",1994,19,109840
"swe",1994,20,113400
"swe",1994,21,116570
"swe",1994,22,119020
"swe",1994,23,120900
"swe",1994,24,122770
"swe",1994,25,124580
"swe",1994,26,125760
"swe",1994,27,126110
"swe",1994,28,125840
"swe",1994,29,125470
"swe",1994,30,125000
"swe",1994,31,124110
"swe",1994,32,122750
"swe",1994,33,121110
"swe",1994,34,119530
"swe",1994,35,117990
"swe",1994,36,116800
"swe",1994,37,116170
"swe",1994,38,116040
"swe",1994,39,115820
"swe",1994,40,115220
"swe",1994,41,116200
"swe",1994,42,119530
"swe",1994,43,124150
"swe",1994,44,128340
"swe",1994,45,132590
"swe",1994,46,134720
"swe",1994,47,133520
"swe",1994,48,130000
"swe",1994,49,126620
"swe",1994,50,123170
"swe",1994,51,118740
"swe",1994,52,113200
"swe",1994,53,107040
"swe",1994,54,100780
"swe",1994,55,94260
"swe",1994,56,89070
"swe",1994,57,86070
"swe",1994,58,84580
"swe",1994,59,83060
"swe",1994,60,81750
"swe",1994,61,80890
"swe",1994,62,80460
"swe",1994,63,80370
"swe",1994,64,80430
"swe",1994,65,80510
"swe",1994,66,80990
"swe",1994,67,81990
"swe",1994,68,83170
"swe",1994,69,84210
"swe",1994,70,85350
"swe",1994,71,85050
"swe",1994,72,82590
"swe",1994,73,78660
"swe",1994,74,74720
"swe",1994,75,70430
"swe",1994,76,66460
"swe",1994,77,63280
"swe",1994,78,60540
"swe",1994,79,57460
"swe",1994,80,54290
"swe",1994,81,50700
"swe",1994,82,46490
"swe",1994,83,41910
"swe",1994,84,37430
"swe",1994,85,33030
"swe",1994,86,28760
"swe",1994,87,24700
"swe",1994,88,20870
"swe",1994,89,17170
"swe",1994,90,13590
"swe",1994,91,10550
"swe",1994,92,8220
"swe",1994,93,6440
"swe",1994,94,4840
"swe",1994,95,3440
"swe",1994,96,2340
"swe",1994,97,1550
"swe",1994,98,990
"swe",1994,99,370
"swe",1994,100,0
"swe",1994,101,0
"swe",1994,102,0
"swe",1994,103,0
"swe",1994,104,0
"swe",1994,105,0
"swe",1994,106,0
"swe",1994,107,0
"swe",1994,108,0
"swe",1994,109,0
"swe",1994,110,0
"swe",1994,111,0
"swe",1994,112,0
"swe",1994,113,0
"swe",1994,114,0
"swe",1994,115,0
"swe",1994,116,0
"swe",1994,117,0
"swe",1994,118,0
"swe",1994,119,0
"swe",1994,120,0
"swe",1994,121,0
"swe",1994,122,0
"swe",1994,123,0
"swe",1994,124,0
"swe",1994,125,0
"swe",1994,126,0
"swe",1994,127,0
"swe",1994,128,0
"swe",1994,129,0
"swe",1994,130,0
"swe",1995,0,114470
"swe",1995,1,118080
"swe",1995,2,120140
"swe",1995,3,120860
"swe",1995,4,120440
"swe",1995,5,119070
"swe",1995,6,116950
"swe",1995,7,114270
"swe",1995,8,111230
"swe",1995,9,108040
"swe",1995,10,104660
"swe",1995,11,101070
"swe",1995,12,98580
"swe",1995,13,97800
"swe",1995,14,98290
"swe",1995,15,98790
"swe",1995,16,99390
"swe",1995,17,100890
"swe",1995,18,103520
"swe",1995,19,106880
"swe",1995,20,110330
"swe",1995,21,113930
"swe",1995,22,117150
"swe",1995,23,119640
"swe",1995,24,121570
"swe",1995,25,123480
"swe",1995,26,125330
"swe",1995,27,126530
"swe",1995,28,126870
"swe",1995,29,126550
"swe",1995,30,126130
"swe",1995,31,125610
"swe",1995,32,124670
"swe",1995,33,123260
"swe",1995,34,121580
"swe",1995,35,119940
"swe",1995,36,118340
"swe",1995,37,117090
"swe",1995,38,116410
"swe",1995,39,116220
"swe",1995,40,115940
"swe",1995,41,115280
"swe",1995,42,116200
"swe",1995,43,119460
"swe",1995,44,124020
"swe",1995,45,128150
"swe",1995,46,132340
"swe",1995,47,134410
"swe",1995,48,133180
"swe",1995,49,129630
"swe",1995,50,126220
"swe",1995,51,122740
"swe",1995,52,118290
"swe",1995,53,112750
"swe",1995,54,106590
"swe",1995,55,100340
"swe",1995,56,93810
"swe",1995,57,88620
"swe",1995,58,85590
"swe",1995,59,84080
"swe",1995,60,82520
"swe",1995,61,81150
"swe",1995,62,80250
"swe",1995,63,79750
"swe",1995,64,79580
"swe",1995,65,79560
"swe",1995,66,79550
"swe",1995,67,79910
"swe",1995,68,80760
"swe",1995,69,81770
"swe",1995,70,82640
"swe",1995,71,83590
"swe",1995,72,83120
"swe",1995,73,80520
"swe",1995,74,76470
"swe",1995,75,72400
"swe",1995,76,68000
"swe",1995,77,63890
"swe",1995,78,60510
"swe",1995,79,57520
"swe",1995,80,54230
"swe",1995,81,50860
"swe",1995,82,47120
"swe",1995,83,42820
"swe",1995,84,38200
"swe",1995,85,33710
"swe",1995,86,29320
"swe",1995,87,25100
"swe",1995,88,21170
"swe",1995,89,17520
"swe",1995,90,14010
"swe",1995,91,10640
"swe",1995,92,7860
"swe",1995,93,5850
"swe",1995,94,4430
"swe",1995,95,3180
"swe",1995,96,2150
"swe",1995,97,1370
"swe",1995,98,800
"swe",1995,99,410
"swe",1995,100,0
"swe",1995,101,0
"swe",1995,102,0
"swe",1995,103,0
"swe",1995,104,0
"swe",1995,105,0
"swe",1995,106,0
"swe",1995,107,0
"swe",1995,108,0
"swe",1995,109,0
"swe",1995,110,0
"swe",1995,111,0
"swe",1995,112,0
"swe",1995,113,0
"swe",1995,114,0
"swe",1995,115,0
"swe",1995,116,0
"swe",1995,117,0
"swe",1995,118,0
"swe",1995,119,0
"swe",1995,120,0
"swe",1995,121,0
"swe",1995,122,0
"swe",1995,123,0
"swe",1995,124,0
"swe",1995,125,0
"swe",1995,126,0
"swe",1995,127,0
"swe",1995,128,0
"swe",1995,129,0
"swe",1995,130,0
"swe",1996,0,105150
"swe",1996,1,114730
"swe",1996,2,118320
"swe",1996,3,120370
"swe",1996,4,121080
"swe",1996,5,120650
"swe",1996,6,119280
"swe",1996,7,117160
"swe",1996,8,114490
"swe",1996,9,111470
"swe",1996,10,108290
"swe",1996,11,104920
"swe",1996,12,101350
"swe",1996,13,98870
"swe",1996,14,98120
"swe",1996,15,98620
"swe",1996,16,99140
"swe",1996,17,99760
"swe",1996,18,101270
"swe",1996,19,103920
"swe",1996,20,107290
"swe",1996,21,110740
"swe",1996,22,114350
"swe",1996,23,117570
"swe",1996,24,120040
"swe",1996,25,121940
"swe",1996,26,123820
"swe",1996,27,125640
"swe",1996,28,126800
"swe",1996,29,127090
"swe",1996,30,126740
"swe",1996,31,126280
"swe",1996,32,125710
"swe",1996,33,124730
"swe",1996,34,123290
"swe",1996,35,121580
"swe",1996,36,119920
"swe",1996,37,118290
"swe",1996,38,117020
"swe",1996,39,116310
"swe",1996,40,116110
"swe",1996,41,115800
"swe",1996,42,115130
"swe",1996,43,116020
"swe",1996,44,119250
"swe",1996,45,123770
"swe",1996,46,127860
"swe",1996,47,132010
"swe",1996,48,134050
"swe",1996,49,132780
"swe",1996,50,129199
"swe",1996,51,125760
"swe",1996,52,122250
"swe",1996,53,117770
"swe",1996,54,112210
"swe",1996,55,106030
"swe",1996,56,99760
"swe",1996,57,93210
"swe",1996,58,87990
"swe",1996,59,84920
"swe",1996,60,83340
"swe",1996,61,81710
"swe",1996,62,80270
"swe",1996,63,79280
"swe",1996,64,78690
"swe",1996,65,78430
"swe",1996,66,78300
"swe",1996,67,78180
"swe",1996,68,78400
"swe",1996,69,79050
"swe",1996,70,79830
"swe",1996,71,80470
"swe",1996,72,81180
"swe",1996,73,80500
"swe",1996,74,77730
"swe",1996,75,73540
"swe",1996,76,69340
"swe",1996,77,64830
"swe",1996,78,60600
"swe",1996,79,57060
"swe",1996,80,53920
"swe",1996,81,50510
"swe",1996,82,47030
"swe",1996,83,43260
"swe",1996,84,39030
"swe",1996,85,34560
"swe",1996,86,30240
"swe",1996,87,26030
"swe",1996,88,22060
"swe",1996,89,18450
"swe",1996,90,15180
"swe",1996,91,12050
"swe",1996,92,9070
"swe",1996,93,6630
"swe",1996,94,4880
"swe",1996,95,3660
"swe",1996,96,2280
"swe",1996,97,1450
"swe",1996,98,850
"swe",1996,99,450
"swe",1996,100,0
"swe",1996,101,0
"swe",1996,102,0
"swe",1996,103,0
"swe",1996,104,0
"swe",1996,105,0
"swe",1996,106,0
"swe",1996,107,0
"swe",1996,108,0
"swe",1996,109,0
"swe",1996,110,0
"swe",1996,111,0
"swe",1996,112,0
"swe",1996,113,0
"swe",1996,114,0
"swe",1996,115,0
"swe",1996,116,0
"swe",1996,117,0
"swe",1996,118,0
"swe",1996,119,0
"swe",1996,120,0
"swe",1996,121,0
"swe",1996,122,0
"swe",1996,123,0
"swe",1996,124,0
"swe",1996,125,0
"swe",1996,126,0
"swe",1996,127,0
"swe",1996,128,0
"swe",1996,129,0
"swe",1996,130,0
"swe",1997,0,92940
"swe",1997,1,103390
"swe",1997,2,114980
"swe",1997,3,118540
"swe",1997,4,120580
"swe",1997,5,121290
"swe",1997,6,120860
"swe",1997,7,119490
"swe",1997,8,117370
"swe",1997,9,114710
"swe",1997,10,111690
"swe",1997,11,108530
"swe",1997,12,105180
"swe",1997,13,101620
"swe",1997,14,99160
"swe",1997,15,98420
"swe",1997,16,98950
"swe",1997,17,99490
"swe",1997,18,100120
"swe",1997,19,101650
"swe",1997,20,104310
"swe",1997,21,107690
"swe",1997,22,111150
"swe",1997,23,114760
"swe",1997,24,117980
"swe",1997,25,120430
"swe",1997,26,122300
"swe",1997,27,124150
"swe",1997,28,125930
"swe",1997,29,127060
"swe",1997,30,127310
"swe",1997,31,126920
"swe",1997,32,126410
"swe",1997,33,125800
"swe",1997,34,124780
"swe",1997,35,123310
"swe",1997,36,121580
"swe",1997,37,119890
"swe",1997,38,118230
"swe",1997,39,116940
"swe",1997,40,116210
"swe",1997,41,115980
"swe",1997,42,115660
"swe",1997,43,114960
"swe",1997,44,115830
"swe",1997,45,119030
"swe",1997,46,123500
"swe",1997,47,127560
"swe",1997,48,131670
"swe",1997,49,133670
"swe",1997,50,132370
"swe",1997,51,128759
"swe",1997,52,125290
"swe",1997,53,121740
"swe",1997,54,117230
"swe",1997,55,111650
"swe",1997,56,105470
"swe",1997,57,99170
"swe",1997,58,92610
"swe",1997,59,87350
"swe",1997,60,84230
"swe",1997,61,82590
"swe",1997,62,80900
"swe",1997,63,79380
"swe",1997,64,78310
"swe",1997,65,77630
"swe",1997,66,77270
"swe",1997,67,77040
"swe",1997,68,76810
"swe",1997,69,76890
"swe",1997,70,77340
"swe",1997,71,77880
"swe",1997,72,78290
"swe",1997,73,78770
"swe",1997,74,77880
"swe",1997,75,74930
"swe",1997,76,70610
"swe",1997,77,66280
"swe",1997,78,61660
"swe",1997,79,57300
"swe",1997,80,53610
"swe",1997,81,50310
"swe",1997,82,46770
"swe",1997,83,43190
"swe",1997,84,39390
"swe",1997,85,35240
