"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"per",1831,,1243,52.9,371.61
"phl",1831,,981,32.5,431.79
"plw",1831,,873,,
"png",1831,,569,25.8,423.95
"pol",1831,,1365,35.1,369.21
"pri",1831,,1464,,
"prk",1831,,561,46.7,500.35
"prt",1831,,1693,47.1,372.81
"pry",1831,,961,51.4,374
"pse",1831,,1226,37.7,434.905277938
"qat",1831,,1232,44.3,433.13
"rou",1831,,951,47.8,371.61
"rus",1831,,1572,56.4,418.74
"rwa",1831,,448,59,420.04
"sau",1831,,869,45.5,416.16
"sdn",1831,,548,33.8,425.25
"sen",1831,,526,45.3,512.4
"sgp",1831,,1050,41.3,392.21
"slb",1831,,378,47,504.87
"sle",1831,,776,55.2,513.91
"slv",1831,,1072,49.7,461.6
"smr",1831,,1482,,
"som",1831,,714,50.9,451.96
"srb",1831,,1490,32.5,374
"ssd",1831,,536,33.78,490.08
"stp",1831,,901,,393.117718411
"sur",1831,,1767,35.4,405.96
"svk",1831,,1565,39.9,363.32
"svn",1831,,1546,27.7,360.97
"swe",1831,,1557,64,275.94
"swz",1831,,518,56.4,413.61
"syc",1831,,895,,339.511195451
"syr",1831,,1099,59.7,429.16
"tca",1831,,526,,
"tcd",1831,,442,50.6,431.79
"tgo",1831,,722,39.2,426.55
"tha",1831,,949,45.4,438.46
"tjk",1831,,596,47.4,356.153819901
"tkm",1831,,1037,41.4,489.919369216
"tls",1831,,554,36.8,449.842969249
"ton",1831,,690,,349.256860162
"tto",1831,,1310,44.3,381.21
"tun",1831,,757,59.7,460.21
"tur",1831,,1298,50.3,379.99
"tuv",1831,,748,,
"twn",1831,,1000,,
"tza",1831,,581,37.6,414.89
"uga",1831,,491,41,510.9
"ukr",1831,,839,40,360.97
"ury",1831,,2282,48.1,405.96
"usa",1831,,2709,62.1,443.963
"uzb",1831,,521,44.4,380.784647794
"vct",1831,,905,,388.391849744
"ven",1831,,718,43.6,414.89
"vnm",1831,,857,40.4,417.44
"vut",1831,,609,,358.20582205
"wsm",1831,,1458,,410.037586999
"yem",1831,,957,59.7,540.44
"zaf",1831,,1556,35.9,398.45
"zmb",1831,,715,41.1,409.79
"zwe",1831,,902,34.6,395.95
