"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"fra",1840,34854476,2184,55.8865333333,260.74
"fro",1840,15428,,40,
"fsm",1840,18200,531,40,345.964358052
"gab",1840,187256,393,45.85316,435.79
"gbg",1840,,,40,
"gbm",1840,26856,,40,
"geo",1840,1289717,599,29.74723,364.930196418
"gha",1840,1829118,718,48.0977866667,471.38
"gib",1840,11054,,40,
"gin",1840,1175256,470,32.73783,445.15
"glp",1840,93610,,40,
"gmb",1840,119945,833,40,460.21
"gnb",1840,249424,792,49.84899,417.44
"gnq",1840,85909,375,40,446.51
"grc",1840,2781619,1672,49.93078,360.97
"grd",1840,31686,1046,40,351.991569452
"grl",1840,10975,488,40,
"gtm",1840,756676,1011,35.30002,503.36
"guf",1840,11460,,40,
"gum",1840,24605,,40,
"guy",1840,190726,1393,38.23119,429.16
"hkg",1840,28070,1056,48.7,
"hnd",1840,259511,873,40,393.46
"hos",1840,905,,40,
"hrv",1840,1465995,1590,27.71461,366.84
"hti",1840,861220,779,40,485.975722473
"hun",1840,4802380,1464,37.8744833333,368.01
"idn",1840,20052305,1027,45.2112133333,443.79
"ind",1840,189298397,1053,36.75274,509.39
"irl",1840,5751940,1930,34.6164833333,348.22
"irn",1840,7250391,1018,61.3046748311,506.38
"irq",1840,1267848,1055,61.3046748311,427.86
"isl",1840,70010,1155,40,414.47
"isr",1840,209954,885,44.86531,447.611747682
"ita",1840,22956667,2524,51.6450716667,451.96
"jam",1840,399666,994,39.10361,389.77
"jey",1840,,,40,
"jor",1840,235484,1062,40,421.34
"jpn",1840,31663783,1110,48.2296033333,363.32
"kaz",1840,2454764,1328,43.31751,497.41
"ken",1840,2574000,967,46.31273,507.88
"kgz",1840,637683,607,45.95004,379.8154889
"khm",1840,2186829,933,40,379.99
"kir",1840,18951,571,40,391.422884452
"kna",1840,,1336,40,
"kor",1840,9494784,553,32.12819,503.36
"kos",1840,,,40,
"kwt",1840,81280,1274,40,500.35
"lao",1840,569053,909,38.40764,418.74
"lbn",1840,383830,1260,61.3046748311,447.88
"lbr",1840,369920,843,40,429.16
"lby",1840,594715,1345,40,404.69
"lca",1840,,937,40,358.577645625
"lie",1840,6632,,40,
"lso",1840,321503,402,40,407.24
"ltu",1840,936981,1480,48.87745,458.81
"lux",1840,144799,1846,40,357.45
"lva",1840,710771,875,48.87745,404.69
"mac",1840,25359,1065,40,
"mar",1840,3082721,742,61.3046748311,403.44
"mco",1840,9014,2524,40,
"mda",1840,856960,694,47.82681,368.379716792
"mdg",1840,1930536,633,41.00953,437.13
"mdv",1840,47643,843,40,430.986393121
"mex",1840,7288858,1323,34.4484148285,487.15
"mhl",1840,6598,552,40,
"mkd",1840,467910,815,32.52048,390.767388588
"mli",1840,1689342,608,47.15742,494.48
"mlt",1840,152794,941,40,267.341201871
"mmr",1840,3785553,845,30.4921,433.13
"mne",1840,151224,1249,40,375.2
"mng",1840,638180,614,40,420.04
"mnp",1840,3764,,40,
"moz",1840,2494631,400,46.66446,439.79
"mrt",1840,416025,583,40,417.44
"msr",1840,6382,,40,
"mtq",1840,97685,,40,
"mus",1840,147700,1038,40,427.86
"mwi",1840,737000,352,45.71369,439.79
"mys",1840,435313,1042,25.26073,435.79
"myt",1840,9033,,40,
"nam",1840,229000,730,52.60693,412.34
"ncl",1840,33256,,40,
"ner",1840,1383237,493,43.34556,433.13
"nfk",1840,,,40,
"nga",1840,13184823,966,49.7452442857,438.46
"ngokar",1840,,,40,
"nic",1840,303135,1207,40,509.39
"niu",1840,4504,,40,
"nld",1840,2880190,4534,51.1064133333,266.83
"nor",1840,1252476,1604,40.9040666667,222.2
"npl",1840,4190089,658,40.99217,407.24
"nru",1840,1974,612,40,
"nzl",1840,82479,662,38.15322644,390.99
"omn",1840,336812,998,40,413.61
"pak",1840,14581666,1022,28.68893,501.85
"pan",1840,113509,1064,40,405.96
"pcn",1840,,,40,
"per",1840,1746788,1273,49.1927366667,371.61
"phl",1840,2669713,994,32.54966,431.79
"plw",1840,4286,900,40,
"png",1840,856568,586,25.7537,423.95
"pol",1840,12090161,1413,35.6353063559,369.21
"pri",1840,398792,1537,35.18422,
"prk",1840,4410700,556,40,500.35
"prt",1840,3672238,1695,40.6638366667,372.81
"pry",1840,263971,1076,40,374
"pyf",1840,64874,,40,
"qat",1840,14092,1274,40,433.13
"reu",1840,108016,,40,
"rou",1840,7429932,1075,47.82681,371.61
"rus",1840,37420913,1666,55.2834266667,418.74
"rwa",1840,1051167,453,59.01018,420.04
"sau",1840,,879,40,416.16
"shn",1840,,,40,
"slv",1840,322461,1156,40,461.6
"smr",1840,,1506,40,
"spm",1840,,,40,
"stp",1840,,916,40,378.168642942
"tcd",1840,1432000,462,40,431.79
"vct",1840,,962,40,368.992328541
"vgb",1840,6700,,40,
"wsm",1840,,1503,40,393.854982725
