"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mmr",1841,,845,30.5,433.13
"mne",1841,,1259,35.8,375.2
"mng",1841,,615,40.2,420.04
"moz",1841,,400,46.7,439.79
"mrt",1841,,585,48.8,417.44
"mus",1841,,1043,41,427.86
"mwi",1841,,352,45.7,439.79
"mys",1841,,1044,25.3,435.79
"nam",1841,,741,52.6,412.34
"ner",1841,,495,43.3,433.13
"nga",1841,,971,49.5,438.46
"nic",1841,,1220,50.3,509.39
"nld",1841,,4571,50.8,277.76
"nor",1841,,1636,46.6,177.18
"npl",1841,,658,41,407.24
"nru",1841,,615,,
"nzl",1841,,736,38.2,390.99
"omn",1841,,1002,44.8,413.61
"pak",1841,,1022,28.7,501.85
"pan",1841,,1076,51.7,405.96
"per",1841,,1276,48.8,371.61
"phl",1841,,995,32.5,431.79
"plw",1841,,903,,
"png",1841,,588,25.8,423.95
"pol",1841,,1418,35.7,369.21
"pri",1841,,1546,,
"prk",1841,,555,47.3,500.35
"prt",1841,,1696,39.9,372.81
"pry",1841,,1089,49.9,374
"pse",1841,,1228,38.9,434.810248888
"qat",1841,,1279,44,433.13
"rou",1841,,1090,47.8,371.61
"rus",1841,,1677,55.2,418.74
"rwa",1841,,454,59,420.04
"sau",1841,,880,45.6,416.16
"sdn",1841,,575,33.8,425.25
"sen",1841,,552,44.8,512.4
"sgp",1841,,1073,41.5,392.21
"slb",1841,,392,47.6,504.87
"sle",1841,,815,53.7,513.91
"slv",1841,,1166,48.6,461.6
"smr",1841,,1509,,
"som",1841,,721,50.9,451.96
"srb",1841,,1617,32.5,374
"ssd",1841,,563,33.78,490.08
"stp",1841,,917,,376.543127811
"sur",1841,,1891,36.4,405.96
"svk",1841,,1698,44.5,363.32
"svn",1841,,1677,27.7,360.97
"swe",1841,,1613,60.8,220.81
"swz",1841,,543,55,413.61
"syc",1841,,931,,310.748127377
"syr",1841,,1113,61.5,429.16
"tca",1841,,562,,
"tcd",1841,,464,50.6,431.79
"tgo",1841,,758,40.4,426.55
"tha",1841,,963,43.6,438.46
"tjk",1841,,631,47.4,348.360072429
"tkm",1841,,1106,41.4,487.366044029
"tls",1841,,565,38.8,451.272545218
"ton",1841,,714,,322.898590417
"tto",1841,,1383,44.1,335.73
"tun",1841,,794,61.5,460.21
"tur",1841,,1369,43.5,379.99
"tuv",1841,,774,,
"twn",1841,,1002,,
"tza",1841,,596,37.6,414.89
"uga",1841,,515,41,510.9
"ukr",1841,,895,34.9,360.97
"ury",1841,,2885,48.1,405.96
"usa",1841,,2735,58,422.808
"uzb",1841,,537,44.4,380.573484139
"vct",1841,,968,,366.897546073
"ven",1841,,751,43.7,414.89
"vnm",1841,,851,40.4,417.44
"vut",1841,,631,,338.665413224
"wsm",1841,,1508,,392.096809154
"yem",1841,,985,61.5,540.44
"zaf",1841,,1434,35.9,398.45
"zmb",1841,,732,42.1,409.79
"zwe",1841,,913,34.6,395.95
