"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"sgp",1827,,1040,41.2,392.21
"slb",1827,,373,46.7,504.87
"sle",1827,,761,55.9,513.91
"slv",1827,,1036,50.1,461.6
"smr",1827,,1471,,
"som",1827,,712,50.9,451.96
"srb",1827,,1442,32.5,374
"ssd",1827,,526,33.78,490.08
"stp",1827,,894,,399.950068653
"sur",1827,,1720,35,405.96
"svk",1827,,1515,38.1,363.32
"svn",1827,,1496,27.7,360.97
"swe",1827,,1517,65.3,226.29
"swz",1827,,508,56.9,413.61
"syc",1827,,881,,351.748562807
"syr",1827,,1094,59,429.16
"tca",1827,,512,,
"tcd",1827,,434,50.6,431.79
"tgo",1827,,708,38.7,426.55
"tha",1827,,944,46.2,438.46
"tjk",1827,,583,47.4,359.319925123
"tkm",1827,,1010,41.4,490.944440919
"tls",1827,,550,36,449.272407707
"ton",1827,,680,,360.393096971
"tto",1827,,1282,44.4,405.96
"tun",1827,,742,59,460.21
"tur",1827,,1271,53,379.99
"tuv",1827,,738,,
"twn",1827,,1000,,
"tza",1827,,574,37.6,414.89
"uga",1827,,481,41,510.9
"ukr",1827,,817,42,360.97
"ury",1827,,2078,48.1,405.96
"usa",1827,,2459,63.7,448.829
"uzb",1827,,515,44.4,380.869146059
"vct",1827,,881,,397.33811592
"ven",1827,,706,43.6,414.89
"vnm",1827,,859,40.4,417.44
"vut",1827,,601,,366.334109703
"wsm",1827,,1438,,417.441683784
"yem",1827,,947,59,540.44
"zaf",1827,,1700,35.9,398.45
"zmb",1827,,708,40.7,409.79
"zwe",1827,,898,34.6,395.95
