geo,time,age,sg_population
"usa",2056,61,4456940
"usa",2056,62,4511640
"usa",2056,63,4526930
"usa",2056,64,4476190
"usa",2056,65,4382910
"usa",2056,66,4292900
"usa",2056,67,4191840
"usa",2056,68,4111910
"usa",2056,69,4072080
"usa",2056,70,4052540
"usa",2056,71,4020720
"usa",2056,72,3990580
"usa",2056,73,3913040
"usa",2056,74,3762820
"usa",2056,75,3567120
"usa",2056,76,3374600
"usa",2056,77,3170950
"usa",2056,78,3001980
"usa",2056,79,2893940
"usa",2056,80,2822960
"usa",2056,81,2741080
"usa",2056,82,2660480
"usa",2056,83,2557410
"usa",2056,84,2416080
"usa",2056,85,2250620
"usa",2056,86,2090380
"usa",2056,87,1928780
"usa",2056,88,1775780
"usa",2056,89,1639060
"usa",2056,90,1512520
"usa",2056,91,1385210
"usa",2056,92,1262730
"usa",2056,93,1130030
"usa",2056,94,979620
"usa",2056,95,821240
"usa",2056,96,628620
"usa",2056,97,494040
"usa",2056,98,387610
"usa",2056,99,303120
"usa",2056,100,0
"usa",2056,101,0
"usa",2056,102,0
"usa",2056,103,0
"usa",2056,104,0
"usa",2056,105,0
"usa",2056,106,0
"usa",2056,107,0
"usa",2056,108,0
"usa",2056,109,0
"usa",2056,110,0
"usa",2056,111,0
"usa",2056,112,0
"usa",2056,113,0
"usa",2056,114,0
"usa",2056,115,0
"usa",2056,116,0
"usa",2056,117,0
"usa",2056,118,0
"usa",2056,119,0
"usa",2056,120,0
"usa",2056,121,0
"usa",2056,122,0
"usa",2056,123,0
"usa",2056,124,0
"usa",2056,125,0
"usa",2056,126,0
"usa",2056,127,0
"usa",2056,128,0
"usa",2056,129,0
"usa",2056,130,0
"usa",2057,0,5222150
"usa",2057,1,5215230
"usa",2057,2,5209220
"usa",2057,3,5202150
"usa",2057,4,5195330
"usa",2057,5,5188900
"usa",2057,6,5182990
"usa",2057,7,5177450
"usa",2057,8,5172090
"usa",2057,9,5168600
"usa",2057,10,5167710
"usa",2057,11,5168650
"usa",2057,12,5169590
"usa",2057,13,5170500
"usa",2057,14,5172280
"usa",2057,15,5175050
"usa",2057,16,5178200
"usa",2057,17,5181290
"usa",2057,18,5184800
"usa",2057,19,5185420
"usa",2057,20,5181580
"usa",2057,21,5174850
"usa",2057,22,5168540
"usa",2057,23,5162230
"usa",2057,24,5156200
"usa",2057,25,5151010
"usa",2057,26,5146600
"usa",2057,27,5141750
"usa",2057,28,5135960
"usa",2057,29,5133580
"usa",2057,30,5136430
"usa",2057,31,5142260
"usa",2057,32,5146910
"usa",2057,33,5151080
"usa",2057,34,5152420
"usa",2057,35,5149300
"usa",2057,36,5142610
"usa",2057,37,5135960
"usa",2057,38,5129870
"usa",2057,39,5117910
"usa",2057,40,5097640
"usa",2057,41,5072450
"usa",2057,42,5045930
"usa",2057,43,5014710
"usa",2057,44,4994980
"usa",2057,45,4994320
"usa",2057,46,5004000
"usa",2057,47,5008390
"usa",2057,48,5011470
"usa",2057,49,4999760
"usa",2057,50,4965230
"usa",2057,51,4914380
"usa",2057,52,4866070
"usa",2057,53,4821670
"usa",2057,54,4760930
"usa",2057,55,4677330
"usa",2057,56,4582390
"usa",2057,57,4487600
"usa",2057,58,4382800
"usa",2057,59,4322980
"usa",2057,60,4334190
"usa",2057,61,4388130
"usa",2057,62,4433910
"usa",2057,63,4485790
"usa",2057,64,4498260
"usa",2057,65,4444800
"usa",2057,66,4348770
"usa",2057,67,4255790
"usa",2057,68,4151670
"usa",2057,69,4068000
"usa",2057,70,4023460
"usa",2057,71,3998560
"usa",2057,72,3961240
"usa",2057,73,3925220
"usa",2057,74,3842380
"usa",2057,75,3687890
"usa",2057,76,3488440
"usa",2057,77,3291970
"usa",2057,78,3084570
"usa",2057,79,2910460
"usa",2057,80,2795110
"usa",2057,81,2715530
"usa",2057,82,2625570
"usa",2057,83,2537210
"usa",2057,84,2427090
"usa",2057,85,2279860
"usa",2057,86,2109550
"usa",2057,87,1945210
"usa",2057,88,1780540
"usa",2057,89,1625360
"usa",2057,90,1487320
"usa",2057,91,1360640
"usa",2057,92,1234240
"usa",2057,93,1113120
"usa",2057,94,985980
"usa",2057,95,846960
"usa",2057,96,703830
"usa",2057,97,514549
"usa",2057,98,407840
"usa",2057,99,318560
"usa",2057,100,0
"usa",2057,101,0
"usa",2057,102,0
"usa",2057,103,0
"usa",2057,104,0
"usa",2057,105,0
"usa",2057,106,0
"usa",2057,107,0
"usa",2057,108,0
"usa",2057,109,0
"usa",2057,110,0
"usa",2057,111,0
"usa",2057,112,0
"usa",2057,113,0
"usa",2057,114,0
"usa",2057,115,0
"usa",2057,116,0
"usa",2057,117,0
"usa",2057,118,0
"usa",2057,119,0
"usa",2057,120,0
"usa",2057,121,0
"usa",2057,122,0
"usa",2057,123,0
"usa",2057,124,0
"usa",2057,125,0
"usa",2057,126,0
"usa",2057,127,0
"usa",2057,128,0
"usa",2057,129,0
"usa",2057,130,0
"usa",2058,0,5233720
"usa",2058,1,5227760
"usa",2058,2,5221470
"usa",2058,3,5215780
"usa",2058,4,5209040
"usa",2058,5,5202610
"usa",2058,6,5196650
"usa",2058,7,5191340
"usa",2058,8,5186370
"usa",2058,9,5181450
"usa",2058,10,5179050
"usa",2058,11,5180230
"usa",2058,12,5183780
"usa",2058,13,5187150
"usa",2058,14,5190510
"usa",2058,15,5193950
"usa",2058,16,5197160
"usa",2058,17,5199880
"usa",2058,18,5202570
"usa",2058,19,5205610
"usa",2058,20,5205360
"usa",2058,21,5200210
"usa",2058,22,5191880
"usa",2058,23,5183880
"usa",2058,24,5175670
"usa",2058,25,5168180
"usa",2058,26,5162290
"usa",2058,27,5157670
"usa",2058,28,5152490
"usa",2058,29,5146390
"usa",2058,30,5143570
"usa",2058,31,5145720
"usa",2058,32,5150670
"usa",2058,33,5154510
"usa",2058,34,5157880
"usa",2058,35,5158460
"usa",2058,36,5154660
"usa",2058,37,5147350
"usa",2058,38,5140030
"usa",2058,39,5133290
"usa",2058,40,5120580
"usa",2058,41,5099440
"usa",2058,42,5073280
"usa",2058,43,5045790
"usa",2058,44,5013580
"usa",2058,45,4992930
"usa",2058,46,4991470
"usa",2058,47,5000410
"usa",2058,48,5004040
"usa",2058,49,5006310
"usa",2058,50,4993750
"usa",2058,51,4958310
"usa",2058,52,4906490
"usa",2058,53,4857130
"usa",2058,54,4811590
"usa",2058,55,4749740
"usa",2058,56,4665130
"usa",2058,57,4569170
"usa",2058,58,4473220
"usa",2058,59,4367170
"usa",2058,60,4305760
"usa",2058,61,4314890
"usa",2058,62,4366410
"usa",2058,63,4409600
"usa",2058,64,4458650
"usa",2058,65,4468290
"usa",2058,66,4412130
"usa",2058,67,4313380
"usa",2058,68,4217450
"usa",2058,69,4110310
"usa",2058,70,4022920
"usa",2058,71,3973680
"usa",2058,72,3943420
"usa",2058,73,3900610
"usa",2058,74,3858740
"usa",2058,75,3770610
"usa",2058,76,3611890
"usa",2058,77,3408760
"usa",2058,78,3208390
"usa",2058,79,2997290
"usa",2058,80,2818090
"usa",2058,81,2695450
"usa",2058,82,2607300
"usa",2058,83,2509300
"usa",2058,84,2413190
"usa",2058,85,2296050
"usa",2058,86,2142960
"usa",2058,87,1967860
"usa",2058,88,1799460
"usa",2058,89,1631780
"usa",2058,90,1474460
"usa",2058,91,1335120
"usa",2058,92,1208340
"usa",2058,93,1082900
"usa",2058,94,963170
"usa",2058,95,841610
"usa",2058,96,714030
"usa",2058,97,586200
"usa",2058,98,426490
"usa",2058,99,332780
"usa",2058,100,0
"usa",2058,101,0
"usa",2058,102,0
"usa",2058,103,0
"usa",2058,104,0
"usa",2058,105,0
"usa",2058,106,0
"usa",2058,107,0
"usa",2058,108,0
"usa",2058,109,0
"usa",2058,110,0
"usa",2058,111,0
"usa",2058,112,0
"usa",2058,113,0
"usa",2058,114,0
"usa",2058,115,0
"usa",2058,116,0
"usa",2058,117,0
"usa",2058,118,0
"usa",2058,119,0
"usa",2058,120,0
"usa",2058,121,0
"usa",2058,122,0
"usa",2058,123,0
"usa",2058,124,0
"usa",2058,125,0
"usa",2058,126,0
"usa",2058,127,0
"usa",2058,128,0
"usa",2058,129,0
"usa",2058,130,0
"usa",2059,0,5244360
"usa",2059,1,5239150
"usa",2059,2,5233380
"usa",2059,3,5227260
"usa",2059,4,5221180
"usa",2059,5,5214770
"usa",2059,6,5208730
"usa",2059,7,5203260
"usa",2059,8,5198540
"usa",2059,9,5194150
"usa",2059,10,5189670
"usa",2059,11,5188350
"usa",2059,12,5191590
"usa",2059,13,5197760
"usa",2059,14,5203560
"usa",2059,15,5209370
"usa",2059,16,5214480
"usa",2059,17,5218110
"usa",2059,18,5220400
"usa",2059,19,5222680
"usa",2059,20,5225250
"usa",2059,21,5224140
"usa",2059,22,5217680
"usa",2059,23,5207770
"usa",2059,24,5198060
"usa",2059,25,5187960
"usa",2059,26,5179020
"usa",2059,27,5172440
"usa",2059,28,5167590
"usa",2059,29,5162090
"usa",2059,30,5155680
"usa",2059,31,5152430
"usa",2059,32,5153860
"usa",2059,33,5157950
"usa",2059,34,5160980
"usa",2059,35,5163540
"usa",2059,36,5163360
"usa",2059,37,5158880
"usa",2059,38,5150940
"usa",2059,39,5142970
"usa",2059,40,5135570
"usa",2059,41,5122130
"usa",2059,42,5100110
"usa",2059,43,5072990
"usa",2059,44,5044550
"usa",2059,45,5011350
"usa",2059,46,4989780
"usa",2059,47,4987520
"usa",2059,48,4995730
"usa",2059,49,4998570
"usa",2059,50,5000050
"usa",2059,51,4986650
"usa",2059,52,4950300
"usa",2059,53,4897520
"usa",2059,54,4847130
"usa",2059,55,4800460
"usa",2059,56,4737520
"usa",2059,57,4651900
"usa",2059,58,4554940
"usa",2059,59,4457860
"usa",2059,60,4350570
"usa",2059,61,4287590
"usa",2059,62,4294660
"usa",2059,63,4343730
"usa",2059,64,4384320
"usa",2059,65,4430540
"usa",2059,66,4437340
"usa",2059,67,4378500
"usa",2059,68,4277050
"usa",2059,69,4178200
"usa",2059,70,4068050
"usa",2059,71,3976970
"usa",2059,72,3923030
"usa",2059,73,3887430
"usa",2059,74,3839150
"usa",2059,75,3791420
"usa",2059,76,3698030
"usa",2059,77,3535110
"usa",2059,78,3328350
"usa",2059,79,3124120
"usa",2059,80,2909390
"usa",2059,81,2725130
"usa",2059,82,2595240
"usa",2059,83,2498540
"usa",2059,84,2392510
"usa",2059,85,2288680
"usa",2059,86,2164550
"usa",2059,87,2005630
"usa",2059,88,1825790
"usa",2059,89,1653370
"usa",2059,90,1482700
"usa",2059,91,1323270
"usa",2059,92,1182670
"usa",2059,93,1055830
"usa",2059,94,931360
"usa",2059,95,813060
"usa",2059,96,697110
"usa",2059,97,580990
"usa",2059,98,468480
"usa",2059,99,343910
"usa",2059,100,0
"usa",2059,101,0
"usa",2059,102,0
"usa",2059,103,0
"usa",2059,104,0
"usa",2059,105,0
"usa",2059,106,0
"usa",2059,107,0
"usa",2059,108,0
"usa",2059,109,0
"usa",2059,110,0
"usa",2059,111,0
"usa",2059,112,0
"usa",2059,113,0
"usa",2059,114,0
"usa",2059,115,0
"usa",2059,116,0
"usa",2059,117,0
"usa",2059,118,0
"usa",2059,119,0
"usa",2059,120,0
"usa",2059,121,0
"usa",2059,122,0
"usa",2059,123,0
"usa",2059,124,0
"usa",2059,125,0
"usa",2059,126,0
"usa",2059,127,0
"usa",2059,128,0
"usa",2059,129,0
"usa",2059,130,0
"usa",2060,0,5254720
"usa",2060,1,5249720
"usa",2060,2,5244070
"usa",2060,3,5237990
"usa",2060,4,5231700
"usa",2060,5,5225400
"usa",2060,6,5219320
"usa",2060,7,5213680
"usa",2060,8,5208680
"usa",2060,9,5204550
"usa",2060,10,5200740
"usa",2060,11,5196710
"usa",2060,12,5196470
"usa",2060,13,5201780
"usa",2060,14,5210550
"usa",2060,15,5218790
"usa",2060,16,5227030
"usa",2060,17,5233810
"usa",2060,18,5237880
"usa",2060,19,5239730
"usa",2060,20,5241600
"usa",2060,21,5243710
"usa",2060,22,5241740
"usa",2060,23,5233970
"usa",2060,24,5222460
"usa",2060,25,5211060
"usa",2060,26,5199070
"usa",2060,27,5188690
"usa",2060,28,5181410
"usa",2060,29,5176340
"usa",2060,30,5170510
"usa",2060,31,5163810
"usa",2060,32,5160110
"usa",2060,33,5160840
"usa",2060,34,5164060
"usa",2060,35,5166280
"usa",2060,36,5168030
"usa",2060,37,5167090
"usa",2060,38,5161940
"usa",2060,39,5153370
"usa",2060,40,5144740
"usa",2060,41,5136690
"usa",2060,42,5122510
"usa",2060,43,5099630
"usa",2060,44,5071560
"usa",2060,45,5042170
"usa",2060,46,5007990
"usa",2060,47,4985510
"usa",2060,48,4982450
"usa",2060,49,4989920
"usa",2060,50,4991990
"usa",2060,51,4992670
"usa",2060,52,4978430
"usa",2060,53,4941180
"usa",2060,54,4887440
"usa",2060,55,4836040
"usa",2060,56,4788250
"usa",2060,57,4724230
"usa",2060,58,4637630
"usa",2060,59,4539700
"usa",2060,60,4441500
"usa",2060,61,4333020
"usa",2060,62,4268470
"usa",2060,63,4273470
"usa",2060,64,4320090
"usa",2060,65,4358080
"usa",2060,66,4401450
"usa",2060,67,4405420
"usa",2060,68,4343910
"usa",2060,69,4239780
"usa",2060,70,4138029
"usa",2060,71,4024910
"usa",2060,72,3930160
"usa",2060,73,3871540
"usa",2060,74,3830600
"usa",2060,75,3776860
"usa",2060,76,3723300
"usa",2060,77,3624670
"usa",2060,78,3457600
"usa",2060,79,3247250
"usa",2060,80,3039220
"usa",2060,81,2820890
"usa",2060,82,2631640
"usa",2060,83,2494520
"usa",2060,84,2389300
"usa",2060,85,2275270
"usa",2060,86,2163750
"usa",2060,87,2032670
"usa",2060,88,1867960
"usa",2060,89,1683410
"usa",2060,90,1507020
"usa",2060,91,1333410
"usa",2060,92,1171910
"usa",2060,93,1030079
"usa",2060,94,903200
"usa",2060,95,779740
"usa",2060,96,662880
"usa",2060,97,552560
"usa",2060,98,447920
"usa",2060,99,350750
"usa",2060,100,0
"usa",2060,101,0
"usa",2060,102,0
"usa",2060,103,0
"usa",2060,104,0
"usa",2060,105,0
"usa",2060,106,0
"usa",2060,107,0
"usa",2060,108,0
"usa",2060,109,0
"usa",2060,110,0
"usa",2060,111,0
"usa",2060,112,0
"usa",2060,113,0
"usa",2060,114,0
"usa",2060,115,0
"usa",2060,116,0
"usa",2060,117,0
"usa",2060,118,0
"usa",2060,119,0
"usa",2060,120,0
"usa",2060,121,0
"usa",2060,122,0
"usa",2060,123,0
"usa",2060,124,0
"usa",2060,125,0
"usa",2060,126,0
"usa",2060,127,0
"usa",2060,128,0
"usa",2060,129,0
"usa",2060,130,0
"usa",2061,0,5272170
"usa",2061,1,5264520
"usa",2061,2,5259100
"usa",2061,3,5253360
"usa",2061,4,5247480
"usa",2061,5,5241650
"usa",2061,6,5235990
"usa",2061,7,5230600
"usa",2061,8,5226110
"usa",2061,9,5222920
"usa",2061,10,5220930
"usa",2061,11,5219200
"usa",2061,12,5217290
"usa",2061,13,5218500
"usa",2061,14,5224140
"usa",2061,15,5232490
"usa",2061,16,5240310
"usa",2061,17,5248100
"usa",2061,18,5254090
"usa",2061,19,5257020
"usa",2061,20,5257500
"usa",2061,21,5257910
"usa",2061,22,5258400
"usa",2061,23,5255180
"usa",2061,24,5246830
"usa",2061,25,5235160
"usa",2061,26,5223510
"usa",2061,27,5211290
"usa",2061,28,5200550
"usa",2061,29,5192670
"usa",2061,30,5186860
"usa",2061,31,5180340
"usa",2061,32,5172940
"usa",2061,33,5168590
"usa",2061,34,5168730
"usa",2061,35,5171400
"usa",2061,36,5173040
"usa",2061,37,5174220
"usa",2061,38,5172610
"usa",2061,39,5166660
"usa",2061,40,5157200
"usa",2061,41,5147680
"usa",2061,42,5138690
"usa",2061,43,5123660
"usa",2061,44,5100070
"usa",2061,45,5071370
"usa",2061,46,5041290
"usa",2061,47,5006410
"usa",2061,48,4983130
"usa",2061,49,4979150
"usa",2061,50,4985610
"usa",2061,51,4986620
"usa",2061,52,4986180
"usa",2061,53,4970780
"usa",2061,54,4932340
"usa",2061,55,4877360
"usa",2061,56,4824580
"usa",2061,57,4775240
"usa",2061,58,4709680
"usa",2061,59,4621640
"usa",2061,60,4522220
"usa",2061,61,4422330
"usa",2061,62,4312020
"usa",2061,63,4245120
"usa",2061,64,4247040
"usa",2061,65,4290050
"usa",2061,66,4324220
"usa",2061,67,4363420
"usa",2061,68,4363210
"usa",2061,69,4297680
"usa",2061,70,4189510
"usa",2061,71,4083480
"usa",2061,72,3966080
"usa",2061,73,3865990
"usa",2061,74,3800500
"usa",2061,75,3751760
"usa",2061,76,3690280
"usa",2061,77,3628760
"usa",2061,78,3523140
"usa",2061,79,3350710
"usa",2061,80,3136050
"usa",2061,81,2923900
"usa",2061,82,2702250
"usa",2061,83,2508430
"usa",2061,84,2364560
"usa",2061,85,2251630
"usa",2061,86,2131010
"usa",2061,87,2013430
"usa",2061,88,1879260
"usa",2061,89,1715800
"usa",2061,90,1535690
"usa",2061,91,1364250
"usa",2061,92,1196410
"usa",2061,93,1042089
"usa",2061,94,908790
"usa",2061,95,791520
"usa",2061,96,662080
"usa",2061,97,551420
"usa",2061,98,448010
"usa",2061,99,352990
"usa",2061,100,0
"usa",2061,101,0
"usa",2061,102,0
"usa",2061,103,0
"usa",2061,104,0
"usa",2061,105,0
"usa",2061,106,0
"usa",2061,107,0
"usa",2061,108,0
"usa",2061,109,0
"usa",2061,110,0
"usa",2061,111,0
"usa",2061,112,0
"usa",2061,113,0
"usa",2061,114,0
"usa",2061,115,0
"usa",2061,116,0
"usa",2061,117,0
"usa",2061,118,0
"usa",2061,119,0
"usa",2061,120,0
"usa",2061,121,0
"usa",2061,122,0
"usa",2061,123,0
"usa",2061,124,0
"usa",2061,125,0
"usa",2061,126,0
"usa",2061,127,0
"usa",2061,128,0
"usa",2061,129,0
"usa",2061,130,0
"usa",2062,0,5288920
"usa",2062,1,5282570
"usa",2062,2,5272720
"usa",2062,3,5266890
"usa",2062,4,5261050
"usa",2062,5,5255370
"usa",2062,6,5250020
"usa",2062,7,5244990
"usa",2062,8,5240280
"usa",2062,9,5236960
"usa",2062,10,5235570
"usa",2062,11,5235730
"usa",2062,12,5236070
"usa",2062,13,5236310
"usa",2062,14,5238950
"usa",2062,15,5244930
"usa",2062,16,5252840
"usa",2062,17,5260260
"usa",2062,18,5267580
"usa",2062,19,5272780
"usa",2062,20,5274570
"usa",2062,21,5273680
"usa",2062,22,5272630
"usa",2062,23,5271490
"usa",2062,24,5267030
"usa",2062,25,5258110
"usa",2062,26,5246280
"usa",2062,27,5234370
"usa",2062,28,5221920
"usa",2062,29,5210830
"usa",2062,30,5202360
"usa",2062,31,5195810
"usa",2062,32,5188600
"usa",2062,33,5180500
"usa",2062,34,5175490
"usa",2062,35,5175050
"usa",2062,36,5177160
"usa",2062,37,5178230
"usa",2062,38,5178830
"usa",2062,39,5176550
"usa",2062,40,5169800
"usa",2062,41,5159450
"usa",2062,42,5149040
"usa",2062,43,5139120
"usa",2062,44,5123240
"usa",2062,45,5098940
"usa",2062,46,5069620
"usa",2062,47,5038880
"usa",2062,48,5003290
"usa",2062,49,4979230
"usa",2062,50,4974330
"usa",2062,51,4979770
"usa",2062,52,4979730
"usa",2062,53,4978160
"usa",2062,54,4961600
"usa",2062,55,4921980
"usa",2062,56,4865780
"usa",2062,57,4811630
"usa",2062,58,4760750
"usa",2062,59,4693680
"usa",2062,60,4604210
"usa",2062,61,4503330
"usa",2062,62,4401790
"usa",2062,63,4289670
"usa",2062,64,4220440
"usa",2062,65,4219290
"usa",2062,66,4258680
"usa",2062,67,4289000
"usa",2062,68,4324010
"usa",2062,69,4319620
"usa",2062,70,4250100
"usa",2062,71,4137910
"usa",2062,72,4027620
"usa",2062,73,3905980
"usa",2062,74,3800580
"usa",2062,75,3728230
"usa",2062,76,3671680
"usa",2062,77,3602480
"usa",2062,78,3533020
"usa",2062,79,3420440
"usa",2062,80,3242690
"usa",2062,81,3023780
"usa",2062,82,2807570
"usa",2062,83,2582660
"usa",2062,84,2384340
"usa",2062,85,2233750
"usa",2062,86,2113130
"usa",2062,87,1985950
"usa",2062,88,1862350
"usa",2062,89,1725130
"usa",2062,90,1562970
"usa",2062,91,1387370
"usa",2062,92,1220920
"usa",2062,93,1058910
"usa",2062,94,911830
"usa",2062,95,787100
"usa",2062,96,679480
"usa",2062,97,543210
"usa",2062,98,441300
"usa",2062,99,350850
"usa",2062,100,0
"usa",2062,101,0
"usa",2062,102,0
"usa",2062,103,0
"usa",2062,104,0
"usa",2062,105,0
"usa",2062,106,0
"usa",2062,107,0
"usa",2062,108,0
"usa",2062,109,0
"usa",2062,110,0
"usa",2062,111,0
"usa",2062,112,0
"usa",2062,113,0
"usa",2062,114,0
"usa",2062,115,0
"usa",2062,116,0
"usa",2062,117,0
"usa",2062,118,0
"usa",2062,119,0
"usa",2062,120,0
"usa",2062,121,0
"usa",2062,122,0
"usa",2062,123,0
"usa",2062,124,0
"usa",2062,125,0
"usa",2062,126,0
"usa",2062,127,0
"usa",2062,128,0
"usa",2062,129,0
"usa",2062,130,0
"usa",2063,0,5304610
"usa",2063,1,5297020
"usa",2063,2,5289330
"usa",2063,3,5279100
"usa",2063,4,5272860
"usa",2063,5,5266930
"usa",2063,6,5261450
"usa",2063,7,5256570
"usa",2063,8,5252180
"usa",2063,9,5248160
"usa",2063,10,5246000
"usa",2063,11,5246410
"usa",2063,12,5248720
"usa",2063,13,5251150
"usa",2063,14,5253520
"usa",2063,15,5257600
"usa",2063,16,5263910
"usa",2063,17,5271380
"usa",2063,18,5278390
"usa",2063,19,5285250
"usa",2063,20,5289660
"usa",2063,21,5290310
"usa",2063,22,5288050
"usa",2063,23,5285540
"usa",2063,24,5282770
"usa",2063,25,5277070
"usa",2063,26,5267570
"usa",2063,27,5255580
"usa",2063,28,5243430
"usa",2063,29,5230750
"usa",2063,30,5219320
"usa",2063,31,5210250
"usa",2063,32,5202960
"usa",2063,33,5195060
"usa",2063,34,5186280
"usa",2063,35,5180610
"usa",2063,36,5179580
"usa",2063,37,5181150
"usa",2063,38,5181630
"usa",2063,39,5181650
"usa",2063,40,5178710
"usa",2063,41,5171160
"usa",2063,42,5159930
"usa",2063,43,5148620
"usa",2063,44,5137770
"usa",2063,45,5121050
"usa",2063,46,5096060
"usa",2063,47,5066130
"usa",2063,48,5034720
"usa",2063,49,4998450
"usa",2063,50,4973610
"usa",2063,51,4967800
"usa",2063,52,4972210
"usa",2063,53,4971110
"usa",2063,54,4968430
"usa",2063,55,4950710
"usa",2063,56,4909920
"usa",2063,57,4852510
"usa",2063,58,4797020
"usa",2063,59,4744610
"usa",2063,60,4676050
"usa",2063,61,4585190
"usa",2063,62,4482890
"usa",2063,63,4379720
"usa",2063,64,4265850
"usa",2063,65,4194300
"usa",2063,66,4190080
"usa",2063,67,4225820
"usa",2063,68,4252290
"usa",2063,69,4283100
"usa",2063,70,4274530
"usa",2063,71,4201030
"usa",2063,72,4084870
"usa",2063,73,3970360
"usa",2063,74,3844510
"usa",2063,75,3733840
"usa",2063,76,3654650
"usa",2063,77,3590320
"usa",2063,78,3513420
"usa",2063,79,3436040
"usa",2063,80,3316530
"usa",2063,81,3133520
"usa",2063,82,2910440
"usa",2063,83,2690240
"usa",2063,84,2462150
"usa",2063,85,2259380
"usa",2063,86,2102120
"usa",2063,87,1973870
"usa",2063,88,1840170
"usa",2063,89,1710580
"usa",2063,90,1570360
"usa",2063,91,1409560
"usa",2063,92,1238510
"usa",2063,93,1077130
"usa",2063,94,921010
"usa",2063,95,781200
"usa",2063,96,665100
"usa",2063,97,567180
"usa",2063,98,431370
"usa",2063,99,346450
"usa",2063,100,0
"usa",2063,101,0
"usa",2063,102,0
"usa",2063,103,0
"usa",2063,104,0
"usa",2063,105,0
"usa",2063,106,0
"usa",2063,107,0
"usa",2063,108,0
"usa",2063,109,0
"usa",2063,110,0
"usa",2063,111,0
"usa",2063,112,0
"usa",2063,113,0
"usa",2063,114,0
"usa",2063,115,0
"usa",2063,116,0
"usa",2063,117,0
"usa",2063,118,0
"usa",2063,119,0
"usa",2063,120,0
"usa",2063,121,0
"usa",2063,122,0
"usa",2063,123,0
"usa",2063,124,0
"usa",2063,125,0
"usa",2063,126,0
"usa",2063,127,0
"usa",2063,128,0
"usa",2063,129,0
"usa",2063,130,0
"usa",2064,0,5319040
"usa",2064,1,5310130
"usa",2064,2,5301410
"usa",2064,3,5292990
"usa",2064,4,5283710
"usa",2064,5,5277060
"usa",2064,6,5271040
"usa",2064,7,5265760
"usa",2064,8,5261360
"usa",2064,9,5257600
"usa",2064,10,5254270
"usa",2064,11,5253280
"usa",2064,12,5255490
"usa",2064,13,5259950
"usa",2064,14,5264450
"usa",2064,15,5268960
"usa",2064,16,5274470
"usa",2064,17,5281120
"usa",2064,18,5288150
"usa",2064,19,5294750
"usa",2064,20,5301140
"usa",2064,21,5304760
"usa",2064,22,5304260
"usa",2064,23,5300640
"usa",2064,24,5296670
"usa",2064,25,5292270
"usa",2064,26,5285340
"usa",2064,27,5275260
"usa",2064,28,5263120
"usa",2064,29,5250720
"usa",2064,30,5237830
"usa",2064,31,5226040
"usa",2064,32,5216400
"usa",2064,33,5208370
"usa",2064,34,5199780
"usa",2064,35,5190310
"usa",2064,36,5183990
"usa",2064,37,5182380
"usa",2064,38,5183390
"usa",2064,39,5183300
"usa",2064,40,5182740
"usa",2064,41,5179130
"usa",2064,42,5170780
"usa",2064,43,5158670
"usa",2064,44,5146480
"usa",2064,45,5134700
"usa",2064,46,5117140
"usa",2064,47,5091470
"usa",2064,48,5060940
"usa",2064,49,5028870
"usa",2064,50,4991930
"usa",2064,51,4966320
"usa",2064,52,4959590
"usa",2064,53,4962990
"usa",2064,54,4960830
"usa",2064,55,4957020
"usa",2064,56,4938160
"usa",2064,57,4896220
"usa",2064,58,4837620
"usa",2064,59,4780800
"usa",2064,60,4726890
"usa",2064,61,4656860
"usa",2064,62,4564640
"usa",2064,63,4460950
"usa",2064,64,4356180
"usa",2064,65,4240590
"usa",2064,66,4166760
"usa",2064,67,4159470
"usa",2064,68,4191560
"usa",2064,69,4214170
"usa",2064,70,4240770
"usa",2064,71,4228020
"usa",2064,72,4150580
"usa",2064,73,4030470
"usa",2064,74,3911790
"usa",2064,75,3781780
"usa",2064,76,3665860
"usa",2064,77,3579870
"usa",2064,78,3507780
"usa",2064,79,3423200
"usa",2064,80,3337930
"usa",2064,81,3211540
"usa",2064,82,3023340
"usa",2064,83,2796160
"usa",2064,84,2572050
"usa",2064,85,2340850
"usa",2064,86,2133710
"usa",2064,87,1969840
"usa",2064,88,1833990
"usa",2064,89,1693820
"usa",2064,90,1558290
"usa",2064,91,1415110
"usa",2064,92,1255720
"usa",2064,93,1089300
"usa",2064,94,933030
"usa",2064,95,782850
"usa",2064,96,650370
"usa",2064,97,542920
"usa",2064,98,454730
"usa",2064,99,342860
"usa",2064,100,0
"usa",2064,101,0
"usa",2064,102,0
"usa",2064,103,0
"usa",2064,104,0
"usa",2064,105,0
"usa",2064,106,0
"usa",2064,107,0
"usa",2064,108,0
"usa",2064,109,0
"usa",2064,110,0
"usa",2064,111,0
"usa",2064,112,0
"usa",2064,113,0
"usa",2064,114,0
"usa",2064,115,0
"usa",2064,116,0
"usa",2064,117,0
"usa",2064,118,0
"usa",2064,119,0
"usa",2064,120,0
"usa",2064,121,0
"usa",2064,122,0
"usa",2064,123,0
"usa",2064,124,0
"usa",2064,125,0
"usa",2064,126,0
"usa",2064,127,0
"usa",2064,128,0
"usa",2064,129,0
"usa",2064,130,0
"usa",2065,0,5332380
"usa",2065,1,5322300
"usa",2065,2,5312600
"usa",2065,3,5303410
"usa",2065,4,5294820
