"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"pak",1944,,1345,38.6,404.777144347
"pan",1944,,3453,40.9,198.099378231
"per",1944,,3853,57.1,316.449245087
"phl",1944,,1482,49.2,221.356228586
"plw",1944,,6500,,
"png",1944,,922,47.1,382.422475599
"pol",1944,,1809,24.2,189.488027623
"pri",1944,,4499,,
"prk",1944,,1386,47.2,282.473599635
"prt",1944,,3501,42.4,194.27
"pry",1944,,3428,41.1,164.942653787
"pse",1944,,1776,44.9,274.31786748
"qat",1944,,1061,43.6,293.564285714
"rou",1944,,2862,25.5,263.35102086
"rus",1944,,5235,31.4,111.121901212
"rwa",1944,,520,45.2,326.644884889
"sau",1944,,1107,42.8,375.281117647
"sdn",1944,,1579,42.7,327.298278392
"sen",1944,,1534,39.6,382.8
"sgp",1944,,5186,41.1,462.84
"slb",1944,,851,46.9,455.00392057
"sle",1944,,1086,45.8,463.471414552
"slv",1944,,2671,40.7,301.495659722
"smr",1944,,6022,,
"som",1944,,956,44.3,407.992874409
"srb",1944,,3989,37.9,106.920891853
"ssd",1944,,1646,42.66,394.335421276
"stp",1944,,1171,,240.90993008
"sur",1944,,5025,34.3,202.981003992
"svk",1944,,5140,39.8,154.250305511
"svn",1944,,4474,36.7,130.22661508
"swe",1944,,8840,40.8,43.7193297914
"swz",1944,,1251,44.9,312.788250973
"syc",1944,,3877,,121.5
"syr",1944,,1657,43.7,325.628316977
"tca",1944,,1707,,
"tcd",1944,,1107,41.3,384.094577141
"tgo",1944,,1043,38.7,361.8562117
"tha",1944,,1193,41.1,260.405147872
"tjk",1944,,1743,44,234.142268691
"tkm",1944,,3487,40.6,221.911160406
"tls",1944,,683,48.4,416.293132138
"ton",1944,,1294,,144.175674717
"tto",1944,,4246,44.5,114.211852221
"tun",1944,,1636,38.3,348.033274074
"tur",1944,,2514,54,352.72855608
"tuv",1944,,1338,,
"twn",1944,,1507,,
"tza",1944,,899,41.7,338.773479035
"uga",1944,,807,44,416.001854651
"ukr",1944,,2774,40.3,413.519104046
"ury",1944,,6854,48.9,90.2848896435
"usa",1944,,19847,43.7,48.1761666589
"uzb",1944,,1221,40.7,231.313148217
"vct",1944,,2054,,203.446584289
"ven",1944,,6520,43.5,181.796393657
"vnm",1944,,989,41.8,242.30480038
"vut",1944,,1198,,190.792758429
"wsm",1944,,2776,,250.531015401
"yem",1944,,1332,44.4,502.246354711
"zaf",1944,,6817,67.2,288.181962451
"zmb",1944,,2201,40.7,374.439953353
"zwe",1944,,1323,45.8,298.127879291
