"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"mus",1899,,1380,44.2,286.02
"mwi",1899,,355,39.7,439.15
"mys",1899,,1272,41,435.16
"nam",1899,,1761,40.7,411.73
"ner",1899,,655,43.3,432.49
"nga",1899,,1264,38.8,437.82
"nic",1899,,2258,44.7,508.65
"nld",1899,,6224,44.5,215.05
"nor",1899,,3633,43.7,154.59
"npl",1899,,816,41,406.64
"nru",1899,,813,,
"nzl",1899,,6751,38.2,141.98
"omn",1899,,1427,44.1,413.01
"pak",1899,,1121,41,501.12
"pan",1899,,2069,42.6,405.37
"per",1899,,1746,40.6,371.07
"phl",1899,,1117,41.2,431.16
"plw",1899,,1100,,
"png",1899,,716,38.6,423.33
"pol",1899,,2537,26.4,320.84
"pri",1899,,2117,,
"prk",1899,,523,49.5,499.62
"prt",1899,,2313,42.4,372.26
"pry",1899,,2250,42.4,373.46
"pse",1899,,1331,44.8,434.259489727
"qat",1899,,2169,43,432.49
"rou",1899,,2442,33.2,321.99
"rus",1899,,3154,50,389.96
"rwa",1899,,489,43.8,419.43
"sau",1899,,980,45.8,415.55
"sdn",1899,,761,33.8,424.63
"sen",1899,,730,41.9,511.66
"sgp",1899,,2552,42.4,391.64
"slb",1899,,481,50.1,504.13
"sle",1899,,1078,46,513.16
"slv",1899,,1896,42.8,460.93
"smr",1899,,2206,,
"som",1899,,763,38.4,451.3
"srb",1899,,2826,33,246.11
"ssd",1899,,745,33.78,489.36
"stp",1899,,1021,,293.297896198
"sur",1899,,2794,40.3,405.37
"svk",1899,,2908,42.6,348.86
"svn",1899,,2931,39.8,360.45
"swe",1899,,3475,58.4,171.69
"swz",1899,,719,47.7,413.01
"syc",1899,,1172,,185.961978632
"syr",1899,,1508,39.1,428.53
"tca",1899,,831,,
"tcd",1899,,614,46.1,431.16
"tgo",1899,,1002,45.1,425.93
"tha",1899,,1336,37.7,437.82
"tjk",1899,,1132,41.3,306.404269065
"tkm",1899,,2080,33.9,472.816999069
"tls",1899,,633,48.8,459.654132949
"ton",1899,,869,,204.837341729
"tto",1899,,1893,43.4,335.24
"tun",1899,,1048,36,459.53
"tur",1899,,1970,38.4,379.44
"tuv",1899,,942,,
"twn",1899,,1120,,
"tza",1899,,697,38,414.28
"uga",1899,,681,41,510.15
"ukr",1899,,1683,41,360.45
"ury",1899,,5930,52.1,405.37
"usa",1899,,6752,50.8,234.69
"uzb",1899,,837,37.8,379.351042117
"vct",1899,,1431,,263.716961151
"ven",1899,,1296,44.1,414.28
"vnm",1899,,1071,40.4,416.83
"vut",1899,,768,,244.609003264
"wsm",1899,,1836,,302.480382856
"yem",1899,,1160,41.4,539.65
"zaf",1899,,3936,39.8,397.87
"zmb",1899,,843,46.1,409.19
"zwe",1899,,979,36.5,395.38
