"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"eri",1892,,641,48.7,441.12
"esp",1892,,2702,31.8,309.647334282
"est",1892,,1469,32.7,299.8
"eth",1892,,537,47.5,447.88
"fin",1892,,2137,36.1,293.76
"fji",1892,,1005,46,498.88
"fra",1892,,3755,48.7,250.17
"fsm",1892,,548,,245.41081804
"gab",1892,,396,45.9,435.79
"gbr",1892,,7072,37.8,227.6
"geo",1892,,737,30.4,327.295006568
"gha",1892,,768,38.3,471.38
"gin",1892,,523,33.6,437.13
"gmb",1892,,860,47,460.21
"gnb",1892,,826,49.8,417.44
"gnq",1892,,402,51.8,446.51
"grc",1892,,2710,34.2,339.12
"grd",1892,,1305,,240.169008763
"grl",1892,,850,,
"gtm",1892,,1544,35.6,503.36
"guy",1892,,1977,38.7,429.16
"hkg",1892,,1563,,
"hnd",1892,,1696,43.5,393.46
"hrv",1892,,2669,,366.84
"hti",1892,,1322,44.7,485.424714924
"hun",1892,,2570,39.5,446.6
"idn",1892,,1127,39.3,443.79
"ind",1892,,1137,28.9,527.79
"irl",1892,,3703,33.5,158.51
"irn",1892,,1252,38.3,506.38
"irq",1892,,1418,38.3,427.86
"isl",1892,,2189,,135.39
"isr",1892,,1005,44.9,447.107522651
"ita",1892,,3200,46.3,323.94
"jam",1892,,967,39,266.83
"jor",1892,,1427,44.3,421.34
"jpn",1892,,1602,47.9,347.07
"kaz",1892,,1786,42.3,477.1
"ken",1892,,1138,34.9,507.88
"kgz",1892,,958,38.2,376.072553275
"khm",1892,,1008,46.1,379.99
"kir",1892,,597,,323.600429017
"kna",1892,,1897,,
"kor",1892,,524,32.1,503.36
"kwt",1892,,1960,42.8,500.35
"lao",1892,,1029,38.4,418.74
"lbn",1892,,1927,37.9,447.88
"lbr",1892,,970,46.3,429.16
"lby",1892,,2544,41.6,404.69
"lca",1892,,1111,,259.744070677
"lka",1892,,1742,43.5,409.79
"lso",1892,,414,51.6,407.24
"ltu",1892,,1989,35.9,341.38
"lux",1892,,3412,40.3,286.24
"lva",1892,,1176,35.9,284.19
"mac",1892,,1270,,
"mar",1892,,813,35.7,403.44
"mco",1892,,4618,,
"mda",1892,,884,34.4,334.454443059
"mdg",1892,,813,41,437.13
"mdv",1892,,839,,397.96537752
"mex",1892,,1948,47.5,523.15
"mhl",1892,,570,,
"mkd",1892,,1368,31.1,383.061898243
"mli",1892,,619,47.2,494.48
"mlt",1892,,1516,,132.207416138
"mmr",1892,,1074,33,433.13
"mne",1892,,2097,42.4,375.2
"mng",1892,,670,48.4,420.04
"moz",1892,,412,42,439.79
"mrt",1892,,749,47.9,417.44
"mus",1892,,1335,44.6,336.63
"mwi",1892,,355,41.1,439.79
"mys",1892,,1230,40.9,435.79
"nam",1892,,1586,39.8,412.34
"ner",1892,,633,43.3,433.13
"nga",1892,,1224,37.4,438.46
"nic",1892,,2096,43,509.39
"nld",1892,,5936,42.7,262.46
"nor",1892,,3311,42.8,166.14
"npl",1892,,775,41,407.24
"nru",1892,,786,,
"nzl",1892,,6343,38.2,129.42
"omn",1892,,1349,44.5,413.61
"pak",1892,,1103,37.1,501.85
"pan",1892,,1912,42.9,405.96
"per",1892,,1459,41.4,371.61
"phl",1892,,1097,38.5,431.79
"plw",1892,,1074,,
"png",1892,,699,36.6,423.95
"pol",1892,,2236,25.4,344.77
"pri",1892,,2038,,
"prk",1892,,527,49.8,500.35
"prt",1892,,2011,40.1,372.81
"pry",1892,,2061,42.6,374
"pse",1892,,1307,44.8,434.325923626
"qat",1892,,1960,42.9,433.13
"rou",1892,,2232,34.4,394.8
"rus",1892,,2240,50,498.56
"rwa",1892,,484,47.5,420.04
"sau",1892,,963,46.3,416.16
"sdn",1892,,736,33.8,425.25
"sen",1892,,706,42.2,512.4
"sgp",1892,,2103,42.6,392.21
"slb",1892,,469,50.6,504.87
"sle",1892,,1042,46,513.91
"slv",1892,,1788,43.2,461.6
"smr",1892,,2094,,
"som",1892,,757,37.4,451.96
"srb",1892,,2692,31,318.75
"ssd",1892,,720,33.78,490.08
"stp",1892,,1008,,302.276561108
"sur",1892,,2665,41.2,405.96
"svk",1892,,2636,42.2,363.32
"svn",1892,,2793,40.7,360.97
"swe",1892,,2847,59.2,171.02
"swz",1892,,695,48.2,413.61
"syc",1892,,1140,,197.850004351
"syr",1892,,1414,34.5,429.16
"tca",1892,,793,,
"tcd",1892,,594,46.6,431.79
"tgo",1892,,969,46.1,426.55
"tha",1892,,1307,35,438.46
"tjk",1892,,809,39.4,311.186878393
"tkm",1892,,1477,30.2,474.54961112
"tls",1892,,625,48.9,458.634358469
"ton",1892,,848,,216.403503962
"tto",1892,,1823,43.2,335.73
"tun",1892,,1014,35.7,460.21
"tur",1892,,1866,33.6,379.99
"tuv",1892,,920,,
"twn",1892,,1091,,
"tza",1892,,684,37.7,414.89
"uga",1892,,658,41,510.9
"ukr",1892,,1195,39.5,360.97
"ury",1892,,6012,51.1,405.96
"usa",1892,,6207,50.6,260.02
"uzb",1892,,606,36.4,379.498369619
"vct",1892,,1365,,274.438965255
"ven",1892,,1100,44.2,414.89
"vnm",1892,,1008,40.4,417.44
"vut",1892,,750,,254.405030189
"wsm",1892,,1793,,312.103376254
"yem",1892,,1138,39.9,540.44
"zaf",1892,,3175,36.7,398.45
"zmb",1892,,828,47,409.79
"zwe",1892,,971,35,395.95
