"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"tto",1859,,1524,43.8,335.73
"tun",1859,,865,56.6,460.21
"tur",1859,,1506,46.9,379.99
"tuv",1859,,823,,
"twn",1859,,1005,,
"tza",1859,,626,37.6,414.89
"uga",1859,,562,41,510.9
"ukr",1859,,1005,38.2,360.97
"ury",1859,,4400,48.1,405.96
"usa",1859,,3617,54.8,337.407
"uzb",1859,,568,44.4,380.193684611
"vct",1859,,1093,,331.161061267
"ven",1859,,813,43.9,414.89
"vnm",1859,,841,40.4,417.44
"vut",1859,,670,,306.139674299
"wsm",1859,,1603,,361.75842833
"yem",1859,,1036,54.8,540.44
"zaf",1859,,1569,35.9,398.45
"zmb",1859,,765,44,409.79
"zwe",1859,,933,34.6,395.95
