"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"moz",1850,2719675,402,47.4,439.79
"mrt",1850,433694,611,48.6,417.44
"msr",1850,6994,,,
"mtq",1850,105264,,,
"mus",1850,201362,1090,41.7,427.86
"mwi",1850,737000,353,45.7,439.79
"mys",1850,534296,1063,25.3,435.79
"myt",1850,9467,,,
"nam",1850,229000,848,52.6,412.34
"ncl",1850,35338,,,
"ner",1850,1457723,517,43.3,433.13
"nga",1850,13760390,1011,47.2,438.46
"nic",1850,345374,1342,48.8,509.39
"niu",1850,4505,,,
"nld",1850,3122714,4647,48.5,293.67
"nor",1850,1401619,1675,47.8,168.37
"npl",1850,4353245,659,41,407.24
"nru",1850,2048,642,,
"nzl",1850,94934,1898,38.2,390.99
"omn",1850,346606,1040,44.8,413.61
"pak",1850,15069036,1023,28.7,501.85
"pan",1850,133955,1191,50.1,405.96
"per",1850,2003904,1307,45.1,371.61
"phl",1850,3160952,1008,32.5,431.79
"plw",1850,4507,931,,
"png",1850,912100,607,25.8,423.95
"pol",1850,13219914,1468,36.2,369.21
"pri",1850,490452,1623,,
"prk",1850,4443898,550,47.7,500.35
"prt",1850,3821571,1698,33.5,372.81
"pry",1850,329615,1219,48.6,374
"pse",1850,169606,1230,40,434.724740497
"pyf",1850,61061,,,
"qat",1850,14092,1323,43.8,433.13
"reu",1850,116510,,,
"rou",1850,7994544,1233,47.8,371.61
"rus",1850,41023821,1778,54,418.74
"rwa",1850,1118138,459,59,420.04
"sau",1850,2236084,890,45.8,416.16
"sdn",1850,4687944,601,33.8,425.25
"sen",1850,1236126,576,44.4,512.4
"sgp",1850,56355,1095,41.7,392.21
"shn",1850,5474,,,
"slb",1850,65274,405,48.2,504.87
"sle",1850,971609,851,52.2,513.91
"slv",1850,369053,1257,47.6,461.6
"smr",1850,6679,1534,,
"som",1850,1208406,728,50.9,451.96
"spm",1850,2217,,,
"srb",1850,2799079,1740,32.5,374
"ssd",1850,1205835,588,33.78,490.08
"stp",1850,28467,933,,362.224333792
"sur",1850,101302,2009,37.3,405.96
"svk",1850,2388322,1827,48.6,363.32
"svn",1850,612303,1805,27.7,360.97
"swe",1850,3440593,1789,58,217.93
"swz",1850,86000,567,53.8,413.61
"syc",1850,13891,965,,286.950838761
"syr",1850,1479335,1126,63.1,429.16
"tca",1850,4065,597,,
"tcd",1850,1432000,485,50.6,431.79
"tgo",1850,581106,791,41.5,426.55
"tha",1850,5247574,975,42,438.46
"tjk",1850,614819,664,47.4,341.491628084
"tkl",1850,949,,,
"tkm",1850,484374,1172,41.4,485.079431021
"tls",1850,191539,575,40.7,452.563047541
"ton",1850,18577,736,,300.881324744
"tto",1850,83021,1452,43.9,335.73
"tun",1850,1045505,829,63.1,460.21
"tur",1850,11074762,1436,37.4,379.99
"tuv",1850,2957,798,,
"twn",1850,,1003,,
"tza",1850,3358108,611,37.6,414.89
"uga",1850,2322049,538,41,510.9
"ukr",1850,14822733,948,30.3,360.97
"ury",1850,142515,3563,48.1,405.96
"usa",1850,24136293,3059,54.3,392.55
"uzb",1850,2530062,552,44.4,380.383536973
"vct",1850,29971,1029,,348.571629272
"ven",1850,1298076,781,43.8,414.89
"vgb",1850,6700,,,
"vir",1850,38995,,,
"vnm",1850,8722624,846,40.4,417.44
"vut",1850,31490,650,,321.992110619
"wlf",1850,4307,,,
"wsm",1850,46077,1555,,376.622258281
"yem",1850,2738662,1010,63.1,540.44
"zaf",1850,2091873,1308,35.9,398.45
"zmb",1850,747000,748,43.1,409.79
"zwe",1850,1346417,923,34.6,395.95
