"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"mex",1940,20699956,3165,53.5,298.548770802
"mhl",1940,12179,1082,,
"mkd",1940,1140699,2280,42.6,227.9212433
"mli",1940,4290767,641,44.4,445.258474708
"mlt",1940,292719,2356,,69.0191475372
"mmr",1940,16865022,1357,33.5,396.094257804
"mne",1940,361506,3598,40.2,191.76
"mng",1940,760947,805,47.2,383.306228346
"mnp",1940,6599,,,
"moz",1940,5779561,436,40.7,402.121742765
"mrt",1940,629653,1068,49,351.7
"msr",1940,13258,,,
"mtq",1940,205775,,,
"mus",1940,410851,2140,42.2,263.423303321
"mwi",1940,1957205,355,39.6,393.674486404
"mys",1940,5404596,2344,41,274.228572165
"myt",1940,14279,,,
"nam",1940,330015,3289,43.1,373.038511294
"ncl",1940,61297,,,
"ner",1940,2408985,883,42.3,396.119543134
"nga",1940,26625012,2254,47,409.401568424
"nic",1940,986178,3019,54.3,353.600008349
"niu",1940,4646,,,
"nld",1940,8860722,7840,46,52.0571663661
"nor",1940,2971546,8349,41.1,49.2877272727
"npl",1940,7641505,836,43.7,368.646889535
"nru",1940,2817,2850,,
"nzl",1940,1629869,10673,37,44.3899562372
"omn",1940,450735,2525,41.5,401.544731805
"pak",1940,27847671,1349,39.5,403.22494204
"pan",1940,690917,3299,41.1,273.220961702
"per",1940,6506528,3948,58.5,336.836384267
"phl",1940,14552395,2595,49.2,264.219478552
"plw",1940,7071,5196,,
"png",1940,1600972,898,47.1,386.433107877
"pol",1940,30041062,3696,24.8,211.796600781
"pri",1940,1894568,4122,,
"prk",1940,8870433,1418,47.4,258.24
"prt",1940,7693201,2987,44.5,202.76
"pry",1940,1128833,3364,41.2,223.597988827
"pse",1940,709412,1443,44.9,306.860100432
"pyf",1940,47669,,,
"qat",1940,22179,1097,43.5,396.561825
"reu",1940,227203,,,
"rou",1940,15715805,3254,26.2,305.530639505
"rus",1940,93588981,5632,29.7,129.274190011
"rwa",1940,2041133,517,45.9,345.550439514
"sau",1940,2974999,969,43.1,379.304990712
"sdn",1940,5454648,1448,43.6,389.12660847
"sen",1940,2305918,1405,40.5,439.601653646
"sgp",1940,748657,5284,41.2,229.61
"shn",1940,4651,,,
"slb",1940,83859,796,47.2,459.853900204
"sle",1940,1814210,1100,45.8,471.131462422
"slv",1940,1785176,2598,40.9,335.127680196
"smr",1940,11960,4893,,
"som",1940,2115192,930,44.7,412.19
"spm",1940,4254,,,
"srb",1940,6151086,4182,39.5,117.044045838
"ssd",1940,2457116,1494,43.59,402.088642894
"stp",1940,56089,1153,,245.247883267
"sur",1940,197548,4711,34.8,237.14
"svk",1940,3299197,5015,41.9,162.46
"svn",1940,1349369,4628,38.4,160.95
"swe",1940,6353381,8517,43.5,49.1974675325
"swz",1940,172622,1174,45.1,373.823983698
"syc",1940,31073,3346,,129.441130412
"syr",1940,2942179,1573,44,333.784801563
"tca",1940,5985,1574,,
"tcd",1940,1727303,1035,42,389.997178423
"tgo",1940,1272646,1048,39.3,389.199990746
"tha",1940,15865398,1215,42.7,300.563598575
"tjk",1940,1388192,1894,45.2,248.862414294
"tkl",1940,1189,,,
"tkm",1940,1102907,3745,41.5,242.492140333
"tls",1940,449273,679,48.4,419.201896704
"ton",1940,34868,1238,,148.718200651
"tto",1940,487372,3857,44.4,160.986456435
"tun",1940,3034920,1567,38.1,367.726706667
"tur",1940,17777172,3163,55.3,361.247343813
"tuv",1940,4877,1286,,
"twn",1940,,2041,,
"tza",1940,6409572,871,42,378.693514857
"uga",1940,4226918,795,44.4,436.13991129
"ukr",1940,33942864,2988,40.7,203.097895954
"ury",1940,1973524,7065,50.8,123.993014431
"usa",1940,134354133,11320,46.5,59.5395625931
"uzb",1940,6307794,1329,41.7,247.786126224
"vct",1940,56034,1988,,208.315056805
"ven",1940,4082981,5651,43.6,191.130932629
"vgb",1940,6184,,,
"vir",1940,24855,,,
"vnm",1940,22322198,1011,42.6,298.275163498
"vut",1940,45428,1137,,195.025897566
"wlf",1940,6653,,,
"wsm",1940,61296,2650,,251.786669815
"yem",1940,4077913,1315,44.3,505.305449627
"zaf",1940,11021715,6733,67.8,310.636920158
"zmb",1940,1734228,1960,41.1,377.761489796
"zwe",1940,2537898,1221,45,361.244966362
