"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"dji",2013,864554,2903,40,69.5
"dma",2013,72005,10011,,21
"dnk",2013,5624293,42483,27.5,3.7
"dom",2013,10281408,11790,45.7,32.3
"dza",2013,38186135,12893,42.5,25.2
"ecu",2013,15661312,10541,46.6,23
"egy",2013,87613909,10731,35.2,25.8
"eri",2013,4998824,1157,47.5,49.7
"esh",2013,549538,,,45.029
"esp",2013,46455163,31681,33.7,4.3
"est",2013,1320050,25254,32.9,3.4
"eth",2013,94558374,1336,33.6,64.6
"fin",2013,5453061,38788,25.4,2.6
"fji",2013,880487,7502,42.8,23.2
"flk",2013,2877,,,
"fra",2013,63844529,37309,30.1,4.4
"fro",2013,48292,,,
"fsm",2013,103718,3286,,37
"gab",2013,1650351,17580,41.8,56.1
"gbm",2013,86462,,,
"gbr",2013,63955654,36908,30.2,4.6
"geo",2013,4082727,6930,41.4,13.4
"gha",2013,26164432,3873,42.8,66.5
"gib",2013,31720,,,
"gin",2013,11948726,1213,33.7,100.4
"glp",2013,463536,,,6.269
"gmb",2013,1866878,1608,47.3,73.6
"gnb",2013,1757138,1362,38.7,100.5
"gnq",2013,797082,32654,50.5,100.3
"grc",2013,11055164,24159,34,4.3
"grd",2013,105902,11273,,12.5
"grl",2013,56265,26688,,
"gtm",2013,15690793,7063,52.4,31.1
"guf",2013,254283,,,10.946
"gum",2013,165121,,,11.033
"guy",2013,761033,6336,43.2,40.8
"hkg",2013,7163930,51656,,2.58
"hnd",2013,7849059,4154,57.4,21.8
"hos",2013,799,,,
"hrv",2013,4271497,20049,,4.7
"hti",2013,10431249,1648,59.2,73.1
"hun",2013,9924507,22708,28,6.3
"idn",2013,251268276,9729,38.1,29.3
"ind",2013,1279498874,5244,33.6,52.1
"irl",2013,4671263,44640,30,3.8
"irn",2013,77152445,15552,43.4,16.8
"irq",2013,34107366,15368,29.5,33.9
"isl",2013,325392,40958,,2.1
"isr",2013,7817818,30927,36,4.2
"ita",2013,59771094,33827,32.5,3.6
"jam",2013,2773215,8607,45.5,16.7
"jor",2013,7214832,11405,33.7,19
"jpn",2013,126984964,35614,33.6,2.9
"kaz",2013,17099546,22470,28.6,16.4
"ken",2013,43692881,2706,47.7,54.5
"kgz",2013,5745698,3121,33.4,24
"khm",2013,15078564,2942,31.8,32.9
"kir",2013,108544,1796,,58.9
"kna",2013,54301,20620,,11.3
"kor",2013,49846756,32684,30.2,3.7
"kos",2013,,8613,,
"kwt",2013,3593689,79395,39.3,9.4
"lao",2013,6579985,4667,36.2,71.3
"lbn",2013,5286990,16623,38.6,8.9
"lbr",2013,4293692,875,38.2,76.3
"lby",2013,6265987,19760,38.8,14.5
"lca",2013,182305,10152,,15.1
"lie",2013,37040,,,
"lka",2013,20521959,9426,36.4,9.4
"lso",2013,2083061,2473,54.2,98.9
"ltu",2013,2963810,24732,34.6,4.9
"lux",2013,544885,88850,30.4,2
"lva",2013,2011857,21699,35.2,8.4
"mac",2013,568056,136540,,5.329
"mar",2013,33452686,6967,40.9,29.7
"mco",2013,37528,57886,,3.7
"mda",2013,4073714,4542,30.6,16.4
"mdg",2013,22924557,1369,40.6,53.4
"mdv",2013,351111,13353,,9.9
"mex",2013,123740109,16346,45.7,14.5
"mhl",2013,52786,3776,,37.8
"mkd",2013,2072543,11664,37,6.6
"mli",2013,16592097,1589,33,122.7
"mlt",2013,416747,28822,,6.1
"mmr",2013,52983829,3526,44.3,53.5
"mne",2013,624648,14156,30.6,5.3
"mng",2013,2859174,10833,36.5,24.7
"mnp",2013,53869,,,
"moz",2013,26467180,1064,51.6,87.2
"mrt",2013,3872684,3579,40.5,90.2
"msr",2013,5063,,,
"mtq",2013,395662,,,7.221
"mus",2013,1263560,17146,35.9,14.3
"mwi",2013,16190126,757,46.2,72.6
"mys",2013,29465372,22589,46.2,8.4
"myt",2013,227348,,,4.689
"nam",2013,2346592,9275,63.9,49.5
"ncl",2013,256473,,,14.998
"ner",2013,18358863,897,31.2,104.1
"nga",2013,172816517,5423,43,116.6
"nic",2013,5945646,4432,45.7,23.5
"niu",2013,1610,,,24.3
"nld",2013,16809157,45021,25.1,4
"nor",2013,5083450,63322,22.7,2.8
"npl",2013,27834981,2173,32.8,39
"nru",2013,10125,13568,,37.2
"nzl",2013,4465276,33360,33.3,5.9
"omn",2013,3906912,41770,40.9,11.7
"pak",2013,181192646,4454,29.6,85.6
"pan",2013,3805683,18793,51.9,18.1
"per",2013,30565461,11395,45.3,18.3
"phl",2013,97571676,6326,43,29.6
"plw",2013,20919,13153,,17.5
"png",2013,7308864,2558,50.3,60.9
"pol",2013,38618698,23144,30.7,5.2
"pri",2013,3690591,33818,,7.161
"prk",2013,24895705,1392,46.9,27.4
"prt",2013,10459716,25677,34.2,3.8
"pry",2013,6465669,7833,48,21.9
"pse",2013,4418341,4498,34.5,22.3
"pyf",2013,276766,,,7.458
"qat",2013,2101288,131579,43.7,8.2
"reu",2013,849231,,,4.691
"rou",2013,19794163,18182,34,12
"rus",2013,143367341,23561,39.6,10.4
"rwa",2013,11078095,1426,50.8,48.2
"sau",2013,30201051,51294,42.4,15.5
"sdn",2013,38515095,3903,35.3,74.2
"sen",2013,14221041,2185,40.3,52.5
"sgp",2013,5405009,77721,45.8,2.8
"shn",2013,4034,,,
"slb",2013,560685,2041,46.5,29.9
"sle",2013,6178859,1865,35.4,133.4
"slv",2013,6089644,7515,41.8,18
"smr",2013,31391,39209,,3.1
"som",2013,10268157,619,48,146.1
"spm",2013,6275,,,
"srb",2013,8937605,12889,38,6.9
"ssd",2013,11453810,1965,35.29,99.2
"stp",2013,182386,2876,,50.8
"sur",2013,533450,15556,37.1,22.6
"svk",2013,5419288,25759,24.2,7.2
"svn",2013,2064819,27368,24.4,2.9
"swe",2013,9624247,43448,24.9,3
"swz",2013,1250641,5998,51.5,74.9
"sxm",2013,36442,,,
"syc",2013,95215,24805,,14
"syr",2013,19322593,5464,35.8,15.3
"tca",2013,33103,20278,,
"tcd",2013,13145788,2055,43.3,147.1
"tgo",2013,6928719,1346,46,83.3
"tha",2013,67451422,13932,39.4,13.1
"tjk",2013,8111894,2432,36.9,47.8
"tkl",2013,1195,,,
"tkm",2013,5240088,13555,46.4,54.7
"tls",2013,1129315,2093,30.4,56.5
"ton",2013,105139,4879,,17.3
"tto",2013,1348240,29469,39,21.5
"tun",2013,11005706,10768,35.8,15.2
"tur",2013,76223639,18579,40.2,15.4
"tuv",2013,9876,3528,,28.9
"twn",2013,23151000,40214,,
"tza",2013,50213457,2382,37.8,52.6
"uga",2013,36573387,1621,44.6,65.1
"ukr",2013,45165211,8338,24.8,10
"ury",2013,3407969,19321,41.3,11.1
"usa",2013,317135919,51282,40.1,6.9
"uzb",2013,29033361,5002,39.7,41.8
"vct",2013,109327,10177,,19.3
"ven",2013,30276045,17614,44.8,15.7
"vgb",2013,29058,,,
"vir",2013,106166,,,10.817
"vnm",2013,91378752,5125,35.6,22.9
"vut",2013,253165,2895,,28.4
"wlf",2013,13270,,,
"wsm",2013,190390,5502,,18.2
"yem",2013,25533217,3832,45.4,51.5
"zaf",2013,53416609,12454,65,45.1
"zmb",2013,15246086,3800,57.5,72.8
"zwe",2013,14898092,1773,64,83.3
