"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"lso",1911,,418,51.5,399.11
"ltu",1911,,2861,40.2,258.72
"lux",1911,,4271,38.4,251.01
"lva",1911,,1692,40.2,221.2
"mac",1911,,1355,,
"mar",1911,,843,36.7,395.38
"mco",1911,,5758,,
"mda",1911,,1247,31.2,284.862982446
"mdg",1911,,891,41.2,428.39
"mdv",1911,,837,,386.541660506
"mex",1911,,2560,51.6,464.76
"mhl",1911,,577,,
"mkd",1911,,1697,38,346.959506782
"mli",1911,,623,47.2,484.6
"mlt",1911,,1804,,102.215679366
"mmr",1911,,1033,33.2,424.48
"mne",1911,,2601,41.5,367.71
"mng",1911,,692,48,411.65
"moz",1911,,416,36.6,431.01
"mrt",1911,,821,48.3,400.530069609
"mus",1911,,1463,43.7,242.48
"mwi",1911,,356,37.6,431.01
"mys",1911,,1349,41,427.09
"nam",1911,,2106,42.3,404.1
"ner",1911,,694,43.6,424.48
"nga",1911,,1334,41.2,429.7
"nic",1911,,2564,47.5,499.22
"nld",1911,,6923,46.9,188.406802074
"nor",1911,,4473,45.3,94.7328227273
"npl",1911,,890,41,399.011382703
"nru",1911,,861,,
"nzl",1911,,9194,38.2,74.7539340349
"omn",1911,,1572,43.3,410.299049773
"pak",1911,,1338,46.9,492.428633887
"pan",1911,,2369,42.2,397.86
"per",1911,,2609,40.4,364.19
"phl",1911,,1529,45.6,423.17
"plw",1911,,1145,,
"png",1911,,746,42.1,415.48
"pol",1911,,2881,27.9,276.49
"pri",1911,,2259,,
"prk",1911,,551,48.9,514.22
"prt",1911,,2303,46.2,227.580392444
"pry",1911,,2614,42,366.53
"pse",1911,,1367,44.8,424.094727255
"qat",1911,,2581,43.2,424.48
"rou",1911,,3005,31.2,363.381472691
"rus",1911,,3222,48.7,385.13
"rwa",1911,,496,38.6,411.65
"sau",1911,,1009,45,407.85
"sdn",1911,,806,34.4,416.76
"sen",1911,,774,41.4,502.191795573
"sgp",1911,,2926,42.1,384.38
"slb",1911,,501,49.3,494.79
"sle",1911,,1142,45.9,503.65
"slv",1911,,2097,42.3,452.38
"smr",1911,,2754,,
"som",1911,,771,40.3,442.94
"srb",1911,,3339,36.6,217.502488557
"ssd",1911,,789,34.43,463.150882108
"stp",1911,,1044,,278.521981688
"sur",1911,,3029,38.7,397.86
"svk",1911,,3460,43.5,303.2
"svn",1911,,3464,38.7,353.76
"swe",1911,,4377,56.7,104.34320671
"swz",1911,,762,47,405.228712856
"syc",1911,,1229,,167.224009744
"syr",1911,,1683,46.2,420.59
"tca",1911,,901,,
"tcd",1911,,651,45.3,423.17
"tgo",1911,,1062,43.4,418.036447101
"tha",1911,,1384,42.3,429.674483373
"tjk",1911,,1145,44.4,298.375892108
"tkm",1911,,2124,39.9,400.388214155
"tls",1911,,649,48.7,449.04601302
"ton",1911,,905,,186.42947463
"tto",1911,,2020,43.7,293.091806222
"tun",1911,,1115,36.7,451.01
"tur",1911,,2162,46.6,372.4
"tuv",1911,,981,,
"twn",1911,,1316,,
"tza",1911,,720,38.7,406.6
"uga",1911,,722,41.3,500.69
"ukr",1911,,1719,43.3,353.76
"ury",1911,,7716,53.7,397.86
"usa",1911,,8416,51.3,187.461532692
"uzb",1911,,826,40.3,344.449216929
"vct",1911,,1551,,246.301865803
"ven",1911,,1414,44,406.6
"vnm",1911,,1183,40.6,409.1
"vut",1911,,799,,228.68531883
"wsm",1911,,1912,,286.669032569
"yem",1911,,1200,43.7,529.64
"zaf",1911,,5009,45.9,390.49
"zmb",1911,,867,44.7,401.6
"zwe",1911,,993,39,388.05
