"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mex",1826,,1365,38.4,487.15
"mhl",1826,,548,,
"mkd",1826,,727,32.5,392.868298015
"mli",1826,,606,47.2,494.48
"mlt",1826,,828,,323.146442289
"mmr",1826,,843,30.5,433.13
"mne",1826,,1114,33.7,375.2
"mng",1826,,600,37.6,420.04
"moz",1826,,396,45.6,439.79
"mrt",1826,,545,49,417.44
"mus",1826,,970,39.9,427.86
"mwi",1826,,351,45.7,439.79
"mys",1826,,1013,25.3,435.79
"nam",1826,,593,52.6,412.34
"ner",1826,,461,43.3,433.13
"nga",1826,,907,53.3,438.46
"nic",1826,,1040,52.6,509.39
"nld",1826,,3937,54.8,323.5
"nor",1826,,1369,44.6,299.8
"npl",1826,,657,41,407.24
"nru",1826,,572,,
"nzl",1826,,661,38.2,390.99
"omn",1826,,941,44.9,413.61
"pak",1826,,1020,28.7,501.85
"pan",1826,,909,54.3,405.96
"per",1826,,1227,54.9,371.61
"phl",1826,,974,32.5,431.79
"plw",1826,,859,,
"png",1826,,559,25.8,423.95
"pol",1826,,1339,34.8,369.21
"pri",1826,,1425,,
"prk",1826,,564,46.4,500.35
"prt",1826,,1691,50.7,372.81
"pry",1826,,903,52.1,374
"pse",1826,,1225,37.1,434.952800251
"qat",1826,,1209,44.4,433.13
"rou",1826,,888,47.8,371.61
"rus",1826,,1522,57.1,418.74
"rwa",1826,,445,59,420.04
"sau",1826,,864,45.4,416.16
"sdn",1826,,535,33.8,425.25
"sen",1826,,513,45.6,512.4
"sgp",1826,,1038,41.1,392.21
"slb",1826,,372,46.7,504.87
"sle",1826,,758,56,513.91
"slv",1826,,1028,50.2,461.6
"smr",1826,,1469,,
"som",1826,,711,50.9,451.96
"srb",1826,,1430,32.5,374
"ssd",1826,,524,33.78,490.08
"stp",1826,,892,,401.676630209
"sur",1826,,1709,34.8,405.96
"svk",1826,,1503,37.6,363.32
"svn",1826,,1484,27.7,360.97
"swe",1826,,1591,65.6,242.18
"swz",1826,,505,57.1,413.61
"syc",1826,,877,,354.876212684
"syr",1826,,1092,58.8,429.16
"tca",1826,,508,,
"tcd",1826,,432,50.6,431.79
"tgo",1826,,705,38.6,426.55
"tha",1826,,942,46.3,438.46
"tjk",1826,,580,47.4,360.115839469
"tkm",1826,,1004,41.4,491.201043792
"tls",1826,,548,35.8,449.129880432
"ton",1826,,678,,363.232201954
"tto",1826,,1275,44.4,405.96
"tun",1826,,739,58.8,460.21
"tur",1826,,1264,53.7,379.99
"tuv",1826,,735,,
"twn",1826,,1000,,
"tza",1826,,573,37.6,414.89
"uga",1826,,479,41,510.9
"ukr",1826,,812,42.5,360.97
"ury",1826,,2030,48.1,405.96
"usa",1826,,2448,64.1,449.792
"uzb",1826,,513,44.4,380.890273555
"vct",1826,,875,,399.606697239
"ven",1826,,702,43.6,414.89
"vnm",1826,,860,40.4,417.44
"vut",1826,,599,,368.394839168
"wsm",1826,,1433,,419.313504514
"yem",1826,,944,58.8,540.44
"zaf",1826,,1692,35.9,398.45
"zmb",1826,,706,40.6,409.79
"zwe",1826,,896,34.6,395.95
