"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"lux",1900,213965,3751,40,244.94
"lva",1900,1233746,1621,37.804385,257.51
"mac",1900,65138,1305,40,
"mar",1900,4667602,824,36.0962066667,402.57
"mco",1900,13968,5067,40,
"mda",1900,1479152,1209,33.0508081997,329.52
"mdg",1900,2894356,845,41.00953,436.18
"mdv",1900,63982,838,40,393.114807913
"mex",1900,13662640,2164,47.6169575,476.06
"mhl",1900,9525,573,40,
"mkd",1900,800063,1446,34.00614,381.89
"mli",1900,2961059,621,47.15742,493.41
"mlt",1900,225706,1631,40,118.633710234
"mmr",1900,10178295,1170,33.0983233333,432.19
"mne",1900,254700,2216,40,374.39
"mng",1900,704557,680,40,419.13
"mnp",1900,5269,,40,
"moz",1900,4115592,414,39.4629075,438.84
"mrt",1900,533349,778,40,416.53
"msr",1900,11844,,40,
"mtq",1900,152696,,40,
"mus",1900,370835,1387,40,330.14
"mwi",1900,780171,355,39.454505,438.84
"mys",1900,2204405,1278,44.0775802385,434.85
"myt",1900,11868,,40,
"nam",1900,231994,1788,40.877734359,411.44
"ncl",1900,48027,,40,
"ner",1900,1938530,658,43.34556,432.19
"nfk",1900,,,40,
"nga",1900,17111076,1269,38.9800542857,437.51
"ngokar",1900,,,40,
"nic",1900,571352,2282,40,508.29
"niu",1900,4579,,40,
"nld",1900,5153030,6063,44.704565,221.3
"nor",1900,2214923,3643,38.5104125,133.51
"npl",1900,5419483,822,40.99217,406.36
"nru",1900,2439,817,40,
"nzl",1900,815519,7181,38.15322644,105.2
"omn",1900,417606,1439,40,412.72
"pak",1900,18819218,1159,41.55384,500.77
"pan",1900,266472,2093,40,405.09
"pcn",1900,,,40,
"per",1900,3680342,1816,40.436645,370.8
"phl",1900,6480589,1119,38.856075,430.86
"plw",1900,5787,1104,40,
"png",1900,1246120,719,38.8955484615,423.03
"pol",1900,24700965,2583,28.98818,317.36
"pri",1900,968439,2128,38.11094,
"prk",1900,5124044,523,40,499.26
"prt",1900,5426480,2412,42.696295,372
"pry",1900,457181,2278,40,373.19
"pyf",1900,30686,,40,
"qat",1900,16290,2201,40,432.19
"reu",1900,168416,,40,
"rou",1900,10978549,2474,33.0508081997,320.37
"rus",1900,64836675,3087,50,409.33
"rwa",1900,1576436,489,43.27965,419.13
"sau",1900,,982,40,415.26
"shn",1900,,,40,
"slv",1900,774733,1912,40,460.6
"smr",1900,,2222,40,
"spm",1900,,,40,
"stp",1900,,1023,40,292.03718837
"tcd",1900,1471357,617,46.0510232203,430.86
"vct",1900,,1440,40,262.219830658
"vgb",1900,4934,,40,
"wsm",1900,,1842,40,301.130106642
