"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"cok",1989,17579,,40,24.8
"col",1989,33624442,7519,50.0383526504,36.2
"com",1989,403003,1621,50.8752953125,129.1
"cpv",1989,334473,1589,40,65.1
"cri",1989,3018953,7253,45.6988218338,17.5
"cub",1989,10486110,13829,40.8862429032,14.2
"cxr",1989,1833,,40,
"cym",1989,23776,54254,40,
"cyp",1989,751047,22598,40,11.2
"cyp_nor",1989,,,40,
"cze",1989,10319255,20432,25.118502,15.1
"deu",1989,78514790,32706,46.4824542957,9
"deu_east",1989,16155854,,40,
"dji",1989,558810,3165,40,122
"dma",1989,71242,6291,40,17.1
"dnk",1989,5129472,32849,32.3800579428,9.3
"dom",1989,7042940,5645,50.229,62.6
"dza",1989,25257671,10115,41.2733113115,48.6
"ecu",1989,9977380,7540,49.4,59.7
"egy",1989,55035937,5933,41.9286679929,90.6
"eri",1989,3091083,858,40,157.3
"eri_a_eth",1989,49388147,,40,
"est",1989,1570051,13601,21.76,20.9
"eth",1989,46433604,657,46.3045044,208.4
"fin",1989,4967776,28735,30.2519811759,6.9
"fji",1989,724624,5583,42.78125,30.8
"flk",1989,1941,,40,
"fra",1989,56643349,28942,36.9122557857,9.3
"fro",1989,48105,,40,
"fsm",1989,94091,2715,40,56.3
"gab",1989,926648,19870,52.8830068,93.1
"gbg",1989,61550,,40,
"gbm",1989,69265,,40,
"geo",1989,5466610,9379,29.54,48.1
"gha",1989,14232493,1909,41.198308,132.6
"gib",1989,26760,,40,
"gin",1989,5763843,1139,44.608952,243.7
"glp",1989,384583,,40,19.538
"gmb",1989,881146,1510,40,176.6
"gnb",1989,1032797,1553,46.75962125,233.3
"gnq",1989,365451,1108,40,193.6
"grc",1989,10065859,21229,34.60842,13.3
"grd",1989,96871,7057,40,24.3
"grl",1989,55296,19780,40,
"gtm",1989,8940285,5314,59.2502357351,84.9
"guf",1989,110262,,40,28.408
"gum",1989,127525,,40,27.596
"guy",1989,726237,3312,50.3658267655,61.9
"hkg",1989,5722161,26186,46.68,8.554
"hnd",1989,4766802,3304,54.394,61.1
"hos",1989,766,,40,
"hrv",1989,4780627,19374,36.4265974286,13.7
"hti",1989,6956301,2290,46.875129,150
"hun",1989,10409854,18077,27.188168,19.6
"idn",1989,178233231,4234,39.462173703,88.4
"ind",1989,852736160,1723,40.6041264891,129.5
"irl",1989,3561331,20665,39.4254022946,9.6
"irn",1989,54735239,8753,45.3,60.8
"irq",1989,17048167,11519,39.3621,55.3
"isl",1989,252219,28629,40,6.6
"isr",1989,4383341,16743,47.52,12.1
"ita",1989,56997093,30152,33.992226,10
"jam",1989,2371713,7056,42.57713,31.5
"jey",1989,82851,,40,
"jor",1989,3209466,7637,40.157068912,37.9
"jpn",1989,121831143,28077,35.3749764766,6.4
"kaz",1989,16471843,13242,29.58,53.3
"ken",1989,22668238,2359,49.569216,95.8
"kgz",1989,4333114,3481,30.88,66.2
"khm",1989,8723550,1025,40,117.4
"kir",1989,70863,1455,40,100.1
"kna",1989,,13940,40,29.9
"kor",1989,42546704,11002,34.5316728068,7.5
"korea_union",1989,62142199,,,
"kos",1989,1663953,,40,
"kwt",1989,2054443,46363,40,18.8
"lao",1989,4126935,1621,40.1998134426,166.4
"lbn",1989,2676615,5891,47.3846153846,34.1
"lbr",1989,2137018,1020,40,251.5
"lby",1989,4294547,24458,40,43.9
"lca",1989,,7861,40,23.2
"lie",1989,28405,,40,
"lso",1989,1569936,1248,40,85.4
"ltu",1989,3683711,17564,24.72,15.5
"lux",1989,377708,54556,38.630576,9.3
"lva",1989,2665711,14466,24.2,19
"mac",1989,348467,35328,40,16.58
"mar",1989,24489354,3845,42.22874,84
"mco",1989,29313,42283,40,8.1
"mda",1989,4346449,6643,26.64,33.6
"mdg",1989,11205548,1645,46.7193207449,166.2
"mdv",1989,216553,3866,40,98.8
"mex",1989,83901643,12079,47.3390156273,49
"mhl",1989,45813,2776,40,52.4
"mkd",1989,1999338,10350,41.0126527273,39.7
"mli",1989,8322726,1113,48.339498,259.5
"mlt",1989,352304,15750,40,11.8
"mmr",1989,41379635,1749,44.27483,112.7
"mne",1989,615201,17442,40,17.6
"mng",1989,2141006,3609,40,113.1
"mnp",1989,41243,,40,
"moz",1989,13181941,461,50.43102,241.2
"mrt",1989,1968870,2899,42.3412466667,120.7
"msr",1989,10788,,40,
"mtq",1989,355346,,40,19.693
"mus",1989,1045588,7128,41.499404,24.9
"mwi",1989,9073088,535,56.561232,242.5
"mys",1989,17707064,9476,48.4949062415,17.4
"myt",1989,89710,,40,21.043
"nam",1989,1360921,6120,70.0569773913,73
"ncl",1989,165131,,40,33.246
"ner",1989,7671233,965,42.612206601,332.9
"nfk",1989,1938,,40,
"nga",1989,93179755,2753,43.369268,212.6
"ngokar",1989,,,40,
"nic",1989,4055262,3159,47.928986,69.7
"niu",1989,2385,,40,13.1
"nld",1989,14816751,31240,31.6,8.6
"nor",1989,4219532,42449,30.760636656,9.3
"npl",1989,18285434,1186,45.618633,147.9
"nru",1989,8956,32233,40,
"nzl",1989,3360350,24206,39.201474882,11.8
"omn",1989,1741965,36220,40,43.6
"pak",1989,104530689,2908,39.317032,141.1
"pan",1989,2419618,7272,56.3535639432,31.9
"pcn",1989,64,,40,
"per",1989,21368856,5681,45.275358,84
"phl",1989,60391168,3982,47.82717004,61.7
"plw",1989,14762,16131,40,37.1
"png",1989,4057406,1699,49.86455,90.9
"pol",1989,38094812,11212,30.624742,17.9
"pri",1989,3486638,24572,49.7325318261,15.247
"prk",1989,19895390,2257,40,39.5
"prt",1989,9886997,19424,38.0943,15.9
"pry",1989,4103909,5983,40,48.2
"pyf",1989,194249,,40,20.56
"qat",1989,463062,73074,40,22.3
"reu",1989,599452,,40,21.043
"rou",1989,23472562,12872,27.5279518898,39
"rus",1989,146895053,19906,26,26.4
"rwa",1989,7239097,884,43.1839606667,147
"sau",1989,,32281,40,48.6
"shn",1989,,,40,
"slv",1989,5184221,4408,52.54,62.8
"smr",1989,,33914,40,11.7
"spm",1989,,,40,
"stp",1989,,2350,40,109.8
"tcd",1989,5769273,1221,38.3106789797,217.3
"vct",1989,,5507,40,25.7
"vgb",1989,15896,,40,
"wsm",1989,,3847,40,32.1
